-3.14159, -0
-3.14096, 0.991599
-3.14034, 1.00083
-3.13971, 0.999288
-3.13908, 0.999704
-3.13845, 0.998929
-3.13782, 0.999267
-3.13719, 0.999454
-3.13657, 0.999642
-3.13594, 1.00084
-3.13531, 0.999869
-3.13468, 0.999969
-3.13405, 1.00084
-3.13342, 1.00082
-3.1328, 0.999481
-3.13217, 0.999581
-3.13154, 1.00024
-3.13091, 0.999726
-3.13028, 1.00059
-3.12965, 1.00009
-3.12903, 1.00061
-3.1284, 1.00016
-3.12777, 0.999124
-3.12714, 1.00024
-3.12651, 0.999862
-3.12588, 0.99972
-3.12526, 1.00032
-3.12463, 0.999807
-3.124, 1.00002
-3.12337, 0.999733
-3.12274, 1.00024
-3.12211, 1.00012
-3.12149, 0.999852
-3.12086, 0.999593
-3.12023, 0.999918
-3.1196, 0.999944
-3.11897, 1.00024
-3.11835, 1.00001
-3.11772, 0.999784
-3.11709, 1.00031
-3.11646, 0.999976
-3.11583, 0.999651
-3.1152, 1.00003
-3.11458, 0.999838
-3.11395, 0.999755
-3.11332, 1
-3.11269, 1.00002
-3.11206, 1.00005
-3.11143, 1.00018
-3.11081, 1.0002
-3.11018, 0.999746
-3.10955, 1.00024
-3.10892, 0.999987
-3.10829, 0.999747
-3.10766, 0.999868
-3.10704, 0.999891
-3.10641, 0.999921
-3.10578, 1.0002
-3.10515, 0.999808
-3.10452, 1.00008
-3.10389, 1.0001
-3.10327, 1.00013
-3.10264, 1.00007
-3.10201, 1.00009
-3.10138, 1.00012
-3.10075, 0.999927
-3.10012, 0.999662
-3.0995, 0.999765
-3.09887, 0.999586
-3.09824, 0.999958
-3.09761, 0.99985
-3.09698, 1.00001
-3.09635, 1.00017
-3.09573, 1.00019
-3.0951, 0.999762
-3.09447, 1.00005
-3.09384, 1.00007
-3.09321, 1.00022
-3.09258, 0.999877
-3.09196, 1.00009
-3.09133, 0.999752
-3.0907, 1.00007
-3.09007, 1.00028
-3.08944, 0.99978
-3.08881, 1.00009
-3.08819, 0.999841
-3.08756, 0.999976
-3.08693, 1.00006
-3.0863, 1.00003
-3.08567, 0.999949
-3.08504, 1.00019
-3.08442, 1
-3.08379, 0.999927
-3.08316, 1.00006
-3.08253, 1.00003
-3.0819, 1.00026
-3.08127, 1.00004
-3.08065, 1.00011
-3.08002, 1.00009
-3.07939, 0.999876
-3.07876, 1.00014
-3.07813, 1.00041
-3.0775, 1.00006
-3.07688, 0.999854
-3.07625, 0.999839
-3.07562, 0.999912
-3.07499, 0.999853
-3.07436, 0.999795
-3.07373, 1.00004
-3.07311, 0.999899
-3.07248, 0.999973
-3.07185, 0.999914
-3.07122, 1.00016
-3.07059, 0.999973
-3.06996, 1.00005
-3.06934, 1.00016
-3.06871, 0.999612
-3.06808, 0.999971
-3.06745, 0.999922
-3.06682, 0.999751
-3.06619, 1.0001
-3.06557, 0.999818
-3.06494, 0.999692
-3.06431, 0.999997
-3.06368, 0.999949
-3.06305, 0.999792
-3.06242, 0.999901
-3.0618, 1.00001
-3.06117, 0.999742
-3.06054, 1.00018
-3.05991, 1.00025
-3.05928, 0.999878
-3.05865, 1.00009
-3.05803, 1.00016
-3.0574, 0.999835
-3.05677, 0.999905
-3.05614, 1.00001
-3.05551, 1.00008
-3.05488, 0.999934
-3.05426, 1
-3.05363, 0.999901
-3.053, 1
-3.05237, 0.999835
-3.05174, 0.999937
-3.05111, 0.999805
-3.05049, 0.999906
-3.04986, 1.00001
-3.04923, 1.00007
-3.0486, 0.999754
-3.04797, 0.999821
-3.04734, 0.999731
-3.04672, 1.00021
-3.04609, 1.00009
-3.04546, 0.999966
-3.04483, 0.999879
-3.0442, 0.999944
-3.04358, 1.00001
-3.04295, 1.00011
-3.04232, 0.999993
-3.04169, 1.00009
-3.04106, 0.999978
-3.04043, 0.999689
-3.03981, 1.00014
-3.03918, 1.00006
-3.03855, 0.999921
-3.03792, 1.00002
-3.03729, 0.999938
-3.03666, 0.999835
-3.03604, 0.999903
-3.03541, 0.999799
-3.03478, 1.00006
-3.03415, 0.999796
-3.03352, 1.00006
-3.03289, 0.999958
-3.03227, 1.00005
-3.03164, 0.999954
-3.03101, 0.999859
-3.03038, 0.999951
-3.02975, 0.999858
-3.02912, 0.999926
-3.0285, 0.99986
-3.02787, 1.00008
-3.02724, 1.00002
-3.02661, 1.00009
-3.02598, 0.999843
-3.02535, 0.999936
-3.02473, 1.00016
-3.0241, 1.00009
-3.02347, 0.999681
-3.02284, 0.999924
-3.02221, 0.999867
-3.02158, 1.00008
-3.02096, 0.999852
-3.02033, 0.999772
-3.0197, 1.00001
-3.01907, 1.00008
-3.01844, 0.999879
-3.01781, 0.9998
-3.01719, 0.999869
-3.01656, 0.999961
-3.01593, 1.00034
-3.0153, 0.999669
-3.01467, 1.00021
-3.01404, 0.99997
-3.01342, 1.00006
-3.01279, 0.99985
-3.01216, 0.999942
-3.01153, 1.00015
-3.0109, 1.0001
-3.01027, 1.00003
-3.00965, 0.999963
-3.00902, 1.00017
-3.00839, 1.00012
-3.00776, 1.00021
-3.00713, 1.00012
-3.0065, 0.999814
-3.00588, 0.99975
-3.00525, 0.999952
-3.00462, 0.999912
-3.00399, 0.99998
-3.00336, 1.0002
-3.00273, 1.00001
-3.00211, 1.00008
-3.00148, 1.0003
-3.00085, 1.00011
-3.00022, 1.0002
-2.99959, 0.999868
-2.99896, 0.999957
-2.99834, 1.00017
-2.99771, 0.999869
-2.99708, 0.999938
-2.99645, 1.00003
-2.99582, 1.00022
-2.99519, 0.999534
-2.99457, 1.00014
-2.99394, 1.00021
-2.99331, 1.00003
-2.99268, 0.999861
-2.99205, 0.999933
-2.99142, 0.999763
-2.9908, 1.00011
-2.99017, 0.999927
-2.98954, 1.00027
