t, T, Ekin, Epot, vS.x, vS.y
0.53, 1.24586, 78.4891, -24.6442, 1.38778e-17, -1.95156e-16
0.54, 1.26198, 79.505, -25.6978, 5.55112e-17, -1.83881e-16
0.55, 1.27755, 80.486, -26.7164, 1.38778e-17, -1.83013e-16
0.56, 1.28443, 80.919, -27.1609, -6.93889e-18, -1.86483e-16
0.57, 1.28046, 80.669, -26.889, 2.08167e-17, -1.9082e-16
0.58, 1.27134, 80.0943, -26.2704, 2.08167e-17, -1.94289e-16
0.59, 1.26709, 79.827, -25.9756, 4.16334e-17, -2.04697e-16
0.6, 1.2741, 80.2681, -26.4268, 4.16334e-17, -1.89952e-16
0.61, 1.29068, 81.313, -27.496, 7.63278e-17, -1.92554e-16
0.62, 1.31144, 82.621, -28.8099, 4.85723e-17, -2.01228e-16
0.63, 1.33342, 84.0057, -30.1882, 8.32667e-17, -1.91687e-16
0.64, 1.3556, 85.4028, -31.5925, 7.63278e-17, -1.86483e-16
0.65, 1.37497, 86.6232, -32.8267, 6.245e-17, -1.64799e-16
0.66, 1.38743, 87.4082, -33.616, 4.85723e-17, -1.66533e-16
0.67, 1.39082, 87.6213, -33.825, 4.16334e-17, -1.45717e-16
0.68, 1.38537, 87.278, -33.4738, 3.46945e-17, -1.65666e-16
0.69, 1.37281, 86.4868, -32.6722, 6.93889e-17, -1.51788e-16
0.7, 1.35593, 85.4235, -31.5946, 4.85723e-17, -1.77809e-16
0.71, 1.33864, 84.3343, -30.487, 3.46945e-17, -1.20563e-16
0.72, 1.32585, 83.5286, -29.6617, 4.16334e-17, -1.32706e-16
0.73, 1.32244, 83.3134, -29.4367, 5.55112e-17, -1.69136e-16
0.74, 1.33063, 83.8298, -29.9663, 7.63278e-17, -1.49186e-16
0.75, 1.34758, 84.8974, -31.0638, 4.16334e-17, -1.2837e-16
0.76, 1.36665, 86.0987, -32.2918, 4.85723e-17, -1.14492e-16
0.77, 1.38139, 87.0279, -33.2386, 6.245e-17, -1.2837e-16
0.78, 1.38744, 87.409, -33.6339, 5.55112e-17, -1.52656e-16
0.79, 1.38215, 87.0753, -33.3085, 5.55112e-17, -1.11022e-16
0.8, 1.36591, 86.0524, -32.2633, 4.85723e-17, -1.56992e-16
0.81, 1.34691, 84.8556, -30.9998, 7.63278e-17, -1.05818e-16
0.82, 1.34022, 84.4336, -30.5484, 4.16334e-17, -8.54351e-17
0.83, 1.35198, 85.175, -31.3425, 4.85723e-17, -8.80372e-17
0.84, 1.37281, 86.4868, -32.6892, 4.85723e-17, -1.05168e-16
0.85, 1.39351, 87.7913, -33.9851, 5.55112e-17, -8.1532e-17
0.86, 1.4128, 89.0065, -35.1922, 4.85723e-17, -9.02056e-17
0.87, 1.43071, 90.1347, -36.3296, 6.245e-17, -9.93129e-17
0.88, 1.44457, 91.0079, -37.2156, 2.77556e-17, -1.07553e-16
0.89, 1.45112, 91.4207, -37.6302, 4.85723e-17, -7.89299e-17
0.9, 1.44951, 91.3193, -37.5172, 0, -9.06393e-17
0.91, 1.44205, 90.8494, -37.0281, 2.08167e-17, -9.1073e-17
0.92, 1.43302, 90.2802, -36.4401, 5.55112e-17, -8.37004e-17
0.93, 1.42683, 89.8905, -36.0374, 6.245e-17, -9.75782e-17
0.94, 1.42662, 89.8773, -36.0201, 6.93889e-18, -1.249e-16
0.95, 1.43338, 90.303, -36.4521, 6.93889e-17, -1.00614e-16
0.96, 1.44555, 91.0696, -37.2342, 5.55112e-17, -1.29671e-16
0.97, 1.45941, 91.9427, -38.1266, 4.16334e-17, -1.15793e-16
0.98, 1.47036, 92.6329, -38.8337, 4.85723e-17, -1.4138e-16
0.99, 1.47439, 92.8865, -39.0995, 9.02056e-17, -1.20997e-16
1, 1.46887, 92.5386, -38.7587, 4.16334e-17, -1.43548e-16
1.01, 1.45289, 91.5323, -37.7538, 0, -1.50054e-16
1.02, 1.42782, 89.9525, -36.1618, 4.16334e-17, -1.64799e-16
1.03, 1.39918, 88.1481, -34.3148, 4.85723e-17, -1.75207e-16
1.04, 1.3788, 86.8644, -32.9749, 5.55112e-17, -1.1666e-16
1.05, 1.37862, 86.8532, -32.9712, 3.46945e-17, -1.41814e-16
1.06, 1.39718, 88.0223, -34.1999, 5.55112e-17, -1.64799e-16
1.07, 1.4218, 89.5735, -35.7789, 6.93889e-18, -1.77809e-16
1.08, 1.44368, 90.9519, -37.1496, 2.77556e-17, -1.42681e-16
1.09, 1.46154, 92.0771, -38.2636, 4.16334e-17, -1.45283e-16
1.1, 1.47622, 93.0018, -39.1871, -6.93889e-18, -1.34441e-16
1.11, 1.48728, 93.6987, -39.8905, 3.46945e-17, -1.56992e-16
1.12, 1.49297, 94.0571, -40.2599, 2.08167e-17, -1.69136e-16
1.13, 1.49085, 93.9235, -40.1439, 3.46945e-17, -1.37911e-16
1.14, 1.47787, 93.1057, -39.3484, 6.93889e-18, -1.78677e-16
1.15, 1.45207, 91.4805, -37.7207, 2.77556e-17, -1.26635e-16
1.16, 1.41897, 89.3954, -35.5781, 3.81639e-17, -1.30104e-16
1.17, 1.39323, 87.7733, -33.9324, 2.77556e-17, -1.22298e-16
1.18, 1.38269, 87.1092, -33.3077, 1.73472e-17, -1.11022e-16
1.19, 1.38373, 87.175, -33.3759, 2.08167e-17, -1.10155e-16
1.2, 1.39361, 87.7976, -34.0091, -6.93889e-18, -9.88792e-17
1.21, 1.40923, 88.7815, -34.9923, -3.81639e-17, -1.19696e-16
1.22, 1.42772, 89.9465, -36.1566, -2.77556e-17, -1.21431e-16
1.23, 1.44563, 91.0746, -37.3018, -1.38778e-17, -9.28077e-17
1.24, 1.45736, 91.8134, -38.0416, -6.93889e-18, -1.40513e-16
1.25, 1.46025, 91.9954, -38.2101, -3.46945e-17, -1.2837e-16
1.26, 1.45549, 91.6961, -37.8973, -6.93889e-18, -1.09288e-16
1.27, 1.44561, 91.0735, -37.2617, 5.55112e-17, -1.39645e-16
1.28, 1.43372, 90.3246, -36.4963, 5.55112e-17, -1.05818e-16
1.29, 1.42378, 89.6982, -35.8548, -1.38778e-17, -1.25767e-16
1.3, 1.4193, 89.4157, -35.5698, -1.38778e-17, -1.44849e-16
1.31, 1.42109, 89.5284, -35.6953, 3.46945e-17, -9.80119e-17
1.32, 1.42678, 89.8873, -36.0707, -2.08167e-17, -1.16226e-16
1.33, 1.43307, 90.2833, -36.4754, 2.77556e-17, -1.27502e-16
1.34, 1.43786, 90.5853, -36.7824, 2.77556e-17, -1.30104e-16
1.35, 1.43983, 90.7091, -36.9152, 4.85723e-17, -1.09288e-16
1.36, 1.4375, 90.5627, -36.7696, 1.38778e-17, -1.04951e-16
1.37, 1.43135, 90.1748, -36.3652, 2.77556e-17, -1.03216e-16
1.38, 1.42455, 89.7468, -35.9281, 1.38778e-17, -1.37911e-16
1.39, 1.4188, 89.3842, -35.5761, 0, -1.38778e-16
1.4, 1.41225, 88.972, -35.1679, 0, -1.16226e-16
1.41, 1.40399, 88.4514, -34.6317, 2.42861e-17, -1.0842e-16
1.42, 1.39672, 87.9935, -34.1532, 1.73472e-17, -1.16226e-16
1.43, 1.39438, 87.8458, -33.9961, -5.55112e-17, -1.249e-16
1.44, 1.39859, 88.1113, -34.2687, -7.63278e-17, -1.05818e-16
1.45, 1.40738, 88.6647, -34.8393, 4.51028e-17, -1.23165e-16
1.46, 1.41648, 89.2382, -35.4286, 6.245e-17, -1.12757e-16
1.47, 1.42185, 89.5766, -35.7761, -1.04083e-17, -9.88792e-17
1.48, 1.42116, 89.5331, -35.7336, -4.85723e-17, -9.71445e-17
1.49, 1.41448, 89.1122, -35.3006, 7.63278e-17, -1.02349e-16
1.5, 1.40525, 88.5306, -34.6904, 3.1225e-17, -1.16226e-16
1.51, 1.39997, 88.1978, -34.3335, 3.46945e-18, -1.12757e-16
1.52, 1.40345, 88.4174, -34.5637, -4.51028e-17, -9.71445e-17
1.53, 1.41364, 89.0594, -35.2357, 6.93889e-18, -1.05818e-16
1.54, 1.42425, 89.7278, -35.9189, -6.59195e-17, -9.36751e-17
1.55, 1.43123, 90.1674, -36.3564, -6.59195e-17, -1.249e-16
1.56, 1.43395, 90.3385, -36.5255, -3.81639e-17, -1.11022e-16
1.57, 1.43237, 90.2395, -36.4315, 1.04083e-17, -9.88792e-17
1.58, 1.42566, 89.8165, -36.013, -1.00614e-16, -1.33574e-16
1.59, 1.41349, 89.0498, -35.2396, -5.20417e-17, -1.35308e-16
1.6, 1.39823, 88.0883, -34.2566, -1.04083e-17, -1.21431e-16
1.61, 1.38553, 87.2882, -33.4287, -6.93889e-18, -1.11022e-16
1.62, 1.38194, 87.0621, -33.1923, -7.97973e-17, -1.14492e-16
1.63, 1.38975, 87.5545, -33.7107, -2.08167e-17, -9.19403e-17
1.64, 1.40359, 88.4261, -34.629, -1.73472e-17, -1.11022e-16
1.65, 1.41378, 89.068, -35.3009, -7.63278e-17, -1.07553e-16
1.66, 1.41446, 89.1108, -35.3298, 6.93889e-17, -1.23165e-16
1.67, 1.40916, 88.7769, -34.9494, -1.21431e-16, -1.21431e-16
1.68, 1.40719, 88.6532, -34.8073, -5.55112e-17, -1.40513e-16
1.69, 1.41233, 88.9767, -35.1565, -8.67362e-17, -1.2837e-16
1.7, 1.41974, 89.4435, -35.6404, -1.38778e-16, -1.96024e-16
1.71, 1.42486, 89.7661, -35.9544, 1.38778e-17, -1.33574e-16
1.72, 1.42808, 89.9691, -36.1415, -8.32667e-17, -1.23165e-16
1.73, 1.43205, 90.2192, -36.382, -7.97973e-17, -1.42247e-16
1.74, 1.43857, 90.6302, -36.7925, -1.00614e-16, -9.19403e-17
1.75, 1.4476, 91.1986, -37.3675, -1.249e-16, -1.35308e-16
1.76, 1.45751, 91.8229, -38.0018, -1.9082e-16, -1.04083e-16
1.77, 1.46599, 92.3573, -38.5464, -1.249e-16, -1.17961e-16
1.78, 1.47076, 92.6582, -38.8576, -3.46945e-17, -1.07553e-16
1.79, 1.4699, 92.604, -38.8132, -1.249e-16, -1.09288e-16
1.8, 1.46244, 92.1335, -38.3428, -1.76942e-16, -1.33574e-16
1.81, 1.45032, 91.3699, -37.5588, -7.97973e-17, -1.05818e-16
1.82, 1.43949, 90.6876, -36.8553, -1.8735e-16, -1.17961e-16
1.83, 1.43536, 90.4274, -36.6031, -1.45717e-16, -1.23165e-16
1.84, 1.4375, 90.5627, -36.7592, -1.45717e-16, -1.23165e-16
1.85, 1.44177, 90.8317, -37.0441, -1.17961e-16, -1.33574e-16
1.86, 1.44425, 90.9876, -37.2095, -1.17961e-16, -1.17961e-16
1.87, 1.44263, 90.8856, -37.1088, -1.2837e-16, -1.49186e-16
1.88, 1.43662, 90.5073, -36.7278, -1.38778e-16, -1.31839e-16
1.89, 1.42749, 89.9316, -36.1453, -1.21431e-16, -1.78677e-16
1.9, 1.41768, 89.3138, -35.518, -2.56739e-16, -2.13371e-16
1.91, 1.41016, 88.8403, -35.0407, -1.49186e-16, -1.8735e-16
1.92, 1.40628, 88.5959, -34.8093, -1.11022e-16, -1.52656e-16
1.93, 1.4037, 88.4332, -34.6732, -4.85723e-17, -1.82146e-16
1.94, 1.39785, 88.0648, -34.3149, -6.245e-17, -2.13371e-16
1.95, 1.38886, 87.498, -33.7023, -5.55112e-17, -1.07553e-16
1.96, 1.38813, 87.4523, -33.5803, -1.14492e-16, -1.35308e-16
1.97, 1.40952, 88.7997, -34.9453, -1.52656e-16, -1.56125e-16
1.98, 1.44842, 91.2507, -37.4769, -1.00614e-16, -1.59595e-16
1.99, 1.48672, 93.6636, -39.9152, -2.46331e-16, -1.8735e-16
2, 1.51394, 95.3785, -41.6161, -1.59595e-16, -1.56125e-16
2.01, 1.52895, 96.3236, -42.5549, -1.31839e-16, -1.40513e-16
2.02, 1.5315, 96.4843, -42.7266, -1.35308e-16, -1.21431e-16
2.03, 1.51931, 95.7164, -41.9737, -1.83881e-16, -8.84709e-17
2.04, 1.49086, 93.924, -40.1708, -1.2837e-16, -1.31839e-16
2.05, 1.45219, 91.4882, -37.6591, -4.85723e-17, -1.35308e-16
2.06, 1.42247, 89.6156, -35.6875, -1.52656e-16, -1.40513e-16
2.07, 1.42146, 89.5518, -35.6399, -9.36751e-17, -1.49186e-16
2.08, 1.44622, 91.1119, -37.2942, -7.28584e-17, -1.56125e-16
2.09, 1.47639, 93.0124, -39.2516, -7.97973e-17, -1.17961e-16
2.1, 1.49607, 94.2521, -40.5043, -6.59195e-17, -1.82146e-16
2.11, 1.49963, 94.4768, -40.7201, -4.16334e-17, -1.49186e-16
2.12, 1.48835, 93.7661, -39.9807, -4.51028e-17, -1.89085e-16
2.13, 1.46881, 92.5348, -38.7043, -2.42861e-17, -1.73472e-16
2.14, 1.45032, 91.3702, -37.5163, -5.55112e-17, -1.82146e-16
2.15, 1.43755, 90.5658, -36.7307, -9.71445e-17, -1.66533e-16
2.16, 1.42769, 89.9443, -36.1218, -5.20417e-17, -2.08167e-16
2.17, 1.41885, 89.3872, -35.5399, -2.08167e-17, -1.71738e-16
2.18, 1.41582, 89.1966, -35.3233, -6.93889e-17, -1.68268e-16
2.19, 1.42339, 89.6738, -35.8175, -4.51028e-17, -1.49186e-16
2.2, 1.43821, 90.6072, -36.793, -4.85723e-17, -1.73472e-16
2.21, 1.45134, 91.4345, -37.6496, -2.77556e-17, -1.52656e-16
2.22, 1.45587, 91.7195, -37.9412, -5.89806e-17, -1.63064e-16
2.23, 1.45026, 91.3663, -37.5746, -3.46945e-17, -1.52656e-16
2.24, 1.4381, 90.6005, -36.7841, -4.85723e-17, -1.59595e-16
2.25, 1.42572, 89.8206, -35.9845, -4.16334e-17, -1.23165e-16
2.26, 1.41898, 89.3956, -35.5426, -3.81639e-17, -1.40513e-16
2.27, 1.42263, 89.6256, -35.7587, -2.42861e-17, -1.59595e-16
2.28, 1.43862, 90.633, -36.7891, -5.55112e-17, -1.80411e-16
2.29, 1.46117, 92.054, -38.2583, -5.55112e-17, -1.49186e-16
2.3, 1.47913, 93.185, -39.4274, -4.85723e-17, -1.66533e-16
2.31, 1.4827, 93.4102, -39.6837, -3.1225e-17, -1.07553e-16
2.32, 1.46508, 92.3001, -38.6, -8.67362e-17, -1.42247e-16
2.33, 1.42405, 89.715, -35.9928, -6.93889e-18, -1.14492e-16
2.34, 1.37115, 86.3827, -32.5386, -7.97973e-17, -1.59595e-16
2.35, 1.33575, 84.1524, -30.206, 3.46945e-18, -1.40513e-16
2.36, 1.33875, 84.3412, -30.4664, 1.04083e-17, -9.54098e-17
2.37, 1.36791, 86.1782, -32.4059, -2.77556e-17, -1.61329e-16
2.38, 1.39922, 88.1506, -34.4093, -3.81639e-17, -1.45717e-16
2.39, 1.4203, 89.479, -35.7328, -2.77556e-17, -7.97973e-17
2.4, 1.42873, 90.0099, -36.2507, -2.77556e-17, -1.81279e-16
2.41, 1.42583, 89.8276, -36.0553, 6.93889e-18, -1.45717e-16
2.42, 1.41462, 89.1208, -35.3271, -2.77556e-17, -1.34007e-16
2.43, 1.40092, 88.2577, -34.4229, 1.73472e-17, -1.46584e-16
2.44, 1.39403, 87.8237, -33.9554, -2.77556e-17, -1.18395e-16
2.45, 1.40051, 88.2324, -34.3762, 1.73472e-17, -1.50054e-16
2.46, 1.41779, 89.3209, -35.4959, -3.46945e-17, -1.35308e-16
2.47, 1.43834, 90.6152, -36.8064, -3.81639e-17, -1.61329e-16
2.48, 1.45669, 91.7716, -37.9672, 1.38778e-17, -1.25767e-16
2.49, 1.47033, 92.631, -38.8282, -7.28584e-17, -1.64799e-16
2.5, 1.4781, 93.1205, -39.3173, 4.85723e-17, -1.63064e-16
2.51, 1.47988, 93.2321, -39.4234, 6.245e-17, -1.65666e-16
2.52, 1.47694, 93.0475, -39.2283, -3.1225e-17, -1.70003e-16
2.53, 1.47177, 92.7216, -38.8945, -4.51028e-17, -1.63931e-16
2.54, 1.46631, 92.3777, -38.5562, 9.02056e-17, -1.62197e-16
2.55, 1.45993, 91.9758, -38.1738, -3.46945e-18, -1.69136e-16
2.56, 1.44985, 91.3404, -37.5504, 4.51028e-17, -2.29851e-16
2.57, 1.43558, 90.4416, -36.6305, 3.46945e-18, -1.85615e-16
2.58, 1.42291, 89.6435, -35.7995, -7.63278e-17, -1.70437e-16
2.59, 1.41849, 89.3648, -35.5349, -2.42861e-17, -1.71738e-16
2.6, 1.41968, 89.4398, -35.6595, 2.77556e-17, -1.36609e-16
2.61, 1.41643, 89.2348, -35.4854, 3.81639e-17, -1.60896e-16
2.62, 1.40243, 88.3531, -34.5844, 3.81639e-17, -1.44416e-16
2.63, 1.38304, 87.1313, -33.2912, 2.08167e-17, -2.05565e-16
2.64, 1.37324, 86.5144, -32.626, 4.85723e-17, -2.09034e-16
2.65, 1.38243, 87.0928, -33.235, 6.93889e-18, -1.80411e-16
2.66, 1.40477, 88.5008, -34.6845, 1.9082e-17, -1.83881e-16
2.67, 1.4298, 90.0772, -36.2745, 4.42354e-17, -1.97758e-16
2.68, 1.45159, 91.4503, -37.6513, -2.42861e-17, -1.73472e-16
2.69, 1.46726, 92.4373, -38.648, 4.0766e-17, -1.59595e-16
2.7, 1.47367, 92.841, -39.0713, 1.64799e-17, -1.59595e-16
2.71, 1.46674, 92.4049, -38.6564, 1.86483e-17, -1.94289e-16
2.72, 1.44464, 91.0126, -37.2451, 6.07153e-17, -1.83881e-16
2.73, 1.41658, 89.2444, -35.3802, -1.04083e-17, -1.80411e-16
2.74, 1.40384, 88.4421, -34.5405, 6.67869e-17, -1.83881e-16
2.75, 1.41322, 89.0326, -35.232, 4.03323e-17, -1.56125e-16
2.76, 1.42677, 89.8868, -36.1272, 8.19657e-17, -1.35308e-16
2.77, 1.43368, 90.322, -36.5128, 2.21177e-17, -1.2837e-16
2.78, 1.44055, 90.7546, -36.9239, 4.11997e-17, -1.63064e-16
2.79, 1.45129, 91.4314, -37.6469, 1.04083e-17, -1.9082e-16
2.8, 1.45861, 91.8923, -38.1415, -3.51282e-17, -1.52656e-16
2.81, 1.45615, 91.7372, -37.9753, 4.38018e-17, -1.38778e-16
2.82, 1.44503, 91.0371, -37.2727, 3.38271e-17, -1.56125e-16
2.83, 1.42608, 89.8431, -36.1006, 6.41848e-17, -2.15106e-16
2.84, 1.39767, 88.0531, -34.2898, 4.54281e-17, -1.49186e-16
2.85, 1.36587, 86.0497, -32.2105, 6.75458e-17, -1.76942e-16
2.86, 1.34568, 84.7776, -30.8881, 5.24754e-17, -1.70003e-16
2.87, 1.3468, 84.8481, -30.9797, 8.84709e-17, -1.63064e-16
2.88, 1.36469, 85.9753, -32.1586, 7.28584e-17, -1.73472e-16
2.89, 1.38714, 87.3901, -33.6113, 7.54605e-17, -2.04697e-16
2.9, 1.40385, 88.4424, -34.6792, 4.68375e-17, -1.73472e-16
2.91, 1.40984, 88.8196, -35.0532, 7.37257e-17, -1.249e-16
2.92, 1.40553, 88.5486, -34.7584, 7.71952e-17, -1.38778e-16
2.93, 1.39682, 87.9997, -34.1661, 7.97973e-17, -1.31839e-16
2.94, 1.39352, 87.792, -33.9241, 4.68375e-17, -2.22045e-16
2.95, 1.40263, 88.3659, -34.5106, 4.33681e-17, -2.08167e-16
2.96, 1.42155, 89.5577, -35.7408, 1.04083e-16, -1.31839e-16
2.97, 1.44168, 90.8259, -37.0333, 1.11022e-16, -1.11022e-16
2.98, 1.45605, 91.7309, -37.9552, 9.28077e-17, -1.45717e-16
2.99, 1.45956, 91.9525, -38.2121, 1.03216e-16, -1.59595e-16
3, 1.44564, 91.075, -37.3786, 1.04083e-16, -1.45717e-16
3.01, 1.41195, 88.9527, -35.1953, 6.67869e-17, -1.04083e-16
3.02, 1.38177, 87.0515, -33.0928, 3.55618e-17, -1.94289e-16
3.03, 1.39142, 87.6594, -33.7833, 7.80626e-17, -1.73472e-16
3.04, 1.42749, 89.9321, -36.2382, 8.84709e-17, -2.25514e-16
3.05, 1.45073, 91.3959, -37.6979, 5.29091e-17, -1.42247e-16
3.06, 1.45201, 91.4767, -37.7125, 7.71952e-17, -1.38778e-16
3.07, 1.44268, 90.889, -37.0648, 7.45931e-17, -2.18575e-16
3.08, 1.43618, 90.4795, -36.6212, 9.71445e-17, -2.5327e-16
3.09, 1.43977, 90.7056, -36.8655, 1.03216e-16, -1.66533e-16
3.1, 1.44968, 91.33, -37.5355, 1.17094e-16, -1.35308e-16
3.11, 1.45625, 91.7438, -37.9673, 1.04083e-16, -1.9082e-16
3.12, 1.45467, 91.6441, -37.8517, 1.16226e-16, -1.73472e-16
3.13, 1.44749, 91.1918, -37.3794, 1.40513e-16, -2.22045e-16
3.14, 1.43875, 90.6413, -36.8334, 1.11022e-16, -2.08167e-16
3.15, 1.42815, 89.9732, -36.1879, 1.23165e-16, -1.42247e-16
3.16, 1.41239, 88.9807, -35.1982, 1.37043e-16, -2.08167e-16
3.17, 1.3925, 87.7272, -33.9091, 1.19696e-16, -1.21431e-16
3.18, 1.3769, 86.7445, -32.8873, 1.20563e-16, -2.04697e-16
3.19, 1.3739, 86.5554, -32.7088, 1.50921e-16, -1.83881e-16
3.2, 1.38179, 87.053, -33.2545, 8.93383e-17, -2.15106e-16
3.21, 1.39086, 87.6244, -33.8611, 1.19262e-16, -1.76942e-16
3.22, 1.3934, 87.7842, -34.0228, 7.93636e-17, -1.97758e-16
3.23, 1.38938, 87.5307, -33.7448, 9.28077e-17, -1.76942e-16
3.24, 1.38601, 87.3187, -33.4862, 1.60896e-16, -1.66533e-16
3.25, 1.39563, 87.9248, -34.0465, 1.36609e-16, -2.22045e-16
3.26, 1.42629, 89.8561, -36.0293, 8.50015e-17, -1.66533e-16
3.27, 1.46635, 92.3801, -38.6558, 9.45424e-17, -1.76942e-16
3.28, 1.4933, 94.0779, -40.3913, 9.45424e-17, -2.28983e-16
3.29, 1.49618, 94.2595, -40.5447, 1.25334e-16, -1.80411e-16
3.3, 1.48074, 93.2867, -39.5016, 1.08854e-16, -1.70003e-16
3.31, 1.46356, 92.2044, -38.3477, 1.37043e-16, -2.15106e-16
3.32, 1.46035, 92.0022, -38.1473, 1.23165e-16, -1.9082e-16
3.33, 1.47056, 92.6455, -38.877, 1.17094e-16, -2.04697e-16
3.34, 1.47662, 93.0271, -39.3307, 1.0842e-16, -2.35922e-16
3.35, 1.46274, 92.1528, -38.4561, 9.84456e-17, -2.18575e-16
3.36, 1.42981, 90.0779, -36.3052, 1.15793e-16, -2.5327e-16
3.37, 1.3965, 87.9795, -34.1024, 1.27936e-16, -2.32453e-16
3.38, 1.38438, 87.2159, -33.3445, 8.76035e-17, -2.32453e-16
3.39, 1.39305, 87.7618, -33.9827, 1.05384e-16, -2.498e-16
3.4, 1.40381, 88.4399, -34.7031, 8.10983e-17, -2.25514e-16
3.41, 1.40456, 88.4874, -34.7319, 7.41594e-17, -2.22045e-16
3.42, 1.39734, 88.0323, -34.2251, 8.23994e-17, -2.22045e-16
3.43, 1.39247, 87.7255, -33.8731, 8.06646e-17, -2.25514e-16
3.44, 1.39851, 88.1063, -34.2596, 7.84962e-17, -1.9082e-16
3.45, 1.41414, 89.0906, -35.2746, 5.72459e-17, -2.28983e-16
3.46, 1.43202, 90.2171, -36.4175, 6.46184e-17, -2.28983e-16
3.47, 1.44635, 91.1201, -37.3295, 8.93383e-17, -2.498e-16
3.48, 1.45351, 91.5713, -37.7898, 7.63278e-17, -2.01228e-16
3.49, 1.45117, 91.4239, -37.6404, 7.63278e-17, -2.04697e-16
3.5, 1.4405, 90.7517, -36.9391, 8.23994e-17, -2.15106e-16
3.51, 1.42864, 90.0041, -36.146, 5.29091e-17, -2.18575e-16
