t, T, Ekin, Epot, vS.x, vS.y
0.83, 1.49807, 22.471, -9.61797, 4.16334e-17, 1.38778e-16
0.84, 1.51642, 22.7464, -9.8934, 7.80626e-17, 1.11022e-16
0.85, 1.53616, 23.0424, -10.1904, 1.04083e-16, 8.32667e-17
0.86, 1.55606, 23.3409, -10.4906, 9.02056e-17, 6.93889e-17
0.87, 1.5744, 23.616, -10.7674, 7.63278e-17, 9.71445e-17
0.88, 1.58943, 23.8414, -10.9942, 6.245e-17, 4.16334e-17
0.89, 1.5998, 23.997, -11.1506, 7.28584e-17, 9.71445e-17
0.9, 1.60469, 24.0704, -11.2244, 4.16334e-17, 1.38778e-16
0.91, 1.60393, 24.0589, -11.2125, 4.16334e-17, 1.38778e-16
0.92, 1.59805, 23.9708, -11.1231, 2.42861e-17, 9.71445e-17
0.93, 1.58862, 23.8293, -10.9791, 2.08167e-17, 1.11022e-16
0.94, 1.57827, 23.674, -10.8206, 4.85723e-17, 1.11022e-16
0.95, 1.57035, 23.5553, -10.6988, 7.97973e-17, 9.71445e-17
0.96, 1.56792, 23.5188, -10.6606, 8.32667e-17, 1.11022e-16
0.97, 1.57255, 23.5882, -10.7304, 9.36751e-17, 8.32667e-17
0.98, 1.58383, 23.7574, -10.9015, 6.41848e-17, 1.11022e-16
0.99, 1.59981, 23.9972, -11.1438, 4.59702e-17, 9.71445e-17
1, 1.61794, 24.2691, -11.4183, 6.59195e-17, 1.11022e-16
1.01, 1.63565, 24.5347, -11.6862, 6.59195e-17, 1.38778e-16
1.02, 1.65054, 24.7582, -11.9121, 1.04083e-16, 1.52656e-16
1.03, 1.66046, 24.907, -12.0632, 7.28584e-17, 1.38778e-16
1.04, 1.66375, 24.9562, -12.1137, 9.02056e-17, 1.80411e-16
1.05, 1.65995, 24.8992, -12.056, 8.32667e-17, 1.38778e-16
1.06, 1.65072, 24.7608, -11.9145, 7.63278e-17, 1.11022e-16
1.07, 1.63985, 24.5977, -11.7479, 4.85723e-17, 1.11022e-16
1.08, 1.6311, 24.4665, -11.6171, 7.63278e-17, 5.55112e-17
1.09, 1.62452, 24.3677, -11.5253, 4.85723e-17, 8.32667e-17
1.1, 1.61452, 24.2178, -11.3855, 5.55112e-17, 9.71445e-17
1.11, 1.59381, 23.9071, -11.0785, 2.08167e-17, 9.71445e-17
1.12, 1.562, 23.43, -10.5903, 3.46945e-17, 1.249e-16
1.13, 1.53204, 22.9806, -10.1206, 5.55112e-17, 1.249e-16
1.14, 1.52318, 22.8477, -9.98093, 4.16334e-17, 6.93889e-17
1.15, 1.54201, 23.1302, -10.2794, 4.16334e-17, 1.11022e-16
1.16, 1.57488, 23.6232, -10.7942, -2.77556e-17, 9.71445e-17
1.17, 1.60026, 24.0039, -11.1926, 1.38778e-17, 8.32667e-17
1.18, 1.59864, 23.9796, -11.1899, 4.85723e-17, 9.71445e-17
1.19, 1.55034, 23.2551, -10.4918, 3.46945e-17, 1.249e-16
1.2, 1.44252, 21.6378, -8.86276, 3.46945e-17, 2.77556e-17
1.21, 1.31079, 19.6618, -6.7771, 4.16334e-17, 8.32667e-17
1.22, 1.25754, 18.8632, -5.92071, 1.04083e-17, 2.77556e-17
1.23, 1.32397, 19.8596, -7.0341, -3.46945e-18, 4.16334e-17
1.24, 1.41919, 21.2879, -8.52945, -1.38778e-17, 5.55112e-17
1.25, 1.46604, 21.9906, -9.21353, 6.93889e-18, 5.55112e-17
1.26, 1.46321, 21.9482, -9.15161, -3.46945e-18, 4.16334e-17
1.27, 1.42688, 21.4031, -8.61529, 6.93889e-18, 6.93889e-17
1.28, 1.36178, 20.4267, -7.6291, 3.46945e-18, 5.55112e-17
1.29, 1.29476, 19.4214, -6.55081, 3.1225e-17, 2.77556e-17
1.3, 1.2905, 19.3574, -6.45644, 4.51028e-17, 6.93889e-17
1.31, 1.37015, 20.5522, -7.72178, 3.46945e-17, 6.93889e-17
1.32, 1.47546, 22.1319, -9.34265, 2.08167e-17, 8.32667e-17
1.33, 1.55543, 23.3315, -10.5297, 4.51028e-17, 5.55112e-17
1.34, 1.60473, 24.071, -11.2484, 5.55112e-17, 8.32667e-17
1.35, 1.63474, 24.521, -11.6867, 3.81639e-17, 5.55112e-17
1.36, 1.65352, 24.8027, -11.9629, 5.55112e-17, 1.38778e-17
1.37, 1.66461, 24.9691, -12.1258, 3.1225e-17, 2.77556e-17
1.38, 1.67003, 25.0505, -12.2044, 2.42861e-17, 0
1.39, 1.67152, 25.0728, -12.2249, 1.38778e-17, -2.77556e-17
1.4, 1.67012, 25.0519, -12.2041, 2.77556e-17, -2.77556e-17
1.41, 1.66549, 24.9823, -12.1372, 1.73472e-17, -2.77556e-17
1.42, 1.65525, 24.8287, -11.9891, 0, -6.93889e-17
1.43, 1.63504, 24.5256, -11.6935, 3.46945e-18, -6.93889e-17
1.44, 1.59988, 23.9982, -11.1715, 2.77556e-17, -4.16334e-17
1.45, 1.54894, 23.2341, -10.4007, -1.73472e-17, -1.249e-16
1.46, 1.49378, 22.4066, -9.54805, 0, -1.38778e-17
1.47, 1.46021, 21.9032, -9.02114, 3.81639e-17, -2.77556e-17
1.48, 1.46834, 22.025, -9.15502, 4.85723e-17, -8.32667e-17
1.49, 1.50759, 22.6139, -9.77938, 4.16334e-17, -8.32667e-17
1.5, 1.54557, 23.1835, -10.373, 7.63278e-17, -1.11022e-16
1.51, 1.55672, 23.3508, -10.5446, 8.32667e-17, -9.71445e-17
1.52, 1.53508, 23.0262, -10.2083, 7.63278e-17, -1.11022e-16
1.53, 1.49271, 22.3906, -9.54837, 3.46945e-17, -6.93889e-17
1.54, 1.45389, 21.8084, -8.94281, 5.55112e-17, -4.16334e-17
1.55, 1.44019, 21.6029, -8.73678, 2.08167e-17, -1.66533e-16
1.56, 1.45288, 21.7933, -8.94662, 4.16334e-17, -1.66533e-16
1.57, 1.47501, 22.1251, -9.29431, 6.93889e-18, -1.66533e-16
1.58, 1.49023, 22.3534, -9.52384, 3.81639e-17, -1.52656e-16
1.59, 1.49431, 22.4147, -9.57642, 4.51028e-17, -9.71445e-17
1.6, 1.49278, 22.3917, -9.54335, 1.04083e-17, -1.38778e-16
1.61, 1.49319, 22.3979, -9.54452, 3.1225e-17, -1.38778e-16
1.62, 1.49914, 22.4871, -9.63494, 5.63785e-17, -1.38778e-16
1.63, 1.50893, 22.634, -9.78584, 6.67869e-17, -1.38778e-16
1.64, 1.51827, 22.774, -9.92886, 3.46945e-17, -1.66533e-16
1.65, 1.52362, 22.8543, -10.0095, 5.20417e-17, -1.66533e-16
1.66, 1.52394, 22.8591, -10.0123, 7.63278e-17, -9.71445e-17
1.67, 1.52064, 22.8096, -9.95952, 1.73472e-17, -1.249e-16
1.68, 1.51652, 22.7478, -9.89453, -1.38778e-17, -1.11022e-16
1.69, 1.51427, 22.714, -9.85935, 5.89806e-17, -1.249e-16
1.7, 1.51495, 22.7242, -9.87114, -3.46945e-18, -1.11022e-16
1.71, 1.51695, 22.7543, -9.90624, 9.71445e-17, -1.11022e-16
1.72, 1.51551, 22.7327, -9.8937, 6.59195e-17, -1.52656e-16
1.73, 1.50246, 22.5369, -9.7118, 7.63278e-17, -1.38778e-16
1.74, 1.46673, 22.001, -9.19167, 1.00614e-16, -1.52656e-16
1.75, 1.3995, 20.9925, -8.18473, 1.31839e-16, -9.71445e-17
1.76, 1.31091, 19.6637, -6.81498, 1.38778e-16, -1.249e-16
1.77, 1.24679, 18.7018, -5.79568, 1.2837e-16, -8.32667e-17
1.78, 1.25492, 18.8238, -5.93986, 1.38778e-16, -5.55112e-17
1.79, 1.3176, 19.7639, -6.95573, 1.249e-16, -8.32667e-17
1.8, 1.36853, 20.528, -7.76233, 1.07553e-16, -9.71445e-17
1.81, 1.36196, 20.4295, -7.66722, 1.11022e-16, -1.11022e-16
1.82, 1.29587, 19.438, -6.63817, 1.35308e-16, -1.17961e-16
1.83, 1.21476, 18.2215, -5.34139, 1.07553e-16, -1.17961e-16
1.84, 1.19151, 17.8727, -4.96041, 1.17961e-16, -1.04083e-16
1.85, 1.2523, 18.7844, -5.9318, 1.249e-16, -1.11022e-16
1.86, 1.34817, 20.2226, -7.41789, 1.249e-16, -1.38778e-16
1.87, 1.42602, 21.3903, -8.59026, 1.66533e-16, -1.66533e-16
1.88, 1.46809, 22.0213, -9.21519, 1.38778e-16, -1.66533e-16
1.89, 1.47378, 22.1067, -9.30122, 8.32667e-17, -1.38778e-16
1.9, 1.44318, 21.6477, -8.84437, 9.71445e-17, -1.66533e-16
1.91, 1.38094, 20.7141, -7.89272, 9.71445e-17, -1.66533e-16
1.92, 1.31333, 19.7, -6.82853, 9.71445e-17, -1.66533e-16
1.93, 1.28829, 19.3244, -6.42418, 1.11022e-16, -2.22045e-16
1.94, 1.32916, 19.9375, -7.07604, 8.32667e-17, -1.66533e-16
1.95, 1.40375, 21.0562, -8.24013, 5.55112e-17, -1.66533e-16
1.96, 1.4664, 21.996, -9.18937, 8.32667e-17, -1.94289e-16
1.97, 1.49849, 22.4773, -9.65954, 6.93889e-17, -1.94289e-16
1.98, 1.50388, 22.5582, -9.72571, 6.93889e-17, -2.22045e-16
1.99, 1.49387, 22.408, -9.56246, 8.32667e-17, -1.94289e-16
2, 1.47994, 22.1991, -9.34386, 6.93889e-17, -2.22045e-16
2.01, 1.47086, 22.0629, -9.20345, 9.71445e-17, -2.22045e-16
2.02, 1.47052, 22.0578, -9.19994, 6.93889e-17, -1.66533e-16
2.03, 1.47749, 22.1623, -9.30913, 6.93889e-17, -1.94289e-16
2.04, 1.48733, 22.3099, -9.46089, 9.71445e-17, -2.22045e-16
2.05, 1.49587, 22.438, -9.59072, 8.32667e-17, -2.22045e-16
2.06, 1.50103, 22.5154, -9.66765, 1.11022e-16, -1.94289e-16
2.07, 1.50281, 22.5421, -9.69282, 8.32667e-17, -1.38778e-16
2.08, 1.50239, 22.5358, -9.68502, 1.11022e-16, -1.94289e-16
2.09, 1.50118, 22.5177, -9.66599, 1.249e-16, -1.80411e-16
2.1, 1.50007, 22.5011, -9.64957, 1.11022e-16, -1.66533e-16
2.11, 1.49894, 22.4841, -9.63435, 1.11022e-16, -1.80411e-16
2.12, 1.49633, 22.4449, -9.59877, 1.38778e-16, -1.66533e-16
2.13, 1.48927, 22.339, -9.49847, 1.249e-16, -1.66533e-16
2.14, 1.47338, 22.1007, -9.26722, 1.38778e-16, -1.66533e-16
2.15, 1.44382, 21.6574, -8.82971, 1.249e-16, -1.11022e-16
2.16, 1.39858, 20.9788, -8.14851, 1.52656e-16, -1.11022e-16
2.17, 1.34523, 20.1785, -7.32881, 1.52656e-16, -9.71445e-17
2.18, 1.30584, 19.5876, -6.71078, 1.52656e-16, -6.93889e-17
2.19, 1.30532, 19.5799, -6.70073, 1.80411e-16, -8.32667e-17
2.2, 1.34549, 20.1824, -7.33237, 1.94289e-16, -8.32667e-17
2.21, 1.40032, 21.0048, -8.18405, 1.38778e-16, -9.71445e-17
2.22, 1.44016, 21.6024, -8.79442, 1.66533e-16, -1.17961e-16
2.23, 1.44946, 21.7419, -8.93428, 1.38778e-16, -6.93889e-17
2.24, 1.42743, 21.4115, -8.59316, 1.38778e-16, -1.04083e-16
2.25, 1.38714, 20.8071, -7.96295, 1.11022e-16, -1.11022e-16
2.26, 1.35537, 20.3305, -7.45707, 1.249e-16, -1.04083e-16
2.27, 1.35842, 20.3763, -7.50124, 1.249e-16, -1.31839e-16
2.28, 1.39787, 20.968, -8.11892, 1.38778e-16, -6.93889e-17
2.29, 1.45053, 21.7579, -8.92943, 1.38778e-16, -4.16334e-17
2.3, 1.49394, 22.4092, -9.58264, 1.249e-16, -4.68375e-17
2.31, 1.52095, 22.8142, -9.97963, 1.52656e-16, -2.60209e-17
2.32, 1.53508, 23.0261, -10.1831, 1.249e-16, -6.07153e-17
2.33, 1.54208, 23.1311, -10.2834, 1.52656e-16, -4.16334e-17
2.34, 1.5455, 23.1824, -10.3335, 9.71445e-17, -1.21431e-17
2.35, 1.54614, 23.1921, -10.3439, 9.71445e-17, -1.9082e-17
2.36, 1.54326, 23.1489, -10.3017, 8.32667e-17, -1.56125e-17
2.37, 1.5359, 23.0385, -10.1917, 1.11022e-16, -5.20417e-18
2.38, 1.52369, 22.8554, -10.008, 1.66533e-16, -4.51028e-17
2.39, 1.50727, 22.6091, -9.75998, 1.249e-16, -3.46945e-17
2.4, 1.48859, 22.3288, -9.47652, 1.52656e-16, -6.245e-17
2.41, 1.47088, 22.0632, -9.20678, 8.32667e-17, -6.59195e-17
2.42, 1.45809, 21.8714, -9.01147, 9.71445e-17, -7.63278e-17
2.43, 1.45347, 21.8021, -8.94096, 8.32667e-17, -5.55112e-17
2.44, 1.45805, 21.8708, -9.01112, 1.11022e-16, -3.46945e-17
2.45, 1.47025, 22.0537, -9.197, 6.93889e-17, -3.81639e-17
2.46, 1.48695, 22.3043, -9.45022, 4.16334e-17, -6.59195e-17
2.47, 1.50511, 22.5767, -9.7242, 4.16334e-17, -5.89806e-17
2.48, 1.52272, 22.8408, -9.98878, 4.16334e-17, -5.89806e-17
2.49, 1.53885, 23.0827, -10.2306, 4.16334e-17, -5.20417e-17
2.5, 1.55316, 23.2975, -10.4454, 5.55112e-17, -4.85723e-17
2.51, 1.56539, 23.4808, -10.6295, 5.55112e-17, -4.85723e-17
2.52, 1.57476, 23.6214, -10.772, 6.93889e-17, 0
2.53, 1.57966, 23.6948, -10.8489, 5.55112e-17, -3.1225e-17
2.54, 1.5774, 23.661, -10.82, 4.16334e-17, -4.51028e-17
2.55, 1.5647, 23.4704, -10.6339, 6.93889e-17, -4.33681e-17
2.56, 1.53955, 23.0932, -10.2566, 9.71445e-17, -4.16334e-17
2.57, 1.50543, 22.5814, -9.73456, 8.32667e-17, -5.89806e-17
2.58, 1.47507, 22.126, -9.26134, 2.77556e-17, -6.93889e-17
2.59, 1.466, 21.9899, -9.11722, 6.93889e-17, -4.33681e-17
2.6, 1.48559, 22.2838, -9.42398, 6.93889e-17, -6.07153e-17
2.61, 1.52273, 22.841, -10.0005, 8.32667e-17, -7.11237e-17
2.62, 1.55893, 23.384, -10.5524, 8.32667e-17, -1.12757e-16
2.63, 1.58327, 23.7491, -10.9146, 1.11022e-16, -8.76035e-17
2.64, 1.59566, 23.9349, -11.0928, 6.93889e-17, -8.50015e-17
2.65, 1.60138, 24.0208, -11.1732, 4.16334e-17, -6.85216e-17
2.66, 1.60454, 24.068, -11.2215, 4.16334e-17, -6.41848e-17
2.67, 1.60397, 24.0595, -11.2203, 6.93889e-17, -8.50015e-17
2.68, 1.59363, 23.9044, -11.0735, 4.16334e-17, -9.80119e-17
2.69, 1.56792, 23.5187, -10.6875, 1.38778e-17, -1.37043e-16
2.7, 1.53073, 22.961, -10.1118, -4.16334e-17, -1.04951e-16
2.71, 1.5012, 22.518, -9.64251, -4.16334e-17, -1.61329e-16
2.72, 1.50271, 22.5406, -9.6608, -4.16334e-17, -1.80411e-16
2.73, 1.53897, 23.0845, -10.228, -2.77556e-17, -1.8735e-16
2.74, 1.58981, 23.8471, -11.0126, -4.16334e-17, -1.70003e-16
2.75, 1.63268, 24.4901, -11.6617, 0, -2.08167e-16
2.76, 1.65771, 24.8656, -12.0331, -1.38778e-17, -2.63678e-16
2.77, 1.66548, 24.9822, -12.1434, 4.16334e-17, -1.35308e-16
2.78, 1.6603, 24.9045, -12.0603, 0, -1.56125e-16
2.79, 1.64663, 24.6995, -11.8512, -1.38778e-17, -1.49186e-16
2.8, 1.62833, 24.425, -11.573, 0, -2.15106e-16
2.81, 1.60886, 24.1329, -11.2777, 8.32667e-17, -1.45717e-16
2.82, 1.59139, 23.8709, -11.013, 1.38778e-17, -1.73472e-16
2.83, 1.57835, 23.6753, -10.8164, 2.77556e-17, -1.63064e-16
2.84, 1.57061, 23.5591, -10.7014, 5.55112e-17, -1.56125e-16
2.85, 1.56702, 23.5053, -10.6507, 6.93889e-17, -1.49186e-16
2.86, 1.56494, 23.4741, -10.6228, 6.93889e-17, -2.04697e-16
2.87, 1.56163, 23.4245, -10.5748, 9.71445e-17, -1.83881e-16
2.88, 1.556, 23.34, -10.489, 4.16334e-17, -1.64799e-16
2.89, 1.54978, 23.2467, -10.3916, 9.71445e-17, -2.08167e-16
2.9, 1.54703, 23.2055, -10.3461, 1.11022e-16, -1.82146e-16
2.91, 1.55173, 23.276, -10.4153, 1.11022e-16, -1.68268e-16
2.92, 1.56495, 23.4743, -10.6161, 1.249e-16, -1.75207e-16
2.93, 1.58418, 23.7628, -10.9085, 9.71445e-17, -1.52656e-16
2.94, 1.6053, 24.0795, -11.2278, 9.71445e-17, -1.57426e-16
2.95, 1.62502, 24.3752, -11.5241, 8.32667e-17, -1.43115e-16
2.96, 1.64189, 24.6284, -11.7765, 9.71445e-17, -1.52873e-16
2.97, 1.6559, 24.8385, -11.9856, 1.249e-16, -1.15793e-16
2.98, 1.6675, 25.0125, -12.1591, 1.249e-16, -1.24033e-16
2.99, 1.67692, 25.1538, -12.3008, 9.71445e-17, -8.84709e-17
3, 1.68371, 25.2556, -12.404, 9.71445e-17, -7.02563e-17
3.01, 1.68659, 25.2988, -12.4497, 9.71445e-17, -1.17961e-16
3.02, 1.68361, 25.2542, -12.4083, 1.249e-16, -1.23165e-16
3.03, 1.6728, 25.092, -12.2483, 1.52656e-16, -1.31839e-16
3.04, 1.65368, 24.8052, -11.9605, 1.38778e-16, -6.07153e-17
3.05, 1.62932, 24.4398, -11.5899, 1.249e-16, -8.1532e-17
3.06, 1.60627, 24.094, -11.2405, 1.38778e-16, -1.07553e-16
3.07, 1.58858, 23.8287, -10.9856, 9.71445e-17, -7.97973e-17
3.08, 1.56804, 23.5205, -10.7068, 1.249e-16, -5.20417e-17
3.09, 1.52134, 22.82, -10.0421, 8.32667e-17, -2.42861e-17
3.1, 1.42456, 21.3684, -8.59916, 8.32667e-17, -5.89806e-17
3.11, 1.28582, 19.2873, -6.45881, 8.32667e-17, -8.67362e-17
3.12, 1.17008, 17.5513, -4.63815, 9.02056e-17, -9.02056e-17
3.13, 1.15104, 17.2656, -4.35803, 9.02056e-17, -6.93889e-18
3.14, 1.22913, 18.4369, -5.58596, 7.28584e-17, -1.38778e-17
3.15, 1.35046, 20.2569, -7.44048, 9.71445e-17, -2.77556e-17
3.16, 1.46878, 22.0317, -9.22727, 9.02056e-17, -3.46945e-17
3.17, 1.56041, 23.4061, -10.5991, 1.38778e-16, -9.02056e-17
3.18, 1.61862, 24.2792, -11.462, 1.31839e-16, -5.55112e-17
3.19, 1.64677, 24.7016, -11.8734, 9.71445e-17, -5.55112e-17
3.2, 1.65157, 24.7736, -11.9375, 1.249e-16, -9.71445e-17
3.21, 1.63882, 24.5823, -11.7421, 9.71445e-17, -5.55112e-17
3.22, 1.61239, 24.1859, -11.3433, 8.32667e-17, -8.32667e-17
3.23, 1.57556, 23.6335, -10.787, 9.71445e-17, -5.55112e-17
3.24, 1.53388, 23.0082, -10.153, 9.71445e-17, -8.32667e-17
3.25, 1.49731, 22.4596, -9.59223, 9.71445e-17, -9.71445e-17
3.26, 1.47798, 22.1697, -9.29517, 1.11022e-16, -1.249e-16
3.27, 1.48251, 22.2377, -9.36809, 1.38778e-16, -1.11022e-16
3.28, 1.50647, 22.597, -9.73956, 1.249e-16, -1.38778e-16
3.29, 1.53813, 23.072, -10.2243, 1.249e-16, -9.71445e-17
3.3, 1.56673, 23.501, -10.6577, 1.38778e-16, -1.249e-16
3.31, 1.58635, 23.7952, -10.9529, 1.11022e-16, -9.71445e-17
3.32, 1.59462, 23.9193, -11.0779, 1.04083e-16, -4.16334e-17
3.33, 1.59018, 23.8527, -11.0138, 9.71445e-17, 0
3.34, 1.57109, 23.5664, -10.7313, 2.08167e-17, -1.38778e-16
3.35, 1.53523, 23.0285, -10.1958, 6.245e-17, -8.32667e-17
3.36, 1.48336, 22.2504, -9.41206, 9.71445e-17, -4.16334e-17
3.37, 1.4247, 21.3705, -8.51312, 6.93889e-17, -1.249e-16
3.38, 1.37979, 20.6969, -7.81637, 1.38778e-16, -6.93889e-17
3.39, 1.36988, 20.5481, -7.66492, 1.38778e-16, -5.55112e-17
3.4, 1.39731, 20.9596, -8.09765, 8.32667e-17, -1.11022e-16
3.41, 1.4431, 21.6466, -8.80569, 9.71445e-17, -1.249e-16
3.42, 1.4856, 22.284, -9.45012, 1.11022e-16, -1.52656e-16
3.43, 1.51433, 22.715, -9.87768, 1.31839e-16, -6.93889e-17
3.44, 1.52924, 22.9386, -10.0945, 1.249e-16, -2.77556e-17
3.45, 1.53481, 23.0221, -10.1717, 1.04083e-16, -9.71445e-17
3.46, 1.53595, 23.0392, -10.1845, 1.45717e-16, -8.32667e-17
3.47, 1.53621, 23.0432, -10.1862, 1.17961e-16, -2.77556e-17
3.48, 1.53739, 23.0608, -10.2031, 1.249e-16, -1.38778e-17
3.49, 1.53986, 23.098, -10.2403, 1.45717e-16, -2.77556e-17
3.5, 1.5433, 23.1495, -10.292, 1.52656e-16, -4.16334e-17
3.51, 1.54723, 23.2084, -10.3508, 1.38778e-16, -5.55112e-17
3.52, 1.55139, 23.2709, -10.413, 1.73472e-16, -5.55112e-17
3.53, 1.55583, 23.3374, -10.479, 1.45717e-16, -1.38778e-17
