t, T, Ekin, Epot, vS.x, vS.y
100.028, 96.9626, 6108.64, 181.407, -3.45557e-14, 5.05151e-15
100.029, 97.2562, 6127.14, 162.814, -3.46945e-14, 4.88498e-15
100.03, 97.5184, 6143.66, 146.258, -3.43059e-14, 4.77396e-15
100.031, 97.733, 6157.18, 132.73, -3.43892e-14, 4.88498e-15
100.032, 97.8894, 6167.03, 122.852, -3.43892e-14, 4.82947e-15
100.033, 97.9765, 6172.52, 117.318, -3.41671e-14, 4.82947e-15
100.034, 97.9802, 6172.75, 117.016, -3.41394e-14, 4.94049e-15
100.035, 97.8851, 6166.76, 122.932, -3.40561e-14, 4.88498e-15
100.036, 97.6768, 6153.64, 135.988, -3.41394e-14, 4.82947e-15
100.037, 97.346, 6132.8, 156.789, -3.43336e-14, 4.88498e-15
100.038, 96.897, 6104.51, 185.139, -3.43336e-14, 4.88498e-15
100.039, 96.3604, 6070.71, 219.175, -3.43614e-14, 4.82947e-15
100.04, 95.8094, 6035.99, 254.332, -3.37508e-14, 4.88498e-15
100.041, 95.3592, 6007.63, 283.204, -3.44169e-14, 4.82947e-15
100.042, 95.1296, 5993.17, 297.921, -3.42226e-14, 4.71845e-15
100.043, 95.1787, 5996.26, 294.639, -3.41949e-14, 4.71845e-15
100.044, 95.4649, 6014.29, 276.152, -3.38896e-14, 4.4964e-15
100.045, 95.8801, 6040.44, 249.588, -3.39728e-14, 4.66294e-15
100.046, 96.3173, 6067.99, 221.841, -3.40006e-14, 4.60743e-15
100.047, 96.7114, 6092.82, 196.993, -3.37785e-14, 4.66294e-15
100.048, 97.0389, 6113.45, 176.43, -3.35842e-14, 4.60743e-15
100.049, 97.3009, 6129.96, 160.01, -3.36675e-14, 4.71845e-15
100.05, 97.5084, 6143.03, 147.021, -3.3723e-14, 4.44089e-15
100.051, 97.6738, 6153.45, 136.669, -3.35287e-14, 4.77396e-15
100.052, 97.8084, 6161.93, 128.246, -3.36675e-14, 4.55191e-15
100.053, 97.9215, 6169.05, 121.161, -3.3501e-14, 4.55191e-15
100.054, 98.0205, 6175.29, 114.951, -3.38618e-14, 4.66294e-15
100.055, 98.1107, 6180.97, 109.288, -3.37785e-14, 4.55191e-15
100.056, 98.195, 6186.29, 103.983, -3.41949e-14, 4.71845e-15
100.057, 98.274, 6191.26, 99.0046, -3.36953e-14, 4.77396e-15
100.058, 98.3457, 6195.78, 94.4699, -3.38896e-14, 4.82947e-15
100.059, 98.4061, 6199.59, 90.64, -3.35842e-14, 4.77396e-15
100.06, 98.4492, 6202.3, 87.8961, -3.36675e-14, 4.55191e-15
100.061, 98.4673, 6203.44, 86.7131, -3.339e-14, 4.55191e-15
100.062, 98.452, 6202.48, 87.6324, -3.35287e-14, 4.77396e-15
100.063, 98.394, 6198.82, 91.2378, -3.35565e-14, 4.77396e-15
100.064, 98.2839, 6191.89, 98.1225, -3.37785e-14, 4.60743e-15
100.065, 98.1134, 6181.14, 108.825, -3.36398e-14, 4.77396e-15
100.066, 97.8768, 6166.24, 123.702, -3.39728e-14, 4.66294e-15
100.067, 97.575, 6147.23, 142.727, -3.36398e-14, 4.77396e-15
100.068, 97.2192, 6124.81, 165.218, -3.38618e-14, 4.77396e-15
100.069, 96.8337, 6100.52, 189.625, -3.37785e-14, 4.88498e-15
100.07, 96.4553, 6076.69, 213.606, -3.37785e-14, 4.60743e-15
100.071, 96.1234, 6055.78, 234.604, -3.3723e-14, 4.77396e-15
100.072, 95.8643, 6039.45, 250.892, -3.36675e-14, 4.71845e-15
100.073, 95.6764, 6027.61, 262.55, -3.36398e-14, 4.60743e-15
100.074, 95.527, 6018.2, 271.692, -3.38618e-14, 4.44089e-15
100.075, 95.3646, 6007.97, 281.659, -3.37508e-14, 4.66294e-15
100.076, 95.144, 5994.07, 295.439, -3.3612e-14, 4.60743e-15
100.077, 94.858, 5976.06, 313.628, -3.40006e-14, 4.60743e-15
100.078, 94.5677, 5957.77, 332.429, -3.3723e-14, 4.44089e-15
100.079, 94.4019, 5947.32, 343.463, -3.36953e-14, 4.55191e-15
100.08, 94.4918, 5952.98, 337.958, -3.35842e-14, 4.55191e-15
100.081, 94.8675, 5976.65, 313.828, -3.36675e-14, 4.60743e-15
100.082, 95.4226, 6011.63, 278.165, -3.36398e-14, 4.55191e-15
100.083, 95.9904, 6047.4, 241.925, -3.3834e-14, 4.66294e-15
100.084, 96.4401, 6075.72, 213.45, -3.36675e-14, 4.77396e-15
100.085, 96.7106, 6092.77, 196.453, -3.40561e-14, 4.77396e-15
100.086, 96.7928, 6097.95, 191.381, -3.40006e-14, 4.82947e-15
100.087, 96.7011, 6092.17, 197.254, -3.41394e-14, 4.94049e-15
100.088, 96.4555, 6076.7, 212.779, -3.3723e-14, 4.88498e-15
100.089, 96.0739, 6052.65, 236.828, -3.3501e-14, 4.88498e-15
100.09, 95.5686, 6020.82, 268.614, -3.30569e-14, 4.77396e-15
100.091, 94.9496, 5981.83, 307.573, -3.33622e-14, 4.94049e-15
100.092, 94.2376, 5936.97, 352.535, -3.33622e-14, 5.10703e-15
100.093, 93.4908, 5889.92, 399.942, -3.38896e-14, 5.21805e-15
100.094, 92.8211, 5847.73, 442.607, -3.38618e-14, 4.996e-15
100.095, 92.352, 5818.18, 472.299, -3.32789e-14, 5.10703e-15
100.096, 92.1321, 5804.33, 485.83, -3.35842e-14, 5.16254e-15
100.097, 92.1125, 5803.09, 486.781, -3.38896e-14, 4.996e-15
100.098, 92.2401, 5811.13, 478.936, -3.3612e-14, 5.05151e-15
100.099, 92.5452, 5830.35, 460.193, -3.35287e-14, 4.94049e-15
100.1, 93.1078, 5865.79, 424.947, -3.34455e-14, 4.88498e-15
100.101, 93.9492, 5918.8, 371.574, -3.33344e-14, 4.88498e-15
100.102, 94.9724, 5983.26, 306.437, -3.3834e-14, 4.77396e-15
100.103, 96.0082, 6048.52, 240.637, -3.41116e-14, 4.82947e-15
100.104, 96.9072, 6105.16, 183.799, -3.38896e-14, 4.82947e-15
100.105, 97.5917, 6148.28, 140.756, -3.38202e-14, 4.77396e-15
100.106, 98.0516, 6177.25, 112.004, -3.40422e-14, 4.82947e-15
100.107, 98.3168, 6193.96, 95.5478, -3.35287e-14, 4.71845e-15
100.108, 98.4343, 6201.36, 88.3942, -3.34455e-14, 4.82947e-15
100.109, 98.4535, 6202.57, 87.3933, -3.37647e-14, 4.82947e-15
100.11, 98.4186, 6200.37, 89.7353, -3.3612e-14, 4.71845e-15
100.111, 98.3621, 6196.81, 93.3641, -3.32234e-14, 4.77396e-15
100.112, 98.2997, 6192.88, 97.2828, -3.37647e-14, 4.60743e-15
100.113, 98.2307, 6188.53, 101.568, -3.33761e-14, 4.60743e-15
100.114, 98.1429, 6183, 107.015, -3.34593e-14, 4.94049e-15
100.115, 98.0213, 6175.34, 114.609, -3.32234e-14, 4.38538e-15
100.116, 97.8537, 6164.79, 125.112, -3.33761e-14, 4.60743e-15
100.117, 97.6341, 6150.95, 138.919, -3.3501e-14, 4.82947e-15
100.118, 97.364, 6133.93, 155.952, -3.3501e-14, 4.77396e-15
100.119, 97.0608, 6114.83, 175.19, -3.339e-14, 4.77396e-15
100.12, 96.7688, 6096.44, 193.856, -3.34489e-14, 4.82947e-15
100.121, 96.558, 6083.15, 207.399, -3.33344e-14, 4.77396e-15
100.122, 96.4868, 6078.67, 211.834, -3.36259e-14, 4.88498e-15
100.123, 96.5464, 6082.42, 207.62, -3.35704e-14, 4.94049e-15
100.124, 96.6412, 6088.4, 201.013, -3.34455e-14, 4.996e-15
100.125, 96.6403, 6088.34, 200.66, -3.3501e-14, 4.88498e-15
100.126, 96.4598, 6076.97, 212.111, -3.34177e-14, 4.88498e-15
100.127, 96.1266, 6055.98, 233.754, -3.35565e-14, 5.05151e-15
100.128, 95.7861, 6034.53, 256.111, -3.35565e-14, 4.77396e-15
100.129, 95.6275, 6024.53, 266.603, -3.36398e-14, 4.71845e-15
100.13, 95.7515, 6032.35, 258.53, -3.38063e-14, 4.82947e-15
100.131, 96.1058, 6054.67, 235.59, -3.39173e-14, 4.88498e-15
100.132, 96.5538, 6082.89, 206.917, -3.36953e-14, 4.88498e-15
100.133, 96.9786, 6109.65, 179.975, -3.36398e-14, 4.94049e-15
100.134, 97.3187, 6131.08, 158.487, -3.35842e-14, 4.71845e-15
100.135, 97.5438, 6145.26, 144.202, -3.33067e-14, 4.82947e-15
100.136, 97.6226, 6150.22, 139.009, -3.33622e-14, 4.82947e-15
100.137, 97.5069, 6142.94, 145.946, -3.34732e-14, 4.60743e-15
100.138, 97.1364, 6119.59, 168.934, -3.33622e-14, 4.4964e-15
100.139, 96.4684, 6077.51, 210.909, -3.32512e-14, 5.05151e-15
100.14, 95.536, 6018.77, 270.075, -3.35287e-14, 4.88498e-15
100.141, 94.4945, 5953.16, 336.486, -3.30846e-14, 4.82947e-15
100.142, 93.5749, 5895.22, 394.956, -3.34732e-14, 4.71845e-15
100.143, 92.967, 5856.92, 433.595, -3.34732e-14, 4.55191e-15
100.144, 92.8223, 5847.81, 443.463, -3.34177e-14, 4.94049e-15
100.145, 93.2945, 5877.55, 413.821, -3.31957e-14, 4.71845e-15
100.146, 94.3478, 5943.91, 346.055, -3.32512e-14, 4.60743e-15
100.147, 95.6434, 6025.53, 263.026, -3.31957e-14, 4.66294e-15
100.148, 96.8049, 6098.71, 189.527, -3.30846e-14, 4.27436e-15
100.149, 97.6631, 6152.77, 135.86, -3.28626e-14, 4.71845e-15
100.15, 98.2286, 6188.4, 100.762, -3.30291e-14, 4.77396e-15
100.151, 98.5759, 6210.28, 79.2932, -3.29181e-14, 4.88498e-15
100.152, 98.7752, 6222.84, 66.9978, -3.31402e-14, 4.88498e-15
100.153, 98.8746, 6229.1, 60.8861, -3.30291e-14, 4.82947e-15
100.154, 98.9027, 6230.87, 59.1942, -3.32512e-14, 4.996e-15
100.155, 98.8757, 6229.17, 60.9434, -3.30846e-14, 4.94049e-15
100.156, 98.802, 6224.53, 65.6027, -3.32512e-14, 4.88498e-15
100.157, 98.6864, 6217.24, 72.8895, -3.28626e-14, 5.05151e-15
100.158, 98.5309, 6207.45, 82.6739, -3.30846e-14, 5.05151e-15
100.159, 98.3357, 6195.15, 94.9478, -3.29181e-14, 5.05151e-15
100.16, 98.0989, 6180.23, 109.823, -3.28071e-14, 5.10703e-15
100.161, 97.8176, 6162.51, 127.503, -3.29736e-14, 5.10703e-15
100.162, 97.4893, 6141.82, 148.155, -3.29736e-14, 5.21805e-15
100.163, 97.1184, 6118.46, 171.55, -3.29736e-14, 5.16254e-15
100.164, 96.7257, 6093.72, 196.436, -3.30291e-14, 5.27356e-15
100.165, 96.3586, 6070.59, 219.845, -3.29181e-14, 5.05151e-15
100.166, 96.091, 6053.73, 237.024, -3.29736e-14, 5.10703e-15
100.167, 96.0014, 6048.09, 242.85, -3.26961e-14, 5.16254e-15
100.168, 96.1316, 6056.29, 234.541, -3.29736e-14, 5.16254e-15
100.169, 96.4583, 6076.87, 213.624, -3.28071e-14, 5.21805e-15
100.17, 96.9035, 6104.92, 185.206, -3.27516e-14, 5.10703e-15
100.171, 97.3755, 6134.66, 155.222, -3.29181e-14, 5.16254e-15
100.172, 97.8051, 6161.72, 128.07, -3.29181e-14, 5.10703e-15
100.173, 98.1579, 6183.95, 105.878, -3.26961e-14, 5.44009e-15
100.174, 98.4281, 6200.97, 88.9471, -3.29181e-14, 5.05151e-15
100.175, 98.6266, 6213.47, 76.5539, -3.26961e-14, 5.16254e-15
100.176, 98.7702, 6222.52, 67.6002, -3.28071e-14, 5.16254e-15
100.177, 98.8757, 6229.17, 61.0254, -3.28626e-14, 5.16254e-15
100.178, 98.9559, 6234.22, 56.0167, -3.29181e-14, 5.27356e-15
100.179, 99.0185, 6238.17, 52.0905, -3.29181e-14, 5.05151e-15
100.18, 99.066, 6241.16, 49.0935, -3.28626e-14, 4.996e-15
100.181, 99.0962, 6243.06, 47.164, -3.27516e-14, 4.82947e-15
100.182, 99.1032, 6243.5, 46.6805, -3.26961e-14, 4.996e-15
100.183, 99.0779, 6241.91, 48.2163, -3.28626e-14, 5.10703e-15
100.184, 99.0088, 6237.56, 52.4974, -3.26406e-14, 5.27356e-15
100.185, 98.8833, 6229.65, 60.331, -3.2585e-14, 5.38458e-15
100.186, 98.6904, 6217.49, 72.4314, -3.29181e-14, 5.27356e-15
100.187, 98.4271, 6200.91, 89.0321, -3.2474e-14, 5.38458e-15
100.188, 98.109, 6180.87, 109.215, -3.29736e-14, 5.32907e-15
100.189, 97.7813, 6160.22, 130.15, -3.28626e-14, 5.32907e-15
100.19, 97.52, 6143.76, 146.962, -3.28626e-14, 5.4956e-15
100.191, 97.4078, 6136.69, 154.235, -3.27516e-14, 5.38458e-15
100.192, 97.49, 6141.87, 148.955, -3.28626e-14, 5.60663e-15
100.193, 97.7445, 6157.9, 132.591, -3.28071e-14, 5.66214e-15
100.194, 98.0952, 6180, 110.146, -3.29736e-14, 5.77316e-15
100.195, 98.4553, 6202.68, 87.234, -3.26961e-14, 5.66214e-15
100.196, 98.7611, 6221.95, 67.8741, -3.26406e-14, 5.66214e-15
100.197, 98.9797, 6235.72, 54.0918, -3.28071e-14, 5.82867e-15
100.198, 99.0991, 6243.24, 46.5798, -3.2474e-14, 5.88418e-15
100.199, 99.1163, 6244.33, 45.4852, -3.2474e-14, 5.82867e-15
100.2, 99.0292, 6238.84, 50.9339, -3.26961e-14, 5.88418e-15
100.201, 98.8319, 6226.41, 63.2853, -3.2363e-14, 5.4956e-15
100.202, 98.5131, 6206.33, 83.2379, -3.25295e-14, 5.55112e-15
100.203, 98.0552, 6177.48, 111.888, -3.2141e-14, 5.38458e-15
100.204, 97.4351, 6138.41, 150.718, -3.25295e-14, 5.4956e-15
100.205, 96.635, 6088, 201.002, -3.23075e-14, 5.38458e-15
100.206, 95.6863, 6028.24, 261.183, -3.27516e-14, 5.44009e-15
100.207, 94.7584, 5969.78, 320.998, -3.24185e-14, 5.44009e-15
100.208, 94.1993, 5934.55, 357.751, -3.24185e-14, 5.27356e-15
100.209, 94.3316, 5942.89, 349.251, -3.2585e-14, 5.32907e-15
100.21, 95.1157, 5992.29, 298.1, -3.2363e-14, 5.21805e-15
100.211, 96.1711, 6058.78, 230.215, -3.2363e-14, 4.94049e-15
100.212, 97.1344, 6119.47, 169.22, -3.25295e-14, 5.38458e-15
100.213, 97.855, 6164.86, 124.118, -3.24185e-14, 5.4956e-15
100.214, 98.3388, 6195.35, 94.0471, -3.2585e-14, 5.44009e-15
100.215, 98.6448, 6214.62, 75.1047, -3.24185e-14, 5.32907e-15
100.216, 98.8301, 6226.3, 63.6491, -3.26406e-14, 5.27356e-15
100.217, 98.9354, 6232.93, 57.1434, -3.2474e-14, 5.38458e-15
100.218, 98.9847, 6236.04, 54.0944, -3.24185e-14, 5.55112e-15
100.219, 98.9894, 6236.33, 53.8061, -3.25295e-14, 5.66214e-15
100.22, 98.9514, 6233.94, 56.1749, -3.2252e-14, 5.38458e-15
100.221, 98.8645, 6228.47, 61.5739, -3.2252e-14, 5.4956e-15
100.222, 98.7158, 6219.1, 70.8287, -3.25295e-14, 5.60663e-15
100.223, 98.4835, 6204.46, 85.2867, -3.25295e-14, 5.93969e-15
100.224, 98.1349, 6182.5, 106.982, -3.2585e-14, 5.60663e-15
100.225, 97.6229, 6150.24, 138.864, -3.23908e-14, 5.55112e-15
100.226, 96.8852, 6103.77, 184.876, -3.25018e-14, 5.55112e-15
100.227, 95.8572, 6039, 249.251, -3.22797e-14, 5.66214e-15
100.228, 94.5183, 5954.65, 333.684, -3.23075e-14, 5.32907e-15
100.229, 92.9788, 5857.67, 431.631, -3.2474e-14, 5.10703e-15
100.23, 91.5374, 5766.85, 523.922, -3.24463e-14, 5.32907e-15
100.231, 90.58, 5706.54, 585.204, -3.25295e-14, 5.16254e-15
100.232, 90.3688, 5693.24, 598.641, -3.21132e-14, 4.996e-15
100.233, 90.938, 5729.09, 562.125, -3.21132e-14, 5.44009e-15
100.234, 92.0933, 5801.88, 487.972, -3.24046e-14, 5.05151e-15
100.235, 93.4785, 5889.15, 399.496, -3.22936e-14, 5.16254e-15
100.236, 94.7556, 5969.6, 318.602, -3.23491e-14, 5.32907e-15
100.237, 95.7455, 6031.97, 256.4, -3.25087e-14, 5.16254e-15
100.238, 96.4203, 6074.48, 214.312, -3.25434e-14, 4.94049e-15
100.239, 96.8326, 6100.45, 188.805, -3.27308e-14, 5.10703e-15
100.24, 97.0632, 6114.98, 174.7, -3.27377e-14, 5.38458e-15
100.241, 97.1925, 6123.13, 166.881, -3.29771e-14, 5.21805e-15
100.242, 97.2848, 6128.94, 161.265, -3.28904e-14, 5.4956e-15
100.243, 97.3787, 6134.86, 155.403, -3.31861e-14, 5.38458e-15
100.244, 97.4859, 6141.61, 148.606, -3.30048e-14, 5.55112e-15
100.245, 97.597, 6148.61, 141.525, -3.28962e-14, 5.60663e-15
100.246, 97.6942, 6154.74, 135.336, -3.29155e-14, 5.44009e-15
100.247, 97.7646, 6159.17, 130.897, -3.27464e-14, 5.32907e-15
100.248, 97.8082, 6161.92, 128.212, -3.28015e-14, 5.60663e-15
100.249, 97.8392, 6163.87, 126.363, -3.27314e-14, 5.44009e-15
100.25, 97.8791, 6166.38, 123.937, -3.23775e-14, 5.44009e-15
100.251, 97.9466, 6170.63, 119.72, -3.27158e-14, 5.55112e-15
100.252, 98.0479, 6177.02, 113.307, -3.30398e-14, 5.21805e-15
100.253, 98.1749, 6185.02, 105.242, -3.27436e-14, 5.55112e-15
100.254, 98.31, 6193.53, 96.6662, -3.27867e-14, 5.55112e-15
100.255, 98.4348, 6201.39, 88.7606, -3.27663e-14, 5.4956e-15
100.256, 98.5369, 6207.83, 82.3246, -3.26948e-14, 5.21805e-15
100.257, 98.6116, 6212.53, 77.6441, -3.28119e-14, 5.27356e-15
100.258, 98.6607, 6215.62, 74.5875, -3.27288e-14, 5.27356e-15
100.259, 98.6895, 6217.44, 72.8017, -3.24734e-14, 5.38458e-15
100.26, 98.7041, 6218.36, 71.9072, -3.26406e-14, 5.60663e-15
100.261, 98.7084, 6218.63, 71.6428, -3.25618e-14, 5.44009e-15
100.262, 98.7035, 6218.32, 71.9444, -3.25562e-14, 5.16254e-15
100.263, 98.6868, 6217.27, 72.9668, -3.23886e-14, 5.27356e-15
100.264, 98.6529, 6215.13, 75.065, -3.27884e-14, 5.60663e-15
100.265, 98.5936, 6211.4, 78.7529, -3.23914e-14, 5.32907e-15
100.266, 98.4991, 6205.44, 84.6495, -3.24606e-14, 5.38458e-15
100.267, 98.3591, 6196.62, 93.4134, -3.25508e-14, 4.94049e-15
100.268, 98.164, 6184.33, 105.653, -3.21952e-14, 5.10703e-15
100.269, 97.9073, 6168.16, 121.797, -3.2373e-14, 5.10703e-15
100.27, 97.588, 6148.04, 141.917, -3.25189e-14, 5.4956e-15
100.271, 97.2144, 6124.5, 165.51, -3.22494e-14, 5.55112e-15
100.272, 96.8065, 6098.81, 191.313, -3.2311e-14, 5.21805e-15
100.273, 96.3969, 6073.01, 217.262, -3.24946e-14, 5.27356e-15
100.274, 96.0267, 6049.68, 240.737, -3.24489e-14, 5.10703e-15
100.275, 95.7359, 6031.36, 259.153, -3.24664e-14, 5.27356e-15
100.276, 95.5519, 6019.77, 270.751, -3.2234e-14, 5.38458e-15
100.277, 95.4799, 6015.23, 275.199, -3.24411e-14, 5.05151e-15
100.278, 95.5024, 6016.65, 273.64, -3.24445e-14, 5.10703e-15
100.279, 95.588, 6022.05, 268.108, -3.25417e-14, 5.27356e-15
100.28, 95.7048, 6029.4, 260.669, -3.25989e-14, 5.16254e-15
100.281, 95.8301, 6037.29, 252.76, -3.24116e-14, 5.21805e-15
100.282, 95.9542, 6045.11, 244.974, -3.25087e-14, 5.21805e-15
100.283, 96.0787, 6052.96, 237.196, -3.26267e-14, 5.38458e-15
100.284, 96.2124, 6061.38, 228.858, -3.25365e-14, 5.44009e-15
100.285, 96.3673, 6071.14, 219.175, -3.25434e-14, 4.71845e-15
100.286, 96.5562, 6083.04, 207.343, -3.25018e-14, 5.16254e-15
100.287, 96.7886, 6097.68, 192.736, -3.25157e-14, 4.66294e-15
100.288, 97.0682, 6115.3, 175.113, -3.25573e-14, 4.77396e-15
100.289, 97.3904, 6135.59, 154.771, -3.25434e-14, 5.05151e-15
100.29, 97.7414, 6157.71, 132.583, -3.26128e-14, 4.996e-15
100.291, 98.101, 6180.36, 109.842, -3.26683e-14, 4.88498e-15
100.292, 98.4468, 6202.15, 87.9762, -3.27377e-14, 5.16254e-15
100.293, 98.759, 6221.82, 68.258, -3.27932e-14, 5.10703e-15
100.294, 99.0225, 6238.42, 51.6285, -3.2585e-14, 4.77396e-15
100.295, 99.2279, 6251.36, 38.674, -3.2585e-14, 4.71845e-15
100.296, 99.37, 6260.31, 29.7183, -3.26406e-14, 4.77396e-15
100.297, 99.4452, 6265.05, 24.9656, -3.2585e-14, 4.82947e-15
100.298, 99.4501, 6265.35, 24.6304, -3.25018e-14, 4.82947e-15
100.299, 99.38, 6260.94, 29.0082, -3.26128e-14, 4.996e-15
100.3, 99.2297, 6251.47, 38.4357, -3.26128e-14, 5.21805e-15
100.301, 98.9972, 6236.82, 53.0774, -3.24463e-14, 4.94049e-15
100.302, 98.6899, 6217.46, 72.4984, -3.24185e-14, 4.60743e-15
100.303, 98.3332, 6194.99, 95.126, -3.22242e-14, 4.71845e-15
100.304, 97.9727, 6172.28, 118.037, -3.26683e-14, 5.38458e-15
100.305, 97.6606, 6152.61, 137.791, -3.23908e-14, 5.10703e-15
100.306, 97.4236, 6137.68, 152.545, -3.27793e-14, 5.05151e-15
100.307, 97.2309, 6125.54, 164.218, -3.26406e-14, 5.05151e-15
100.308, 96.9929, 6110.55, 178.623, -3.25295e-14, 5.05151e-15
100.309, 96.6, 6085.8, 202.922, -3.27238e-14, 4.996e-15
100.31, 95.9817, 6046.85, 241.766, -3.25295e-14, 4.66294e-15
100.311, 95.1509, 5994.51, 294.302, -3.25018e-14, 4.82947e-15
100.312, 94.1978, 5934.46, 354.566, -3.23352e-14, 4.82947e-15
100.313, 93.253, 5874.94, 414.545, -3.24463e-14, 4.88498e-15
100.314, 92.5447, 5830.32, 460.753, -3.24185e-14, 4.77396e-15
100.315, 92.483, 5826.43, 466.161, -3.24463e-14, 4.996e-15
100.316, 93.346, 5880.8, 410.447, -3.23352e-14, 4.77396e-15
100.317, 94.83, 5974.29, 314.343, -3.2474e-14, 5.21805e-15
100.318, 96.3201, 6068.17, 219.434, -3.2585e-14, 4.71845e-15
100.319, 97.4492, 6139.3, 148.684, -3.26406e-14, 5.10703e-15
100.32, 98.1778, 6185.2, 103.528, -3.26683e-14, 4.996e-15
100.321, 98.6029, 6211.98, 77.3476, -3.27516e-14, 4.94049e-15
100.322, 98.8284, 6226.19, 63.5261, -3.25295e-14, 4.996e-15
100.323, 98.927, 6232.4, 57.534, -3.26683e-14, 4.94049e-15
100.324, 98.9409, 6233.28, 56.7573, -3.26406e-14, 4.88498e-15
100.325, 98.8914, 6230.16, 59.9073, -3.26128e-14, 4.88498e-15
100.326, 98.7866, 6223.55, 66.5062, -3.2585e-14, 4.71845e-15
100.327, 98.6283, 6213.58, 76.4664, -3.25018e-14, 5.16254e-15
100.328, 98.419, 6200.4, 89.665, -3.24463e-14, 5.27356e-15
100.329, 98.17, 6184.71, 105.44, -3.2141e-14, 5.10703e-15
100.33, 97.9087, 6168.25, 122.073, -3.26128e-14, 5.16254e-15
100.331, 97.6821, 6153.97, 136.583, -3.2474e-14, 5.44009e-15
100.332, 97.5461, 6145.41, 145.33, -3.27516e-14, 5.38458e-15
100.333, 97.5428, 6145.2, 145.561, -3.26128e-14, 5.4956e-15
100.334, 97.6765, 6153.62, 136.977, -3.26961e-14, 5.60663e-15
100.335, 97.9104, 6168.35, 121.996, -3.26683e-14, 5.55112e-15
100.336, 98.1855, 6185.69, 104.443, -3.26406e-14, 5.66214e-15
100.337, 98.4464, 6202.12, 87.875, -3.26406e-14, 5.55112e-15
100.338, 98.6548, 6215.25, 74.6849, -3.28348e-14, 5.4956e-15
100.339, 98.7905, 6223.8, 66.1165, -3.26406e-14, 5.60663e-15
100.34, 98.8443, 6227.19, 62.7115, -3.2474e-14, 5.55112e-15
100.341, 98.8115, 6225.13, 64.755, -3.25295e-14, 5.55112e-15
100.342, 98.6874, 6217.3, 72.536, -3.26961e-14, 5.4956e-15
100.343, 98.4673, 6203.44, 86.3659, -3.28348e-14, 5.4956e-15
100.344, 98.1508, 6183.5, 106.31, -3.29736e-14, 5.4956e-15
100.345, 97.7512, 6158.32, 131.601, -3.25573e-14, 5.38458e-15
100.346, 97.3062, 6130.29, 159.88, -3.2363e-14, 5.55112e-15
100.347, 96.8822, 6103.58, 186.901, -3.26961e-14, 5.55112e-15
100.348, 96.5549, 6082.96, 207.703, -3.29459e-14, 5.55112e-15
100.349, 96.3677, 6071.17, 219.368, -3.27793e-14, 5.4956e-15
100.35, 96.2982, 6066.79, 223.351, -3.24463e-14, 5.38458e-15
100.351, 96.2672, 6064.83, 224.881, -3.27793e-14, 5.21805e-15
100.352, 96.1865, 6059.75, 229.729, -3.23352e-14, 5.16254e-15
100.353, 96.0093, 6048.58, 240.957, -3.28348e-14, 5.44009e-15
100.354, 95.7565, 6032.66, 257.24, -3.23075e-14, 5.44009e-15
100.355, 95.5138, 6017.37, 273.033, -3.23075e-14, 5.32907e-15
100.356, 95.3947, 6009.86, 280.898, -3.26683e-14, 5.27356e-15
