x1,y1,x2,y2vx1,vy1,vx2,vy2
-0.653818, -0.183357, 0.326909, 0.0916786, -0.69969, 0.982916, 0.349845, -0.491458
-0.705225, -0.0754158, 0.352613, 0.0377079, -0.514074, 1.03497, 0.257037, -0.517485
-0.739062, 0.0344047, 0.369531, -0.0172024, -0.338369, 1.05376, 0.169185, -0.52688
-0.756678, 0.14347, 0.378339, -0.071735, -0.17616, 1.04621, 0.08808, -0.523105
-0.75957, 0.249744, 0.379785, -0.124872, -0.028923, 1.01829, 0.0144615, -0.509146
-0.749255, 0.351675, 0.374627, -0.175837, 0.103158, 0.974865, -0.0515788, -0.487432
-0.727193, 0.448092, 0.363596, -0.224046, 0.220617, 0.919733, -0.110308, -0.459867
-0.694759, 0.538119, 0.34738, -0.269059, 0.324339, 0.85582, -0.16217, -0.42791
-0.653225, 0.621097, 0.326613, -0.310549, 0.415338, 0.785338, -0.207669, -0.392669
-0.603763, 0.696537, 0.301881, -0.348268, 0.494625, 0.70995, -0.247313, -0.354975
-0.547448, 0.764071, 0.273724, -0.382036, 0.563146, 0.630901, -0.281573, -0.315451
-0.485274, 0.823427, 0.242637, -0.411714, 0.621743, 0.549117, -0.310871, -0.274559
-0.418159, 0.874401, 0.20908, -0.4372, 0.671146, 0.465288, -0.335573, -0.232644
-0.346963, 0.916838, 0.173481, -0.458419, 0.711968, 0.379927, -0.355984, -0.189964
-0.272492, 0.950624, 0.136246, -0.475312, 0.744706, 0.293416, -0.372353, -0.146708
-0.195517, 0.975672, 0.0977583, -0.487836, 0.769752, 0.206041, -0.384876, -0.10302
-0.116778, 0.991919, 0.0583888, -0.495959, 0.787391, 0.118019, -0.393696, -0.0590094
-0.0369966, 0.999315, 0.0184983, -0.499658, 0.79781, 0.0295219, -0.398905, -0.0147609
0.0431132, 0.997829, -0.0215566, -0.498915, 0.801098, -0.0593062, -0.400549, 0.0296531
0.122838, 0.98744, -0.0614192, -0.49372, 0.797252, -0.148333, -0.398626, 0.0741664
0.201455, 0.968143, -0.100728, -0.484071, 0.786169, -0.237421, -0.393085, 0.118711
0.27822, 0.939946, -0.13911, -0.469973, 0.767651, -0.326414, -0.383825, 0.163207
0.35236, 0.902879, -0.17618, -0.451439, 0.741396, -0.415115, -0.370698, 0.207558
0.423059, 0.856996, -0.21153, -0.428498, 0.706993, -0.503269, -0.353496, 0.251634
0.489451, 0.802388, -0.244725, -0.401194, 0.663916, -0.590529, -0.331958, 0.295265
0.550603, 0.739189, -0.275301, -0.369594, 0.611516, -0.676432, -0.305758, 0.338216
0.605504, 0.667599, -0.302752, -0.3338, 0.549015, -0.760341, -0.274507, 0.38017
0.653054, 0.587904, -0.326527, -0.293952, 0.475501, -0.841394, -0.23775, 0.420697
0.692048, 0.500507, -0.346024, -0.250253, 0.389939, -0.918419, -0.19497, 0.45921
0.721168, 0.405968, -0.360584, -0.202984, 0.291198, -0.989832, -0.145599, 0.494916
0.738978, 0.305063, -0.369489, -0.152531, 0.178101, -1.0535, -0.0890505, 0.526749
0.743933, 0.198851, -0.371966, -0.0994254, 0.0495507, -1.10657, -0.0247754, 0.553283
0.734406, 0.0887677, -0.367203, -0.0443839, -0.0952676, -1.14527, 0.0476338, 0.572637
0.708753, -0.0232645, -0.354377, 0.0116322, -0.256528, -1.16477, 0.128264, 0.582383
0.665434, -0.134717, -0.332717, 0.0673584, -0.433195, -1.15897, 0.216597, 0.579484
0.603214, -0.242343, -0.301607, 0.121171, -0.622198, -1.1207, 0.311099, 0.560352
0.521477, -0.342127, -0.260738, 0.171064, -0.817375, -1.04229, 0.408688, 0.521145
0.420633, -0.429377, -0.210316, 0.214688, -1.00844, -0.916939, 0.504219, 0.45847
0.302572, -0.499051, -0.151286, 0.249526, -1.18061, -0.741191, 0.590304, 0.370596
0.170981, -0.54641, -0.0854905, 0.273205, -1.31591, -0.518029, 0.657955, 0.259014
0.031292, -0.567889, -0.015646, 0.283944, -1.39689, -0.259234, 0.698446, 0.129617
-0.109909, -0.56193, 0.0549545, 0.280965, -1.41201, 0.0151423, 0.706005, -0.00757116
-0.245906, -0.529363, 0.122953, 0.264681, -1.35997, 0.281231, 0.679983, -0.140615
-0.37091, -0.473133, 0.185455, 0.236566, -1.25005, 0.517852, 0.625024, -0.258926
-0.480742, -0.397548, 0.240371, 0.198774, -1.09831, 0.711403, 0.549157, -0.355702
-0.572971, -0.307407, 0.286485, 0.153704, -0.92229, 0.856966, 0.461145, -0.428483
-0.646673, -0.207327, 0.323337, 0.103663, -0.737028, 0.956361, 0.368514, -0.478181
-0.702022, -0.101362, 0.351011, 0.0506808, -0.553484, 1.01521, 0.276742, -0.507603
-0.739884, 0.00712834, 0.369942, -0.00356417, -0.378618, 1.04045, 0.189309, -0.520227
-0.76151, 0.115462, 0.380755, -0.0577309, -0.216265, 1.03889, 0.108133, -0.519445
-0.768322, 0.221549, 0.384161, -0.110775, -0.0681194, 1.01643, 0.0340597, -0.508214
-0.761776, 0.323785, 0.380888, -0.161892, 0.0654568, 0.977911, -0.0327284, -0.488955
-0.743291, 0.420945, 0.371645, -0.210473, 0.184857, 0.927161, -0.0924287, -0.46358
-0.714205, 0.512103, 0.357102, -0.256051, 0.290859, 0.86713, -0.145429, -0.433565
-0.675766, 0.596553, 0.337883, -0.298277, 0.384391, 0.800065, -0.192195, -0.400032
-0.629125, 0.673765, 0.314563, -0.336882, 0.466403, 0.727666, -0.233202, -0.363833
-0.575346, 0.74333, 0.287673, -0.371665, 0.537794, 0.65121, -0.268897, -0.325605
-0.515409, 0.80494, 0.257704, -0.40247, 0.599371, 0.571653, -0.299686, -0.285827
-0.450225, 0.858356, 0.225113, -0.429178, 0.651838, 0.489714, -0.325919, -0.244857
-0.380646, 0.903392, 0.190323, -0.451696, 0.695787, 0.405925, -0.347893, -0.202962
-0.307476, 0.939906, 0.153738, -0.469953, 0.731702, 0.320687, -0.365851, -0.160344
-0.23148, 0.96778, 0.11574, -0.48389, 0.759962, 0.2343, -0.379981, -0.11715
-0.153396, 0.986924, 0.0766978, -0.493462, 0.780845, 0.146993, -0.390422, -0.0734964
-0.0739425, 0.997262, 0.0369713, -0.498631, 0.79453, 0.0589426, -0.397265, -0.0294713
0.00616777, 0.998737, -0.00308389, -0.499368, 0.801103, -0.029703, -0.400552, 0.0148515
0.086223, 0.9913, -0.0431115, -0.49565, 0.800553, -0.118812, -0.400276, 0.0594059
0.1655, 0.974919, -0.0827502, -0.48746, 0.792773, -0.208251, -0.396387, 0.104125
0.243256, 0.949577, -0.121628, -0.474788, 0.77756, -0.29787, -0.38878, 0.148935
0.318717, 0.915273, -0.159358, -0.457636, 0.754603, -0.387485, -0.377301, 0.193743
0.391065, 0.872032, -0.195532, -0.436016, 0.723482, -0.476855, -0.361741, 0.238427
0.459431, 0.819911, -0.229715, -0.409955, 0.68366, -0.565654, -0.34183, 0.282827
0.522878, 0.759011, -0.261439, -0.379505, 0.63447, -0.653441, -0.317235, 0.32672
0.580389, 0.689494, -0.290194, -0.344747, 0.575108, -0.73961, -0.287554, 0.369805
0.630852, 0.611606, -0.315426, -0.305803, 0.504634, -0.823332, -0.252317, 0.411666
0.673049, 0.525703, -0.336525, -0.262851, 0.42197, -0.903475, -0.210985, 0.451737
0.705641, 0.432298, -0.352821, -0.216149, 0.325923, -0.978494, -0.162961, 0.489247
0.727165, 0.332112, -0.363583, -0.166056, 0.215241, -1.0463, -0.107621, 0.523151
0.736038, 0.226148, -0.368019, -0.113074, 0.0887211, -1.10409, -0.0443605, 0.552043
0.730579, 0.11578, -0.365289, -0.0578902, -0.0545907, -1.14812, 0.0272953, 0.574059
0.709074, 0.00287014, -0.354537, -0.00143507, -0.215046, -1.17355, 0.107523, 0.586774
0.66989, -0.110112, -0.334945, 0.0550558, -0.391835, -1.17426, 0.195917, 0.587131
0.611675, -0.219965, -0.305838, 0.109983, -0.582149, -1.14298, 0.291075, 0.57149
0.533664, -0.3227, -0.266832, 0.16135, -0.78011, -1.07179, 0.390055, 0.535896
0.436096, -0.413609, -0.218048, 0.206804, -0.975681, -0.953532, 0.487841, 0.476766
0.320675, -0.487585, -0.160338, 0.243792, -1.15421, -0.784207, 0.577106, 0.392104
0.190912, -0.539755, -0.0954561, 0.269877, -1.29763, -0.566142, 0.648815, 0.283071
0.0521065, -0.566358, -0.0260532, 0.283179, -1.38806, -0.310481, 0.694028, 0.155241
-0.0892167, -0.565598, 0.0446084, 0.282799, -1.41323, -0.0368448, 0.706616, 0.0184224
-0.226316, -0.538058, 0.113158, 0.269029, -1.37099, 0.230961, 0.685494, -0.115481
-0.3533, -0.48647, 0.17665, 0.243235, -1.26984, 0.471437, 0.634921, -0.235718
-0.465834, -0.414985, 0.232917, 0.207492, -1.12534, 0.670407, 0.562669, -0.335204
-0.561315, -0.328308, 0.280657, 0.164154, -0.95481, 0.822321, 0.477405, -0.411161
-0.638651, -0.231019, 0.319325, 0.115509, -0.773359, 0.92845, 0.38668, -0.464225
-0.697864, -0.127174, 0.348932, 0.0635869, -0.592136, 0.994004, 0.296068, -0.497002
-0.739699, -0.0201619, 0.369849, 0.0100809, -0.418346, 1.02567, 0.209173, -0.512837
-0.765306, 0.0872923, 0.382653, -0.0436462, -0.25607, 1.0301, 0.128035, -0.515049
-0.776028, 0.193049, 0.388014, -0.0965243, -0.107218, 1.01312, 0.0536088, -0.506559
-0.77326, 0.295449, 0.38663, -0.147725, 0.0276717, 0.979563, -0.0138359, -0.489782
-0.758375, 0.39322, 0.379188, -0.19661, 0.14885, 0.933263, -0.0744252, -0.466631
-0.732677, 0.485384, 0.366338, -0.242692, 0.256985, 0.877194, -0.128493, -0.438597
-0.697385, 0.571192, 0.348692, -0.285596, 0.352922, 0.813638, -0.176461, -0.406819
-0.65363, 0.650069, 0.326815, -0.325035, 0.437547, 0.744326, -0.218774, -0.372163
-0.602459, 0.72157, 0.301229, -0.360785, 0.51171, 0.670567, -0.255855, -0.335283
-0.54484, 0.78535, 0.27242, -0.392675, 0.576183, 0.593347, -0.288092, -0.296674
-0.481676, 0.841135, 0.240838, -0.420567, 0.631641, 0.513408, -0.315821, -0.256704
-0.413811, 0.88871, 0.206905, -0.444355, 0.678657, 0.431306, -0.339329, -0.215653
-0.342041, 0.9279, 0.17102, -0.46395, 0.717699, 0.347458, -0.35885, -0.173729
-0.267127, 0.958563, 0.133564, -0.479281, 0.749135, 0.262178, -0.374567, -0.131089
-0.189804, 0.980577, 0.0949019, -0.490289, 0.773233, 0.175705, -0.386616, -0.0878524
-0.110787, 0.993844, 0.0553936, -0.496922, 0.790166, 0.088222, -0.395083, -0.044111
-0.0307858, 0.998277, 0.0153929, -0.499138, 0.800014, -0.000119697, -0.400007, 5.98485e-05
0.0494903, 0.993802, -0.0247451, -0.496901, 0.802761, -0.0891887, -0.40138, 0.0445943
0.12932, 0.980361, -0.0646599, -0.490181, 0.798296, -0.178856, -0.399148, 0.089428
0.207961, 0.957908, -0.10398, -0.478954, 0.786407, -0.268979, -0.393204, 0.13449
0.284639, 0.926413, -0.142319, -0.463207, 0.76678, -0.359386, -0.38339, 0.179693
0.358537, 0.885873, -0.179269, -0.442936, 0.738986, -0.449849, -0.369493, 0.224924
0.428784, 0.836311, -0.214392, -0.418155, 0.702473, -0.540065, -0.351236, 0.270033
0.49444, 0.777794, -0.24722, -0.388897, 0.656559, -0.629617, -0.328279, 0.314808
0.554482, 0.710445, -0.277241, -0.355223, 0.600419, -0.717928, -0.30021, 0.358964
0.607791, 0.634469, -0.303895, -0.317235, 0.533082, -0.804206, -0.266541, 0.402103
0.653133, 0.550178, -0.326567, -0.275089, 0.453428, -0.887356, -0.226714, 0.443678
0.689154, 0.458034, -0.344577, -0.229017, 0.360208, -0.965882, -0.180104, 0.482941
0.714363, 0.358705, -0.357182, -0.179352, 0.252093, -1.03774, -0.126047, 0.518869
0.727141, 0.253133, -0.363571, -0.126567, 0.127776, -1.10016, -0.0638879, 0.550081
0.725758, 0.142632, -0.362879, -0.0713158, -0.0138336, -1.14946, 0.00691681, 0.57473
0.708431, 0.0289967, -0.354216, -0.0144984, -0.173266, -1.18079, 0.0866331, 0.590396
0.673437, -0.0853612, -0.336719, 0.0426806, -0.349936, -1.18802, 0.174968, 0.594012
0.619307, -0.197293, -0.309654, 0.0986467, -0.541304, -1.16377, 0.270652, 0.581883
0.545129, -0.302839, -0.272564, 0.15142, -0.741782, -1.0999, 0.370891, 0.54995
0.450969, -0.397284, -0.225485, 0.198642, -0.941597, -0.988896, 0.470798, 0.494448
0.338344, -0.475462, -0.169172, 0.237731, -1.12625, -0.826224, 0.563125, 0.413112
0.210585, -0.532373, -0.105293, 0.266186, -1.27759, -0.613552, 0.638795, 0.306776
0.0728508, -0.564065, -0.0364254, 0.282033, -1.37734, -0.36137, 0.688672, 0.180685
-0.0684033, -0.568505, 0.0342016, 0.284253, -1.41254, -0.0888411, 0.706271, 0.0444206
-0.206419, -0.546028, 0.103209, 0.273014, -1.38016, 0.180322, 0.690078, -0.0901609
-0.33521, -0.499151, 0.167605, 0.249576, -1.28791, 0.424326, 0.643956, -0.212163
-0.450293, -0.431862, 0.225147, 0.215931, -1.15083, 0.628446, 0.575417, -0.314223
-0.548896, -0.348767, 0.274448, 0.174384, -0.98603, 0.786505, 0.493015, -0.393252
-0.62976, -0.254401, 0.31488, 0.1272, -0.808635, 0.899221, 0.404317, -0.44961
-0.692758, -0.152817, 0.346379, 0.0764086, -0.629977, 0.971393, 0.314988, -0.485696
-0.738508, -0.0474288, 0.369254, 0.0237144, -0.457499, 1.00944, 0.22875, -0.50472
-0.76806, 0.0589999, 0.38403, -0.0295, -0.295521, 1.01984, 0.147761, -0.509921
-0.782676, 0.164281, 0.391338, -0.0821406, -0.146164, 1.00837, 0.0730822, -0.504185
-0.783691, 0.266708, 0.391845, -0.133354, -0.0101462, 0.979819, 0.00507308, -0.48991
-0.772426, 0.364955, 0.386213, -0.182478, 0.112645, 0.938031, -0.0563225, -0.469015
-0.75015, 0.458, 0.375075, -0.229, 0.222765, 0.886001, -0.111383, -0.443001
-0.718052, 0.545048, 0.359026, -0.272524, 0.320976, 0.826039, -0.160488, -0.41302
-0.677242, 0.625483, 0.338621, -0.312742, 0.408098, 0.759908, -0.204049, -0.379954
-0.628749, 0.698823, 0.314375, -0.349411, 0.484931, 0.688947, -0.242466, -0.344473
-0.573528, 0.764684, 0.286764, -0.382342, 0.552211, 0.614169, -0.276105, -0.307085
-0.51247, 0.822762, 0.256235, -0.411381, 0.610584, 0.53634, -0.305292, -0.26817
-0.446409, 0.87281, 0.223205, -0.436405, 0.660602, 0.456037, -0.330301, -0.228018
-0.376138, 0.914624, 0.188069, -0.457312, 0.702718, 0.373694, -0.351359, -0.186847
-0.302409, 0.948032, 0.151205, -0.474016, 0.737286, 0.289637, -0.368643, -0.144819
-0.225953, 0.972888, 0.112976, -0.486444, 0.764566, 0.204116, -0.382283, -0.102058
-0.14748, 0.989065, 0.0737401, -0.494532, 0.784724, 0.11732, -0.392362, -0.0586601
-0.0676969, 0.99645, 0.0338484, -0.498225, 0.797833, 0.0294032, -0.398917, -0.0147016
0.0126905, 0.994944, -0.00634523, -0.497472, 0.803873, -0.0595039, -0.401937, 0.029752
0.0929633, 0.984461, -0.0464816, -0.49223, 0.802728, -0.149277, -0.401364, 0.0746383
0.172382, 0.964927, -0.0861908, -0.482463, 0.794182, -0.239781, -0.397091, 0.11989
0.250173, 0.936286, -0.125086, -0.468143, 0.777912, -0.330854, -0.388956, 0.165427
0.325521, 0.898502, -0.16276, -0.449251, 0.753481, -0.422288, -0.376741, 0.211144
0.397554, 0.851566, -0.198777, -0.425783, 0.720328, -0.513798, -0.360164, 0.256899
0.465329, 0.795511, -0.232664, -0.397756, 0.677754, -0.604992, -0.338877, 0.302496
0.52782, 0.730423, -0.26391, -0.365212, 0.624914, -0.695326, -0.312457, 0.347663
0.583901, 0.656464, -0.29195, -0.328232, 0.560806, -0.784041, -0.280403, 0.39202
0.632328, 0.573899, -0.316164, -0.28695, 0.484272, -0.870087, -0.242136, 0.435043
0.671729, 0.483143, -0.335864, -0.241571, 0.394006, -0.952011, -0.197003, 0.476006
0.700589, 0.384805, -0.350295, -0.192403, 0.288606, -1.02782, -0.144303, 0.51391
0.717256, 0.27977, -0.358628, -0.139885, 0.166662, -1.0948, -0.083331, 0.5474
0.71995, 0.169285, -0.359975, -0.0846423, 0.026948, -1.1493, -0.013474, 0.574648
0.706826, 0.0550798, -0.353413, -0.0275399, -0.131245, -1.18649, 0.0656223, 0.593246
0.67607, -0.0604989, -0.338035, 0.0302494, -0.307555, -1.20023, 0.153778, 0.600116
0.626099, -0.174358, -0.313049, 0.087179, -0.499717, -1.18304, 0.249859, 0.591518
0.555855, -0.282572, -0.277927, 0.141286, -0.702441, -1.12658, 0.35122, 0.56329
0.465231, -0.380425, -0.232616, 0.190213, -0.906231, -1.02298, 0.453116, 0.511491
0.355555, -0.462699, -0.177778, 0.23135, -1.09676, -0.867185, 0.54838, 0.433592
0.229974, -0.524274, -0.114987, 0.262137, -1.25582, -0.660194, 0.62791, 0.330097
0.0934971, -0.561013, -0.0467485, 0.280506, -1.36476, -0.41183, 0.682382, 0.205915
-0.0474967, -0.570646, 0.0237483, 0.285323, -1.40994, -0.140776, 0.704969, 0.0703882
-0.186242, -0.553264, 0.0931209, 0.276632, -1.38745, 0.129381, 0.693726, -0.0646904
-0.316666, -0.511161, 0.158333, 0.25558, -1.30424, 0.376585, 0.652118, -0.188292
-0.434142, -0.448158, 0.217071, 0.224079, -1.17477, 0.585577, 0.587383, -0.292789
-0.535733, -0.368758, 0.267866, 0.184379, -1.01591, 0.749564, 0.507954, -0.374782
-0.620013, -0.277442, 0.310007, 0.138721, -0.842807, 0.868713, 0.421403, -0.434357
-0.686709, -0.178257, 0.343355, 0.0891285, -0.666956, 0.947403, 0.333478, -0.473701
-0.736311, -0.0746353, 0.368156, 0.0373176, -0.496024, 0.991773, 0.248012, -0.495887
-0.769768, 0.0306231, 0.384884, -0.0153116, -0.334564, 1.00814, 0.167282, -0.50407
-0.788259, 0.135286, 0.394129, -0.0676431, -0.184907, 1.00219, 0.0924534, -0.501093
-0.793053, 0.237599, 0.396527, -0.118799, -0.0479453, 0.97868, 0.0239726, -0.48934
-0.785424, 0.336189, 0.392712, -0.168094, 0.0762905, 0.941459, -0.0381453, -0.470729
-0.766599, 0.429987, 0.3833, -0.214994, 0.188246, 0.893538, -0.0941229, -0.446769
-0.73774, 0.518157, 0.36887, -0.259078, 0.288595, 0.837252, -0.144298, -0.418626
-0.699931, 0.60004, 0.349965, -0.30002, 0.378094, 0.774392, -0.189047, -0.387196
-0.654181, 0.675117, 0.327091, -0.337559, 0.457492, 0.706325, -0.228746, -0.353162
-0.601433, 0.742971, 0.300716, -0.371485, 0.527486, 0.63409, -0.263743, -0.317045
-0.542563, 0.803263, 0.271282, -0.401631, 0.588695, 0.558478, -0.294347, -0.279239
-0.478399, 0.855716, 0.239199, -0.427858, 0.641646, 0.480083, -0.320823, -0.240042
-0.409721, 0.900096, 0.20486, -0.450048, 0.686777, 0.399357, -0.343389, -0.199678
-0.337278, 0.936204, 0.168639, -0.468102, 0.72443, 0.316639, -0.362215, -0.15832
-0.261792, 0.963867, 0.130896, -0.481934, 0.754855, 0.232187, -0.377427, -0.116093
-0.183971, 0.982932, 0.0919856, -0.491466, 0.77821, 0.146197, -0.389105, -0.0730986
-0.104515, 0.993259, 0.0522575, -0.496629, 0.794563, 0.0588256, -0.397282, -0.0294128
-0.0241261, 0.994723, 0.012063, -0.497362, 0.803889, -0.0297981, -0.401944, 0.014899
0.0564805, 0.987212, -0.0282402, -0.493606, 0.806066, -0.119553, -0.403033, 0.0597767
0.136568, 0.970625, -0.0682839, -0.485313, 0.800873, -0.210314, -0.400436, 0.105157
0.215366, 0.944877, -0.107683, -0.472438, 0.787982, -0.301931, -0.393991, 0.150965
0.292061, 0.9099, -0.14603, -0.45495, 0.766949, -0.39421, -0.383475, 0.197105
0.365781, 0.865656, -0.182891, -0.432828, 0.737201, -0.486888, -0.368601, 0.243444
0.435584, 0.81214, -0.217792, -0.40607, 0.698026, -0.5796, -0.349013, 0.2898
0.500439, 0.749401, -0.25022, -0.374701, 0.648558, -0.671833, -0.324279, 0.335916
0.559216, 0.677559, -0.279608, -0.33878, 0.587768, -0.762865, -0.293884, 0.381432
0.610662, 0.596835, -0.305331, -0.298417, 0.514458, -0.851689, -0.257229, 0.425844
0.653389, 0.507589, -0.326695, -0.253795, 0.427272, -0.936901, -0.213636, 0.468451
0.685862, 0.410378, -0.342931, -0.205189, 0.32473, -1.01656, -0.162365, 0.50828
0.706395, 0.306022, -0.353197, -0.153011, 0.205326, -1.088, -0.102663, 0.544002
0.713165, 0.195703, -0.356582, -0.0978517, 0.0676987, -1.14763, -0.0338493, 0.573814
0.704261, 0.0810839, -0.35213, -0.040542, -0.0890381, -1.19064, 0.0445191, 0.595319
0.677786, -0.0355585, -0.338893, 0.0177792, -0.26475, -1.21087, 0.132375, 0.605434
0.632041, -0.15119, -0.316021, 0.075595, -0.457446, -1.20076, 0.228723, 0.60038
0.565827, -0.261925, -0.282914, 0.130962, -0.662141, -1.15179, 0.331071, 0.575897
0.478864, -0.363055, -0.239432, 0.181528, -0.869633, -1.05575, 0.434816, 0.527873
0.372286, -0.449314, -0.186143, 0.224657, -1.06578, -0.907034, 0.53289, 0.453517
0.249051, -0.51547, -0.124526, 0.257735, -1.23235, -0.706004, 0.616173, 0.353002
0.114017, -0.557205, -0.0570087, 0.278602, -1.35034, -0.461794, 0.675169, 0.230897
-0.0265251, -0.572018, 0.0132625, 0.286009, -1.40543, -0.19258, 0.702713, 0.0962901
-0.165812, -0.559753, 0.082906, 0.279877, -1.39287, 0.078207, 0.696434, -0.0391035
-0.297691, -0.522481, 0.148846, 0.261241, -1.31879, 0.328277, 0.659396, -0.164138
-0.417401, -0.463851, 0.208701, 0.231925, -1.1971, 0.541858, 0.598551, -0.270929
-0.521841, -0.388251, 0.260921, 0.194126, -1.0444, 0.711551, 0.522201, -0.355776
-0.609424, -0.30011, 0.304712, 0.150055, -0.875829, 0.836969, 0.437914, -0.418485
-0.679727, -0.203459, 0.339863, 0.101729, -0.703022, 0.922068, 0.351511, -0.461034
-0.733113, -0.101744, 0.366557, 0.0508722, -0.533868, 0.9727, 0.266934, -0.48635
-0.770428, 0.00220064, 0.385214, -0.00110032, -0.373146, 0.995005, 0.186573, -0.497503
-0.792767, 0.106103, 0.396384, -0.0530514, -0.223392, 0.994578, 0.111696, -0.497289
-0.801335, 0.208162, 0.400667, -0.104081, -0.0856741, 0.976146, 0.042837, -0.488073
-0.797351, 0.30696, 0.398675, -0.15348, 0.0398365, 0.943542, -0.0199182, -0.471771
-0.782004, 0.401384, 0.391002, -0.200692, 0.153473, 0.899795, -0.0767366, -0.449897
-0.756421, 0.490555, 0.378211, -0.245277, 0.255824, 0.84726, -0.127912, -0.42363
-0.721663, 0.573775, 0.360832, -0.286887, 0.347577, 0.787756, -0.173789, -0.393878
-0.67872, 0.650487, 0.33936, -0.325243, 0.429432, 0.722676, -0.214716, -0.361338
-0.628516, 0.72024, 0.314258, -0.36012, 0.502044, 0.653084, -0.251022, -0.326542
-0.571915, 0.782663, 0.285958, -0.391332, 0.566003, 0.579791, -0.283002, -0.289895
-0.509734, 0.837449, 0.254867, -0.418725, 0.621816, 0.503412, -0.310908, -0.251706
-0.442744, 0.884335, 0.221372, -0.442167, 0.6699, 0.424413, -0.33495, -0.212207
-0.371685, 0.923094, 0.185843, -0.461547, 0.710586, 0.343147, -0.355293, -0.171574
-0.297274, 0.953526, 0.148637, -0.476763, 0.744114, 0.25988, -0.372057, -0.12994
-0.22021, 0.975452, 0.110105, -0.487726, 0.770634, 0.174814, -0.385317, -0.087407
-0.14119, 0.988707, 0.0705948, -0.494354, 0.790209, 0.0881071, -0.395104, -0.0440536
-0.0609089, 0.993141, 0.0304545, -0.49657, 0.802806, -0.000111671, -0.401403, 5.58357e-05
0.0199213, 0.988612, -0.00996066, -0.494306, 0.808302, -0.0897266, -0.404151, 0.0448633
0.100568, 0.974995, -0.0502842, -0.487497, 0.806471, -0.18062, -0.403235, 0.0903098
0.180266, 0.952174, -0.0901331, -0.476087, 0.796978, -0.272654, -0.398489, 0.136327
0.258203, 0.920053, -0.129102, -0.460027, 0.779371, -0.365652, -0.389686, 0.182826
0.33351, 0.87856, -0.166755, -0.43928, 0.75307, -0.459372, -0.376535, 0.229686
0.405245, 0.827657, -0.202623, -0.413829, 0.717347, -0.553476, -0.358674, 0.276738
0.472377, 0.767354, -0.236188, -0.383677, 0.671319, -0.647481, -0.33566, 0.323741
0.53377, 0.697727, -0.266885, -0.348864, 0.613931, -0.740706, -0.306965, 0.370353
0.588165, 0.618953, -0.294082, -0.309477, 0.543947, -0.832187, -0.271973, 0.416094
0.63416, 0.53134, -0.31708, -0.26567, 0.459958, -0.920572, -0.229979, 0.460286
