S,R,Z,Psi
278.24,0.481041,2.03239,2.50014
278.25,0.480961,2.03245,2.50019
278.26,0.480881,2.03251,2.50025
278.27,0.480801,2.03257,2.5003
278.28,0.48072,2.03263,2.50036
278.29,0.48064,2.03269,2.50041
278.3,0.48056,2.03275,2.50047
278.31,0.480479,2.03281,2.50052
278.32,0.480399,2.03287,2.50058
278.33,0.480319,2.03293,2.50063
278.34,0.480238,2.03299,2.50069
278.35,0.480158,2.03305,2.50074
278.36,0.480078,2.03311,2.50079
278.37,0.479998,2.03317,2.50085
278.38,0.479917,2.03323,2.5009
278.39,0.479837,2.03328,2.50096
278.4,0.479757,2.03334,2.50101
278.41,0.479676,2.0334,2.50107
278.42,0.479596,2.03346,2.50112
278.43,0.479515,2.03352,2.50118
278.44,0.479435,2.03358,2.50123
278.45,0.479355,2.03364,2.50129
278.46,0.479274,2.0337,2.50134
278.47,0.479194,2.03376,2.50139
278.48,0.479114,2.03382,2.50145
278.49,0.479033,2.03388,2.5015
278.5,0.478953,2.03394,2.50156
278.51,0.478873,2.034,2.50161
278.52,0.478792,2.03406,2.50167
278.53,0.478712,2.03412,2.50172
278.54,0.478631,2.03418,2.50177
278.55,0.478551,2.03424,2.50183
278.56,0.478471,2.0343,2.50188
278.57,0.47839,2.03436,2.50194
278.58,0.47831,2.03442,2.50199
278.59,0.47823,2.03447,2.50205
278.6,0.478149,2.03453,2.5021
278.61,0.478069,2.03459,2.50215
278.62,0.477988,2.03465,2.50221
278.63,0.477908,2.03471,2.50226
278.64,0.477828,2.03477,2.50232
278.65,0.477747,2.03483,2.50237
278.66,0.477667,2.03489,2.50242
278.67,0.477586,2.03495,2.50248
278.68,0.477506,2.03501,2.50253
278.69,0.477425,2.03507,2.50259
278.7,0.477345,2.03513,2.50264
278.71,0.477265,2.03519,2.5027
278.72,0.477184,2.03525,2.50275
278.73,0.477104,2.03531,2.5028
278.74,0.477023,2.03537,2.50286
278.75,0.476943,2.03543,2.50291
278.76,0.476862,2.03549,2.50297
278.77,0.476782,2.03554,2.50302
278.78,0.476701,2.0356,2.50307
278.79,0.476621,2.03566,2.50313
278.8,0.476541,2.03572,2.50318
278.81,0.47646,2.03578,2.50324
278.82,0.47638,2.03584,2.50329
278.83,0.476299,2.0359,2.50334
278.84,0.476219,2.03596,2.5034
278.85,0.476138,2.03602,2.50345
278.86,0.476058,2.03608,2.50351
278.87,0.475977,2.03614,2.50356
278.88,0.475897,2.0362,2.50361
278.89,0.475816,2.03626,2.50367
278.9,0.475736,2.03632,2.50372
278.91,0.475655,2.03638,2.50377
278.92,0.475575,2.03643,2.50383
278.93,0.475494,2.03649,2.50388
278.94,0.475414,2.03655,2.50394
278.95,0.475333,2.03661,2.50399
278.96,0.475253,2.03667,2.50404
278.97,0.475172,2.03673,2.5041
278.98,0.475092,2.03679,2.50415
278.99,0.475011,2.03685,2.5042
279,0.474931,2.03691,2.50426
279.01,0.47485,2.03697,2.50431
279.02,0.47477,2.03703,2.50437
279.03,0.474689,2.03709,2.50442
279.04,0.474608,2.03715,2.50447
279.05,0.474528,2.03721,2.50453
279.06,0.474447,2.03727,2.50458
279.07,0.474367,2.03732,2.50463
279.08,0.474286,2.03738,2.50469
279.09,0.474206,2.03744,2.50474
279.1,0.474125,2.0375,2.50479
279.11,0.474045,2.03756,2.50485
279.12,0.473964,2.03762,2.5049
279.13,0.473883,2.03768,2.50496
279.14,0.473803,2.03774,2.50501
279.15,0.473722,2.0378,2.50506
279.16,0.473642,2.03786,2.50512
279.17,0.473561,2.03792,2.50517
279.18,0.473481,2.03798,2.50522
279.19,0.4734,2.03804,2.50528
279.2,0.473319,2.03809,2.50533
279.21,0.473239,2.03815,2.50538
279.22,0.473158,2.03821,2.50544
279.23,0.473078,2.03827,2.50549
279.24,0.472997,2.03833,2.50554
279.25,0.472916,2.03839,2.5056
279.26,0.472836,2.03845,2.50565
279.27,0.472755,2.03851,2.5057
279.28,0.472675,2.03857,2.50576
279.29,0.472594,2.03863,2.50581
279.3,0.472513,2.03869,2.50586
279.31,0.472433,2.03875,2.50592
279.32,0.472352,2.0388,2.50597
279.33,0.472272,2.03886,2.50602
279.34,0.472191,2.03892,2.50608
279.35,0.47211,2.03898,2.50613
279.36,0.47203,2.03904,2.50618
279.37,0.471949,2.0391,2.50624
279.38,0.471868,2.03916,2.50629
279.39,0.471788,2.03922,2.50634
279.4,0.471707,2.03928,2.5064
279.41,0.471626,2.03934,2.50645
279.42,0.471546,2.0394,2.5065
279.43,0.471465,2.03945,2.50656
279.44,0.471384,2.03951,2.50661
279.45,0.471304,2.03957,2.50666
279.46,0.471223,2.03963,2.50671
279.47,0.471142,2.03969,2.50677
279.48,0.471062,2.03975,2.50682
279.49,0.470981,2.03981,2.50687
279.5,0.4709,2.03987,2.50693
279.51,0.47082,2.03993,2.50698
279.52,0.470739,2.03999,2.50703
279.53,0.470658,2.04005,2.50709
279.54,0.470578,2.0401,2.50714
279.55,0.470497,2.04016,2.50719
279.56,0.470416,2.04022,2.50724
279.57,0.470335,2.04028,2.5073
279.58,0.470255,2.04034,2.50735
279.59,0.470174,2.0404,2.5074
279.6,0.470093,2.04046,2.50746
279.61,0.470013,2.04052,2.50751
279.62,0.469932,2.04058,2.50756
279.63,0.469851,2.04064,2.50762
279.64,0.46977,2.0407,2.50767
279.65,0.46969,2.04075,2.50772
279.66,0.469609,2.04081,2.50777
279.67,0.469528,2.04087,2.50783
279.68,0.469448,2.04093,2.50788
279.69,0.469367,2.04099,2.50793
279.7,0.469286,2.04105,2.50799
279.71,0.469205,2.04111,2.50804
279.72,0.469125,2.04117,2.50809
279.73,0.469044,2.04123,2.50814
279.74,0.468963,2.04129,2.5082
279.75,0.468882,2.04134,2.50825
279.76,0.468802,2.0414,2.5083
279.77,0.468721,2.04146,2.50835
279.78,0.46864,2.04152,2.50841
279.79,0.468559,2.04158,2.50846
279.8,0.468478,2.04164,2.50851
279.81,0.468398,2.0417,2.50856
279.82,0.468317,2.04176,2.50862
279.83,0.468236,2.04182,2.50867
279.84,0.468155,2.04187,2.50872
279.85,0.468075,2.04193,2.50878
279.86,0.467994,2.04199,2.50883
279.87,0.467913,2.04205,2.50888
279.88,0.467832,2.04211,2.50893
279.89,0.467751,2.04217,2.50899
279.9,0.467671,2.04223,2.50904
279.91,0.46759,2.04229,2.50909
279.92,0.467509,2.04235,2.50914
279.93,0.467428,2.04241,2.5092
279.94,0.467347,2.04246,2.50925
279.95,0.467266,2.04252,2.5093
279.96,0.467186,2.04258,2.50935
279.97,0.467105,2.04264,2.5094
279.98,0.467024,2.0427,2.50946
279.99,0.466943,2.04276,2.50951
280,0.466862,2.04282,2.50956
280.01,0.466782,2.04288,2.50961
280.02,0.466701,2.04293,2.50967
280.03,0.46662,2.04299,2.50972
280.04,0.466539,2.04305,2.50977
280.05,0.466458,2.04311,2.50982
280.06,0.466377,2.04317,2.50988
280.07,0.466296,2.04323,2.50993
280.08,0.466216,2.04329,2.50998
280.09,0.466135,2.04335,2.51003
280.1,0.466054,2.04341,2.51008
280.11,0.465973,2.04346,2.51014
280.12,0.465892,2.04352,2.51019
280.13,0.465811,2.04358,2.51024
280.14,0.46573,2.04364,2.51029
280.15,0.465649,2.0437,2.51035
280.16,0.465569,2.04376,2.5104
280.17,0.465488,2.04382,2.51045
280.18,0.465407,2.04388,2.5105
280.19,0.465326,2.04393,2.51055
280.2,0.465245,2.04399,2.51061
280.21,0.465164,2.04405,2.51066
280.22,0.465083,2.04411,2.51071
280.23,0.465002,2.04417,2.51076
280.24,0.464921,2.04423,2.51081
280.25,0.46484,2.04429,2.51087
280.26,0.46476,2.04435,2.51092
280.27,0.464679,2.04441,2.51097
280.28,0.464598,2.04446,2.51102
280.29,0.464517,2.04452,2.51107
280.3,0.464436,2.04458,2.51113
280.31,0.464355,2.04464,2.51118
280.32,0.464274,2.0447,2.51123
280.33,0.464193,2.04476,2.51128
280.34,0.464112,2.04482,2.51133
280.35,0.464031,2.04488,2.51139
280.36,0.46395,2.04493,2.51144
280.37,0.463869,2.04499,2.51149
280.38,0.463788,2.04505,2.51154
280.39,0.463707,2.04511,2.51159
280.4,0.463626,2.04517,2.51165
280.41,0.463546,2.04523,2.5117
280.42,0.463465,2.04529,2.51175
280.43,0.463384,2.04534,2.5118
280.44,0.463303,2.0454,2.51185
280.45,0.463222,2.04546,2.5119
280.46,0.463141,2.04552,2.51196
280.47,0.46306,2.04558,2.51201
280.48,0.462979,2.04564,2.51206
280.49,0.462898,2.0457,2.51211
280.5,0.462817,2.04576,2.51216
280.51,0.462736,2.04581,2.51221
280.52,0.462655,2.04587,2.51227
280.53,0.462574,2.04593,2.51232
280.54,0.462493,2.04599,2.51237
280.55,0.462412,2.04605,2.51242
280.56,0.462331,2.04611,2.51247
280.57,0.46225,2.04617,2.51252
280.58,0.462169,2.04622,2.51258
280.59,0.462088,2.04628,2.51263
280.6,0.462007,2.04634,2.51268
280.61,0.461926,2.0464,2.51273
280.62,0.461845,2.04646,2.51278
280.63,0.461764,2.04652,2.51283
280.64,0.461683,2.04658,2.51288
280.65,0.461602,2.04663,2.51294
280.66,0.461521,2.04669,2.51299
280.67,0.46144,2.04675,2.51304
280.68,0.461359,2.04681,2.51309
280.69,0.461277,2.04687,2.51314
280.7,0.461196,2.04693,2.51319
280.71,0.461115,2.04699,2.51324
280.72,0.461034,2.04704,2.5133
280.73,0.460953,2.0471,2.51335
280.74,0.460872,2.04716,2.5134
280.75,0.460791,2.04722,2.51345
280.76,0.46071,2.04728,2.5135
280.77,0.460629,2.04734,2.51355
280.78,0.460548,2.0474,2.5136
280.79,0.460467,2.04745,2.51365
280.8,0.460386,2.04751,2.51371
280.81,0.460305,2.04757,2.51376
280.82,0.460224,2.04763,2.51381
280.83,0.460143,2.04769,2.51386
280.84,0.460061,2.04775,2.51391
280.85,0.45998,2.04781,2.51396
280.86,0.459899,2.04786,2.51401
280.87,0.459818,2.04792,2.51406
280.88,0.459737,2.04798,2.51412
280.89,0.459656,2.04804,2.51417
280.9,0.459575,2.0481,2.51422
280.91,0.459494,2.04816,2.51427
280.92,0.459413,2.04822,2.51432
280.93,0.459332,2.04827,2.51437
280.94,0.45925,2.04833,2.51442
280.95,0.459169,2.04839,2.51447
280.96,0.459088,2.04845,2.51452
280.97,0.459007,2.04851,2.51457
280.98,0.458926,2.04857,2.51463
280.99,0.458845,2.04862,2.51468
281,0.458764,2.04868,2.51473
281.01,0.458683,2.04874,2.51478
281.02,0.458601,2.0488,2.51483
281.03,0.45852,2.04886,2.51488
281.04,0.458439,2.04892,2.51493
281.05,0.458358,2.04898,2.51498
281.06,0.458277,2.04903,2.51503
281.07,0.458196,2.04909,2.51508
281.08,0.458115,2.04915,2.51513
281.09,0.458033,2.04921,2.51519
281.1,0.457952,2.04927,2.51524
281.11,0.457871,2.04933,2.51529
281.12,0.45779,2.04938,2.51534
281.13,0.457709,2.04944,2.51539
281.14,0.457628,2.0495,2.51544
281.15,0.457546,2.04956,2.51549
281.16,0.457465,2.04962,2.51554
281.17,0.457384,2.04968,2.51559
281.18,0.457303,2.04973,2.51564
281.19,0.457222,2.04979,2.51569
281.2,0.45714,2.04985,2.51574
281.21,0.457059,2.04991,2.51579
281.22,0.456978,2.04997,2.51584
281.23,0.456897,2.05003,2.5159
281.24,0.456816,2.05009,2.51595
281.25,0.456734,2.05014,2.516
281.26,0.456653,2.0502,2.51605
281.27,0.456572,2.05026,2.5161
281.28,0.456491,2.05032,2.51615
281.29,0.45641,2.05038,2.5162
281.3,0.456328,2.05044,2.51625
281.31,0.456247,2.05049,2.5163
281.32,0.456166,2.05055,2.51635
281.33,0.456085,2.05061,2.5164
281.34,0.456003,2.05067,2.51645
281.35,0.455922,2.05073,2.5165
281.36,0.455841,2.05079,2.51655
281.37,0.45576,2.05084,2.5166
281.38,0.455678,2.0509,2.51665
281.39,0.455597,2.05096,2.5167
281.4,0.455516,2.05102,2.51675
281.41,0.455435,2.05108,2.5168
281.42,0.455353,2.05113,2.51685
281.43,0.455272,2.05119,2.5169
281.44,0.455191,2.05125,2.51695
281.45,0.45511,2.05131,2.517
281.46,0.455028,2.05137,2.51705
281.47,0.454947,2.05143,2.51711
281.48,0.454866,2.05148,2.51716
281.49,0.454785,2.05154,2.51721
281.5,0.454703,2.0516,2.51726
281.51,0.454622,2.05166,2.51731
281.52,0.454541,2.05172,2.51736
281.53,0.454459,2.05178,2.51741
281.54,0.454378,2.05183,2.51746
281.55,0.454297,2.05189,2.51751
281.56,0.454216,2.05195,2.51756
281.57,0.454134,2.05201,2.51761
281.58,0.454053,2.05207,2.51766
281.59,0.453972,2.05213,2.51771
281.6,0.45389,2.05218,2.51776
281.61,0.453809,2.05224,2.51781
281.62,0.453728,2.0523,2.51786
281.63,0.453646,2.05236,2.51791
281.64,0.453565,2.05242,2.51796
281.65,0.453484,2.05247,2.51801
281.66,0.453402,2.05253,2.51806
281.67,0.453321,2.05259,2.51811
281.68,0.45324,2.05265,2.51816
281.69,0.453158,2.05271,2.51821
281.7,0.453077,2.05277,2.51826
281.71,0.452996,2.05282,2.51831
281.72,0.452914,2.05288,2.51836
281.73,0.452833,2.05294,2.51841
281.74,0.452752,2.053,2.51846
281.75,0.45267,2.05306,2.51851
281.76,0.452589,2.05311,2.51856
281.77,0.452508,2.05317,2.51861
281.78,0.452426,2.05323,2.51866
281.79,0.452345,2.05329,2.51871
281.8,0.452264,2.05335,2.51876
281.81,0.452182,2.0534,2.5188
281.82,0.452101,2.05346,2.51885
281.83,0.452019,2.05352,2.5189
281.84,0.451938,2.05358,2.51895
281.85,0.451857,2.05364,2.519
281.86,0.451775,2.0537,2.51905
281.87,0.451694,2.05375,2.5191
281.88,0.451613,2.05381,2.51915
281.89,0.451531,2.05387,2.5192
281.9,0.45145,2.05393,2.51925
281.91,0.451368,2.05399,2.5193
281.92,0.451287,2.05404,2.51935
281.93,0.451206,2.0541,2.5194
281.94,0.451124,2.05416,2.51945
281.95,0.451043,2.05422,2.5195
281.96,0.450961,2.05428,2.51955
281.97,0.45088,2.05433,2.5196
281.98,0.450798,2.05439,2.51965
281.99,0.450717,2.05445,2.5197
282,0.450636,2.05451,2.51975
282.01,0.450554,2.05457,2.5198
282.02,0.450473,2.05462,2.51985
282.03,0.450391,2.05468,2.5199
282.04,0.45031,2.05474,2.51994
282.05,0.450229,2.0548,2.51999
282.06,0.450147,2.05486,2.52004
282.07,0.450066,2.05491,2.52009
282.08,0.449984,2.05497,2.52014
282.09,0.449903,2.05503,2.52019
282.1,0.449821,2.05509,2.52024
282.11,0.44974,2.05515,2.52029
282.12,0.449658,2.05521,2.52034
282.13,0.449577,2.05526,2.52039
282.14,0.449495,2.05532,2.52044
282.15,0.449414,2.05538,2.52049
282.16,0.449333,2.05544,2.52054
282.17,0.449251,2.0555,2.52059
282.18,0.44917,2.05555,2.52063
282.19,0.449088,2.05561,2.52068
282.2,0.449007,2.05567,2.52073
282.21,0.448925,2.05573,2.52078
282.22,0.448844,2.05578,2.52083
282.23,0.448762,2.05584,2.52088
282.24,0.448681,2.0559,2.52093
282.25,0.448599,2.05596,2.52098
282.26,0.448518,2.05602,2.52103
282.27,0.448436,2.05607,2.52108
282.28,0.448355,2.05613,2.52112
282.29,0.448273,2.05619,2.52117
282.3,0.448192,2.05625,2.52122
282.31,0.44811,2.05631,2.52127
282.32,0.448029,2.05636,2.52132
282.33,0.447947,2.05642,2.52137
282.34,0.447866,2.05648,2.52142
282.35,0.447784,2.05654,2.52147
282.36,0.447703,2.0566,2.52152
282.37,0.447621,2.05665,2.52157
282.38,0.44754,2.05671,2.52161
282.39,0.447458,2.05677,2.52166
282.4,0.447376,2.05683,2.52171
282.41,0.447295,2.05689,2.52176
282.42,0.447213,2.05694,2.52181
282.43,0.447132,2.057,2.52186
282.44,0.44705,2.05706,2.52191
282.45,0.446969,2.05712,2.52196
282.46,0.446887,2.05717,2.522
282.47,0.446806,2.05723,2.52205
282.48,0.446724,2.05729,2.5221
282.49,0.446643,2.05735,2.52215
282.5,0.446561,2.05741,2.5222
282.51,0.446479,2.05746,2.52225
282.52,0.446398,2.05752,2.5223
282.53,0.446316,2.05758,2.52235
282.54,0.446235,2.05764,2.52239
282.55,0.446153,2.0577,2.52244
282.56,0.446072,2.05775,2.52249
282.57,0.44599,2.05781,2.52254
282.58,0.445908,2.05787,2.52259
282.59,0.445827,2.05793,2.52264
282.6,0.445745,2.05798,2.52268
282.61,0.445664,2.05804,2.52273
282.62,0.445582,2.0581,2.52278
282.63,0.4455,2.05816,2.52283
282.64,0.445419,2.05822,2.52288
282.65,0.445337,2.05827,2.52293
282.66,0.445256,2.05833,2.52298
282.67,0.445174,2.05839,2.52302
282.68,0.445092,2.05845,2.52307
282.69,0.445011,2.0585,2.52312
282.7,0.444929,2.05856,2.52317
282.71,0.444848,2.05862,2.52322
282.72,0.444766,2.05868,2.52327
282.73,0.444684,2.05874,2.52331
282.74,0.444603,2.05879,2.52336
282.75,0.444521,2.05885,2.52341
282.76,0.444439,2.05891,2.52346
282.77,0.444358,2.05897,2.52351
282.78,0.444276,2.05902,2.52356
282.79,0.444194,2.05908,2.5236
282.8,0.444113,2.05914,2.52365
282.81,0.444031,2.0592,2.5237
282.82,0.44395,2.05926,2.52375
282.83,0.443868,2.05931,2.5238
282.84,0.443786,2.05937,2.52384
282.85,0.443705,2.05943,2.52389
282.86,0.443623,2.05949,2.52394
282.87,0.443541,2.05954,2.52399
282.88,0.44346,2.0596,2.52404
282.89,0.443378,2.05966,2.52408
282.9,0.443296,2.05972,2.52413
282.91,0.443215,2.05978,2.52418
282.92,0.443133,2.05983,2.52423
282.93,0.443051,2.05989,2.52428
282.94,0.44297,2.05995,2.52432
282.95,0.442888,2.06001,2.52437
282.96,0.442806,2.06006,2.52442
282.97,0.442724,2.06012,2.52447
282.98,0.442643,2.06018,2.52452
282.99,0.442561,2.06024,2.52456
283,0.442479,2.06029,2.52461
283.01,0.442398,2.06035,2.52466
283.02,0.442316,2.06041,2.52471
283.03,0.442234,2.06047,2.52476
283.04,0.442153,2.06053,2.5248
283.05,0.442071,2.06058,2.52485
283.06,0.441989,2.06064,2.5249
283.07,0.441907,2.0607,2.52495
283.08,0.441826,2.06076,2.52499
283.09,0.441744,2.06081,2.52504
283.1,0.441662,2.06087,2.52509
283.11,0.441581,2.06093,2.52514
283.12,0.441499,2.06099,2.52518
283.13,0.441417,2.06104,2.52523
283.14,0.441335,2.0611,2.52528
283.15,0.441254,2.06116,2.52533
283.16,0.441172,2.06122,2.52538
283.17,0.44109,2.06127,2.52542
283.18,0.441008,2.06133,2.52547
283.19,0.440927,2.06139,2.52552
283.2,0.440845,2.06145,2.52557
283.21,0.440763,2.0615,2.52561
283.22,0.440681,2.06156,2.52566
283.23,0.4406,2.06162,2.52571
283.24,0.440518,2.06168,2.52576
283.25,0.440436,2.06173,2.5258
283.26,0.440354,2.06179,2.52585
283.27,0.440272,2.06185,2.5259
283.28,0.440191,2.06191,2.52594
283.29,0.440109,2.06197,2.52599
283.3,0.440027,2.06202,2.52604
283.31,0.439945,2.06208,2.52609
283.32,0.439864,2.06214,2.52613
283.33,0.439782,2.0622,2.52618
283.34,0.4397,2.06225,2.52623
283.35,0.439618,2.06231,2.52628
283.36,0.439536,2.06237,2.52632
283.37,0.439455,2.06243,2.52637
283.38,0.439373,2.06248,2.52642
283.39,0.439291,2.06254,2.52647
283.4,0.439209,2.0626,2.52651
283.41,0.439127,2.06266,2.52656
283.42,0.439046,2.06271,2.52661
283.43,0.438964,2.06277,2.52665
283.44,0.438882,2.06283,2.5267
283.45,0.4388,2.06289,2.52675
283.46,0.438718,2.06294,2.5268
283.47,0.438636,2.063,2.52684
283.48,0.438555,2.06306,2.52689
283.49,0.438473,2.06312,2.52694
283.5,0.438391,2.06317,2.52698
283.51,0.438309,2.06323,2.52703
283.52,0.438227,2.06329,2.52708
283.53,0.438145,2.06335,2.52712
283.54,0.438064,2.0634,2.52717
283.55,0.437982,2.06346,2.52722
283.56,0.4379,2.06352,2.52727
283.57,0.437818,2.06357,2.52731
283.58,0.437736,2.06363,2.52736
283.59,0.437654,2.06369,2.52741
283.6,0.437573,2.06375,2.52745
283.61,0.437491,2.0638,2.5275
283.62,0.437409,2.06386,2.52755
283.63,0.437327,2.06392,2.52759
283.64,0.437245,2.06398,2.52764
283.65,0.437163,2.06403,2.52769
283.66,0.437081,2.06409,2.52773
283.67,0.436999,2.06415,2.52778
283.68,0.436918,2.06421,2.52783
283.69,0.436836,2.06426,2.52787
283.7,0.436754,2.06432,2.52792
283.71,0.436672,2.06438,2.52797
283.72,0.43659,2.06444,2.52801
283.73,0.436508,2.06449,2.52806
283.74,0.436426,2.06455,2.52811
283.75,0.436344,2.06461,2.52815
283.76,0.436262,2.06467,2.5282
283.77,0.43618,2.06472,2.52825
283.78,0.436099,2.06478,2.52829
283.79,0.436017,2.06484,2.52834
283.8,0.435935,2.0649,2.52839
283.81,0.435853,2.06495,2.52843
283.82,0.435771,2.06501,2.52848
283.83,0.435689,2.06507,2.52853
283.84,0.435607,2.06512,2.52857
283.85,0.435525,2.06518,2.52862
283.86,0.435443,2.06524,2.52867
283.87,0.435361,2.0653,2.52871
283.88,0.435279,2.06535,2.52876
283.89,0.435197,2.06541,2.5288
283.9,0.435115,2.06547,2.52885
283.91,0.435034,2.06553,2.5289
283.92,0.434952,2.06558,2.52894
283.93,0.43487,2.06564,2.52899
283.94,0.434788,2.0657,2.52904
283.95,0.434706,2.06576,2.52908
283.96,0.434624,2.06581,2.52913
283.97,0.434542,2.06587,2.52917
283.98,0.43446,2.06593,2.52922
283.99,0.434378,2.06598,2.52927
284,0.434296,2.06604,2.52931
284.01,0.434214,2.0661,2.52936
284.02,0.434132,2.06616,2.52941
284.03,0.43405,2.06621,2.52945
284.04,0.433968,2.06627,2.5295
284.05,0.433886,2.06633,2.52954
284.06,0.433804,2.06639,2.52959
284.07,0.433722,2.06644,2.52964
284.08,0.43364,2.0665,2.52968
284.09,0.433558,2.06656,2.52973
284.1,0.433476,2.06661,2.52977
284.11,0.433394,2.06667,2.52982
284.12,0.433312,2.06673,2.52987
284.13,0.43323,2.06679,2.52991
284.14,0.433148,2.06684,2.52996
284.15,0.433066,2.0669,2.53
284.16,0.432984,2.06696,2.53005
284.17,0.432902,2.06702,2.5301
284.18,0.43282,2.06707,2.53014
284.19,0.432738,2.06713,2.53019
284.2,0.432656,2.06719,2.53023
284.21,0.432574,2.06724,2.53028
284.22,0.432492,2.0673,2.53032
284.23,0.43241,2.06736,2.53037
284.24,0.432328,2.06742,2.53042
284.25,0.432246,2.06747,2.53046
284.26,0.432164,2.06753,2.53051
284.27,0.432082,2.06759,2.53055
284.28,0.432,2.06764,2.5306
284.29,0.431918,2.0677,2.53064
284.3,0.431836,2.06776,2.53069
284.31,0.431754,2.06782,2.53074
284.32,0.431672,2.06787,2.53078
284.33,0.43159,2.06793,2.53083
284.34,0.431508,2.06799,2.53087
284.35,0.431426,2.06804,2.53092
284.36,0.431344,2.0681,2.53096
284.37,0.431261,2.06816,2.53101
284.38,0.431179,2.06822,2.53105
284.39,0.431097,2.06827,2.5311
284.4,0.431015,2.06833,2.53115
284.41,0.430933,2.06839,2.53119
284.42,0.430851,2.06844,2.53124
284.43,0.430769,2.0685,2.53128
284.44,0.430687,2.06856,2.53133
284.45,0.430605,2.06862,2.53137
284.46,0.430523,2.06867,2.53142
284.47,0.430441,2.06873,2.53146
284.48,0.430359,2.06879,2.53151
284.49,0.430277,2.06884,2.53155
284.5,0.430194,2.0689,2.5316
284.51,0.430112,2.06896,2.53164
284.52,0.43003,2.06902,2.53169
284.53,0.429948,2.06907,2.53173
284.54,0.429866,2.06913,2.53178
284.55,0.429784,2.06919,2.53183
284.56,0.429702,2.06924,2.53187
284.57,0.42962,2.0693,2.53192
284.58,0.429538,2.06936,2.53196
284.59,0.429455,2.06942,2.53201
284.6,0.429373,2.06947,2.53205
284.61,0.429291,2.06953,2.5321
284.62,0.429209,2.06959,2.53214
284.63,0.429127,2.06964,2.53219
284.64,0.429045,2.0697,2.53223
284.65,0.428963,2.06976,2.53228
284.66,0.428881,2.06981,2.53232
284.67,0.428798,2.06987,2.53237
284.68,0.428716,2.06993,2.53241
284.69,0.428634,2.06999,2.53246
284.7,0.428552,2.07004,2.5325
284.71,0.42847,2.0701,2.53255
284.72,0.428388,2.07016,2.53259
284.73,0.428306,2.07021,2.53264
284.74,0.428223,2.07027,2.53268
284.75,0.428141,2.07033,2.53273
284.76,0.428059,2.07038,2.53277
284.77,0.427977,2.07044,2.53282
284.78,0.427895,2.0705,2.53286
284.79,0.427813,2.07056,2.5329
284.8,0.42773,2.07061,2.53295
284.81,0.427648,2.07067,2.53299
284.82,0.427566,2.07073,2.53304
284.83,0.427484,2.07078,2.53308
284.84,0.427402,2.07084,2.53313
284.85,0.42732,2.0709,2.53317
284.86,0.427237,2.07095,2.53322
284.87,0.427155,2.07101,2.53326
284.88,0.427073,2.07107,2.53331
284.89,0.426991,2.07113,2.53335
284.9,0.426909,2.07118,2.5334
284.91,0.426826,2.07124,2.53344
284.92,0.426744,2.0713,2.53349
284.93,0.426662,2.07135,2.53353
284.94,0.42658,2.07141,2.53357
284.95,0.426498,2.07147,2.53362
284.96,0.426415,2.07152,2.53366
284.97,0.426333,2.07158,2.53371
284.98,0.426251,2.07164,2.53375
284.99,0.426169,2.07169,2.5338
285,0.426087,2.07175,2.53384
285.01,0.426004,2.07181,2.53389
285.02,0.425922,2.07187,2.53393
285.03,0.42584,2.07192,2.53397
285.04,0.425758,2.07198,2.53402
285.05,0.425675,2.07204,2.53406
285.06,0.425593,2.07209,2.53411
285.07,0.425511,2.07215,2.53415
285.08,0.425429,2.07221,2.5342
285.09,0.425347,2.07226,2.53424
285.1,0.425264,2.07232,2.53428
285.11,0.425182,2.07238,2.53433
285.12,0.4251,2.07243,2.53437
285.13,0.425018,2.07249,2.53442
285.14,0.424935,2.07255,2.53446
285.15,0.424853,2.07261,2.5345
285.16,0.424771,2.07266,2.53455
285.17,0.424689,2.07272,2.53459
285.18,0.424606,2.07278,2.53464
285.19,0.424524,2.07283,2.53468
285.2,0.424442,2.07289,2.53472
285.21,0.424359,2.07295,2.53477
285.22,0.424277,2.073,2.53481
285.23,0.424195,2.07306,2.53486
285.24,0.424113,2.07312,2.5349
285.25,0.42403,2.07317,2.53494
285.26,0.423948,2.07323,2.53499
285.27,0.423866,2.07329,2.53503
285.28,0.423783,2.07334,2.53508
285.29,0.423701,2.0734,2.53512
285.3,0.423619,2.07346,2.53516
285.31,0.423537,2.07351,2.53521
285.32,0.423454,2.07357,2.53525
285.33,0.423372,2.07363,2.53529
285.34,0.42329,2.07369,2.53534
285.35,0.423207,2.07374,2.53538
285.36,0.423125,2.0738,2.53543
285.37,0.423043,2.07386,2.53547
285.38,0.42296,2.07391,2.53551
285.39,0.422878,2.07397,2.53556
285.4,0.422796,2.07403,2.5356
285.41,0.422714,2.07408,2.53564
285.42,0.422631,2.07414,2.53569
285.43,0.422549,2.0742,2.53573
285.44,0.422467,2.07425,2.53578
285.45,0.422384,2.07431,2.53582
285.46,0.422302,2.07437,2.53586
285.47,0.42222,2.07442,2.53591
285.48,0.422137,2.07448,2.53595
285.49,0.422055,2.07454,2.53599
285.5,0.421973,2.07459,2.53604
285.51,0.42189,2.07465,2.53608
285.52,0.421808,2.07471,2.53612
285.53,0.421726,2.07476,2.53617
285.54,0.421643,2.07482,2.53621
285.55,0.421561,2.07488,2.53625
285.56,0.421478,2.07493,2.5363
285.57,0.421396,2.07499,2.53634
285.58,0.421314,2.07505,2.53638
285.59,0.421231,2.0751,2.53643
285.6,0.421149,2.07516,2.53647
