x1,y1,x2,y2vx1,vy1,vx2,vy2
0.739627, 0.090601, -0.369814, -0.0453005, -0.168053, -1.10666, 0.0840267, 0.553328
0.737788, 0.0795594, -0.368894, -0.0397797, -0.183943, -1.1086, 0.0919716, 0.554301
0.735788, 0.0685005, -0.367894, -0.0342503, -0.199992, -1.11033, 0.0999962, 0.555166
0.733626, 0.0574265, -0.366813, -0.0287133, -0.2162, -1.11184, 0.1081, 0.555921
0.7313, 0.0463398, -0.36565, -0.0231699, -0.232565, -1.11312, 0.116283, 0.556561
0.72881, 0.0352425, -0.364405, -0.0176213, -0.249087, -1.11417, 0.124543, 0.557085
0.726152, 0.0241372, -0.363076, -0.0120686, -0.265763, -1.11498, 0.132881, 0.557488
0.723326, 0.0130263, -0.361663, -0.00651314, -0.282592, -1.11554, 0.141296, 0.557768
0.72033, 0.00191231, -0.360165, -0.000956154, -0.299574, -1.11584, 0.149787, 0.557921
0.717163, -0.00920212, -0.358582, 0.00460106, -0.316704, -1.11589, 0.158352, 0.557943
0.713823, -0.0203143, -0.356912, 0.0101572, -0.333983, -1.11567, 0.166991, 0.557833
0.710309, -0.0314216, -0.355155, 0.0157108, -0.351406, -1.11517, 0.175703, 0.557585
0.70662, -0.0425211, -0.35331, 0.0212605, -0.368973, -1.11439, 0.184486, 0.557196
0.702753, -0.0536099, -0.351376, 0.0268049, -0.386679, -1.11333, 0.193339, 0.556663
0.698708, -0.0646851, -0.349354, 0.0323425, -0.404521, -1.11197, 0.202261, 0.555983
0.694483, -0.0757437, -0.347241, 0.0378718, -0.422498, -1.1103, 0.211249, 0.555151
0.690077, -0.0867825, -0.345038, 0.0433912, -0.440604, -1.10833, 0.220302, 0.554163
0.685488, -0.0977984, -0.342744, 0.0488992, -0.458835, -1.10603, 0.229418, 0.553017
0.680716, -0.108788, -0.340358, 0.054394, -0.477189, -1.10342, 0.238595, 0.551708
0.67576, -0.119748, -0.33788, 0.0598741, -0.49566, -1.10046, 0.24783, 0.550232
0.670617, -0.130676, -0.335309, 0.0653378, -0.514243, -1.09717, 0.257122, 0.548585
0.665288, -0.141566, -0.332644, 0.0707832, -0.532934, -1.09353, 0.266467, 0.546764
0.659771, -0.152417, -0.329885, 0.0762086, -0.551726, -1.08953, 0.275863, 0.544765
0.654065, -0.163224, -0.327032, 0.0816122, -0.570614, -1.08517, 0.285307, 0.542583
0.648169, -0.173984, -0.324084, 0.0869922, -0.589592, -1.08043, 0.294796, 0.540215
0.642082, -0.184693, -0.321041, 0.0923465, -0.608653, -1.07531, 0.304327, 0.537657
0.635804, -0.195347, -0.317902, 0.0976733, -0.62779, -1.06981, 0.313895, 0.534904
0.629334, -0.205941, -0.314667, 0.102971, -0.646996, -1.06391, 0.323498, 0.531954
0.622672, -0.216473, -0.311336, 0.108236, -0.666263, -1.0576, 0.333132, 0.528802
0.615816, -0.226937, -0.307908, 0.113469, -0.685583, -1.05089, 0.342792, 0.525443
0.608766, -0.23733, -0.304383, 0.118665, -0.704947, -1.04375, 0.352473, 0.521875
0.601523, -0.247648, -0.300761, 0.123824, -0.724346, -1.03619, 0.362173, 0.518094
0.594085, -0.257885, -0.297043, 0.128943, -0.74377, -1.02819, 0.371885, 0.514096
0.586453, -0.268038, -0.293227, 0.134019, -0.76321, -1.01975, 0.381605, 0.509876
0.578627, -0.278103, -0.289313, 0.139051, -0.782654, -1.01087, 0.391327, 0.505433
0.570606, -0.288073, -0.285303, 0.144037, -0.802093, -1.00152, 0.401046, 0.500761
0.56239, -0.297946, -0.281195, 0.148973, -0.821514, -0.991718, 0.410757, 0.495859
0.553981, -0.307716, -0.276991, 0.153858, -0.840905, -0.981445, 0.420453, 0.490722
0.545379, -0.317379, -0.272689, 0.158689, -0.860255, -0.970696, 0.430128, 0.485348
0.536583, -0.326929, -0.268292, 0.163464, -0.87955, -0.959468, 0.439775, 0.479734
0.527596, -0.336362, -0.263798, 0.168181, -0.898777, -0.947753, 0.449389, 0.473877
0.518416, -0.345673, -0.259208, 0.172836, -0.917922, -0.935547, 0.458961, 0.467774
0.509047, -0.354857, -0.254523, 0.177428, -0.936971, -0.922846, 0.468486, 0.461423
0.499488, -0.363909, -0.249744, 0.181954, -0.955909, -0.909645, 0.477954, 0.454822
0.48974, -0.372824, -0.24487, 0.186412, -0.97472, -0.895939, 0.48736, 0.44797
0.479806, -0.381597, -0.239903, 0.190798, -0.993389, -0.881727, 0.496695, 0.440864
0.469687, -0.390222, -0.234844, 0.195111, -1.0119, -0.867005, 0.50595, 0.433503
0.459385, -0.398696, -0.229693, 0.199348, -1.03024, -0.851771, 0.515118, 0.425886
0.448901, -0.407011, -0.224451, 0.203506, -1.04838, -0.836024, 0.52419, 0.418012
0.438238, -0.415165, -0.219119, 0.207582, -1.06631, -0.819763, 0.533157, 0.409882
0.427398, -0.42315, -0.213699, 0.211575, -1.08402, -0.802988, 0.542011, 0.401494
0.416383, -0.430963, -0.208192, 0.215481, -1.10149, -0.785699, 0.550743, 0.392849
0.405196, -0.438597, -0.202598, 0.219299, -1.11868, -0.767897, 0.559342, 0.383949
0.39384, -0.446049, -0.19692, 0.223024, -1.1356, -0.749585, 0.567801, 0.374793
0.382318, -0.453312, -0.191159, 0.226656, -1.15222, -0.730766, 0.576109, 0.365383
0.370633, -0.460382, -0.185316, 0.230191, -1.16851, -0.711444, 0.584257, 0.355722
0.358788, -0.467254, -0.179394, 0.233627, -1.18447, -0.691623, 0.592236, 0.345811
0.346787, -0.473922, -0.173394, 0.236961, -1.20007, -0.671308, 0.600035, 0.335654
0.334635, -0.480383, -0.167317, 0.240191, -1.21529, -0.650507, 0.607646, 0.325254
0.322333, -0.486631, -0.161167, 0.243315, -1.23012, -0.629227, 0.615058, 0.314614
0.309888, -0.492661, -0.154944, 0.24633, -1.24452, -0.607477, 0.622261, 0.303738
0.297303, -0.498469, -0.148652, 0.249235, -1.25849, -0.585265, 0.629247, 0.292632
0.284583, -0.504051, -0.142292, 0.252025, -1.27201, -0.562602, 0.636005, 0.281301
0.271733, -0.509401, -0.135866, 0.254701, -1.28505, -0.5395, 0.642527, 0.26975
0.258757, -0.514517, -0.129378, 0.257258, -1.2976, -0.515971, 0.648802, 0.257986
0.24566, -0.519392, -0.12283, 0.259696, -1.30965, -0.492029, 0.654823, 0.246015
0.232448, -0.524025, -0.116224, 0.262012, -1.32116, -0.467688, 0.660579, 0.233844
0.219127, -0.52841, -0.109564, 0.264205, -1.33213, -0.442963, 0.666063, 0.221482
0.205702, -0.532544, -0.102851, 0.266272, -1.34253, -0.417872, 0.671266, 0.208936
0.192178, -0.536424, -0.0960892, 0.268212, -1.35236, -0.39243, 0.676179, 0.196215
0.178562, -0.540046, -0.0892812, 0.270023, -1.36159, -0.366657, 0.680796, 0.183329
0.16486, -0.543408, -0.0824301, 0.271704, -1.37022, -0.340572, 0.685108, 0.170286
0.151078, -0.546505, -0.075539, 0.273253, -1.37822, -0.314194, 0.68911, 0.157097
0.137222, -0.549336, -0.0686111, 0.274668, -1.38559, -0.287545, 0.692793, 0.143772
0.123299, -0.551898, -0.0616496, 0.275949, -1.39231, -0.260645, 0.696153, 0.130323
0.109315, -0.554189, -0.0546577, 0.277094, -1.39837, -0.233518, 0.699183, 0.116759
0.0952779, -0.556206, -0.047639, 0.278103, -1.40376, -0.206187, 0.701879, 0.103093
0.0811932, -0.557948, -0.0405966, 0.278974, -1.40847, -0.178674, 0.704235, 0.089337
0.0670683, -0.559414, -0.0335341, 0.279707, -1.4125, -0.151004, 0.706248, 0.075502
0.05291, -0.560602, -0.026455, 0.280301, -1.41583, -0.123202, 0.707915, 0.0616008
0.0387253, -0.56151, -0.0193627, 0.280755, -1.41846, -0.0952914, 0.709232, 0.0476457
0.0245214, -0.562139, -0.0122607, 0.281069, -1.42039, -0.067299, 0.710197, 0.0336495
0.0103052, -0.562487, -0.00515259, 0.281243, -1.42162, -0.0392496, 0.710809, 0.0196248
-0.00391614, -0.562554, 0.00195807, 0.281277, -1.42213, -0.0111692, 0.711066, 0.00558459
-0.0181355, -0.56234, 0.00906776, 0.28117, -1.42194, 0.0169167, 0.710969, -0.00845833
-0.0323458, -0.561846, 0.0161729, 0.280923, -1.42103, 0.0449821, 0.710516, -0.0224911
-0.04654, -0.561072, 0.02327, 0.280536, -1.41942, 0.0730014, 0.709709, -0.0365007
-0.060711, -0.560018, 0.0303555, 0.280009, -1.4171, 0.100949, 0.70855, -0.0504745
-0.0748518, -0.558685, 0.0374259, 0.279343, -1.41408, 0.128799, 0.707041, -0.0643997
-0.0889555, -0.557076, 0.0444778, 0.278538, -1.41037, 0.156528, 0.705183, -0.0782639
-0.103015, -0.55519, 0.0515076, 0.277595, -1.40596, 0.184109, 0.702981, -0.0920546
-0.117024, -0.55303, 0.0585119, 0.276515, -1.40088, 0.211519, 0.700438, -0.10576
-0.130975, -0.550599, 0.0654875, 0.275299, -1.39512, 0.238735, 0.697559, -0.119367
-0.144862, -0.547897, 0.072431, 0.273948, -1.3887, 0.265732, 0.694348, -0.132866
-0.158678, -0.544927, 0.0793391, 0.272464, -1.38162, 0.292489, 0.69081, -0.146244
-0.172417, -0.541693, 0.0862086, 0.270847, -1.37391, 0.318983, 0.686953, -0.159491
-0.186073, -0.538197, 0.0930365, 0.269098, -1.36556, 0.345193, 0.682782, -0.172597
-0.199639, -0.534441, 0.0998195, 0.267221, -1.35661, 0.3711, 0.678303, -0.18555
-0.213109, -0.53043, 0.106555, 0.265215, -1.34705, 0.396683, 0.673525, -0.198342
-0.226479, -0.526166, 0.113239, 0.263083, -1.33691, 0.421924, 0.668454, -0.210962
-0.239741, -0.521654, 0.11987, 0.260827, -1.3262, 0.446806, 0.6631, -0.223403
-0.25289, -0.516896, 0.126445, 0.258448, -1.31494, 0.471311, 0.657469, -0.235655
-0.265921, -0.511898, 0.132961, 0.255949, -1.30314, 0.495423, 0.65157, -0.247712
-0.27883, -0.506662, 0.139415, 0.253331, -1.29083, 0.519129, 0.645413, -0.259564
-0.29161, -0.501193, 0.145805, 0.250597, -1.27801, 0.542413, 0.639006, -0.271206
-0.304257, -0.495496, 0.152128, 0.247748, -1.26472, 0.565263, 0.632358, -0.282632
-0.316766, -0.489575, 0.158383, 0.244788, -1.25096, 0.587668, 0.62548, -0.293834
-0.329134, -0.483435, 0.164567, 0.241717, -1.23676, 0.609617, 0.618379, -0.304808
-0.341355, -0.477079, 0.170678, 0.23854, -1.22213, 0.631098, 0.611066, -0.315549
-0.353426, -0.470514, 0.176713, 0.235257, -1.2071, 0.652105, 0.603551, -0.326053
-0.365343, -0.463743, 0.182672, 0.231871, -1.19169, 0.672629, 0.595843, -0.336314
-0.377102, -0.456772, 0.188551, 0.228386, -1.1759, 0.692662, 0.587952, -0.346331
-0.3887, -0.449605, 0.19435, 0.224803, -1.15977, 0.7122, 0.579887, -0.3561
-0.400133, -0.442249, 0.200067, 0.221124, -1.14332, 0.731236, 0.571658, -0.365618
-0.411399, -0.434706, 0.205699, 0.217353, -1.12655, 0.749768, 0.563274, -0.374884
-0.422494, -0.426984, 0.211247, 0.213492, -1.10949, 0.767791, 0.554746, -0.383895
-0.433415, -0.419087, 0.216708, 0.209543, -1.09216, 0.785302, 0.546082, -0.392651
-0.444161, -0.411019, 0.222081, 0.20551, -1.07458, 0.802301, 0.537292, -0.401151
-0.454729, -0.402787, 0.227364, 0.201393, -1.05677, 0.818787, 0.528385, -0.409393
-0.465116, -0.394395, 0.232558, 0.197197, -1.03874, 0.834759, 0.519369, -0.417379
-0.475321, -0.385848, 0.237661, 0.192924, -1.02051, 0.850218, 0.510254, -0.425109
-0.485342, -0.377152, 0.242671, 0.188576, -1.00209, 0.865164, 0.501047, -0.432582
-0.495177, -0.368312, 0.247589, 0.184156, -0.983517, 0.879601, 0.491758, -0.439801
-0.504825, -0.359332, 0.252413, 0.179666, -0.964789, 0.89353, 0.482395, -0.446765
-0.514285, -0.350218, 0.257142, 0.175109, -0.945929, 0.906955, 0.472965, -0.453477
-0.523554, -0.340975, 0.261777, 0.170487, -0.926951, 0.919878, 0.463476, -0.459939
-0.532633, -0.331607, 0.266316, 0.165804, -0.907871, 0.932305, 0.453935, -0.466153
-0.54152, -0.32212, 0.27076, 0.16106, -0.888702, 0.944239, 0.444351, -0.47212
-0.550214, -0.312519, 0.275107, 0.15626, -0.869459, 0.955686, 0.43473, -0.477843
-0.558716, -0.302808, 0.279358, 0.151404, -0.850156, 0.96665, 0.425078, -0.483325
-0.567024, -0.292992, 0.283512, 0.146496, -0.830805, 0.977137, 0.415403, -0.488569
-0.575138, -0.283076, 0.287569, 0.141538, -0.81142, 0.987154, 0.40571, -0.493577
-0.583058, -0.273065, 0.291529, 0.136532, -0.792011, 0.996707, 0.396006, -0.498353
-0.590784, -0.262962, 0.295392, 0.131481, -0.772592, 1.0058, 0.386296, -0.502901
-0.598316, -0.252773, 0.299158, 0.126387, -0.753172, 1.01445, 0.376586, -0.507223
-0.605654, -0.242503, 0.302827, 0.121251, -0.733763, 1.02265, 0.366882, -0.511323
-0.612797, -0.232154, 0.306399, 0.116077, -0.714375, 1.03041, 0.357188, -0.515204
-0.619748, -0.221732, 0.309874, 0.110866, -0.695018, 1.03774, 0.347509, -0.518871
-0.626505, -0.211241, 0.313252, 0.105621, -0.675701, 1.04465, 0.33785, -0.522326
-0.633069, -0.200685, 0.316534, 0.100343, -0.656432, 1.05115, 0.328216, -0.525575
-0.639441, -0.190068, 0.319721, 0.0950342, -0.63722, 1.05724, 0.31861, -0.52862
-0.645622, -0.179395, 0.322811, 0.0896973, -0.618073, 1.06293, 0.309037, -0.531466
-0.651612, -0.168668, 0.325806, 0.084334, -0.598999, 1.06823, 0.2995, -0.534116
-0.657412, -0.157892, 0.328706, 0.078946, -0.580005, 1.07315, 0.290003, -0.536574
-0.663023, -0.147071, 0.331511, 0.0735353, -0.561097, 1.07769, 0.280549, -0.538844
-0.668446, -0.136208, 0.334223, 0.0681038, -0.542283, 1.08186, 0.271141, -0.540931
-0.673681, -0.125306, 0.336841, 0.0626532, -0.523567, 1.08568, 0.261783, -0.542838
-0.678731, -0.114371, 0.339365, 0.0571853, -0.504955, 1.08914, 0.252478, -0.544569
-0.683595, -0.103404, 0.341798, 0.0517018, -0.486453, 1.09226, 0.243227, -0.546128
-0.688276, -0.0924087, 0.344138, 0.0462044, -0.468066, 1.09504, 0.234033, -0.547518
-0.692774, -0.0813894, 0.346387, 0.0406947, -0.449799, 1.09749, 0.224899, -0.548745
-0.697091, -0.0703488, 0.348545, 0.0351744, -0.431655, 1.09962, 0.215827, -0.549811
-0.701227, -0.0592899, 0.350613, 0.029645, -0.413638, 1.10144, 0.206819, -0.55072
-0.705184, -0.048216, 0.352592, 0.024108, -0.395753, 1.10295, 0.197877, -0.551476
-0.708965, -0.0371299, 0.354482, 0.0185649, -0.378003, 1.10417, 0.189001, -0.552083
-0.712568, -0.0260345, 0.356284, 0.0130173, -0.360391, 1.10509, 0.180195, -0.552544
-0.715998, -0.0149328, 0.357999, 0.00746642, -0.342919, 1.10573, 0.17146, -0.552863
-0.719254, -0.00382752, 0.359627, 0.00191376, -0.325592, 1.10609, 0.162796, -0.553044
-0.722338, 0.00727871, 0.361169, -0.00363935, -0.30841, 1.10618, 0.154205, -0.553089
-0.725251, 0.0183832, 0.362626, -0.00919161, -0.291377, 1.10601, 0.145688, -0.553003
-0.727996, 0.0294835, 0.363998, -0.0147417, -0.274494, 1.10558, 0.137247, -0.55279
-0.730574, 0.0405769, 0.365287, -0.0202885, -0.257763, 1.1049, 0.128881, -0.552451
-0.732986, 0.0516612, 0.366493, -0.0258306, -0.241185, 1.10398, 0.120593, -0.55199
-0.735233, 0.0627338, 0.367617, -0.0313669, -0.224763, 1.10282, 0.112382, -0.551412
-0.737318, 0.0737926, 0.368659, -0.0368963, -0.208498, 1.10144, 0.104249, -0.550718
-0.739242, 0.0848353, 0.369621, -0.0424177, -0.192389, 1.09982, 0.0961947, -0.549912
-0.741007, 0.0958597, 0.370503, -0.0479298, -0.17644, 1.09799, 0.0882199, -0.548996
-0.742613, 0.106864, 0.371307, -0.0534318, -0.160649, 1.09595, 0.0803247, -0.547975
-0.744063, 0.117845, 0.372032, -0.0589225, -0.145019, 1.0937, 0.0725095, -0.54685
-0.745359, 0.128802, 0.372679, -0.064401, -0.129549, 1.09125, 0.0647746, -0.545625
-0.746501, 0.139733, 0.373251, -0.0698663, -0.11424, 1.08861, 0.05712, -0.544303
-0.747492, 0.150635, 0.373746, -0.0753173, -0.0990922, 1.08577, 0.0495461, -0.542885
-0.748333, 0.161507, 0.374167, -0.0807533, -0.0841056, 1.08275, 0.0420528, -0.541375
-0.749026, 0.172347, 0.374513, -0.0861733, -0.0692805, 1.07955, 0.0346402, -0.539775
-0.749572, 0.183153, 0.374786, -0.0915764, -0.0546167, 1.07618, 0.0273083, -0.538088
-0.749973, 0.193924, 0.374987, -0.0969618, -0.0401142, 1.07263, 0.0200571, -0.536316
-0.750231, 0.204657, 0.375116, -0.102329, -0.0257727, 1.06892, 0.0128863, -0.534462
-0.750347, 0.215352, 0.375174, -0.107676, -0.0115919, 1.06506, 0.00579596, -0.532528
-0.750323, 0.226007, 0.375161, -0.113004, 0.00242842, 1.06103, -0.00121421, -0.530516
-0.75016, 0.23662, 0.37508, -0.11831, 0.0162888, 1.05686, -0.00814441, -0.528429
-0.74986, 0.24719, 0.37493, -0.123595, 0.0299898, 1.05254, -0.0149949, -0.526268
-0.749425, 0.257715, 0.374712, -0.128857, 0.0435318, 1.04807, -0.0217659, -0.524036
-0.748855, 0.268194, 0.374428, -0.134097, 0.0569157, 1.04347, -0.0284578, -0.521734
-0.748154, 0.278626, 0.374077, -0.139313, 0.0701419, 1.03873, -0.0350709, -0.519366
-0.747322, 0.289009, 0.373661, -0.144504, 0.0832112, 1.03386, -0.0416056, -0.516932
-0.746361, 0.299342, 0.37318, -0.149671, 0.0961245, 1.02887, -0.0480622, -0.514435
-0.745272, 0.309624, 0.372636, -0.154812, 0.108882, 1.02375, -0.0544412, -0.511877
-0.744057, 0.319854, 0.372029, -0.159927, 0.121486, 1.01852, -0.060743, -0.509259
-0.742718, 0.33003, 0.371359, -0.165015, 0.133936, 1.01317, -0.066968, -0.506583
-0.741255, 0.340151, 0.370628, -0.170076, 0.146233, 1.0077, -0.0731167, -0.503851
-0.739672, 0.350217, 0.369836, -0.175109, 0.158379, 1.00213, -0.0791896, -0.501064
-0.737968, 0.360226, 0.368984, -0.180113, 0.170374, 0.996449, -0.0851871, -0.498224
-0.736146, 0.370177, 0.368073, -0.185089, 0.18222, 0.990666, -0.0911098, -0.495333
-0.734206, 0.380069, 0.367103, -0.190035, 0.193916, 0.984785, -0.0969581, -0.492392
-0.732152, 0.389902, 0.366076, -0.194951, 0.205465, 0.978806, -0.102733, -0.489403
-0.729983, 0.399674, 0.364992, -0.199837, 0.216868, 0.972734, -0.108434, -0.486367
-0.727702, 0.409384, 0.363851, -0.204692, 0.228125, 0.966571, -0.114062, -0.483285
-0.725309, 0.419031, 0.362655, -0.209516, 0.239237, 0.960319, -0.119619, -0.480159
-0.722807, 0.428616, 0.361404, -0.214308, 0.250207, 0.953982, -0.125103, -0.476991
-0.720197, 0.438136, 0.360099, -0.219068, 0.261034, 0.947561, -0.130517, -0.473781
-0.71748, 0.447591, 0.35874, -0.223795, 0.27172, 0.94106, -0.13586, -0.47053
-0.714657, 0.45698, 0.357329, -0.22849, 0.282266, 0.934481, -0.141133, -0.467241
-0.71173, 0.466303, 0.355865, -0.233151, 0.292673, 0.927826, -0.146337, -0.463913
-0.708701, 0.475558, 0.354351, -0.237779, 0.302943, 0.921098, -0.151472, -0.460549
-0.70557, 0.484746, 0.352785, -0.242373, 0.313076, 0.914298, -0.156538, -0.457149
-0.70234, 0.493864, 0.35117, -0.246932, 0.323074, 0.90743, -0.161537, -0.453715
-0.69901, 0.502914, 0.349505, -0.251457, 0.332938, 0.900494, -0.166469, -0.450247
-0.695583, 0.511893, 0.347792, -0.255947, 0.342668, 0.893493, -0.171334, -0.446747
-0.692061, 0.520802, 0.34603, -0.260401, 0.352266, 0.88643, -0.176133, -0.443215
-0.688443, 0.529639, 0.344222, -0.26482, 0.361734, 0.879305, -0.180867, -0.439652
-0.684733, 0.538405, 0.342366, -0.269202, 0.371072, 0.872121, -0.185536, -0.43606
-0.68093, 0.547098, 0.340465, -0.273549, 0.380281, 0.86488, -0.190141, -0.43244
-0.677036, 0.555718, 0.338518, -0.277859, 0.389363, 0.857583, -0.194682, -0.428791
-0.673053, 0.564265, 0.336527, -0.282133, 0.398319, 0.850232, -0.199159, -0.425116
-0.668982, 0.572738, 0.334491, -0.286369, 0.407149, 0.842829, -0.203575, -0.421414
-0.664823, 0.581136, 0.332412, -0.290568, 0.415856, 0.835375, -0.207928, -0.417687
-0.660579, 0.589459, 0.330289, -0.29473, 0.424439, 0.827872, -0.212219, -0.413936
-0.65625, 0.597707, 0.328125, -0.298854, 0.4329, 0.820322, -0.21645, -0.410161
-0.651837, 0.605879, 0.325919, -0.302939, 0.441241, 0.812725, -0.22062, -0.406363
-0.647343, 0.613974, 0.323671, -0.306987, 0.449462, 0.805084, -0.224731, -0.402542
-0.642767, 0.621992, 0.321384, -0.310996, 0.457564, 0.797399, -0.228782, -0.3987
-0.638112, 0.629934, 0.319056, -0.314967, 0.465548, 0.789673, -0.232774, -0.394836
-0.633377, 0.637797, 0.316689, -0.318899, 0.473416, 0.781906, -0.236708, -0.390953
-0.628566, 0.645583, 0.314283, -0.322791, 0.481169, 0.774099, -0.240584, -0.38705
-0.623678, 0.65329, 0.311839, -0.326645, 0.488806, 0.766255, -0.244403, -0.383127
-0.618714, 0.660918, 0.309357, -0.330459, 0.496331, 0.758373, -0.248165, -0.379187
-0.613677, 0.668467, 0.306838, -0.334233, 0.503742, 0.750456, -0.251871, -0.375228
-0.608566, 0.675936, 0.304283, -0.337968, 0.511042, 0.742504, -0.255521, -0.371252
-0.603384, 0.683326, 0.301692, -0.341663, 0.518232, 0.734519, -0.259116, -0.367259
-0.598131, 0.690635, 0.299066, -0.345318, 0.525312, 0.726501, -0.262656, -0.36325
-0.592808, 0.697864, 0.296404, -0.348932, 0.532283, 0.718451, -0.266142, -0.359226
-0.587417, 0.705012, 0.293708, -0.352506, 0.539147, 0.710371, -0.269574, -0.355186
-0.581958, 0.712079, 0.290979, -0.35604, 0.545904, 0.702261, -0.272952, -0.351131
-0.576432, 0.719065, 0.288216, -0.359533, 0.552555, 0.694123, -0.276278, -0.347062
-0.570841, 0.725969, 0.285421, -0.362985, 0.559101, 0.685957, -0.279551, -0.342979
-0.565186, 0.732791, 0.282593, -0.366396, 0.565543, 0.677765, -0.282772, -0.338882
-0.559467, 0.739531, 0.279733, -0.369766, 0.571882, 0.669546, -0.285941, -0.334773
-0.553686, 0.746189, 0.276843, -0.373094, 0.578119, 0.661302, -0.289059, -0.330651
-0.547843, 0.752763, 0.273922, -0.376382, 0.584254, 0.653034, -0.292127, -0.326517
-0.54194, 0.759255, 0.27097, -0.379628, 0.590288, 0.644743, -0.295144, -0.322371
-0.535978, 0.765664, 0.267989, -0.382832, 0.596223, 0.636428, -0.298111, -0.318214
-0.529957, 0.771989, 0.264979, -0.385995, 0.602058, 0.628092, -0.301029, -0.314046
-0.523879, 0.778231, 0.26194, -0.389116, 0.607796, 0.619734, -0.303898, -0.309867
-0.517745, 0.784389, 0.258873, -0.392195, 0.613436, 0.611356, -0.306718, -0.305678
-0.511555, 0.790463, 0.255778, -0.395232, 0.618979, 0.602957, -0.30949, -0.301479
-0.505311, 0.796453, 0.252656, -0.398227, 0.624427, 0.594539, -0.312214, -0.29727
-0.499013, 0.802358, 0.249507, -0.401179, 0.62978, 0.586103, -0.31489, -0.293052
-0.492663, 0.808179, 0.246331, -0.40409, 0.635038, 0.577649, -0.317519, -0.288824
-0.486261, 0.813916, 0.24313, -0.406958, 0.640202, 0.569176, -0.320101, -0.284588
-0.479808, 0.819567, 0.239904, -0.409783, 0.645274, 0.560688, -0.322637, -0.280344
-0.473306, 0.825133, 0.236653, -0.412567, 0.650253, 0.552182, -0.325127, -0.276091
-0.466754, 0.830614, 0.233377, -0.415307, 0.655141, 0.543661, -0.32757, -0.271831
-0.460155, 0.83601, 0.230077, -0.418005, 0.659938, 0.535125, -0.329969, -0.267562
-0.453508, 0.84132, 0.226754, -0.42066, 0.664645, 0.526573, -0.332322, -0.263287
-0.446816, 0.846545, 0.223408, -0.423272, 0.669262, 0.518008, -0.334631, -0.259004
-0.440078, 0.851683, 0.220039, -0.425842, 0.67379, 0.509429, -0.336895, -0.254714
-0.433296, 0.856736, 0.216648, -0.428368, 0.67823, 0.500836, -0.339115, -0.250418
-0.42647, 0.861703, 0.213235, -0.430851, 0.682582, 0.49223, -0.341291, -0.246115
-0.419601, 0.866584, 0.209801, -0.433292, 0.686848, 0.483612, -0.343424, -0.241806
-0.412691, 0.871378, 0.206345, -0.435689, 0.691026, 0.474982, -0.345513, -0.237491
-0.40574, 0.876086, 0.20287, -0.438043, 0.695119, 0.46634, -0.34756, -0.23317
-0.398749, 0.880707, 0.199374, -0.440353, 0.699127, 0.457687, -0.349563, -0.228844
-0.391718, 0.885242, 0.195859, -0.442621, 0.703049, 0.449024, -0.351525, -0.224512
-0.384649, 0.88969, 0.192325, -0.444845, 0.706888, 0.440349, -0.353444, -0.220175
-0.377543, 0.894051, 0.188771, -0.447025, 0.710642, 0.431665, -0.355321, -0.215833
-0.3704, 0.898325, 0.1852, -0.449162, 0.714314, 0.422971, -0.357157, -0.211485
-0.363221, 0.902512, 0.18161, -0.451256, 0.717902, 0.414267, -0.358951, -0.207134
-0.356006, 0.906612, 0.178003, -0.453306, 0.721409, 0.405555, -0.360704, -0.202777
-0.348758, 0.910625, 0.174379, -0.455312, 0.724833, 0.396833, -0.362417, -0.198417
-0.341476, 0.91455, 0.170738, -0.457275, 0.728177, 0.388103, -0.364088, -0.194052
-0.334162, 0.918388, 0.167081, -0.459194, 0.731439, 0.379366, -0.36572, -0.189683
-0.326816, 0.922139, 0.163408, -0.461069, 0.734622, 0.37062, -0.367311, -0.18531
-0.319439, 0.925802, 0.159719, -0.462901, 0.737724, 0.361866, -0.368862, -0.180933
-0.312031, 0.929378, 0.156016, -0.464689, 0.740747, 0.353106, -0.370373, -0.176553
-0.304594, 0.932865, 0.152297, -0.466433, 0.74369, 0.344338, -0.371845, -0.172169
-0.297129, 0.936265, 0.148564, -0.468133, 0.746555, 0.335564, -0.373278, -0.167782
-0.289635, 0.939578, 0.144818, -0.469789, 0.749342, 0.326783, -0.374671, -0.163391
-0.282115, 0.942802, 0.141057, -0.471401, 0.752051, 0.317996, -0.376025, -0.158998
-0.274568, 0.945939, 0.137284, -0.472969, 0.754682, 0.309203, -0.377341, -0.154601
-0.266996, 0.948987, 0.133498, -0.474494, 0.757236, 0.300404, -0.378618, -0.150202
-0.259398, 0.951947, 0.129699, -0.475974, 0.759713, 0.291599, -0.379856, -0.1458
-0.251777, 0.95482, 0.125889, -0.47741, 0.762113, 0.28279, -0.381057, -0.141395
-0.244133, 0.957604, 0.122066, -0.478802, 0.764438, 0.273975, -0.382219, -0.136987
-0.236466, 0.9603, 0.118233, -0.48015, 0.766686, 0.265155, -0.383343, -0.132578
-0.228777, 0.962908, 0.114389, -0.481454, 0.768859, 0.256331, -0.38443, -0.128165
-0.221068, 0.965427, 0.110534, -0.482714, 0.770957, 0.247502, -0.385478, -0.123751
-0.213338, 0.967858, 0.106669, -0.483929, 0.77298, 0.238669, -0.38649, -0.119334
-0.205589, 0.970201, 0.102794, -0.485101, 0.774927, 0.229831, -0.387464, -0.114916
