x1,y1,x2,y2vx1,vy1,vx2,vy2
-0.735286, 0.547336, 0.367643, -0.273668, 0.314579, 0.853845, -0.157289, -0.426922
-0.695342, 0.626404, 0.347671, -0.313202, 0.399441, 0.790675, -0.19972, -0.395337
-0.647857, 0.698678, 0.323929, -0.349339, 0.474842, 0.722749, -0.237421, -0.361374
-0.593716, 0.763774, 0.296858, -0.381887, 0.541414, 0.650955, -0.270707, -0.325477
-0.533745, 0.82137, 0.266873, -0.410685, 0.599707, 0.575965, -0.299853, -0.287982
-0.468727, 0.871199, 0.234364, -0.4356, 0.650183, 0.498287, -0.325092, -0.249144
-0.399405, 0.91303, 0.199703, -0.456515, 0.693216, 0.418305, -0.346608, -0.209152
-0.326497, 0.94666, 0.163248, -0.47333, 0.729087, 0.336305, -0.364543, -0.168153
-0.250698, 0.971911, 0.125349, -0.485955, 0.757989, 0.252505, -0.378994, -0.126253
-0.172695, 0.988618, 0.0863477, -0.494309, 0.780026, 0.167071, -0.390013, -0.0835356
-0.093174, 0.996631, 0.046587, -0.498316, 0.795213, 0.0801331, -0.397606, -0.0400666
-0.012827, 0.995811, 0.00641349, -0.497906, 0.803471, -0.00819713, -0.401735, 0.00409857
0.0676355, 0.98603, -0.0338178, -0.493015, 0.804625, -0.0978131, -0.402312, 0.0489065
0.147475, 0.96717, -0.0737376, -0.483585, 0.798398, -0.188597, -0.399199, 0.0942985
0.225915, 0.93913, -0.112958, -0.469565, 0.784399, -0.280403, -0.3922, 0.140201
0.302127, 0.901827, -0.151063, -0.450913, 0.762116, -0.373032, -0.381058, 0.186516
0.375217, 0.855206, -0.187608, -0.427603, 0.730901, -0.466208, -0.36545, 0.233104
0.444212, 0.799252, -0.222106, -0.399626, 0.689953, -0.559538, -0.344976, 0.279769
0.508043, 0.734006, -0.254021, -0.367003, 0.638308, -0.652461, -0.319154, 0.32623
0.565525, 0.659588, -0.282763, -0.329794, 0.574824, -0.744181, -0.287412, 0.37209
0.615343, 0.576231, -0.307672, -0.288115, 0.498178, -0.833574, -0.249089, 0.416787
0.656032, 0.484324, -0.328016, -0.242162, 0.406884, -0.919066, -0.203442, 0.459533
0.685965, 0.384478, -0.342983, -0.192239, 0.299338, -0.998463, -0.149669, 0.499231
0.70336, 0.277603, -0.35168, -0.138802, 0.173945, -1.06874, -0.0869724, 0.534372
0.706294, 0.165022, -0.353147, -0.0825108, 0.02934, -1.12582, -0.01467, 0.562909
0.692775, 0.0485956, -0.346387, -0.0242978, -0.135192, -1.16426, 0.0675962, 0.58213
0.66087, -0.06912, -0.330435, 0.03456, -0.319043, -1.17716, 0.159522, 0.588578
0.608943, -0.184741, -0.304472, 0.0923707, -0.519273, -1.15621, 0.259636, 0.578107
0.53601, -0.29399, -0.268005, 0.146995, -0.729329, -1.09249, 0.364665, 0.546244
0.442224, -0.391801, -0.221112, 0.195901, -0.937861, -0.978112, 0.46893, 0.489056
0.329378, -0.472726, -0.164689, 0.236363, -1.12846, -0.809246, 0.56423, 0.404623
0.201224, -0.531681, -0.100612, 0.26584, -1.28154, -0.589547, 0.640769, 0.294773
0.0633348, -0.564911, -0.0316674, 0.282456, -1.3789, -0.332305, 0.689448, 0.166153
-0.0776196, -0.570805, 0.0388098, 0.285402, -1.40954, -0.0589362, 0.704772, 0.0294681
-0.214965, -0.550156, 0.107482, 0.275078, -1.37345, 0.206485, 0.686726, -0.103243
-0.343037, -0.505777, 0.171519, 0.252888, -1.28073, 0.443795, 0.640363, -0.221898
-0.457751, -0.4417, 0.228875, 0.22085, -1.14713, 0.640764, 0.573567, -0.320382
-0.556656, -0.36237, 0.278328, 0.181185, -0.989053, 0.793303, 0.494526, -0.396651
-0.638676, -0.272048, 0.319338, 0.136024, -0.820198, 0.903223, 0.410099, -0.451612
-0.703726, -0.174497, 0.351863, 0.0872486, -0.650503, 0.975506, 0.325251, -0.487753
-0.752364, -0.0728769, 0.376182, 0.0364385, -0.48638, 1.0162, 0.24319, -0.508101
-0.785517, 0.0302432, 0.392759, -0.0151216, -0.331531, 1.0312, 0.165766, -0.515601
-0.804297, 0.13281, 0.402148, -0.066405, -0.187793, 1.02567, 0.0938966, -0.512834
-0.809878, 0.233197, 0.404939, -0.116599, -0.0558187, 1.00388, 0.0279093, -0.501938
-0.803434, 0.330122, 0.401717, -0.165061, 0.0644407, 0.969247, -0.0322204, -0.484624
-0.786093, 0.422569, 0.393046, -0.211285, 0.173414, 0.924472, -0.086707, -0.462236
-0.758922, 0.509733, 0.379461, -0.254866, 0.27171, 0.871632, -0.135855, -0.435816
-0.722922, 0.590966, 0.361461, -0.295483, 0.359998, 0.812333, -0.179999, -0.406167
-0.679029, 0.665746, 0.339514, -0.332873, 0.438933, 0.747806, -0.219466, -0.373903
-0.628117, 0.733645, 0.314058, -0.366823, 0.509122, 0.67899, -0.254561, -0.339495
-0.571007, 0.794306, 0.285503, -0.397153, 0.571098, 0.606601, -0.285549, -0.3033
-0.508475, 0.847424, 0.254238, -0.423712, 0.625316, 0.531181, -0.312658, -0.26559
-0.441261, 0.892738, 0.22063, -0.446369, 0.672143, 0.45314, -0.336071, -0.22657
-0.370075, 0.930016, 0.185037, -0.465008, 0.71186, 0.372786, -0.35593, -0.186393
-0.295609, 0.959051, 0.147804, -0.479526, 0.744663, 0.290351, -0.372331, -0.145175
-0.218543, 0.979652, 0.109271, -0.489826, 0.770659, 0.20601, -0.38533, -0.103005
-0.139556, 0.991642, 0.0697779, -0.495821, 0.789869, 0.119898, -0.394935, -0.0599488
-0.0593337, 0.994854, 0.0296668, -0.497427, 0.802222, 0.0321245, -0.401111, -0.0160623
0.0214213, 0.989134, -0.0107107, -0.494567, 0.80755, -0.0572092, -0.403775, 0.0286046
0.10198, 0.974334, -0.0509898, -0.487167, 0.805584, -0.147998, -0.402792, 0.073999
0.181574, 0.950322, -0.0907869, -0.475161, 0.795942, -0.240114, -0.397971, 0.120057
0.259386, 0.916984, -0.129693, -0.458492, 0.778121, -0.333385, -0.389061, 0.166693
0.334534, 0.874227, -0.167267, -0.437113, 0.751479, -0.42757, -0.37574, 0.213785
0.406056, 0.821995, -0.203028, -0.410998, 0.715222, -0.522319, -0.357611, 0.26116
0.472895, 0.760282, -0.236447, -0.380141, 0.668386, -0.617132, -0.334193, 0.308566
0.533877, 0.689153, -0.266938, -0.344577, 0.609822, -0.711286, -0.304911, 0.355643
0.587696, 0.608778, -0.293848, -0.304389, 0.538191, -0.803751, -0.269095, 0.401876
0.632893, 0.519471, -0.316446, -0.259736, 0.451966, -0.893069, -0.225983, 0.446535
0.66784, 0.421752, -0.33392, -0.210876, 0.349478, -0.97719, -0.174739, 0.488595
0.690742, 0.316426, -0.345371, -0.158213, 0.229012, -1.05327, -0.114506, 0.526633
0.699643, 0.204686, -0.349822, -0.102343, 0.0890152, -1.1174, -0.0445076, 0.558699
0.69249, 0.0882491, -0.346245, -0.0441246, -0.0715294, -1.16437, 0.0357647, 0.582183
0.667244, -0.0304933, -0.333622, 0.0152467, -0.252466, -1.18742, 0.126233, 0.593712
0.622094, -0.148326, -0.311047, 0.0741631, -0.451496, -1.17833, 0.225748, 0.589164
0.555804, -0.261119, -0.277902, 0.130559, -0.662902, -1.12792, 0.331451, 0.563962
0.468179, -0.363888, -0.23409, 0.181944, -0.876247, -1.02769, 0.438123, 0.513847
0.360594, -0.451143, -0.180297, 0.225571, -1.07585, -0.872551, 0.537927, 0.436275
0.23637, -0.517582, -0.118185, 0.258791, -1.24224, -0.664387, 0.621118, 0.332194
0.100741, -0.559046, -0.0503707, 0.279523, -1.35629, -0.414647, 0.678144, 0.207323
-0.0397728, -0.573401, 0.0198864, 0.2867, -1.40514, -0.143544, 0.702571, 0.0717721
-0.178425, -0.560914, 0.0892126, 0.280457, -1.38652, 0.124869, 0.693262, -0.0624347
-0.3093, -0.523978, 0.15465, 0.261989, -1.30875, 0.369361, 0.654376, -0.184681
-0.42797, -0.466365, 0.213985, 0.233183, -1.1867, 0.576124, 0.59335, -0.288062
-0.53164, -0.392407, 0.26582, 0.196203, -1.0367, 0.739586, 0.518348, -0.369793
-0.61893, -0.306358, 0.309465, 0.153179, -0.8729, 0.860485, 0.43645, -0.430242
-0.689517, -0.212042, 0.344758, 0.106021, -0.705865, 0.943164, 0.352933, -0.471582
-0.743777, -0.112705, 0.371888, 0.0563524, -0.5426, 0.993371, 0.2713, -0.496686
-0.782507, -0.0110144, 0.391253, 0.0055072, -0.3873, 1.0169, 0.19365, -0.508452
-0.806724, 0.0908803, 0.403362, -0.0454401, -0.242175, 1.01895, 0.121087, -0.509473
-0.817539, 0.191265, 0.40877, -0.0956326, -0.108151, 1.00385, 0.0540753, -0.501924
-0.816076, 0.288778, 0.408038, -0.144389, 0.0146262, 0.975125, -0.00731308, -0.487562
-0.803432, 0.382333, 0.401716, -0.191167, 0.126449, 0.935555, -0.0632246, -0.467777
-0.780648, 0.471064, 0.390324, -0.235532, 0.227834, 0.887309, -0.113917, -0.443654
-0.74871, 0.55427, 0.374355, -0.277135, 0.319383, 0.832065, -0.159692, -0.416033
-0.708539, 0.631382, 0.354269, -0.315691, 0.401711, 0.771118, -0.200855, -0.385559
-0.661, 0.701928, 0.3305, -0.350964, 0.475393, 0.70546, -0.237696, -0.35273
-0.606905, 0.765513, 0.303453, -0.382757, 0.540945, 0.635848, -0.270472, -0.317924
-0.547024, 0.821799, 0.273512, -0.4109, 0.598809, 0.562862, -0.299405, -0.281431
-0.482089, 0.870493, 0.241045, -0.435247, 0.649348, 0.486938, -0.324674, -0.243469
-0.412805, 0.911334, 0.206403, -0.455667, 0.69284, 0.408405, -0.34642, -0.204203
-0.339857, 0.944085, 0.169929, -0.472042, 0.729482, 0.327511, -0.364741, -0.163756
-0.263919, 0.968529, 0.131959, -0.484264, 0.759386, 0.244441, -0.379693, -0.122221
-0.185661, 0.984462, 0.0928304, -0.492231, 0.782577, 0.159335, -0.391289, -0.0796674
-0.105762, 0.991693, 0.0528809, -0.495846, 0.798991, 0.0723022, -0.399495, -0.0361511
-0.0249149, 0.990036, 0.0124575, -0.495018, 0.808468, -0.0165618, -0.404234, 0.00828089
0.0561599, 0.97932, -0.0280799, -0.48966, 0.810748, -0.107163, -0.405374, 0.0535814
0.136706, 0.959381, -0.0683529, -0.479691, 0.805459, -0.19939, -0.40273, 0.099695
0.215916, 0.930071, -0.107958, -0.465036, 0.792107, -0.293097, -0.396053, 0.146548
0.292922, 0.891264, -0.146461, -0.445632, 0.770058, -0.388074, -0.385029, 0.194037
0.366775, 0.842862, -0.183387, -0.421431, 0.738525, -0.484017, -0.369262, 0.242009
0.436429, 0.784814, -0.218215, -0.392407, 0.696548, -0.580481, -0.348274, 0.290241
0.500727, 0.717132, -0.250364, -0.358566, 0.642977, -0.676817, -0.321488, 0.338408
0.558373, 0.639924, -0.279186, -0.319962, 0.576457, -0.772085, -0.288229, 0.386043
0.607916, 0.55343, -0.303958, -0.276715, 0.495433, -0.864943, -0.247717, 0.432471
0.647734, 0.458081, -0.323867, -0.229041, 0.398177, -0.953482, -0.199088, 0.476741
0.676021, 0.354579, -0.33801, -0.177289, 0.282869, -1.03503, -0.141435, 0.517514
0.690799, 0.243991, -0.3454, -0.121995, 0.147785, -1.10588, -0.0738923, 0.552941
0.689962, 0.127887, -0.344981, -0.0639435, -0.00837168, -1.16104, 0.00418584, 0.580518
0.671375, 0.00849341, -0.335688, -0.0042467, -0.185869, -1.19394, 0.0929345, 0.596968
0.633073, -0.11115, -0.316536, 0.0555748, -0.383026, -1.19643, 0.191513, 0.598215
0.573578, -0.227072, -0.286789, 0.113536, -0.594942, -1.15922, 0.297471, 0.579612
0.492366, -0.334396, -0.246183, 0.167198, -0.81212, -1.07325, 0.40606, 0.536623
0.390397, -0.427623, -0.195198, 0.213812, -1.0197, -0.932267, 0.509849, 0.466134
0.270551, -0.50127, -0.135276, 0.250635, -1.19845, -0.736466, 0.599226, 0.368233
0.137694, -0.550809, -0.0688472, 0.275404, -1.32857, -0.495388, 0.664285, 0.247694
-0.00185032, -0.573595, 0.00092516, 0.286798, -1.39545, -0.227867, 0.697723, 0.113934
-0.141308, -0.569366, 0.0706539, 0.284683, -1.39458, 0.0422979, 0.697288, -0.0211489
-0.274544, -0.540067, 0.137272, 0.270034, -1.33236, 0.292982, 0.66618, -0.146491
-0.396805, -0.489181, 0.198403, 0.244591, -1.22262, 0.508862, 0.611308, -0.254431
-0.504953, -0.420895, 0.252477, 0.210448, -1.08148, 0.682857, 0.540739, -0.341429
-0.5973, -0.339439, 0.29865, 0.16972, -0.923471, 0.814561, 0.461735, -0.407281
-0.673274, -0.248678, 0.336637, 0.124339, -0.759734, 0.907611, 0.379867, -0.453805
-0.733061, -0.151939, 0.36653, 0.0759693, -0.597869, 0.967397, 0.298935, -0.483698
-0.777318, -0.05198, 0.388659, 0.02599, -0.442571, 0.999585, 0.221285, -0.499793
-0.806962, 0.0489557, 0.403481, -0.0244778, -0.29644, 1.00936, 0.14822, -0.504678
-0.82303, 0.149068, 0.411515, -0.0745339, -0.160687, 1.00112, 0.0803434, -0.500561
-0.826597, 0.246916, 0.413298, -0.123458, -0.0356643, 0.978477, 0.0178321, -0.489239
-0.818719, 0.341345, 0.40936, -0.170672, 0.0787765, 0.944292, -0.0393883, -0.472146
-0.800414, 0.431427, 0.400207, -0.215713, 0.183049, 0.900818, -0.0915247, -0.450409
-0.772645, 0.516407, 0.386323, -0.258204, 0.277688, 0.849808, -0.138844, -0.424904
-0.73632, 0.595669, 0.36816, -0.297834, 0.363257, 0.792617, -0.181628, -0.396308
-0.69229, 0.668698, 0.346145, -0.334349, 0.4403, 0.73029, -0.22015, -0.365145
-0.641359, 0.735061, 0.320679, -0.367531, 0.509312, 0.66363, -0.254656, -0.331815
-0.584287, 0.794386, 0.292143, -0.397193, 0.57072, 0.59325, -0.28536, -0.296625
-0.521799, 0.846347, 0.260899, -0.423174, 0.62488, 0.519615, -0.31244, -0.259807
-0.454592, 0.890655, 0.227296, -0.445328, 0.672068, 0.443076, -0.336034, -0.221538
-0.383344, 0.927045, 0.191672, -0.463522, 0.712481, 0.363898, -0.356241, -0.181949
-0.30872, 0.955272, 0.15436, -0.477636, 0.746234, 0.282274, -0.373117, -0.141137
-0.231385, 0.975107, 0.115692, -0.487554, 0.773355, 0.198351, -0.386678, -0.0991757
-0.152006, 0.986332, 0.0760029, -0.493166, 0.793789, 0.112241, -0.396894, -0.0561204
-0.0712676, 0.988735, 0.0356338, -0.494367, 0.807383, 0.0240323, -0.403691, -0.0120161
0.010121, 0.982116, -0.00506051, -0.491058, 0.813886, -0.0661896, -0.406943, 0.0330948
0.0914146, 0.966283, -0.0457073, -0.483141, 0.812936, -0.158331, -0.406468, 0.0791653
0.17182, 0.941056, -0.0859098, -0.470528, 0.804049, -0.252267, -0.402025, 0.126134
0.25048, 0.906274, -0.12524, -0.453137, 0.786603, -0.347822, -0.393301, 0.173911
0.326462, 0.8618, -0.163231, -0.4309, 0.759818, -0.444734, -0.379909, 0.222367
0.398736, 0.807539, -0.199368, -0.40377, 0.722741, -0.542611, -0.36137, 0.271305
0.466158, 0.743452, -0.233079, -0.371726, 0.674222, -0.640874, -0.337111, 0.320437
0.527448, 0.669584, -0.263724, -0.334792, 0.612899, -0.738675, -0.306449, 0.369338
0.581167, 0.586106, -0.290584, -0.293053, 0.537192, -0.834783, -0.268596, 0.417392
0.625699, 0.493363, -0.31285, -0.246681, 0.445324, -0.927432, -0.222662, 0.463716
0.659238, 0.391951, -0.329619, -0.195976, 0.335386, -1.01412, -0.167693, 0.507059
0.679788, 0.282817, -0.339894, -0.141408, 0.205495, -1.09134, -0.102747, 0.545672
0.685198, 0.167384, -0.342599, -0.0836918, 0.0541017, -1.15433, -0.0270509, 0.577165
0.673252, 0.0477107, -0.336626, -0.0238554, -0.119461, -1.19673, 0.0597305, 0.598364
0.641842, -0.0733415, -0.320921, 0.0366708, -0.3141, -1.21052, 0.15705, 0.605261
0.58927, -0.191976, -0.294635, 0.0959878, -0.525712, -1.18634, 0.262856, 0.593171
0.514695, -0.303441, -0.257347, 0.151721, -0.745754, -1.11466, 0.372877, 0.557328
0.41867, -0.402261, -0.209335, 0.201131, -0.960249, -0.988198, 0.480125, 0.494099
0.303631, -0.482812, -0.151815, 0.241406, -1.15039, -0.805506, 0.575197, 0.402753
0.174044, -0.540231, -0.0870222, 0.270115, -1.29586, -0.574192, 0.647931, 0.287096
0.0359967, -0.571386, -0.0179984, 0.285693, -1.38048, -0.311554, 0.690238, 0.155777
-0.103756, -0.575477, 0.051878, 0.287738, -1.39753, -0.0409041, 0.698763, 0.0204521
-0.238896, -0.553984, 0.119448, 0.276992, -1.3514, 0.214927, 0.675701, -0.107463
-0.364366, -0.510066, 0.182183, 0.255033, -1.25469, 0.439184, 0.627347, -0.219592
-0.476685, -0.447739, 0.238343, 0.22387, -1.1232, 0.623262, 0.561599, -0.311631
-0.573857, -0.371184, 0.286928, 0.185592, -0.971713, 0.765549, 0.485856, -0.382775
-0.655049, -0.284294, 0.327524, 0.142147, -0.811922, 0.868905, 0.405961, -0.434453
-0.72025, -0.190463, 0.360125, 0.0952316, -0.652011, 0.938308, 0.326006, -0.469154
-0.769968, -0.0925382, 0.384984, 0.0462691, -0.497183, 0.97925, 0.248592, -0.489625
-0.805012, 0.00715049, 0.402506, -0.00357525, -0.35044, 0.996887, 0.17522, -0.498443
-0.826341, 0.106717, 0.413171, -0.0533587, -0.213291, 0.995668, 0.106646, -0.497834
-0.834972, 0.204644, 0.417486, -0.102322, -0.0863058, 0.979269, 0.0431529, -0.489634
-0.831921, 0.299708, 0.41596, -0.149854, 0.0305101, 0.950638, -0.0152551, -0.475319
-0.818175, 0.390919, 0.409087, -0.195459, 0.137462, 0.912108, -0.068731, -0.456054
-0.794674, 0.477469, 0.397337, -0.238734, 0.235007, 0.865501, -0.117504, -0.432751
-0.762308, 0.558693, 0.381154, -0.279346, 0.323657, 0.812237, -0.161829, -0.406119
-0.721916, 0.634034, 0.360958, -0.317017, 0.403921, 0.753412, -0.20196, -0.376706
-0.674289, 0.703021, 0.337145, -0.351511, 0.476267, 0.689873, -0.238134, -0.344936
-0.620178, 0.765248, 0.310089, -0.382624, 0.54111, 0.622267, -0.270555, -0.311134
-0.560299, 0.820357, 0.28015, -0.410178, 0.598794, 0.55109, -0.299397, -0.275545
-0.49534, 0.868028, 0.24767, -0.434014, 0.649592, 0.476715, -0.324796, -0.238358
-0.42597, 0.907971, 0.212985, -0.453985, 0.693699, 0.399422, -0.346849, -0.199711
-0.352847, 0.939913, 0.176423, -0.469956, 0.731232, 0.319418, -0.365616, -0.159709
-0.276624, 0.963598, 0.138312, -0.481799, 0.762227, 0.236855, -0.381113, -0.118428
-0.197961, 0.978783, 0.0989805, -0.489391, 0.786631, 0.151846, -0.393315, -0.0759228
-0.117531, 0.98523, 0.0587654, -0.492615, 0.804301, 0.0644766, -0.402151, -0.0322383
-0.0360312, 0.982713, 0.0180156, -0.491356, 0.814996, -0.0251768, -0.407498, 0.0125884
0.0458052, 0.971009, -0.0229026, -0.485505, 0.818364, -0.117035, -0.409182, 0.0585177
0.127198, 0.949909, -0.0635992, -0.474955, 0.813932, -0.210997, -0.406966, 0.105499
0.207307, 0.919218, -0.103654, -0.459609, 0.801088, -0.306917, -0.400544, 0.153458
0.285214, 0.87876, -0.142607, -0.43938, 0.779064, -0.404571, -0.389532, 0.202286
0.359905, 0.828398, -0.179953, -0.414199, 0.746916, -0.503623, -0.373458, 0.251811
0.430255, 0.768042, -0.215127, -0.384021, 0.703497, -0.603561, -0.351748, 0.30178
0.494999, 0.69768, -0.247499, -0.34884, 0.647442, -0.703624, -0.323721, 0.351812
0.552714, 0.617411, -0.276357, -0.308705, 0.577154, -0.802692, -0.288577, 0.401346
0.601796, 0.527497, -0.300898, -0.263748, 0.490815, -0.899137, -0.245407, 0.449568
