S,R,Z,Psi
1,0.00999967,7.46233e-05,0.00749993
1.01,0.0100997,7.57482e-05,0.00757493
1.02,0.0101997,7.68807e-05,0.00764992
1.03,0.0102997,7.80206e-05,0.00772492
1.04,0.0103996,7.91681e-05,0.00779992
1.05,0.0104996,8.0323e-05,0.00787492
1.06,0.0105996,8.14855e-05,0.00794992
1.07,0.0106996,8.26555e-05,0.00802492
1.08,0.0107996,8.38329e-05,0.00809991
1.09,0.0108996,8.50179e-05,0.00817491
1.1,0.0109996,8.62103e-05,0.00824991
1.11,0.0110996,8.74103e-05,0.00832491
1.12,0.0111996,8.86177e-05,0.00839991
1.13,0.0112996,8.98327e-05,0.00847491
1.14,0.0113996,9.10551e-05,0.0085499
1.15,0.0114996,9.22851e-05,0.0086249
1.16,0.0115996,9.35225e-05,0.0086999
1.17,0.0116996,9.47675e-05,0.0087749
1.18,0.0117995,9.60199e-05,0.0088499
1.19,0.0118995,9.72798e-05,0.0089249
1.2,0.0119995,9.85473e-05,0.00899989
1.21,0.0120995,9.98222e-05,0.00907489
1.22,0.0121995,0.000101105,0.00914989
1.23,0.0122995,0.000102395,0.00922489
1.24,0.0123995,0.000103692,0.00929989
1.25,0.0124995,0.000104997,0.00937488
1.26,0.0125995,0.000106309,0.00944988
1.27,0.0126995,0.000107629,0.00952488
1.28,0.0127995,0.000108957,0.00959988
1.29,0.0128994,0.000110292,0.00967488
1.3,0.0129994,0.000111634,0.00974987
1.31,0.0130994,0.000112984,0.00982487
1.32,0.0131994,0.000114342,0.00989987
1.33,0.0132994,0.000115706,0.00997487
1.34,0.0133994,0.000117079,0.0100499
1.35,0.0134994,0.000118459,0.0101249
1.36,0.0135994,0.000119846,0.0101999
1.37,0.0136994,0.000121241,0.0102749
1.38,0.0137994,0.000122644,0.0103499
1.39,0.0138994,0.000124054,0.0104249
1.4,0.0139993,0.000125471,0.0104999
1.41,0.0140993,0.000126896,0.0105749
1.42,0.0141993,0.000128328,0.0106498
1.43,0.0142993,0.000129768,0.0107248
1.44,0.0143993,0.000131216,0.0107998
1.45,0.0144993,0.000132671,0.0108748
1.46,0.0145993,0.000134133,0.0109498
1.47,0.0146993,0.000135603,0.0110248
1.48,0.0147993,0.00013708,0.0110998
1.49,0.0148992,0.000138565,0.0111748
1.5,0.0149992,0.000140058,0.0112498
1.51,0.0150992,0.000141558,0.0113248
1.52,0.0151992,0.000143065,0.0113998
1.53,0.0152992,0.00014458,0.0114748
1.54,0.0153992,0.000146102,0.0115498
1.55,0.0154992,0.000147632,0.0116248
1.56,0.0155992,0.00014917,0.0116998
1.57,0.0156991,0.000150714,0.0117748
1.58,0.0157991,0.000152267,0.0118498
1.59,0.0158991,0.000153827,0.0119248
1.6,0.0159991,0.000155394,0.0119998
1.61,0.0160991,0.000156969,0.0120748
1.62,0.0161991,0.000158551,0.0121498
1.63,0.0162991,0.000160141,0.0122248
1.64,0.0163991,0.000161739,0.0122998
1.65,0.016499,0.000163344,0.0123748
1.66,0.016599,0.000164956,0.0124498
1.67,0.016699,0.000166576,0.0125248
1.68,0.016799,0.000168203,0.0125998
1.69,0.016899,0.000169838,0.0126748
1.7,0.016999,0.000171481,0.0127498
1.71,0.017099,0.00017313,0.0128248
1.72,0.017199,0.000174788,0.0128998
1.73,0.0172989,0.000176453,0.0129748
1.74,0.0173989,0.000178125,0.0130498
1.75,0.0174989,0.000179805,0.0131248
1.76,0.0175989,0.000181492,0.0131998
1.77,0.0176989,0.000183187,0.0132748
1.78,0.0177989,0.00018489,0.0133498
1.79,0.0178989,0.0001866,0.0134248
1.8,0.0179988,0.000188317,0.0134998
1.81,0.0180988,0.000190042,0.0135747
1.82,0.0181988,0.000191774,0.0136497
1.83,0.0182988,0.000193514,0.0137247
1.84,0.0183988,0.000195261,0.0137997
1.85,0.0184988,0.000197016,0.0138747
1.86,0.0185987,0.000198779,0.0139497
1.87,0.0186987,0.000200548,0.0140247
1.88,0.0187987,0.000202326,0.0140997
1.89,0.0188987,0.000204111,0.0141747
1.9,0.0189987,0.000205903,0.0142497
1.91,0.0190987,0.000207703,0.0143247
1.92,0.0191986,0.00020951,0.0143997
1.93,0.0192986,0.000211325,0.0144747
1.94,0.0193986,0.000213147,0.0145497
1.95,0.0194986,0.000214977,0.0146247
1.96,0.0195986,0.000216815,0.0146997
1.97,0.0196986,0.000218659,0.0147747
1.98,0.0197985,0.000220512,0.0148497
1.99,0.0198985,0.000222372,0.0149247
2,0.0199985,0.000224239,0.0149997
2.01,0.0200985,0.000226114,0.0150747
2.02,0.0201985,0.000227996,0.0151497
2.03,0.0202985,0.000229886,0.0152247
2.04,0.0203984,0.000231783,0.0152997
2.05,0.0204984,0.000233688,0.0153747
2.06,0.0205984,0.0002356,0.0154497
2.07,0.0206984,0.00023752,0.0155247
2.08,0.0207984,0.000239448,0.0155997
2.09,0.0208983,0.000241382,0.0156747
2.1,0.0209983,0.000243325,0.0157496
2.11,0.0210983,0.000245275,0.0158246
2.12,0.0211983,0.000247232,0.0158996
2.13,0.0212983,0.000249197,0.0159746
2.14,0.0213982,0.000251169,0.0160496
2.15,0.0214982,0.000253149,0.0161246
2.16,0.0215982,0.000255136,0.0161996
2.17,0.0216982,0.000257131,0.0162746
2.18,0.0217982,0.000259133,0.0163496
2.19,0.0218981,0.000261143,0.0164246
2.2,0.0219981,0.00026316,0.0164996
2.21,0.0220981,0.000265185,0.0165746
2.22,0.0221981,0.000267217,0.0166496
2.23,0.0222981,0.000269257,0.0167246
2.24,0.022398,0.000271305,0.0167996
2.25,0.022498,0.000273359,0.0168746
2.26,0.022598,0.000275422,0.0169496
2.27,0.022698,0.000277491,0.0170246
2.28,0.022798,0.000279569,0.0170996
2.29,0.0228979,0.000281653,0.0171746
2.3,0.0229979,0.000283746,0.0172496
2.31,0.0230979,0.000285846,0.0173246
2.32,0.0231979,0.000287953,0.0173996
2.33,0.0232978,0.000290068,0.0174746
2.34,0.0233978,0.00029219,0.0175496
2.35,0.0234978,0.00029432,0.0176246
2.36,0.0235978,0.000296457,0.0176995
2.37,0.0236978,0.000298602,0.0177745
2.38,0.0237977,0.000300754,0.0178495
2.39,0.0238977,0.000302914,0.0179245
2.4,0.0239977,0.000305081,0.0179995
2.41,0.0240977,0.000307256,0.0180745
2.42,0.0241976,0.000309438,0.0181495
2.43,0.0242976,0.000311628,0.0182245
2.44,0.0243976,0.000313825,0.0182995
2.45,0.0244976,0.00031603,0.0183745
2.46,0.0245975,0.000318242,0.0184495
2.47,0.0246975,0.000320462,0.0185245
2.48,0.0247975,0.000322689,0.0185995
2.49,0.0248975,0.000324924,0.0186745
2.5,0.0249974,0.000327166,0.0187495
2.51,0.0250974,0.000329416,0.0188245
2.52,0.0251974,0.000331673,0.0188995
2.53,0.0252974,0.000333938,0.0189745
2.54,0.0253973,0.00033621,0.0190495
2.55,0.0254973,0.00033849,0.0191245
2.56,0.0255973,0.000340777,0.0191995
2.57,0.0256973,0.000343071,0.0192745
2.58,0.0257972,0.000345374,0.0193494
2.59,0.0258972,0.000347683,0.0194244
2.6,0.0259972,0.000350001,0.0194994
2.61,0.0260971,0.000352325,0.0195744
2.62,0.0261971,0.000354657,0.0196494
2.63,0.0262971,0.000356997,0.0197244
2.64,0.0263971,0.000359344,0.0197994
2.65,0.026497,0.000361699,0.0198744
2.66,0.026597,0.000364061,0.0199494
2.67,0.026697,0.000366431,0.0200244
2.68,0.0267969,0.000368808,0.0200994
2.69,0.0268969,0.000371193,0.0201744
2.7,0.0269969,0.000373585,0.0202494
2.71,0.0270969,0.000375985,0.0203244
2.72,0.0271968,0.000378392,0.0203994
2.73,0.0272968,0.000380807,0.0204744
2.74,0.0273968,0.000383229,0.0205494
2.75,0.0274967,0.000385658,0.0206244
2.76,0.0275967,0.000388096,0.0206994
2.77,0.0276967,0.00039054,0.0207743
2.78,0.0277967,0.000392992,0.0208493
2.79,0.0278966,0.000395452,0.0209243
2.8,0.0279966,0.000397919,0.0209993
2.81,0.0280966,0.000400394,0.0210743
2.82,0.0281965,0.000402876,0.0211493
2.83,0.0282965,0.000405366,0.0212243
2.84,0.0283965,0.000407863,0.0212993
2.85,0.0284964,0.000410367,0.0213743
2.86,0.0285964,0.000412879,0.0214493
2.87,0.0286964,0.000415399,0.0215243
2.88,0.0287963,0.000417926,0.0215993
2.89,0.0288963,0.000420461,0.0216743
2.9,0.0289963,0.000423003,0.0217493
2.91,0.0290962,0.000425553,0.0218243
2.92,0.0291962,0.00042811,0.0218993
2.93,0.0292962,0.000430674,0.0219743
2.94,0.0293961,0.000433246,0.0220493
2.95,0.0294961,0.000435826,0.0221242
2.96,0.0295961,0.000438413,0.0221992
2.97,0.029696,0.000441008,0.0222742
2.98,0.029796,0.00044361,0.0223492
2.99,0.029896,0.000446219,0.0224242
3,0.0299959,0.000448837,0.0224992
3.01,0.0300959,0.000451461,0.0225742
3.02,0.0301959,0.000454093,0.0226492
3.03,0.0302958,0.000456733,0.0227242
3.04,0.0303958,0.00045938,0.0227992
3.05,0.0304958,0.000462034,0.0228742
3.06,0.0305957,0.000464696,0.0229492
3.07,0.0306957,0.000467366,0.0230242
3.08,0.0307957,0.000470043,0.0230992
3.09,0.0308956,0.000472728,0.0231742
3.1,0.0309956,0.00047542,0.0232492
3.11,0.0310955,0.000478119,0.0233242
3.12,0.0311955,0.000480826,0.0233991
3.13,0.0312955,0.000483541,0.0234741
3.14,0.0313954,0.000486263,0.0235491
3.15,0.0314954,0.000488992,0.0236241
3.16,0.0315954,0.000491729,0.0236991
3.17,0.0316953,0.000494474,0.0237741
3.18,0.0317953,0.000497226,0.0238491
3.19,0.0318952,0.000499986,0.0239241
3.2,0.0319952,0.000502753,0.0239991
3.21,0.0320952,0.000505527,0.0240741
3.22,0.0321951,0.000508309,0.0241491
3.23,0.0322951,0.000511099,0.0242241
3.24,0.0323951,0.000513896,0.0242991
3.25,0.032495,0.0005167,0.0243741
3.26,0.032595,0.000519512,0.0244491
3.27,0.0326949,0.000522332,0.024524
3.28,0.0327949,0.000525159,0.024599
3.29,0.0328949,0.000527993,0.024674
3.3,0.0329948,0.000530835,0.024749
3.31,0.0330948,0.000533685,0.024824
3.32,0.0331947,0.000536541,0.024899
3.33,0.0332947,0.000539406,0.024974
3.34,0.0333946,0.000542278,0.025049
3.35,0.0334946,0.000545157,0.025124
3.36,0.0335946,0.000548044,0.025199
3.37,0.0336945,0.000550939,0.025274
3.38,0.0337945,0.000553841,0.025349
3.39,0.0338944,0.00055675,0.025424
3.4,0.0339944,0.000559667,0.025499
3.41,0.0340943,0.000562592,0.0255739
3.42,0.0341943,0.000565523,0.0256489
3.43,0.0342943,0.000568463,0.0257239
3.44,0.0343942,0.00057141,0.0257989
3.45,0.0344942,0.000574364,0.0258739
3.46,0.0345941,0.000577326,0.0259489
3.47,0.0346941,0.000580296,0.0260239
3.48,0.034794,0.000583272,0.0260989
3.49,0.034894,0.000586257,0.0261739
3.5,0.034994,0.000589249,0.0262489
3.51,0.0350939,0.000592248,0.0263239
3.52,0.0351939,0.000595255,0.0263989
3.53,0.0352938,0.000598269,0.0264739
3.54,0.0353938,0.000601291,0.0265489
3.55,0.0354937,0.000604321,0.0266238
3.56,0.0355937,0.000607358,0.0266988
3.57,0.0356936,0.000610402,0.0267738
3.58,0.0357936,0.000613454,0.0268488
3.59,0.0358935,0.000616513,0.0269238
3.6,0.0359935,0.00061958,0.0269988
3.61,0.0360934,0.000622654,0.0270738
3.62,0.0361934,0.000625736,0.0271488
3.63,0.0362933,0.000628826,0.0272238
3.64,0.0363933,0.000631922,0.0272988
3.65,0.0364933,0.000635027,0.0273738
3.66,0.0365932,0.000638139,0.0274488
3.67,0.0366932,0.000641258,0.0275238
3.68,0.0367931,0.000644385,0.0275987
3.69,0.0368931,0.000647519,0.0276737
3.7,0.036993,0.000650661,0.0277487
3.71,0.037093,0.00065381,0.0278237
3.72,0.0371929,0.000656967,0.0278987
3.73,0.0372929,0.000660131,0.0279737
3.74,0.0373928,0.000663303,0.0280487
3.75,0.0374928,0.000666482,0.0281237
3.76,0.0375927,0.000669669,0.0281987
3.77,0.0376927,0.000672863,0.0282737
3.78,0.0377926,0.000676065,0.0283487
3.79,0.0378925,0.000679274,0.0284237
3.8,0.0379925,0.000682491,0.0284986
3.81,0.0380924,0.000685715,0.0285736
3.82,0.0381924,0.000688947,0.0286486
3.83,0.0382923,0.000692186,0.0287236
3.84,0.0383923,0.000695433,0.0287986
3.85,0.0384922,0.000698687,0.0288736
3.86,0.0385922,0.000701949,0.0289486
3.87,0.0386921,0.000705218,0.0290236
3.88,0.0387921,0.000708495,0.0290986
3.89,0.038892,0.000711779,0.0291736
3.9,0.038992,0.000715071,0.0292486
3.91,0.0390919,0.00071837,0.0293236
3.92,0.0391919,0.000721677,0.0293985
3.93,0.0392918,0.000724991,0.0294735
3.94,0.0393917,0.000728313,0.0295485
3.95,0.0394917,0.000731642,0.0296235
3.96,0.0395916,0.000734979,0.0296985
3.97,0.0396916,0.000738323,0.0297735
3.98,0.0397915,0.000741675,0.0298485
3.99,0.0398915,0.000745034,0.0299235
4,0.0399914,0.0007484,0.0299985
4.01,0.0400913,0.000751775,0.0300735
4.02,0.0401913,0.000755156,0.0301485
4.03,0.0402912,0.000758545,0.0302234
4.04,0.0403912,0.000761942,0.0302984
4.05,0.0404911,0.000765346,0.0303734
4.06,0.0405911,0.000768758,0.0304484
4.07,0.040691,0.000772177,0.0305234
4.08,0.0407909,0.000775603,0.0305984
4.09,0.0408909,0.000779038,0.0306734
4.1,0.0409908,0.000782479,0.0307484
4.11,0.0410908,0.000785928,0.0308234
4.12,0.0411907,0.000789385,0.0308984
4.13,0.0412906,0.000792849,0.0309734
4.14,0.0413906,0.000796321,0.0310483
4.15,0.0414905,0.0007998,0.0311233
4.16,0.0415905,0.000803286,0.0311983
4.17,0.0416904,0.00080678,0.0312733
4.18,0.0417903,0.000810282,0.0313483
4.19,0.0418903,0.000813791,0.0314233
4.2,0.0419902,0.000817307,0.0314983
4.21,0.0420901,0.000820831,0.0315733
4.22,0.0421901,0.000824363,0.0316483
4.23,0.04229,0.000827902,0.0317233
4.24,0.04239,0.000831449,0.0317982
4.25,0.0424899,0.000835003,0.0318732
4.26,0.0425898,0.000838564,0.0319482
4.27,0.0426898,0.000842133,0.0320232
4.28,0.0427897,0.00084571,0.0320982
4.29,0.0428896,0.000849294,0.0321732
4.3,0.0429896,0.000852885,0.0322482
4.31,0.0430895,0.000856484,0.0323232
4.32,0.0431894,0.000860091,0.0323982
4.33,0.0432894,0.000863704,0.0324732
4.34,0.0433893,0.000867326,0.0325481
4.35,0.0434892,0.000870955,0.0326231
4.36,0.0435892,0.000874591,0.0326981
4.37,0.0436891,0.000878235,0.0327731
4.38,0.043789,0.000881887,0.0328481
4.39,0.043889,0.000885546,0.0329231
4.4,0.0439889,0.000889212,0.0329981
4.41,0.0440888,0.000892886,0.0330731
4.42,0.0441888,0.000896567,0.0331481
4.43,0.0442887,0.000900256,0.033223
4.44,0.0443886,0.000903953,0.033298
4.45,0.0444886,0.000907657,0.033373
4.46,0.0445885,0.000911368,0.033448
4.47,0.0446884,0.000915087,0.033523
4.48,0.0447884,0.000918813,0.033598
4.49,0.0448883,0.000922547,0.033673
4.5,0.0449882,0.000926289,0.033748
4.51,0.0450882,0.000930037,0.033823
4.52,0.0451881,0.000933794,0.033898
4.53,0.045288,0.000937558,0.0339729
4.54,0.0453879,0.000941329,0.0340479
4.55,0.0454879,0.000945108,0.0341229
4.56,0.0455878,0.000948894,0.0341979
4.57,0.0456877,0.000952688,0.0342729
4.58,0.0457877,0.000956489,0.0343479
4.59,0.0458876,0.000960298,0.0344229
4.6,0.0459875,0.000964114,0.0344979
4.61,0.0460874,0.000967938,0.0345729
4.62,0.0461874,0.000971769,0.0346478
4.63,0.0462873,0.000975608,0.0347228
4.64,0.0463872,0.000979454,0.0347978
4.65,0.0464871,0.000983308,0.0348728
4.66,0.0465871,0.000987169,0.0349478
4.67,0.046687,0.000991038,0.0350228
4.68,0.0467869,0.000994914,0.0350978
4.69,0.0468868,0.000998798,0.0351728
4.7,0.0469868,0.00100269,0.0352477
4.71,0.0470867,0.00100659,0.0353227
4.72,0.0471866,0.00101049,0.0353977
4.73,0.0472865,0.00101441,0.0354727
4.74,0.0473865,0.00101833,0.0355477
4.75,0.0474864,0.00102226,0.0356227
4.76,0.0475863,0.00102619,0.0356977
4.77,0.0476862,0.00103014,0.0357727
4.78,0.0477861,0.00103409,0.0358477
4.79,0.0478861,0.00103805,0.0359226
4.8,0.047986,0.00104201,0.0359976
4.81,0.0480859,0.00104599,0.0360726
4.82,0.0481858,0.00104997,0.0361476
4.83,0.0482857,0.00105396,0.0362226
4.84,0.0483857,0.00105795,0.0362976
4.85,0.0484856,0.00106196,0.0363726
4.86,0.0485855,0.00106597,0.0364476
4.87,0.0486854,0.00106999,0.0365225
4.88,0.0487853,0.00107401,0.0365975
4.89,0.0488853,0.00107805,0.0366725
4.9,0.0489852,0.00108209,0.0367475
4.91,0.0490851,0.00108614,0.0368225
4.92,0.049185,0.00109019,0.0368975
4.93,0.0492849,0.00109426,0.0369725
4.94,0.0493848,0.00109833,0.0370475
4.95,0.0494848,0.00110241,0.0371224
4.96,0.0495847,0.00110649,0.0371974
4.97,0.0496846,0.00111058,0.0372724
4.98,0.0497845,0.00111469,0.0373474
4.99,0.0498844,0.00111879,0.0374224
5,0.0499843,0.00112291,0.0374974
5.01,0.0500843,0.00112703,0.0375724
5.02,0.0501842,0.00113116,0.0376474
5.03,0.0502841,0.0011353,0.0377223
5.04,0.050384,0.00113945,0.0377973
5.05,0.0504839,0.0011436,0.0378723
5.06,0.0505838,0.00114776,0.0379473
5.07,0.0506837,0.00115193,0.0380223
5.08,0.0507837,0.00115611,0.0380973
5.09,0.0508836,0.00116029,0.0381723
5.1,0.0509835,0.00116448,0.0382473
5.11,0.0510834,0.00116868,0.0383222
5.12,0.0511833,0.00117289,0.0383972
5.13,0.0512832,0.0011771,0.0384722
5.14,0.0513831,0.00118132,0.0385472
5.15,0.051483,0.00118555,0.0386222
5.16,0.0515829,0.00118979,0.0386972
5.17,0.0516828,0.00119403,0.0387722
5.18,0.0517828,0.00119828,0.0388471
5.19,0.0518827,0.00120254,0.0389221
5.2,0.0519826,0.0012068,0.0389971
5.21,0.0520825,0.00121108,0.0390721
5.22,0.0521824,0.00121536,0.0391471
5.23,0.0522823,0.00121965,0.0392221
5.24,0.0523822,0.00122394,0.0392971
5.25,0.0524821,0.00122825,0.0393721
5.26,0.052582,0.00123256,0.039447
5.27,0.0526819,0.00123687,0.039522
5.28,0.0527818,0.0012412,0.039597
5.29,0.0528817,0.00124553,0.039672
5.3,0.0529816,0.00124987,0.039747
5.31,0.0530816,0.00125422,0.039822
5.32,0.0531815,0.00125858,0.039897
5.33,0.0532814,0.00126294,0.0399719
5.34,0.0533813,0.00126731,0.0400469
5.35,0.0534812,0.00127169,0.0401219
5.36,0.0535811,0.00127608,0.0401969
5.37,0.053681,0.00128047,0.0402719
5.38,0.0537809,0.00128487,0.0403469
5.39,0.0538808,0.00128928,0.0404219
5.4,0.0539807,0.00129369,0.0404968
5.41,0.0540806,0.00129812,0.0405718
5.42,0.0541805,0.00130255,0.0406468
5.43,0.0542804,0.00130699,0.0407218
5.44,0.0543803,0.00131143,0.0407968
5.45,0.0544802,0.00131588,0.0408718
5.46,0.0545801,0.00132035,0.0409468
5.47,0.05468,0.00132481,0.0410217
5.48,0.0547799,0.00132929,0.0410967
5.49,0.0548798,0.00133377,0.0411717
5.5,0.0549797,0.00133826,0.0412467
5.51,0.0550796,0.00134276,0.0413217
5.52,0.0551795,0.00134727,0.0413967
5.53,0.0552794,0.00135178,0.0414717
5.54,0.0553793,0.0013563,0.0415466
5.55,0.0554792,0.00136083,0.0416216
5.56,0.0555791,0.00136536,0.0416966
5.57,0.055679,0.00136991,0.0417716
5.58,0.0557789,0.00137446,0.0418466
5.59,0.0558788,0.00137901,0.0419216
5.6,0.0559787,0.00138358,0.0419965
5.61,0.0560786,0.00138815,0.0420715
5.62,0.0561784,0.00139273,0.0421465
5.63,0.0562783,0.00139732,0.0422215
5.64,0.0563782,0.00140192,0.0422965
5.65,0.0564781,0.00140652,0.0423715
5.66,0.056578,0.00141113,0.0424465
5.67,0.0566779,0.00141575,0.0425214
5.68,0.0567778,0.00142037,0.0425964
5.69,0.0568777,0.00142501,0.0426714
5.7,0.0569776,0.00142965,0.0427464
5.71,0.0570775,0.00143429,0.0428214
5.72,0.0571774,0.00143895,0.0428964
5.73,0.0572773,0.00144361,0.0429713
5.74,0.0573772,0.00144828,0.0430463
5.75,0.057477,0.00145296,0.0431213
5.76,0.0575769,0.00145765,0.0431963
5.77,0.0576768,0.00146234,0.0432713
5.78,0.0577767,0.00146704,0.0433463
5.79,0.0578766,0.00147175,0.0434213
5.8,0.0579765,0.00147646,0.0434962
5.81,0.0580764,0.00148119,0.0435712
5.82,0.0581763,0.00148592,0.0436462
5.83,0.0582762,0.00149065,0.0437212
5.84,0.058376,0.0014954,0.0437962
5.85,0.0584759,0.00150015,0.0438712
5.86,0.0585758,0.00150491,0.0439461
5.87,0.0586757,0.00150968,0.0440211
5.88,0.0587756,0.00151445,0.0440961
5.89,0.0588755,0.00151924,0.0441711
5.9,0.0589754,0.00152403,0.0442461
5.91,0.0590752,0.00152883,0.0443211
5.92,0.0591751,0.00153363,0.044396
5.93,0.059275,0.00153844,0.044471
5.94,0.0593749,0.00154326,0.044546
5.95,0.0594748,0.00154809,0.044621
5.96,0.0595747,0.00155293,0.044696
5.97,0.0596745,0.00155777,0.044771
5.98,0.0597744,0.00156262,0.0448459
5.99,0.0598743,0.00156748,0.0449209
6,0.0599742,0.00157234,0.0449959
6.01,0.0600741,0.00157721,0.0450709
6.02,0.060174,0.00158209,0.0451459
6.03,0.0602738,0.00158698,0.0452209
6.04,0.0603737,0.00159188,0.0452958
6.05,0.0604736,0.00159678,0.0453708
6.06,0.0605735,0.00160169,0.0454458
6.07,0.0606733,0.00160661,0.0455208
6.08,0.0607732,0.00161153,0.0455958
6.09,0.0608731,0.00161646,0.0456708
6.1,0.060973,0.0016214,0.0457457
6.11,0.0610729,0.00162635,0.0458207
6.12,0.0611727,0.00163131,0.0458957
6.13,0.0612726,0.00163627,0.0459707
6.14,0.0613725,0.00164124,0.0460457
6.15,0.0614724,0.00164622,0.0461206
6.16,0.0615722,0.0016512,0.0461956
6.17,0.0616721,0.00165619,0.0462706
6.18,0.061772,0.00166119,0.0463456
6.19,0.0618719,0.0016662,0.0464206
6.2,0.0619717,0.00167122,0.0464956
6.21,0.0620716,0.00167624,0.0465705
6.22,0.0621715,0.00168127,0.0466455
6.23,0.0622714,0.00168631,0.0467205
6.24,0.0623712,0.00169135,0.0467955
6.25,0.0624711,0.0016964,0.0468705
6.26,0.062571,0.00170146,0.0469454
6.27,0.0626708,0.00170653,0.0470204
6.28,0.0627707,0.0017116,0.0470954
