S,R,Z,Psi
16.39,0.16102,0.0268153,0.311138
16.4,0.161115,0.0268468,0.311328
16.41,0.16121,0.0268784,0.311517
16.42,0.161304,0.0269099,0.311707
16.43,0.161399,0.0269415,0.311896
16.44,0.161494,0.0269731,0.312086
16.45,0.161589,0.0270047,0.312276
16.46,0.161684,0.0270363,0.312465
16.47,0.161779,0.0270679,0.312655
16.48,0.161874,0.0270996,0.312844
16.49,0.161968,0.0271313,0.313034
16.5,0.162063,0.027163,0.313224
16.51,0.162158,0.0271947,0.313413
16.52,0.162253,0.0272264,0.313603
16.53,0.162348,0.0272581,0.313792
16.54,0.162443,0.0272899,0.313982
16.55,0.162537,0.0273217,0.314172
16.56,0.162632,0.0273535,0.314361
16.57,0.162727,0.0273853,0.314551
16.58,0.162822,0.0274172,0.31474
16.59,0.162917,0.027449,0.31493
16.6,0.163011,0.0274809,0.31512
16.61,0.163106,0.0275128,0.315309
16.62,0.163201,0.0275447,0.315499
16.63,0.163296,0.0275766,0.315688
16.64,0.16339,0.0276086,0.315878
16.65,0.163485,0.0276405,0.316068
16.66,0.16358,0.0276725,0.316257
16.67,0.163675,0.0277045,0.316447
16.68,0.163769,0.0277365,0.316636
16.69,0.163864,0.0277686,0.316826
16.7,0.163959,0.0278006,0.317016
16.71,0.164054,0.0278327,0.317205
16.72,0.164148,0.0278648,0.317395
16.73,0.164243,0.0278969,0.317584
16.74,0.164338,0.027929,0.317774
16.75,0.164432,0.0279612,0.317964
16.76,0.164527,0.0279933,0.318153
16.77,0.164622,0.0280255,0.318343
16.78,0.164716,0.0280577,0.318532
16.79,0.164811,0.0280899,0.318722
16.8,0.164906,0.0281222,0.318912
16.81,0.165,0.0281544,0.319101
16.82,0.165095,0.0281867,0.319291
16.83,0.16519,0.028219,0.31948
16.84,0.165284,0.0282513,0.31967
16.85,0.165379,0.0282836,0.319859
16.86,0.165474,0.0283159,0.320049
16.87,0.165568,0.0283483,0.320239
16.88,0.165663,0.0283807,0.320428
16.89,0.165757,0.0284131,0.320618
16.9,0.165852,0.0284455,0.320807
16.91,0.165947,0.0284779,0.320997
16.92,0.166041,0.0285104,0.321187
16.93,0.166136,0.0285428,0.321376
16.94,0.16623,0.0285753,0.321566
16.95,0.166325,0.0286078,0.321755
16.96,0.16642,0.0286403,0.321945
16.97,0.166514,0.0286729,0.322134
16.98,0.166609,0.0287054,0.322324
16.99,0.166703,0.028738,0.322514
17,0.166798,0.0287706,0.322703
17.01,0.166892,0.0288032,0.322893
17.02,0.166987,0.0288358,0.323082
17.03,0.167081,0.0288685,0.323272
17.04,0.167176,0.0289011,0.323462
17.05,0.16727,0.0289338,0.323651
17.06,0.167365,0.0289665,0.323841
17.07,0.167459,0.0289992,0.32403
17.08,0.167554,0.029032,0.32422
17.09,0.167648,0.0290647,0.324409
17.1,0.167743,0.0290975,0.324599
17.11,0.167837,0.0291303,0.324789
17.12,0.167932,0.0291631,0.324978
17.13,0.168026,0.0291959,0.325168
17.14,0.168121,0.0292288,0.325357
17.15,0.168215,0.0292616,0.325547
17.16,0.168309,0.0292945,0.325736
17.17,0.168404,0.0293274,0.325926
17.18,0.168498,0.0293603,0.326116
17.19,0.168593,0.0293932,0.326305
17.2,0.168687,0.0294262,0.326495
17.21,0.168782,0.0294592,0.326684
17.22,0.168876,0.0294922,0.326874
17.23,0.16897,0.0295252,0.327064
17.24,0.169065,0.0295582,0.327253
17.25,0.169159,0.0295912,0.327443
17.26,0.169254,0.0296243,0.327632
17.27,0.169348,0.0296574,0.327822
17.28,0.169442,0.0296904,0.328011
17.29,0.169537,0.0297236,0.328201
17.3,0.169631,0.0297567,0.328391
17.31,0.169725,0.0297898,0.32858
17.32,0.16982,0.029823,0.32877
17.33,0.169914,0.0298562,0.328959
17.34,0.170008,0.0298894,0.329149
17.35,0.170103,0.0299226,0.329338
17.36,0.170197,0.0299558,0.329528
17.37,0.170291,0.0299891,0.329717
17.38,0.170386,0.0300224,0.329907
17.39,0.17048,0.0300557,0.330097
17.4,0.170574,0.030089,0.330286
17.41,0.170668,0.0301223,0.330476
17.42,0.170763,0.0301556,0.330665
17.43,0.170857,0.030189,0.330855
17.44,0.170951,0.0302224,0.331044
17.45,0.171045,0.0302558,0.331234
17.46,0.17114,0.0302892,0.331424
17.47,0.171234,0.0303226,0.331613
17.48,0.171328,0.0303561,0.331803
17.49,0.171422,0.0303895,0.331992
17.5,0.171517,0.030423,0.332182
17.51,0.171611,0.0304565,0.332371
17.52,0.171705,0.0304901,0.332561
17.53,0.171799,0.0305236,0.332751
17.54,0.171894,0.0305572,0.33294
17.55,0.171988,0.0305907,0.33313
17.56,0.172082,0.0306243,0.333319
17.57,0.172176,0.0306579,0.333509
17.58,0.17227,0.0306916,0.333698
17.59,0.172364,0.0307252,0.333888
17.6,0.172459,0.0307589,0.334077
17.61,0.172553,0.0307926,0.334267
17.62,0.172647,0.0308263,0.334457
17.63,0.172741,0.03086,0.334646
17.64,0.172835,0.0308937,0.334836
17.65,0.172929,0.0309275,0.335025
17.66,0.173023,0.0309612,0.335215
17.67,0.173118,0.030995,0.335404
17.68,0.173212,0.0310288,0.335594
17.69,0.173306,0.0310627,0.335783
17.7,0.1734,0.0310965,0.335973
17.71,0.173494,0.0311304,0.336163
17.72,0.173588,0.0311643,0.336352
17.73,0.173682,0.0311982,0.336542
17.74,0.173776,0.0312321,0.336731
17.75,0.17387,0.031266,0.336921
17.76,0.173964,0.0313,0.33711
17.77,0.174058,0.0313339,0.3373
17.78,0.174152,0.0313679,0.337489
17.79,0.174246,0.0314019,0.337679
17.8,0.17434,0.0314359,0.337869
17.81,0.174434,0.03147,0.338058
17.82,0.174528,0.031504,0.338248
17.83,0.174623,0.0315381,0.338437
17.84,0.174717,0.0315722,0.338627
17.85,0.174811,0.0316063,0.338816
17.86,0.174905,0.0316404,0.339006
17.87,0.174998,0.0316746,0.339195
17.88,0.175092,0.0317087,0.339385
17.89,0.175186,0.0317429,0.339575
17.9,0.17528,0.0317771,0.339764
17.91,0.175374,0.0318114,0.339954
17.92,0.175468,0.0318456,0.340143
17.93,0.175562,0.0318798,0.340333
17.94,0.175656,0.0319141,0.340522
17.95,0.17575,0.0319484,0.340712
17.96,0.175844,0.0319827,0.340901
17.97,0.175938,0.032017,0.341091
17.98,0.176032,0.0320514,0.34128
17.99,0.176126,0.0320857,0.34147
18,0.17622,0.0321201,0.34166
18.01,0.176314,0.0321545,0.341849
18.02,0.176408,0.0321889,0.342039
18.03,0.176501,0.0322234,0.342228
18.04,0.176595,0.0322578,0.342418
18.05,0.176689,0.0322923,0.342607
18.06,0.176783,0.0323268,0.342797
18.07,0.176877,0.0323613,0.342986
18.08,0.176971,0.0323958,0.343176
18.09,0.177065,0.0324303,0.343365
18.1,0.177158,0.0324649,0.343555
18.11,0.177252,0.0324994,0.343745
18.12,0.177346,0.032534,0.343934
18.13,0.17744,0.0325686,0.344124
18.14,0.177534,0.0326033,0.344313
18.15,0.177628,0.0326379,0.344503
18.16,0.177721,0.0326726,0.344692
18.17,0.177815,0.0327073,0.344882
18.18,0.177909,0.032742,0.345071
18.19,0.178003,0.0327767,0.345261
18.2,0.178096,0.0328114,0.34545
18.21,0.17819,0.0328462,0.34564
18.22,0.178284,0.0328809,0.345829
18.23,0.178378,0.0329157,0.346019
18.24,0.178471,0.0329505,0.346209
18.25,0.178565,0.0329853,0.346398
18.26,0.178659,0.0330202,0.346588
18.27,0.178753,0.033055,0.346777
18.28,0.178846,0.0330899,0.346967
18.29,0.17894,0.0331248,0.347156
18.3,0.179034,0.0331597,0.347346
18.31,0.179128,0.0331947,0.347535
18.32,0.179221,0.0332296,0.347725
18.33,0.179315,0.0332646,0.347914
18.34,0.179409,0.0332996,0.348104
18.35,0.179502,0.0333346,0.348293
18.36,0.179596,0.0333696,0.348483
18.37,0.17969,0.0334046,0.348672
18.38,0.179783,0.0334397,0.348862
18.39,0.179877,0.0334747,0.349051
18.4,0.179971,0.0335098,0.349241
18.41,0.180064,0.0335449,0.349431
18.42,0.180158,0.0335801,0.34962
18.43,0.180251,0.0336152,0.34981
18.44,0.180345,0.0336504,0.349999
18.45,0.180439,0.0336855,0.350189
18.46,0.180532,0.0337207,0.350378
18.47,0.180626,0.0337559,0.350568
18.48,0.180719,0.0337912,0.350757
18.49,0.180813,0.0338264,0.350947
18.5,0.180907,0.0338617,0.351136
18.51,0.181,0.033897,0.351326
18.52,0.181094,0.0339323,0.351515
18.53,0.181187,0.0339676,0.351705
18.54,0.181281,0.0340029,0.351894
18.55,0.181374,0.0340383,0.352084
18.56,0.181468,0.0340737,0.352273
18.57,0.181561,0.0341091,0.352463
18.58,0.181655,0.0341445,0.352652
18.59,0.181748,0.0341799,0.352842
18.6,0.181842,0.0342153,0.353032
18.61,0.181935,0.0342508,0.353221
18.62,0.182029,0.0342863,0.353411
18.63,0.182122,0.0343218,0.3536
18.64,0.182216,0.0343573,0.35379
18.65,0.182309,0.0343928,0.353979
18.66,0.182403,0.0344284,0.354169
18.67,0.182496,0.0344639,0.354358
18.68,0.18259,0.0344995,0.354548
18.69,0.182683,0.0345351,0.354737
18.7,0.182777,0.0345707,0.354927
18.71,0.18287,0.0346064,0.355116
18.72,0.182963,0.034642,0.355306
18.73,0.183057,0.0346777,0.355495
18.74,0.18315,0.0347134,0.355685
18.75,0.183244,0.0347491,0.355874
18.76,0.183337,0.0347848,0.356064
18.77,0.18343,0.0348206,0.356253
18.78,0.183524,0.0348563,0.356443
18.79,0.183617,0.0348921,0.356632
18.8,0.183711,0.0349279,0.356822
18.81,0.183804,0.0349637,0.357011
18.82,0.183897,0.0349996,0.357201
18.83,0.183991,0.0350354,0.35739
18.84,0.184084,0.0350713,0.35758
18.85,0.184177,0.0351072,0.357769
18.86,0.184271,0.0351431,0.357959
18.87,0.184364,0.035179,0.358148
18.88,0.184457,0.0352149,0.358338
18.89,0.184551,0.0352509,0.358527
18.9,0.184644,0.0352869,0.358717
18.91,0.184737,0.0353229,0.358906
18.92,0.184831,0.0353589,0.359096
18.93,0.184924,0.0353949,0.359286
18.94,0.185017,0.035431,0.359475
18.95,0.18511,0.035467,0.359665
18.96,0.185204,0.0355031,0.359854
18.97,0.185297,0.0355392,0.360044
18.98,0.18539,0.0355753,0.360233
18.99,0.185483,0.0356114,0.360423
19,0.185577,0.0356476,0.360612
19.01,0.18567,0.0356838,0.360802
19.02,0.185763,0.03572,0.360991
19.03,0.185856,0.0357562,0.361181
19.04,0.185949,0.0357924,0.36137
19.05,0.186043,0.0358286,0.36156
19.06,0.186136,0.0358649,0.361749
19.07,0.186229,0.0359011,0.361939
19.08,0.186322,0.0359374,0.362128
19.09,0.186415,0.0359738,0.362318
19.1,0.186509,0.0360101,0.362507
19.11,0.186602,0.0360464,0.362697
19.12,0.186695,0.0360828,0.362886
19.13,0.186788,0.0361192,0.363076
19.14,0.186881,0.0361556,0.363265
19.15,0.186974,0.036192,0.363455
19.16,0.187067,0.0362284,0.363644
19.17,0.187161,0.0362649,0.363834
19.18,0.187254,0.0363013,0.364023
19.19,0.187347,0.0363378,0.364213
19.2,0.18744,0.0363743,0.364402
19.21,0.187533,0.0364109,0.364592
19.22,0.187626,0.0364474,0.364781
19.23,0.187719,0.036484,0.364971
19.24,0.187812,0.0365205,0.36516
19.25,0.187905,0.0365571,0.36535
19.26,0.187998,0.0365937,0.365539
19.27,0.188091,0.0366304,0.365729
19.28,0.188184,0.036667,0.365918
19.29,0.188277,0.0367037,0.366108
19.3,0.18837,0.0367403,0.366297
19.31,0.188463,0.036777,0.366487
19.32,0.188556,0.0368138,0.366676
19.33,0.18865,0.0368505,0.366866
19.34,0.188743,0.0368872,0.367055
19.35,0.188835,0.036924,0.367245
19.36,0.188928,0.0369608,0.367434
19.37,0.189021,0.0369976,0.367623
19.38,0.189114,0.0370344,0.367813
19.39,0.189207,0.0370713,0.368002
19.4,0.1893,0.0371081,0.368192
19.41,0.189393,0.037145,0.368381
19.42,0.189486,0.0371819,0.368571
19.43,0.189579,0.0372188,0.36876
19.44,0.189672,0.0372557,0.36895
19.45,0.189765,0.0372927,0.369139
19.46,0.189858,0.0373296,0.369329
19.47,0.189951,0.0373666,0.369518
19.48,0.190044,0.0374036,0.369708
19.49,0.190137,0.0374406,0.369897
19.5,0.19023,0.0374777,0.370087
19.51,0.190322,0.0375147,0.370276
19.52,0.190415,0.0375518,0.370466
19.53,0.190508,0.0375889,0.370655
19.54,0.190601,0.037626,0.370845
19.55,0.190694,0.0376631,0.371034
19.56,0.190787,0.0377002,0.371224
19.57,0.19088,0.0377374,0.371413
19.58,0.190972,0.0377746,0.371603
19.59,0.191065,0.0378118,0.371792
19.6,0.191158,0.037849,0.371982
19.61,0.191251,0.0378862,0.372171
19.62,0.191344,0.0379234,0.372361
19.63,0.191436,0.0379607,0.37255
19.64,0.191529,0.037998,0.37274
19.65,0.191622,0.0380353,0.372929
19.66,0.191715,0.0380726,0.373119
19.67,0.191808,0.0381099,0.373308
19.68,0.1919,0.0381473,0.373498
19.69,0.191993,0.0381846,0.373687
19.7,0.192086,0.038222,0.373876
19.71,0.192179,0.0382594,0.374066
19.72,0.192271,0.0382968,0.374255
19.73,0.192364,0.0383343,0.374445
19.74,0.192457,0.0383717,0.374634
19.75,0.192549,0.0384092,0.374824
19.76,0.192642,0.0384467,0.375013
19.77,0.192735,0.0384842,0.375203
19.78,0.192828,0.0385217,0.375392
19.79,0.19292,0.0385593,0.375582
19.8,0.193013,0.0385968,0.375771
19.81,0.193106,0.0386344,0.375961
19.82,0.193198,0.038672,0.37615
19.83,0.193291,0.0387096,0.37634
19.84,0.193384,0.0387473,0.376529
19.85,0.193476,0.0387849,0.376719
19.86,0.193569,0.0388226,0.376908
19.87,0.193661,0.0388603,0.377098
19.88,0.193754,0.038898,0.377287
19.89,0.193847,0.0389357,0.377476
19.9,0.193939,0.0389734,0.377666
19.91,0.194032,0.0390112,0.377855
19.92,0.194124,0.0390489,0.378045
19.93,0.194217,0.0390867,0.378234
19.94,0.19431,0.0391245,0.378424
19.95,0.194402,0.0391623,0.378613
19.96,0.194495,0.0392002,0.378803
19.97,0.194587,0.039238,0.378992
19.98,0.19468,0.0392759,0.379182
19.99,0.194772,0.0393138,0.379371
20,0.194865,0.0393517,0.379561
20.01,0.194957,0.0393897,0.37975
20.02,0.19505,0.0394276,0.37994
20.03,0.195143,0.0394656,0.380129
20.04,0.195235,0.0395036,0.380318
20.05,0.195328,0.0395416,0.380508
20.06,0.19542,0.0395796,0.380697
20.07,0.195512,0.0396176,0.380887
20.08,0.195605,0.0396557,0.381076
20.09,0.195697,0.0396937,0.381266
20.1,0.19579,0.0397318,0.381455
20.11,0.195882,0.0397699,0.381645
20.12,0.195975,0.039808,0.381834
20.13,0.196067,0.0398462,0.382024
20.14,0.19616,0.0398843,0.382213
20.15,0.196252,0.0399225,0.382403
20.16,0.196345,0.0399607,0.382592
20.17,0.196437,0.0399989,0.382781
20.18,0.196529,0.0400371,0.382971
20.19,0.196622,0.0400754,0.38316
20.2,0.196714,0.0401136,0.38335
20.21,0.196806,0.0401519,0.383539
20.22,0.196899,0.0401902,0.383729
20.23,0.196991,0.0402285,0.383918
20.24,0.197084,0.0402669,0.384108
20.25,0.197176,0.0403052,0.384297
20.26,0.197268,0.0403436,0.384487
20.27,0.197361,0.040382,0.384676
20.28,0.197453,0.0404204,0.384865
20.29,0.197545,0.0404588,0.385055
20.3,0.197638,0.0404972,0.385244
20.31,0.19773,0.0405357,0.385434
20.32,0.197822,0.0405741,0.385623
20.33,0.197915,0.0406126,0.385813
20.34,0.198007,0.0406511,0.386002
20.35,0.198099,0.0406897,0.386192
20.36,0.198191,0.0407282,0.386381
20.37,0.198284,0.0407668,0.386571
20.38,0.198376,0.0408053,0.38676
20.39,0.198468,0.0408439,0.386949
20.4,0.19856,0.0408825,0.387139
20.41,0.198653,0.0409212,0.387328
20.42,0.198745,0.0409598,0.387518
20.43,0.198837,0.0409985,0.387707
20.44,0.198929,0.0410372,0.387897
20.45,0.199021,0.0410759,0.388086
20.46,0.199114,0.0411146,0.388276
20.47,0.199206,0.0411533,0.388465
20.48,0.199298,0.0411921,0.388654
20.49,0.19939,0.0412308,0.388844
20.5,0.199482,0.0412696,0.389033
20.51,0.199575,0.0413084,0.389223
20.52,0.199667,0.0413472,0.389412
20.53,0.199759,0.0413861,0.389602
20.54,0.199851,0.0414249,0.389791
20.55,0.199943,0.0414638,0.389981
20.56,0.200035,0.0415027,0.39017
20.57,0.200127,0.0415416,0.390359
20.58,0.200219,0.0415805,0.390549
20.59,0.200312,0.0416195,0.390738
20.6,0.200404,0.0416584,0.390928
20.61,0.200496,0.0416974,0.391117
20.62,0.200588,0.0417364,0.391307
20.63,0.20068,0.0417754,0.391496
20.64,0.200772,0.0418145,0.391686
20.65,0.200864,0.0418535,0.391875
20.66,0.200956,0.0418926,0.392064
20.67,0.201048,0.0419317,0.392254
20.68,0.20114,0.0419708,0.392443
20.69,0.201232,0.0420099,0.392633
20.7,0.201324,0.042049,0.392822
20.71,0.201416,0.0420882,0.393012
20.72,0.201508,0.0421273,0.393201
20.73,0.2016,0.0421665,0.39339
20.74,0.201692,0.0422057,0.39358
20.75,0.201784,0.0422449,0.393769
20.76,0.201876,0.0422842,0.393959
20.77,0.201968,0.0423234,0.394148
20.78,0.20206,0.0423627,0.394338
20.79,0.202152,0.042402,0.394527
20.8,0.202244,0.0424413,0.394717
20.81,0.202336,0.0424806,0.394906
20.82,0.202428,0.04252,0.395095
20.83,0.20252,0.0425593,0.395285
20.84,0.202612,0.0425987,0.395474
20.85,0.202704,0.0426381,0.395664
20.86,0.202796,0.0426775,0.395853
20.87,0.202888,0.042717,0.396043
20.88,0.202979,0.0427564,0.396232
20.89,0.203071,0.0427959,0.396421
20.9,0.203163,0.0428354,0.396611
20.91,0.203255,0.0428749,0.3968
20.92,0.203347,0.0429144,0.39699
20.93,0.203439,0.0429539,0.397179
20.94,0.203531,0.0429935,0.397369
20.95,0.203622,0.043033,0.397558
20.96,0.203714,0.0430726,0.397747
20.97,0.203806,0.0431122,0.397937
20.98,0.203898,0.0431519,0.398126
20.99,0.20399,0.0431915,0.398316
21,0.204081,0.0432312,0.398505
21.01,0.204173,0.0432708,0.398695
21.02,0.204265,0.0433105,0.398884
21.03,0.204357,0.0433502,0.399073
21.04,0.204449,0.04339,0.399263
21.05,0.20454,0.0434297,0.399452
21.06,0.204632,0.0434695,0.399642
21.07,0.204724,0.0435092,0.399831
21.08,0.204816,0.043549,0.40002
21.09,0.204907,0.0435889,0.40021
21.1,0.204999,0.0436287,0.400399
21.11,0.205091,0.0436685,0.400589
21.12,0.205182,0.0437084,0.400778
21.13,0.205274,0.0437483,0.400968
21.14,0.205366,0.0437882,0.401157
21.15,0.205458,0.0438281,0.401346
21.16,0.205549,0.043868,0.401536
21.17,0.205641,0.043908,0.401725
21.18,0.205733,0.043948,0.401915
21.19,0.205824,0.0439879,0.402104
21.2,0.205916,0.044028,0.402293
21.21,0.206008,0.044068,0.402483
21.22,0.206099,0.044108,0.402672
21.23,0.206191,0.0441481,0.402862
21.24,0.206282,0.0441881,0.403051
21.25,0.206374,0.0442282,0.403241
21.26,0.206466,0.0442683,0.40343
21.27,0.206557,0.0443085,0.403619
21.28,0.206649,0.0443486,0.403809
21.29,0.20674,0.0443888,0.403998
21.3,0.206832,0.044429,0.404188
21.31,0.206923,0.0444691,0.404377
21.32,0.207015,0.0445094,0.404566
21.33,0.207107,0.0445496,0.404756
21.34,0.207198,0.0445898,0.404945
21.35,0.20729,0.0446301,0.405135
21.36,0.207381,0.0446704,0.405324
21.37,0.207473,0.0447107,0.405513
21.38,0.207564,0.044751,0.405703
21.39,0.207656,0.0447913,0.405892
21.4,0.207747,0.0448317,0.406082
21.41,0.207839,0.0448721,0.406271
21.42,0.20793,0.0449124,0.40646
21.43,0.208022,0.0449528,0.40665
21.44,0.208113,0.0449933,0.406839
21.45,0.208205,0.0450337,0.407029
21.46,0.208296,0.0450742,0.407218
21.47,0.208387,0.0451146,0.407408
21.48,0.208479,0.0451551,0.407597
21.49,0.20857,0.0451956,0.407786
21.5,0.208662,0.0452362,0.407976
21.51,0.208753,0.0452767,0.408165
21.52,0.208845,0.0453173,0.408355
21.53,0.208936,0.0453578,0.408544
21.54,0.209027,0.0453984,0.408733
21.55,0.209119,0.045439,0.408923
21.56,0.20921,0.0454797,0.409112
21.57,0.209301,0.0455203,0.409302
21.58,0.209393,0.045561,0.409491
21.59,0.209484,0.0456017,0.40968
21.6,0.209576,0.0456424,0.40987
21.61,0.209667,0.0456831,0.410059
21.62,0.209758,0.0457238,0.410249
21.63,0.20985,0.0457646,0.410438
21.64,0.209941,0.0458053,0.410627
21.65,0.210032,0.0458461,0.410817
21.66,0.210123,0.0458869,0.411006
21.67,0.210215,0.0459277,0.411196
21.68,0.210306,0.0459686,0.411385
21.69,0.210397,0.0460094,0.411574
21.7,0.210489,0.0460503,0.411764
21.71,0.21058,0.0460912,0.411953
21.72,0.210671,0.0461321,0.412142
21.73,0.210762,0.046173,0.412332
21.74,0.210854,0.0462139,0.412521
21.75,0.210945,0.0462549,0.412711
21.76,0.211036,0.0462959,0.4129
21.77,0.211127,0.0463369,0.413089
21.78,0.211218,0.0463779,0.413279
21.79,0.21131,0.0464189,0.413468
21.8,0.211401,0.0464599,0.413658
21.81,0.211492,0.046501,0.413847
21.82,0.211583,0.0465421,0.414036
21.83,0.211674,0.0465832,0.414226
21.84,0.211765,0.0466243,0.414415
21.85,0.211857,0.0466654,0.414605
21.86,0.211948,0.0467066,0.414794
21.87,0.212039,0.0467477,0.414983
21.88,0.21213,0.0467889,0.415173
21.89,0.212221,0.0468301,0.415362
21.9,0.212312,0.0468713,0.415551
21.91,0.212403,0.0469126,0.415741
21.92,0.212494,0.0469538,0.41593
21.93,0.212585,0.0469951,0.41612
21.94,0.212677,0.0470364,0.416309
21.95,0.212768,0.0470777,0.416498
21.96,0.212859,0.047119,0.416688
21.97,0.21295,0.0471603,0.416877
21.98,0.213041,0.0472017,0.417067
21.99,0.213132,0.047243,0.417256
22,0.213223,0.0472844,0.417445
22.01,0.213314,0.0473258,0.417635
22.02,0.213405,0.0473673,0.417824
22.03,0.213496,0.0474087,0.418013
22.04,0.213587,0.0474502,0.418203
22.05,0.213678,0.0474916,0.418392
22.06,0.213769,0.0475331,0.418582
22.07,0.21386,0.0475746,0.418771
22.08,0.213951,0.0476162,0.41896
22.09,0.214042,0.0476577,0.41915
22.1,0.214133,0.0476993,0.419339
22.11,0.214224,0.0477408,0.419528
22.12,0.214315,0.0477824,0.419718
22.13,0.214406,0.0478241,0.419907
22.14,0.214496,0.0478657,0.420097
22.15,0.214587,0.0479073,0.420286
22.16,0.214678,0.047949,0.420475
22.17,0.214769,0.0479907,0.420665
22.18,0.21486,0.0480324,0.420854
22.19,0.214951,0.0480741,0.421043
22.2,0.215042,0.0481158,0.421233
22.21,0.215133,0.0481576,0.421422
22.22,0.215224,0.0481993,0.421612
22.23,0.215314,0.0482411,0.421801
22.24,0.215405,0.0482829,0.42199
22.25,0.215496,0.0483247,0.42218
22.26,0.215587,0.0483666,0.422369
22.27,0.215678,0.0484084,0.422558
22.28,0.215769,0.0484503,0.422748
22.29,0.215859,0.0484922,0.422937
22.3,0.21595,0.0485341,0.423127
22.31,0.216041,0.048576,0.423316
22.32,0.216132,0.048618,0.423505
22.33,0.216222,0.0486599,0.423695
22.34,0.216313,0.0487019,0.423884
22.35,0.216404,0.0487439,0.424073
22.36,0.216495,0.0487859,0.424263
22.37,0.216585,0.0488279,0.424452
22.38,0.216676,0.04887,0.424641
22.39,0.216767,0.048912,0.424831
22.4,0.216858,0.0489541,0.42502
22.41,0.216948,0.0489962,0.42521
22.42,0.217039,0.0490383,0.425399
22.43,0.21713,0.0490804,0.425588
22.44,0.21722,0.0491226,0.425778
22.45,0.217311,0.0491647,0.425967
22.46,0.217402,0.0492069,0.426156
22.47,0.217492,0.0492491,0.426346
22.48,0.217583,0.0492913,0.426535
22.49,0.217674,0.0493336,0.426724
22.5,0.217764,0.0493758,0.426914
22.51,0.217855,0.0494181,0.427103
22.52,0.217946,0.0494604,0.427292
22.53,0.218036,0.0495027,0.427482
22.54,0.218127,0.049545,0.427671
22.55,0.218217,0.0495873,0.427861
22.56,0.218308,0.0496297,0.42805
22.57,0.218399,0.049672,0.428239
22.58,0.218489,0.0497144,0.428429
22.59,0.21858,0.0497568,0.428618
22.6,0.21867,0.0497992,0.428807
22.61,0.218761,0.0498417,0.428997
22.62,0.218851,0.0498841,0.429186
22.63,0.218942,0.0499266,0.429375
22.64,0.219032,0.0499691,0.429565
22.65,0.219123,0.0500116,0.429754
22.66,0.219213,0.0500541,0.429943
22.67,0.219304,0.0500967,0.430133
22.68,0.219394,0.0501392,0.430322
22.69,0.219485,0.0501818,0.430511
22.7,0.219575,0.0502244,0.430701
22.71,0.219666,0.050267,0.43089
22.72,0.219756,0.0503096,0.43108
22.73,0.219847,0.0503523,0.431269
22.74,0.219937,0.0503949,0.431458
22.75,0.220028,0.0504376,0.431648
22.76,0.220118,0.0504803,0.431837
22.77,0.220208,0.050523,0.432026
22.78,0.220299,0.0505657,0.432216
22.79,0.220389,0.0506085,0.432405
22.8,0.22048,0.0506512,0.432594
22.81,0.22057,0.050694,0.432784
22.82,0.22066,0.0507368,0.432973
22.83,0.220751,0.0507796,0.433162
22.84,0.220841,0.0508225,0.433352
22.85,0.220932,0.0508653,0.433541
22.86,0.221022,0.0509082,0.43373
22.87,0.221112,0.0509511,0.43392
22.88,0.221203,0.050994,0.434109
22.89,0.221293,0.0510369,0.434298
22.9,0.221383,0.0510798,0.434488
22.91,0.221473,0.0511228,0.434677
22.92,0.221564,0.0511657,0.434866
22.93,0.221654,0.0512087,0.435056
22.94,0.221744,0.0512517,0.435245
22.95,0.221835,0.0512947,0.435434
22.96,0.221925,0.0513378,0.435624
22.97,0.222015,0.0513808,0.435813
22.98,0.222105,0.0514239,0.436002
22.99,0.222196,0.051467,0.436192
23,0.222286,0.0515101,0.436381
23.01,0.222376,0.0515532,0.43657
23.02,0.222466,0.0515963,0.43676
23.03,0.222557,0.0516395,0.436949
23.04,0.222647,0.0516827,0.437138
23.05,0.222737,0.0517259,0.437328
23.06,0.222827,0.0517691,0.437517
23.07,0.222917,0.0518123,0.437706
23.08,0.223007,0.0518555,0.437896
23.09,0.223098,0.0518988,0.438085
23.1,0.223188,0.0519421,0.438274
23.11,0.223278,0.0519854,0.438464
23.12,0.223368,0.0520287,0.438653
23.13,0.223458,0.052072,0.438842
23.14,0.223548,0.0521153,0.439032
23.15,0.223638,0.0521587,0.439221
23.16,0.223728,0.0522021,0.43941
23.17,0.223819,0.0522455,0.4396
23.18,0.223909,0.0522889,0.439789
23.19,0.223999,0.0523323,0.439978
23.2,0.224089,0.0523758,0.440168
23.21,0.224179,0.0524192,0.440357
23.22,0.224269,0.0524627,0.440546
23.23,0.224359,0.0525062,0.440736
23.24,0.224449,0.0525497,0.440925
23.25,0.224539,0.0525932,0.441114
23.26,0.224629,0.0526368,0.441304
23.27,0.224719,0.0526804,0.441493
23.28,0.224809,0.0527239,0.441682
23.29,0.224899,0.0527675,0.441872
23.3,0.224989,0.0528112,0.442061
23.31,0.225079,0.0528548,0.44225
23.32,0.225169,0.0528984,0.44244
23.33,0.225259,0.0529421,0.442629
23.34,0.225349,0.0529858,0.442818
23.35,0.225439,0.0530295,0.443008
23.36,0.225529,0.0530732,0.443197
23.37,0.225619,0.0531169,0.443386
23.38,0.225709,0.0531607,0.443576
23.39,0.225798,0.0532045,0.443765
23.4,0.225888,0.0532483,0.443954
23.41,0.225978,0.0532921,0.444144
23.42,0.226068,0.0533359,0.444333
