S,R,Z,Psi
1.43,0.0142938,0.00038921,0.0321719
1.44,0.0143937,0.000393551,0.0323968
1.45,0.0144936,0.000397914,0.0326218
1.46,0.0145935,0.000402299,0.0328467
1.47,0.0146934,0.000406707,0.0330717
1.48,0.0147933,0.000411137,0.0332966
1.49,0.0148932,0.00041559,0.0335216
1.5,0.0149931,0.000420066,0.0337465
1.51,0.015093,0.000424563,0.0339715
1.52,0.0151929,0.000429084,0.0341964
1.53,0.0152928,0.000433626,0.0344214
1.54,0.0153927,0.000438192,0.0346463
1.55,0.0154926,0.000442779,0.0348713
1.56,0.0155925,0.000447389,0.0350962
1.57,0.0156923,0.000452022,0.0353212
1.58,0.0157922,0.000456677,0.0355461
1.59,0.0158921,0.000461354,0.0357711
1.6,0.015992,0.000466054,0.035996
1.61,0.0160919,0.000470777,0.036221
1.62,0.0161918,0.000475522,0.0364459
1.63,0.0162917,0.000480289,0.0366709
1.64,0.0163915,0.000485079,0.0368958
1.65,0.0164914,0.000489891,0.0371208
1.66,0.0165913,0.000494726,0.0373457
1.67,0.0166912,0.000499584,0.0375707
1.68,0.0167911,0.000504463,0.0377956
1.69,0.0168909,0.000509365,0.0380205
1.7,0.0169908,0.00051429,0.0382455
1.71,0.0170907,0.000519237,0.0384704
1.72,0.0171906,0.000524207,0.0386954
1.73,0.0172904,0.000529199,0.0389203
1.74,0.0173903,0.000534213,0.0391453
1.75,0.0174902,0.00053925,0.0393702
1.76,0.0175901,0.00054431,0.0395951
1.77,0.0176899,0.000549392,0.0398201
1.78,0.0177898,0.000554496,0.040045
1.79,0.0178897,0.000559623,0.04027
1.8,0.0179895,0.000564772,0.0404949
1.81,0.0180894,0.000569944,0.0407198
1.82,0.0181893,0.000575138,0.0409448
1.83,0.0182891,0.000580355,0.0411697
1.84,0.018389,0.000585594,0.0413947
1.85,0.0184888,0.000590856,0.0416196
1.86,0.0185887,0.00059614,0.0418445
1.87,0.0186886,0.000601446,0.0420695
1.88,0.0187884,0.000606775,0.0422944
1.89,0.0188883,0.000612127,0.0425193
1.9,0.0189881,0.000617501,0.0427443
1.91,0.019088,0.000622897,0.0429692
1.92,0.0191878,0.000628316,0.0431942
1.93,0.0192877,0.000633757,0.0434191
1.94,0.0193875,0.000639221,0.043644
1.95,0.0194874,0.000644707,0.043869
1.96,0.0195872,0.000650216,0.0440939
1.97,0.0196871,0.000655747,0.0443188
1.98,0.0197869,0.0006613,0.0445438
1.99,0.0198867,0.000666876,0.0447687
2,0.0199866,0.000672475,0.0449936
2.01,0.0200864,0.000678096,0.0452186
2.02,0.0201863,0.000683739,0.0454435
2.03,0.0202861,0.000689405,0.0456684
2.04,0.0203859,0.000695093,0.0458933
2.05,0.0204858,0.000700804,0.0461183
2.06,0.0205856,0.000706537,0.0463432
2.07,0.0206854,0.000712293,0.0465681
2.08,0.0207853,0.000718071,0.0467931
2.09,0.0208851,0.000723871,0.047018
2.1,0.0209849,0.000729694,0.0472429
2.11,0.0210847,0.00073554,0.0474678
2.12,0.0211846,0.000741408,0.0476928
2.13,0.0212844,0.000747298,0.0479177
2.14,0.0213842,0.000753211,0.0481426
2.15,0.021484,0.000759146,0.0483675
2.16,0.0215839,0.000765104,0.0485925
2.17,0.0216837,0.000771084,0.0488174
2.18,0.0217835,0.000777087,0.0490423
2.19,0.0218833,0.000783112,0.0492672
2.2,0.0219831,0.000789159,0.0494922
2.21,0.0220829,0.000795229,0.0497171
2.22,0.0221828,0.000801322,0.049942
2.23,0.0222826,0.000807436,0.0501669
2.24,0.0223824,0.000813574,0.0503919
2.25,0.0224822,0.000819733,0.0506168
2.26,0.022582,0.000825916,0.0508417
2.27,0.0226818,0.00083212,0.0510666
2.28,0.0227816,0.000838347,0.0512915
2.29,0.0228814,0.000844597,0.0515165
2.3,0.0229812,0.000850869,0.0517414
2.31,0.023081,0.000857163,0.0519663
2.32,0.0231808,0.00086348,0.0521912
2.33,0.0232806,0.00086982,0.0524161
2.34,0.0233804,0.000876181,0.052641
2.35,0.0234802,0.000882565,0.052866
2.36,0.02358,0.000888972,0.0530909
2.37,0.0236798,0.000895401,0.0533158
2.38,0.0237796,0.000901853,0.0535407
2.39,0.0238793,0.000908327,0.0537656
2.4,0.0239791,0.000914823,0.0539905
2.41,0.0240789,0.000921342,0.0542155
2.42,0.0241787,0.000927883,0.0544404
2.43,0.0242785,0.000934447,0.0546653
2.44,0.0243783,0.000941033,0.0548902
2.45,0.024478,0.000947642,0.0551151
2.46,0.0245778,0.000954273,0.05534
2.47,0.0246776,0.000960926,0.0555649
2.48,0.0247774,0.000967602,0.0557898
2.49,0.0248771,0.000974301,0.0560148
2.5,0.0249769,0.000981021,0.0562397
2.51,0.0250767,0.000987765,0.0564646
2.52,0.0251765,0.00099453,0.0566895
2.53,0.0252762,0.00100132,0.0569144
2.54,0.025376,0.00100813,0.0571393
2.55,0.0254758,0.00101496,0.0573642
2.56,0.0255755,0.00102182,0.0575891
2.57,0.0256753,0.0010287,0.057814
2.58,0.025775,0.0010356,0.0580389
2.59,0.0258748,0.00104252,0.0582638
2.6,0.0259746,0.00104946,0.0584887
2.61,0.0260743,0.00105643,0.0587136
2.62,0.0261741,0.00106342,0.0589385
2.63,0.0262738,0.00107043,0.0591634
2.64,0.0263736,0.00107747,0.0593883
2.65,0.0264733,0.00108453,0.0596133
2.66,0.0265731,0.00109161,0.0598382
2.67,0.0266728,0.00109871,0.0600631
2.68,0.0267725,0.00110583,0.060288
2.69,0.0268723,0.00111298,0.0605129
2.7,0.026972,0.00112015,0.0607378
2.71,0.0270718,0.00112734,0.0609627
2.72,0.0271715,0.00113455,0.0611876
2.73,0.0272712,0.00114179,0.0614125
2.74,0.027371,0.00114905,0.0616374
2.75,0.0274707,0.00115633,0.0618623
2.76,0.0275704,0.00116364,0.0620872
2.77,0.0276702,0.00117096,0.062312
2.78,0.0277699,0.00117831,0.0625369
2.79,0.0278696,0.00118568,0.0627618
2.8,0.0279693,0.00119308,0.0629867
2.81,0.0280691,0.00120049,0.0632116
2.82,0.0281688,0.00120793,0.0634365
2.83,0.0282685,0.00121539,0.0636614
2.84,0.0283682,0.00122288,0.0638863
2.85,0.0284679,0.00123038,0.0641112
2.86,0.0285677,0.00123791,0.0643361
2.87,0.0286674,0.00124546,0.064561
2.88,0.0287671,0.00125303,0.0647859
2.89,0.0288668,0.00126063,0.0650108
2.9,0.0289665,0.00126825,0.0652357
2.91,0.0290662,0.00127589,0.0654606
2.92,0.0291659,0.00128355,0.0656854
2.93,0.0292656,0.00129124,0.0659103
2.94,0.0293653,0.00129894,0.0661352
2.95,0.029465,0.00130667,0.0663601
2.96,0.0295647,0.00131443,0.066585
2.97,0.0296644,0.0013222,0.0668099
2.98,0.0297641,0.00133,0.0670348
2.99,0.0298638,0.00133782,0.0672597
3,0.0299635,0.00134566,0.0674845
3.01,0.0300632,0.00135353,0.0677094
3.02,0.0301628,0.00136141,0.0679343
3.03,0.0302625,0.00136932,0.0681592
3.04,0.0303622,0.00137725,0.0683841
3.05,0.0304619,0.00138521,0.068609
3.06,0.0305616,0.00139318,0.0688338
3.07,0.0306613,0.00140118,0.0690587
3.08,0.0307609,0.0014092,0.0692836
3.09,0.0308606,0.00141725,0.0695085
3.1,0.0309603,0.00142531,0.0697334
3.11,0.0310599,0.0014334,0.0699582
3.12,0.0311596,0.00144151,0.0701831
3.13,0.0312593,0.00144965,0.070408
3.14,0.0313589,0.0014578,0.0706329
3.15,0.0314586,0.00146598,0.0708578
3.16,0.0315583,0.00147418,0.0710826
3.17,0.0316579,0.00148241,0.0713075
3.18,0.0317576,0.00149065,0.0715324
3.19,0.0318572,0.00149892,0.0717573
3.2,0.0319569,0.00150721,0.0719821
3.21,0.0320565,0.00151552,0.072207
3.22,0.0321562,0.00152386,0.0724319
3.23,0.0322558,0.00153222,0.0726568
3.24,0.0323555,0.0015406,0.0728816
3.25,0.0324551,0.001549,0.0731065
3.26,0.0325548,0.00155742,0.0733314
3.27,0.0326544,0.00156587,0.0735563
3.28,0.0327541,0.00157434,0.0737811
3.29,0.0328537,0.00158283,0.074006
3.3,0.0329533,0.00159135,0.0742309
3.31,0.033053,0.00159988,0.0744557
3.32,0.0331526,0.00160844,0.0746806
3.33,0.0332522,0.00161702,0.0749055
3.34,0.0333518,0.00162563,0.0751303
3.35,0.0334515,0.00163426,0.0753552
3.36,0.0335511,0.0016429,0.0755801
3.37,0.0336507,0.00165158,0.0758049
3.38,0.0337503,0.00166027,0.0760298
3.39,0.03385,0.00166898,0.0762547
3.4,0.0339496,0.00167772,0.0764795
3.41,0.0340492,0.00168648,0.0767044
3.42,0.0341488,0.00169527,0.0769293
3.43,0.0342484,0.00170407,0.0771541
3.44,0.034348,0.0017129,0.077379
3.45,0.0344476,0.00172175,0.0776039
3.46,0.0345472,0.00173062,0.0778287
3.47,0.0346468,0.00173952,0.0780536
3.48,0.0347464,0.00174844,0.0782784
3.49,0.034846,0.00175738,0.0785033
3.5,0.0349456,0.00176634,0.0787282
3.51,0.0350452,0.00177532,0.078953
3.52,0.0351448,0.00178433,0.0791779
3.53,0.0352444,0.00179336,0.0794027
3.54,0.035344,0.00180241,0.0796276
3.55,0.0354436,0.00181149,0.0798524
3.56,0.0355431,0.00182058,0.0800773
3.57,0.0356427,0.0018297,0.0803022
3.58,0.0357423,0.00183884,0.080527
3.59,0.0358419,0.00184801,0.0807519
3.6,0.0359415,0.00185719,0.0809767
3.61,0.036041,0.0018664,0.0812016
3.62,0.0361406,0.00187563,0.0814264
3.63,0.0362402,0.00188489,0.0816513
3.64,0.0363397,0.00189416,0.0818761
3.65,0.0364393,0.00190346,0.082101
3.66,0.0365389,0.00191278,0.0823258
3.67,0.0366384,0.00192213,0.0825507
3.68,0.036738,0.00193149,0.0827755
3.69,0.0368375,0.00194088,0.0830004
3.7,0.0369371,0.00195029,0.0832252
3.71,0.0370366,0.00195972,0.0834501
3.72,0.0371362,0.00196918,0.0836749
3.73,0.0372357,0.00197865,0.0838998
3.74,0.0373353,0.00198815,0.0841246
3.75,0.0374348,0.00199768,0.0843495
3.76,0.0375344,0.00200722,0.0845743
3.77,0.0376339,0.00201679,0.0847991
3.78,0.0377334,0.00202638,0.085024
3.79,0.037833,0.00203599,0.0852488
3.8,0.0379325,0.00204562,0.0854737
3.81,0.038032,0.00205528,0.0856985
3.82,0.0381316,0.00206496,0.0859234
3.83,0.0382311,0.00207466,0.0861482
3.84,0.0383306,0.00208438,0.086373
3.85,0.0384301,0.00209413,0.0865979
3.86,0.0385297,0.00210389,0.0868227
3.87,0.0386292,0.00211369,0.0870476
3.88,0.0387287,0.0021235,0.0872724
3.89,0.0388282,0.00213333,0.0874972
3.9,0.0389277,0.00214319,0.0877221
3.91,0.0390272,0.00215307,0.0879469
3.92,0.0391267,0.00216297,0.0881717
3.93,0.0392262,0.0021729,0.0883966
3.94,0.0393257,0.00218285,0.0886214
3.95,0.0394252,0.00219281,0.0888462
3.96,0.0395247,0.00220281,0.0890711
3.97,0.0396242,0.00221282,0.0892959
3.98,0.0397237,0.00222286,0.0895207
3.99,0.0398232,0.00223292,0.0897456
4,0.0399227,0.002243,0.0899704
4.01,0.0400222,0.0022531,0.0901952
4.02,0.0401217,0.00226323,0.0904201
4.03,0.0402212,0.00227338,0.0906449
4.04,0.0403206,0.00228355,0.0908697
4.05,0.0404201,0.00229374,0.0910945
4.06,0.0405196,0.00230396,0.0913194
4.07,0.0406191,0.00231419,0.0915442
4.08,0.0407185,0.00232445,0.091769
4.09,0.040818,0.00233474,0.0919939
4.1,0.0409175,0.00234504,0.0922187
4.11,0.0410169,0.00235537,0.0924435
4.12,0.0411164,0.00236572,0.0926683
4.13,0.0412159,0.00237609,0.0928932
4.14,0.0413153,0.00238648,0.093118
4.15,0.0414148,0.0023969,0.0933428
4.16,0.0415142,0.00240734,0.0935676
4.17,0.0416137,0.0024178,0.0937924
4.18,0.0417131,0.00242829,0.0940173
4.19,0.0418126,0.00243879,0.0942421
4.2,0.041912,0.00244932,0.0944669
4.21,0.0420114,0.00245987,0.0946917
4.22,0.0421109,0.00247044,0.0949165
4.23,0.0422103,0.00248104,0.0951413
4.24,0.0423097,0.00249166,0.0953662
4.25,0.0424092,0.0025023,0.095591
4.26,0.0425086,0.00251296,0.0958158
4.27,0.042608,0.00252365,0.0960406
4.28,0.0427074,0.00253435,0.0962654
4.29,0.0428069,0.00254508,0.0964902
4.3,0.0429063,0.00255584,0.0967151
4.31,0.0430057,0.00256661,0.0969399
4.32,0.0431051,0.00257741,0.0971647
4.33,0.0432045,0.00258823,0.0973895
4.34,0.0433039,0.00259907,0.0976143
4.35,0.0434033,0.00260993,0.0978391
4.36,0.0435027,0.00262082,0.0980639
4.37,0.0436021,0.00263173,0.0982887
4.38,0.0437015,0.00264266,0.0985135
4.39,0.0438009,0.00265361,0.0987383
4.4,0.0439003,0.00266458,0.0989631
4.41,0.0439997,0.00267558,0.0991879
4.42,0.0440991,0.0026866,0.0994128
4.43,0.0441985,0.00269765,0.0996376
4.44,0.0442979,0.00270871,0.0998624
4.45,0.0443973,0.0027198,0.100087
4.46,0.0444966,0.00273091,0.100312
4.47,0.044596,0.00274204,0.100537
4.48,0.0446954,0.00275319,0.100762
4.49,0.0447948,0.00276437,0.100986
4.5,0.0448941,0.00277557,0.101211
4.51,0.0449935,0.00278679,0.101436
4.52,0.0450929,0.00279803,0.101661
4.53,0.0451922,0.0028093,0.101886
4.54,0.0452916,0.00282059,0.10211
4.55,0.0453909,0.0028319,0.102335
4.56,0.0454903,0.00284323,0.10256
4.57,0.0455896,0.00285459,0.102785
4.58,0.045689,0.00286596,0.10301
4.59,0.0457883,0.00287736,0.103234
4.6,0.0458877,0.00288879,0.103459
4.61,0.045987,0.00290023,0.103684
4.62,0.0460864,0.0029117,0.103909
4.63,0.0461857,0.00292319,0.104134
4.64,0.046285,0.0029347,0.104358
4.65,0.0463844,0.00294623,0.104583
4.66,0.0464837,0.00295779,0.104808
4.67,0.046583,0.00296937,0.105033
4.68,0.0466823,0.00298097,0.105257
4.69,0.0467817,0.00299259,0.105482
4.7,0.046881,0.00300423,0.105707
4.71,0.0469803,0.0030159,0.105932
4.72,0.0470796,0.00302759,0.106157
4.73,0.0471789,0.00303931,0.106381
4.74,0.0472782,0.00305104,0.106606
4.75,0.0473775,0.0030628,0.106831
4.76,0.0474768,0.00307458,0.107056
4.77,0.0475761,0.00308638,0.107281
4.78,0.0476754,0.0030982,0.107505
4.79,0.0477747,0.00311005,0.10773
4.8,0.047874,0.00312192,0.107955
4.81,0.0479733,0.00313381,0.10818
4.82,0.0480726,0.00314572,0.108404
4.83,0.0481719,0.00315766,0.108629
4.84,0.0482711,0.00316961,0.108854
4.85,0.0483704,0.00318159,0.109079
4.86,0.0484697,0.0031936,0.109304
4.87,0.048569,0.00320562,0.109528
4.88,0.0486682,0.00321767,0.109753
4.89,0.0487675,0.00322974,0.109978
4.9,0.0488668,0.00324183,0.110203
4.91,0.048966,0.00325394,0.110427
4.92,0.0490653,0.00326608,0.110652
4.93,0.0491645,0.00327824,0.110877
4.94,0.0492638,0.00329042,0.111102
4.95,0.049363,0.00330262,0.111327
4.96,0.0494623,0.00331485,0.111551
4.97,0.0495615,0.0033271,0.111776
4.98,0.0496608,0.00333937,0.112001
4.99,0.04976,0.00335166,0.112226
5,0.0498593,0.00336397,0.11245
5.01,0.0499585,0.00337631,0.112675
5.02,0.0500577,0.00338867,0.1129
5.03,0.050157,0.00340105,0.113125
5.04,0.0502562,0.00341346,0.113349
5.05,0.0503554,0.00342588,0.113574
5.06,0.0504546,0.00343833,0.113799
5.07,0.0505538,0.0034508,0.114024
5.08,0.0506531,0.0034633,0.114248
5.09,0.0507523,0.00347581,0.114473
5.1,0.0508515,0.00348835,0.114698
5.11,0.0509507,0.00350091,0.114923
5.12,0.0510499,0.00351349,0.115148
5.13,0.0511491,0.0035261,0.115372
5.14,0.0512483,0.00353872,0.115597
5.15,0.0513475,0.00355137,0.115822
5.16,0.0514467,0.00356404,0.116047
5.17,0.0515459,0.00357674,0.116271
5.18,0.051645,0.00358945,0.116496
5.19,0.0517442,0.00360219,0.116721
5.2,0.0518434,0.00361495,0.116946
5.21,0.0519426,0.00362774,0.11717
5.22,0.0520418,0.00364054,0.117395
5.23,0.0521409,0.00365337,0.11762
5.24,0.0522401,0.00366622,0.117845
5.25,0.0523393,0.00367909,0.118069
5.26,0.0524384,0.00369199,0.118294
5.27,0.0525376,0.0037049,0.118519
5.28,0.0526367,0.00371784,0.118744
5.29,0.0527359,0.0037308,0.118968
5.3,0.052835,0.00374379,0.119193
5.31,0.0529342,0.00375679,0.119418
5.32,0.0530333,0.00376982,0.119643
5.33,0.0531325,0.00378287,0.119867
5.34,0.0532316,0.00379594,0.120092
5.35,0.0533308,0.00380904,0.120317
5.36,0.0534299,0.00382216,0.120542
5.37,0.053529,0.00383529,0.120766
5.38,0.0536282,0.00384846,0.120991
5.39,0.0537273,0.00386164,0.121216
5.4,0.0538264,0.00387485,0.121441
5.41,0.0539255,0.00388808,0.121665
5.42,0.0540246,0.00390133,0.12189
5.43,0.0541237,0.0039146,0.122115
5.44,0.0542229,0.00392789,0.122339
5.45,0.054322,0.00394121,0.122564
5.46,0.0544211,0.00395455,0.122789
5.47,0.0545202,0.00396791,0.123014
5.48,0.0546193,0.0039813,0.123238
5.49,0.0547184,0.00399471,0.123463
5.5,0.0548175,0.00400813,0.123688
5.51,0.0549165,0.00402159,0.123913
5.52,0.0550156,0.00403506,0.124137
5.53,0.0551147,0.00404856,0.124362
5.54,0.0552138,0.00406207,0.124587
5.55,0.0553129,0.00407561,0.124812
5.56,0.0554119,0.00408918,0.125036
5.57,0.055511,0.00410276,0.125261
5.58,0.0556101,0.00411637,0.125486
5.59,0.0557091,0.00413,0.12571
5.6,0.0558082,0.00414365,0.125935
5.61,0.0559073,0.00415732,0.12616
5.62,0.0560063,0.00417102,0.126385
5.63,0.0561054,0.00418474,0.126609
5.64,0.0562044,0.00419848,0.126834
5.65,0.0563035,0.00421224,0.127059
5.66,0.0564025,0.00422603,0.127284
5.67,0.0565016,0.00423983,0.127508
5.68,0.0566006,0.00425366,0.127733
5.69,0.0566996,0.00426752,0.127958
5.7,0.0567987,0.00428139,0.128182
5.71,0.0568977,0.00429529,0.128407
5.72,0.0569967,0.0043092,0.128632
5.73,0.0570957,0.00432315,0.128857
5.74,0.0571947,0.00433711,0.129081
5.75,0.0572938,0.00435109,0.129306
5.76,0.0573928,0.0043651,0.129531
5.77,0.0574918,0.00437913,0.129755
5.78,0.0575908,0.00439318,0.12998
5.79,0.0576898,0.00440726,0.130205
5.8,0.0577888,0.00442136,0.13043
5.81,0.0578878,0.00443547,0.130654
5.82,0.0579868,0.00444962,0.130879
5.83,0.0580858,0.00446378,0.131104
5.84,0.0581848,0.00447796,0.131328
5.85,0.0582837,0.00449217,0.131553
5.86,0.0583827,0.0045064,0.131778
5.87,0.0584817,0.00452065,0.132002
5.88,0.0585807,0.00453493,0.132227
5.89,0.0586796,0.00454923,0.132452
5.9,0.0587786,0.00456354,0.132677
5.91,0.0588776,0.00457789,0.132901
5.92,0.0589765,0.00459225,0.133126
5.93,0.0590755,0.00460664,0.133351
5.94,0.0591744,0.00462104,0.133575
5.95,0.0592734,0.00463547,0.1338
5.96,0.0593723,0.00464993,0.134025
5.97,0.0594713,0.0046644,0.134249
5.98,0.0595702,0.0046789,0.134474
5.99,0.0596692,0.00469342,0.134699
6,0.0597681,0.00470796,0.134924
6.01,0.059867,0.00472252,0.135148
6.02,0.059966,0.00473711,0.135373
6.03,0.0600649,0.00475172,0.135598
6.04,0.0601638,0.00476635,0.135822
6.05,0.0602627,0.004781,0.136047
6.06,0.0603616,0.00479567,0.136272
6.07,0.0604606,0.00481037,0.136496
6.08,0.0605595,0.00482509,0.136721
6.09,0.0606584,0.00483983,0.136946
6.1,0.0607573,0.00485459,0.137171
6.11,0.0608562,0.00486938,0.137395
6.12,0.0609551,0.00488419,0.13762
6.13,0.061054,0.00489902,0.137845
6.14,0.0611529,0.00491387,0.138069
6.15,0.0612517,0.00492874,0.138294
6.16,0.0613506,0.00494364,0.138519
6.17,0.0614495,0.00495856,0.138743
6.18,0.0615484,0.0049735,0.138968
6.19,0.0616472,0.00498847,0.139193
6.2,0.0617461,0.00500345,0.139417
6.21,0.061845,0.00501846,0.139642
6.22,0.0619438,0.00503349,0.139867
6.23,0.0620427,0.00504854,0.140091
6.24,0.0621416,0.00506362,0.140316
6.25,0.0622404,0.00507871,0.140541
6.26,0.0623393,0.00509383,0.140765
6.27,0.0624381,0.00510897,0.14099
6.28,0.0625369,0.00512414,0.141215
6.29,0.0626358,0.00513932,0.141439
6.3,0.0627346,0.00515453,0.141664
6.31,0.0628334,0.00516976,0.141889
6.32,0.0629323,0.00518501,0.142113
6.33,0.0630311,0.00520029,0.142338
6.34,0.0631299,0.00521558,0.142563
6.35,0.0632287,0.0052309,0.142787
6.36,0.0633276,0.00524624,0.143012
6.37,0.0634264,0.00526161,0.143237
6.38,0.0635252,0.00527699,0.143461
6.39,0.063624,0.0052924,0.143686
6.4,0.0637228,0.00530783,0.143911
6.41,0.0638216,0.00532328,0.144135
6.42,0.0639204,0.00533875,0.14436
6.43,0.0640192,0.00535425,0.144585
