S,R,Z,Psi
0.74,0.00739992,3.20047e-05,0.00369998
0.75,0.00749992,3.26247e-05,0.00374998
0.76,0.00759991,3.32497e-05,0.00379998
0.77,0.00769991,3.38797e-05,0.00384998
0.78,0.00779991,3.45147e-05,0.00389998
0.79,0.00789991,3.51546e-05,0.00394998
0.8,0.00799991,3.57996e-05,0.00399998
0.81,0.0080999,3.64496e-05,0.00404998
0.82,0.0081999,3.71046e-05,0.00409998
0.83,0.0082999,3.77646e-05,0.00414998
0.84,0.0083999,3.84296e-05,0.00419997
0.85,0.00849989,3.90996e-05,0.00424997
0.86,0.00859989,3.97746e-05,0.00429997
0.87,0.00869989,4.04546e-05,0.00434997
0.88,0.00879989,4.11395e-05,0.00439997
0.89,0.00889989,4.18295e-05,0.00444997
0.9,0.00899988,4.25245e-05,0.00449997
0.91,0.00909988,4.32245e-05,0.00454997
0.92,0.00919988,4.39295e-05,0.00459997
0.93,0.00929987,4.46395e-05,0.00464997
0.94,0.00939987,4.53545e-05,0.00469997
0.95,0.00949987,4.60745e-05,0.00474997
0.96,0.00959987,4.67994e-05,0.00479997
0.97,0.00969986,4.75294e-05,0.00484997
0.98,0.00979986,4.82644e-05,0.00489997
0.99,0.00989986,4.90044e-05,0.00494996
1,0.00999986,4.97494e-05,0.00499996
1.01,0.0100999,5.04994e-05,0.00504996
1.02,0.0101998,5.12544e-05,0.00509996
1.03,0.0102998,5.20143e-05,0.00514996
1.04,0.0103998,5.27793e-05,0.00519996
1.05,0.0104998,5.35493e-05,0.00524996
1.06,0.0105998,5.43243e-05,0.00529996
1.07,0.0106998,5.51043e-05,0.00534996
1.08,0.0107998,5.58893e-05,0.00539996
1.09,0.0108998,5.66792e-05,0.00544996
1.1,0.0109998,5.74742e-05,0.00549996
1.11,0.0110998,5.82742e-05,0.00554996
1.12,0.0111998,5.90792e-05,0.00559995
1.13,0.0112998,5.98892e-05,0.00564995
1.14,0.0113998,6.07042e-05,0.00569995
1.15,0.0114998,6.15241e-05,0.00574995
1.16,0.0115998,6.23491e-05,0.00579995
1.17,0.0116998,6.31791e-05,0.00584995
1.18,0.0117998,6.40141e-05,0.00589995
1.19,0.0118998,6.48541e-05,0.00594995
1.2,0.0119998,6.5699e-05,0.00599995
1.21,0.0120998,6.6549e-05,0.00604995
1.22,0.0121998,6.7404e-05,0.00609995
1.23,0.0122998,6.8264e-05,0.00614994
1.24,0.0123998,6.91289e-05,0.00619994
1.25,0.0124998,6.99989e-05,0.00624994
1.26,0.0125998,7.08739e-05,0.00629994
1.27,0.0126998,7.17539e-05,0.00634994
1.28,0.0127998,7.26389e-05,0.00639994
1.29,0.0128998,7.35288e-05,0.00644994
1.3,0.0129998,7.44238e-05,0.00649994
1.31,0.0130997,7.53238e-05,0.00654994
1.32,0.0131997,7.62288e-05,0.00659994
1.33,0.0132997,7.71387e-05,0.00664994
1.34,0.0133997,7.80537e-05,0.00669993
1.35,0.0134997,7.89737e-05,0.00674993
1.36,0.0135997,7.98987e-05,0.00679993
1.37,0.0136997,8.08286e-05,0.00684993
1.38,0.0137997,8.17636e-05,0.00689993
1.39,0.0138997,8.27036e-05,0.00694993
1.4,0.0139997,8.36486e-05,0.00699993
1.41,0.0140997,8.45985e-05,0.00704993
1.42,0.0141997,8.55535e-05,0.00709993
1.43,0.0142997,8.65135e-05,0.00714992
1.44,0.0143997,8.74784e-05,0.00719992
1.45,0.0144997,8.84484e-05,0.00724992
1.46,0.0145997,8.94234e-05,0.00729992
1.47,0.0146997,9.04034e-05,0.00734992
1.48,0.0147997,9.13883e-05,0.00739992
1.49,0.0148997,9.23783e-05,0.00744992
1.5,0.0149997,9.33733e-05,0.00749992
1.51,0.0150997,9.43732e-05,0.00754991
1.52,0.0151996,9.53782e-05,0.00759991
1.53,0.0152996,9.63882e-05,0.00764991
1.54,0.0153996,9.74031e-05,0.00769991
1.55,0.0154996,9.84231e-05,0.00774991
1.56,0.0155996,9.94481e-05,0.00779991
1.57,0.0156996,0.000100478,0.00784991
1.58,0.0157996,0.000101513,0.00789991
1.59,0.0158996,0.000102553,0.0079499
1.6,0.0159996,0.000103598,0.0079999
1.61,0.0160996,0.000104648,0.0080499
1.62,0.0161996,0.000105703,0.0080999
1.63,0.0162996,0.000106763,0.0081499
1.64,0.0163996,0.000107828,0.0081999
1.65,0.0164996,0.000108898,0.0082499
1.66,0.0165996,0.000109973,0.0082999
1.67,0.0166996,0.000111053,0.00834989
1.68,0.0167996,0.000112138,0.00839989
1.69,0.0168996,0.000113228,0.00844989
1.7,0.0169995,0.000114323,0.00849989
1.71,0.0170995,0.000115422,0.00854989
1.72,0.0171995,0.000116527,0.00859989
1.73,0.0172995,0.000117637,0.00864989
1.74,0.0173995,0.000118752,0.00869988
1.75,0.0174995,0.000119872,0.00874988
1.76,0.0175995,0.000120997,0.00879988
1.77,0.0176995,0.000122127,0.00884988
1.78,0.0177995,0.000123262,0.00889988
1.79,0.0178995,0.000124402,0.00894988
1.8,0.0179995,0.000125547,0.00899987
1.81,0.0180995,0.000126697,0.00904987
1.82,0.0181995,0.000127852,0.00909987
1.83,0.0182995,0.000129012,0.00914987
1.84,0.0183995,0.000130177,0.00919987
1.85,0.0184994,0.000131347,0.00924987
1.86,0.0185994,0.000132522,0.00929987
1.87,0.0186994,0.000133702,0.00934986
1.88,0.0187994,0.000134887,0.00939986
1.89,0.0188994,0.000136077,0.00944986
1.9,0.0189994,0.000137272,0.00949986
1.91,0.0190994,0.000138472,0.00954986
1.92,0.0191994,0.000139677,0.00959986
1.93,0.0192994,0.000140886,0.00964985
1.94,0.0193994,0.000142101,0.00969985
1.95,0.0194994,0.000143321,0.00974985
1.96,0.0195994,0.000144546,0.00979985
1.97,0.0196994,0.000145776,0.00984985
1.98,0.0197994,0.000147011,0.00989985
1.99,0.0198993,0.000148251,0.00994984
2,0.0199993,0.000149496,0.00999984
2.01,0.0200993,0.000150746,0.0100498
2.02,0.0201993,0.000152001,0.0100998
2.03,0.0202993,0.000153261,0.0101498
2.04,0.0203993,0.000154526,0.0101998
2.05,0.0204993,0.000155796,0.0102498
2.06,0.0205993,0.000157071,0.0102998
2.07,0.0206993,0.000158351,0.0103498
2.08,0.0207993,0.000159636,0.0103998
2.09,0.0208993,0.000160926,0.0104498
2.1,0.0209993,0.00016222,0.0104998
2.11,0.0210992,0.00016352,0.0105498
2.12,0.0211992,0.000164825,0.0105998
2.13,0.0212992,0.000166135,0.0106498
2.14,0.0213992,0.00016745,0.0106998
2.15,0.0214992,0.00016877,0.0107498
2.16,0.0215992,0.000170095,0.0107998
2.17,0.0216992,0.000171425,0.0108498
2.18,0.0217992,0.00017276,0.0108998
2.19,0.0218992,0.0001741,0.0109498
2.2,0.0219992,0.000175445,0.0109998
2.21,0.0220992,0.000176795,0.0110498
2.22,0.0221991,0.00017815,0.0110998
2.23,0.0222991,0.00017951,0.0111498
2.24,0.0223991,0.000180874,0.0111998
2.25,0.0224991,0.000182244,0.0112498
2.26,0.0225991,0.000183619,0.0112998
2.27,0.0226991,0.000184999,0.0113498
2.28,0.0227991,0.000186384,0.0113998
2.29,0.0228991,0.000187774,0.0114498
2.3,0.0229991,0.000189169,0.0114998
2.31,0.0230991,0.000190569,0.0115498
2.32,0.0231991,0.000191974,0.0115998
2.33,0.023299,0.000193384,0.0116498
2.34,0.023399,0.000194799,0.0116998
2.35,0.023499,0.000196219,0.0117498
2.36,0.023599,0.000197644,0.0117998
2.37,0.023699,0.000199073,0.0118498
2.38,0.023799,0.000200508,0.0118998
2.39,0.023899,0.000201948,0.0119498
2.4,0.023999,0.000203393,0.0119998
2.41,0.024099,0.000204843,0.0120498
2.42,0.0241989,0.000206298,0.0120998
2.43,0.0242989,0.000207758,0.0121498
2.44,0.0243989,0.000209223,0.0121998
2.45,0.0244989,0.000210693,0.0122497
2.46,0.0245989,0.000212168,0.0122997
2.47,0.0246989,0.000213648,0.0123497
2.48,0.0247989,0.000215132,0.0123997
2.49,0.0248989,0.000216622,0.0124497
2.5,0.0249989,0.000218117,0.0124997
2.51,0.0250988,0.000219617,0.0125497
2.52,0.0251988,0.000221122,0.0125997
2.53,0.0252988,0.000222632,0.0126497
2.54,0.0253988,0.000224147,0.0126997
2.55,0.0254988,0.000225667,0.0127497
2.56,0.0255988,0.000227192,0.0127997
2.57,0.0256988,0.000228722,0.0128497
2.58,0.0257988,0.000230256,0.0128997
2.59,0.0258988,0.000231796,0.0129497
2.6,0.0259987,0.000233341,0.0129997
2.61,0.0260987,0.000234891,0.0130497
2.62,0.0261987,0.000236446,0.0130997
2.63,0.0262987,0.000238006,0.0131497
2.64,0.0263987,0.000239571,0.0131997
2.65,0.0264987,0.000241141,0.0132497
2.66,0.0265987,0.000242716,0.0132997
2.67,0.0266987,0.000244296,0.0133497
2.68,0.0267986,0.00024588,0.0133997
2.69,0.0268986,0.00024747,0.0134497
2.7,0.0269986,0.000249065,0.0134997
2.71,0.0270986,0.000250665,0.0135497
2.72,0.0271986,0.00025227,0.0135997
2.73,0.0272986,0.00025388,0.0136497
2.74,0.0273986,0.000255495,0.0136997
2.75,0.0274986,0.000257115,0.0137497
2.76,0.0275985,0.000258739,0.0137997
2.77,0.0276985,0.000260369,0.0138497
2.78,0.0277985,0.000262004,0.0138997
2.79,0.0278985,0.000263644,0.0139497
2.8,0.0279985,0.000265289,0.0139997
2.81,0.0280985,0.000266939,0.0140497
2.82,0.0281985,0.000268594,0.0140997
2.83,0.0282984,0.000270254,0.0141496
2.84,0.0283984,0.000271918,0.0141996
2.85,0.0284984,0.000273588,0.0142496
2.86,0.0285984,0.000275263,0.0142996
2.87,0.0286984,0.000276943,0.0143496
2.88,0.0287984,0.000278628,0.0143996
2.89,0.0288984,0.000280318,0.0144496
2.9,0.0289983,0.000282013,0.0144996
2.91,0.0290983,0.000283713,0.0145496
2.92,0.0291983,0.000285417,0.0145996
2.93,0.0292983,0.000287127,0.0146496
2.94,0.0293983,0.000288842,0.0146996
2.95,0.0294983,0.000290562,0.0147496
2.96,0.0295983,0.000292287,0.0147996
2.97,0.0296982,0.000294017,0.0148496
2.98,0.0297982,0.000295752,0.0148996
2.99,0.0298982,0.000297491,0.0149496
3,0.0299982,0.000299236,0.0149996
3.01,0.0300982,0.000300986,0.0150496
3.02,0.0301982,0.000302741,0.0150996
3.03,0.0302981,0.000304501,0.0151496
3.04,0.0303981,0.000306266,0.0151996
3.05,0.0304981,0.000308036,0.0152496
3.06,0.0305981,0.00030981,0.0152996
3.07,0.0306981,0.00031159,0.0153496
3.08,0.0307981,0.000313375,0.0153996
3.09,0.0308981,0.000315165,0.0154496
3.1,0.030998,0.00031696,0.0154996
3.11,0.031098,0.00031876,0.0155496
3.12,0.031198,0.000320564,0.0155996
3.13,0.031298,0.000322374,0.0156496
3.14,0.031398,0.000324189,0.0156995
3.15,0.031498,0.000326009,0.0157495
3.16,0.0315979,0.000327834,0.0157995
3.17,0.0316979,0.000329664,0.0158495
3.18,0.0317979,0.000331498,0.0158995
3.19,0.0318979,0.000333338,0.0159495
3.2,0.0319979,0.000335183,0.0159995
3.21,0.0320979,0.000337033,0.0160495
3.22,0.0321978,0.000338888,0.0160995
3.23,0.0322978,0.000340748,0.0161495
3.24,0.0323978,0.000342612,0.0161995
3.25,0.0324978,0.000344482,0.0162495
3.26,0.0325978,0.000346357,0.0162995
3.27,0.0326977,0.000348237,0.0163495
3.28,0.0327977,0.000350122,0.0163995
3.29,0.0328977,0.000352012,0.0164495
3.3,0.0329977,0.000353906,0.0164995
3.31,0.0330977,0.000355806,0.0165495
3.32,0.0331977,0.000357711,0.0165995
3.33,0.0332976,0.000359621,0.0166495
3.34,0.0333976,0.000361536,0.0166995
3.35,0.0334976,0.000363455,0.0167495
3.36,0.0335976,0.00036538,0.0167995
3.37,0.0336976,0.00036731,0.0168495
3.38,0.0337975,0.000369245,0.0168995
3.39,0.0338975,0.000371185,0.0169495
3.4,0.0339975,0.000373129,0.0169995
3.41,0.0340975,0.000375079,0.0170494
3.42,0.0341975,0.000377034,0.0170994
3.43,0.0342975,0.000378994,0.0171494
3.44,0.0343974,0.000380959,0.0171994
3.45,0.0344974,0.000382928,0.0172494
3.46,0.0345974,0.000384903,0.0172994
3.47,0.0346974,0.000386883,0.0173494
3.48,0.0347974,0.000388868,0.0173994
3.49,0.0348973,0.000390858,0.0174494
3.5,0.0349973,0.000392852,0.0174994
3.51,0.0350973,0.000394852,0.0175494
3.52,0.0351973,0.000396857,0.0175994
3.53,0.0352973,0.000398867,0.0176494
3.54,0.0353972,0.000400882,0.0176994
3.55,0.0354972,0.000402901,0.0177494
3.56,0.0355972,0.000404926,0.0177994
3.57,0.0356972,0.000406956,0.0178494
3.58,0.0357971,0.000408991,0.0178994
3.59,0.0358971,0.00041103,0.0179494
3.6,0.0359971,0.000413075,0.0179994
3.61,0.0360971,0.000415125,0.0180494
3.62,0.0361971,0.00041718,0.0180994
3.63,0.036297,0.000419239,0.0181494
3.64,0.036397,0.000421304,0.0181994
3.65,0.036497,0.000423374,0.0182494
3.66,0.036597,0.000425449,0.0182993
3.67,0.036697,0.000427529,0.0183493
3.68,0.0367969,0.000429613,0.0183993
3.69,0.0368969,0.000431703,0.0184493
3.7,0.0369969,0.000433798,0.0184993
3.71,0.0370969,0.000435898,0.0185493
3.72,0.0371968,0.000438002,0.0185993
3.73,0.0372968,0.000440112,0.0186493
3.74,0.0373968,0.000442227,0.0186993
3.75,0.0374968,0.000444347,0.0187493
3.76,0.0375968,0.000446471,0.0187993
3.77,0.0376967,0.000448601,0.0188493
3.78,0.0377967,0.000450736,0.0188993
3.79,0.0378967,0.000452876,0.0189493
3.8,0.0379967,0.00045502,0.0189993
3.81,0.0380966,0.00045717,0.0190493
3.82,0.0381966,0.000459325,0.0190993
3.83,0.0382966,0.000461485,0.0191493
3.84,0.0383966,0.000463649,0.0191993
3.85,0.0384965,0.000465819,0.0192493
3.86,0.0385965,0.000467994,0.0192993
3.87,0.0386965,0.000470173,0.0193493
3.88,0.0387965,0.000472358,0.0193992
3.89,0.0388965,0.000474548,0.0194492
3.9,0.0389964,0.000476743,0.0194992
3.91,0.0390964,0.000478942,0.0195492
3.92,0.0391964,0.000481147,0.0195992
3.93,0.0392964,0.000483357,0.0196492
3.94,0.0393963,0.000485571,0.0196992
3.95,0.0394963,0.000487791,0.0197492
3.96,0.0395963,0.000490016,0.0197992
3.97,0.0396963,0.000492246,0.0198492
3.98,0.0397962,0.00049448,0.0198992
3.99,0.0398962,0.00049672,0.0199492
4,0.0399962,0.000498965,0.0199992
4.01,0.0400962,0.000501214,0.0200492
4.02,0.0401961,0.000503469,0.0200992
4.03,0.0402961,0.000505729,0.0201492
4.04,0.0403961,0.000507994,0.0201992
4.05,0.0404961,0.000510263,0.0202492
4.06,0.040596,0.000512538,0.0202992
4.07,0.040696,0.000514818,0.0203492
4.08,0.040796,0.000517102,0.0203991
4.09,0.0408959,0.000519392,0.0204491
4.1,0.0409959,0.000521687,0.0204991
4.11,0.0410959,0.000523986,0.0205491
4.12,0.0411959,0.000526291,0.0205991
4.13,0.0412958,0.000528601,0.0206491
4.14,0.0413958,0.000530915,0.0206991
4.15,0.0414958,0.000533235,0.0207491
4.16,0.0415958,0.00053556,0.0207991
4.17,0.0416957,0.000537889,0.0208491
4.18,0.0417957,0.000540224,0.0208991
4.19,0.0418957,0.000542564,0.0209491
4.2,0.0419956,0.000544908,0.0209991
4.21,0.0420956,0.000547258,0.0210491
4.22,0.0421956,0.000549613,0.0210991
4.23,0.0422956,0.000551972,0.0211491
4.24,0.0423955,0.000554337,0.0211991
4.25,0.0424955,0.000556707,0.0212491
4.26,0.0425955,0.000559081,0.021299
4.27,0.0426955,0.000561461,0.021349
4.28,0.0427954,0.000563846,0.021399
4.29,0.0428954,0.000566235,0.021449
4.3,0.0429954,0.00056863,0.021499
4.31,0.0430953,0.00057103,0.021549
4.32,0.0431953,0.000573434,0.021599
4.33,0.0432953,0.000575844,0.021649
4.34,0.0433953,0.000578259,0.021699
4.35,0.0434952,0.000580678,0.021749
4.36,0.0435952,0.000583103,0.021799
4.37,0.0436952,0.000585532,0.021849
4.38,0.0437951,0.000587967,0.021899
4.39,0.0438951,0.000590407,0.021949
4.4,0.0439951,0.000592851,0.021999
4.41,0.044095,0.000595301,0.022049
4.42,0.044195,0.000597756,0.022099
4.43,0.044295,0.000600215,0.022149
4.44,0.044395,0.00060268,0.0221989
4.45,0.0444949,0.000605149,0.0222489
4.46,0.0445949,0.000607624,0.0222989
4.47,0.0446949,0.000610104,0.0223489
4.48,0.0447948,0.000612588,0.0223989
4.49,0.0448948,0.000615078,0.0224489
4.5,0.0449948,0.000617572,0.0224989
4.51,0.0450947,0.000620072,0.0225489
4.52,0.0451947,0.000622577,0.0225989
4.53,0.0452947,0.000625086,0.0226489
4.54,0.0453946,0.000627601,0.0226989
4.55,0.0454946,0.00063012,0.0227489
4.56,0.0455946,0.000632645,0.0227989
4.57,0.0456945,0.000635175,0.0228489
4.58,0.0457945,0.000637709,0.0228989
4.59,0.0458945,0.000640249,0.0229489
4.6,0.0459944,0.000642793,0.0229988
4.61,0.0460944,0.000645343,0.0230488
4.62,0.0461944,0.000647897,0.0230988
4.63,0.0462943,0.000650457,0.0231488
4.64,0.0463943,0.000653022,0.0231988
4.65,0.0464943,0.000655591,0.0232488
4.66,0.0465942,0.000658166,0.0232988
4.67,0.0466942,0.000660745,0.0233488
4.68,0.0467942,0.00066333,0.0233988
4.69,0.0468941,0.000665919,0.0234488
4.7,0.0469941,0.000668514,0.0234988
4.71,0.0470941,0.000671113,0.0235488
4.72,0.047194,0.000673718,0.0235988
4.73,0.047294,0.000676328,0.0236488
4.74,0.047394,0.000678942,0.0236988
4.75,0.0474939,0.000681562,0.0237488
4.76,0.0475939,0.000684186,0.0237987
4.77,0.0476939,0.000686816,0.0238487
4.78,0.0477938,0.00068945,0.0238987
4.79,0.0478938,0.00069209,0.0239487
4.8,0.0479938,0.000694734,0.0239987
4.81,0.0480937,0.000697384,0.0240487
4.82,0.0481937,0.000700038,0.0240987
4.83,0.0482937,0.000702698,0.0241487
4.84,0.0483936,0.000705362,0.0241987
4.85,0.0484936,0.000708032,0.0242487
4.86,0.0485936,0.000710706,0.0242987
4.87,0.0486935,0.000713386,0.0243487
4.88,0.0487935,0.00071607,0.0243987
4.89,0.0488934,0.00071876,0.0244487
4.9,0.0489934,0.000721454,0.0244986
4.91,0.0490934,0.000724154,0.0245486
4.92,0.0491933,0.000726858,0.0245986
4.93,0.0492933,0.000729568,0.0246486
4.94,0.0493933,0.000732282,0.0246986
4.95,0.0494932,0.000735002,0.0247486
4.96,0.0495932,0.000737726,0.0247986
4.97,0.0496932,0.000740456,0.0248486
4.98,0.0497931,0.00074319,0.0248986
4.99,0.0498931,0.00074593,0.0249486
5,0.049993,0.000748674,0.0249986
5.01,0.050093,0.000751424,0.0250486
5.02,0.050193,0.000754178,0.0250986
5.03,0.0502929,0.000756938,0.0251486
5.04,0.0503929,0.000759702,0.0251985
5.05,0.0504928,0.000762472,0.0252485
5.06,0.0505928,0.000765246,0.0252985
5.07,0.0506928,0.000768026,0.0253485
5.08,0.0507927,0.00077081,0.0253985
5.09,0.0508927,0.0007736,0.0254485
5.1,0.0509927,0.000776394,0.0254985
5.11,0.0510926,0.000779193,0.0255485
5.12,0.0511926,0.000781998,0.0255985
5.13,0.0512925,0.000784807,0.0256485
5.14,0.0513925,0.000787622,0.0256985
5.15,0.0514925,0.000790441,0.0257485
5.16,0.0515924,0.000793266,0.0257985
5.17,0.0516924,0.000796095,0.0258485
5.18,0.0517923,0.000798929,0.0258984
5.19,0.0518923,0.000801769,0.0259484
5.2,0.0519923,0.000804613,0.0259984
5.21,0.0520922,0.000807463,0.0260484
5.22,0.0521922,0.000810317,0.0260984
5.23,0.0522921,0.000813177,0.0261484
5.24,0.0523921,0.000816041,0.0261984
5.25,0.0524921,0.00081891,0.0262484
5.26,0.052592,0.000821785,0.0262984
5.27,0.052692,0.000824664,0.0263484
5.28,0.0527919,0.000827549,0.0263984
5.29,0.0528919,0.000830438,0.0264484
5.3,0.0529918,0.000833332,0.0264984
5.31,0.0530918,0.000836232,0.0265483
5.32,0.0531918,0.000839136,0.0265983
5.33,0.0532917,0.000842046,0.0266483
5.34,0.0533917,0.00084496,0.0266983
5.35,0.0534916,0.000847879,0.0267483
5.36,0.0535916,0.000850804,0.0267983
5.37,0.0536915,0.000853733,0.0268483
5.38,0.0537915,0.000856667,0.0268983
5.39,0.0538915,0.000859607,0.0269483
5.4,0.0539914,0.000862551,0.0269983
5.41,0.0540914,0.0008655,0.0270483
5.42,0.0541913,0.000868455,0.0270983
5.43,0.0542913,0.000871414,0.0271482
5.44,0.0543912,0.000874379,0.0271982
5.45,0.0544912,0.000877348,0.0272482
5.46,0.0545912,0.000880322,0.0272982
5.47,0.0546911,0.000883302,0.0273482
5.48,0.0547911,0.000886286,0.0273982
5.49,0.054891,0.000889275,0.0274482
5.5,0.054991,0.00089227,0.0274982
5.51,0.0550909,0.000895269,0.0275482
5.52,0.0551909,0.000898273,0.0275982
5.53,0.0552908,0.000901282,0.0276482
5.54,0.0553908,0.000904297,0.0276982
5.55,0.0554907,0.000907316,0.0277481
5.56,0.0555907,0.00091034,0.0277981
5.57,0.0556907,0.00091337,0.0278481
5.58,0.0557906,0.000916404,0.0278981
5.59,0.0558906,0.000919443,0.0279481
5.6,0.0559905,0.000922488,0.0279981
5.61,0.0560905,0.000925537,0.0280481
5.62,0.0561904,0.000928591,0.0280981
5.63,0.0562904,0.00093165,0.0281481
5.64,0.0563903,0.000934715,0.0281981
5.65,0.0564903,0.000937784,0.0282481
5.66,0.0565902,0.000940858,0.028298
5.67,0.0566902,0.000943938,0.028348
5.68,0.0567901,0.000947022,0.028398
5.69,0.0568901,0.000950111,0.028448
5.7,0.05699,0.000953205,0.028498
5.71,0.05709,0.000956305,0.028548
5.72,0.0571899,0.000959409,0.028598
5.73,0.0572899,0.000962518,0.028648
5.74,0.0573898,0.000965632,0.028698
5.75,0.0574898,0.000968752,0.028748
5.76,0.0575897,0.000971876,0.028798
5.77,0.0576897,0.000975005,0.028848
5.78,0.0577897,0.000978139,0.0288979
5.79,0.0578896,0.000981279,0.0289479
5.8,0.0579896,0.000984423,0.0289979
5.81,0.0580895,0.000987572,0.0290479
5.82,0.0581895,0.000990726,0.0290979
5.83,0.0582894,0.000993885,0.0291479
5.84,0.0583894,0.00099705,0.0291979
5.85,0.0584893,0.00100022,0.0292479
5.86,0.0585893,0.00100339,0.0292979
5.87,0.0586892,0.00100657,0.0293479
5.88,0.0587892,0.00100976,0.0293978
5.89,0.0588891,0.00101295,0.0294478
5.9,0.058989,0.00101614,0.0294978
5.91,0.059089,0.00101934,0.0295478
5.92,0.0591889,0.00102254,0.0295978
5.93,0.0592889,0.00102575,0.0296478
5.94,0.0593888,0.00102897,0.0296978
5.95,0.0594888,0.00103219,0.0297478
5.96,0.0595887,0.00103541,0.0297978
5.97,0.0596887,0.00103864,0.0298478
5.98,0.0597886,0.00104187,0.0298978
5.99,0.0598886,0.00104511,0.0299477
6,0.0599885,0.00104836,0.0299977
6.01,0.0600885,0.00105161,0.0300477
6.02,0.0601884,0.00105486,0.0300977
6.03,0.0602884,0.00105812,0.0301477
6.04,0.0603883,0.00106138,0.0301977
6.05,0.0604883,0.00106465,0.0302477
6.06,0.0605882,0.00106793,0.0302977
6.07,0.0606882,0.00107121,0.0303477
6.08,0.0607881,0.00107449,0.0303977
6.09,0.060888,0.00107778,0.0304476
6.1,0.060988,0.00108107,0.0304976
6.11,0.0610879,0.00108437,0.0305476
6.12,0.0611879,0.00108768,0.0305976
6.13,0.0612878,0.00109099,0.0306476
6.14,0.0613878,0.0010943,0.0306976
6.15,0.0614877,0.00109762,0.0307476
6.16,0.0615877,0.00110094,0.0307976
6.17,0.0616876,0.00110427,0.0308476
6.18,0.0617876,0.00110761,0.0308976
6.19,0.0618875,0.00111094,0.0309475
6.2,0.0619874,0.00111429,0.0309975
6.21,0.0620874,0.00111764,0.0310475
6.22,0.0621873,0.00112099,0.0310975
6.23,0.0622873,0.00112435,0.0311475
6.24,0.0623872,0.00112772,0.0311975
6.25,0.0624872,0.00113108,0.0312475
