x1,y1,x2,y2vx1,vy1,vx2,vy2
-0.464653, 0.832928, 0.232327, -0.416464, 0.656849, 0.539815, -0.328425, -0.269908
-0.458037, 0.838285, 0.229019, -0.419143, 0.66161, 0.531282, -0.330805, -0.265641
-0.451374, 0.843557, 0.225687, -0.421778, 0.66628, 0.522734, -0.33314, -0.261367
-0.444666, 0.848743, 0.222333, -0.424372, 0.670862, 0.514171, -0.335431, -0.257086
-0.437912, 0.853843, 0.218956, -0.426922, 0.675355, 0.505595, -0.337678, -0.252798
-0.431115, 0.858858, 0.215557, -0.429429, 0.67976, 0.497006, -0.33988, -0.248503
-0.424274, 0.863786, 0.212137, -0.431893, 0.684078, 0.488403, -0.342039, -0.244202
-0.417391, 0.868629, 0.208695, -0.434314, 0.68831, 0.479789, -0.344155, -0.239894
-0.410466, 0.873385, 0.205233, -0.436692, 0.692455, 0.471162, -0.346228, -0.235581
-0.403501, 0.878055, 0.20175, -0.439027, 0.696515, 0.462523, -0.348257, -0.231262
-0.396496, 0.882638, 0.198248, -0.441319, 0.70049, 0.453874, -0.350245, -0.226937
-0.389452, 0.887134, 0.194726, -0.443567, 0.70438, 0.445214, -0.35219, -0.222607
-0.38237, 0.891544, 0.191185, -0.445772, 0.708187, 0.436543, -0.354093, -0.218271
-0.375251, 0.895867, 0.187626, -0.447934, 0.71191, 0.427862, -0.355955, -0.213931
-0.368096, 0.900103, 0.184048, -0.450052, 0.71555, 0.419171, -0.357775, -0.209586
-0.360905, 0.904253, 0.180452, -0.452126, 0.719108, 0.410471, -0.359554, -0.205236
-0.353679, 0.908315, 0.176839, -0.454157, 0.722584, 0.401762, -0.361292, -0.200881
-0.346419, 0.912289, 0.17321, -0.456145, 0.725978, 0.393044, -0.362989, -0.196522
-0.339126, 0.916177, 0.169563, -0.458089, 0.729292, 0.384318, -0.364646, -0.192159
-0.331801, 0.919977, 0.1659, -0.459989, 0.732525, 0.375583, -0.366263, -0.187792
-0.324444, 0.92369, 0.162222, -0.461845, 0.735678, 0.366841, -0.367839, -0.18342
-0.317057, 0.927316, 0.158528, -0.463658, 0.738752, 0.358091, -0.369376, -0.179045
-0.309639, 0.930853, 0.15482, -0.465427, 0.741746, 0.349333, -0.370873, -0.174667
-0.302193, 0.934303, 0.151096, -0.467152, 0.744661, 0.340569, -0.372331, -0.170284
-0.294718, 0.937666, 0.147359, -0.468833, 0.747498, 0.331798, -0.373749, -0.165899
-0.287215, 0.940941, 0.143607, -0.47047, 0.750257, 0.32302, -0.375129, -0.16151
-0.279686, 0.944127, 0.139843, -0.472064, 0.752938, 0.314236, -0.376469, -0.157118
-0.27213, 0.947226, 0.136065, -0.473613, 0.755542, 0.305446, -0.377771, -0.152723
-0.264549, 0.950237, 0.132275, -0.475119, 0.758069, 0.29665, -0.379035, -0.148325
-0.256944, 0.95316, 0.128472, -0.47658, 0.760519, 0.287849, -0.38026, -0.143925
-0.249315, 0.955995, 0.124658, -0.477998, 0.762894, 0.279042, -0.381447, -0.139521
-0.241663, 0.958742, 0.120832, -0.479371, 0.765192, 0.27023, -0.382596, -0.135115
-0.233989, 0.9614, 0.116995, -0.4807, 0.767414, 0.261413, -0.383707, -0.130707
-0.226294, 0.963971, 0.113147, -0.481985, 0.769561, 0.252592, -0.384781, -0.126296
-0.218577, 0.966453, 0.109289, -0.483226, 0.771633, 0.243766, -0.385817, -0.121883
-0.210841, 0.968847, 0.105421, -0.484423, 0.77363, 0.234935, -0.386815, -0.117467
-0.203086, 0.971152, 0.101543, -0.485576, 0.775553, 0.2261, -0.387776, -0.11305
-0.195312, 0.973369, 0.0976558, -0.486685, 0.777401, 0.217261, -0.388701, -0.108631
-0.18752, 0.975498, 0.0937599, -0.487749, 0.779175, 0.208419, -0.389588, -0.104209
-0.179711, 0.977538, 0.0898555, -0.488769, 0.780876, 0.199573, -0.390438, -0.0997863
-0.171886, 0.97949, 0.085943, -0.489745, 0.782503, 0.190723, -0.391251, -0.0953615
-0.164045, 0.981353, 0.0820227, -0.490676, 0.784056, 0.18187, -0.392028, -0.090935
-0.15619, 0.983127, 0.078095, -0.491564, 0.785537, 0.173014, -0.392768, -0.086507
-0.148321, 0.984813, 0.0741603, -0.492407, 0.786944, 0.164155, -0.393472, -0.0820774
-0.140438, 0.986411, 0.0702189, -0.493205, 0.788279, 0.155293, -0.39414, -0.0776464
-0.132542, 0.987919, 0.0662712, -0.49396, 0.789541, 0.146428, -0.394771, -0.0732141
-0.124635, 0.989339, 0.0623175, -0.49467, 0.790731, 0.137561, -0.395365, -0.0687806
-0.116717, 0.990671, 0.0583583, -0.495335, 0.791848, 0.128692, -0.395924, -0.0643458
-0.108788, 0.991913, 0.0543938, -0.495957, 0.792893, 0.11982, -0.396447, -0.05991
-0.100849, 0.993067, 0.0504245, -0.496534, 0.793867, 0.110946, -0.396933, -0.0554731
-0.0929013, 0.994133, 0.0464507, -0.497066, 0.794768, 0.10207, -0.397384, -0.0510352
-0.0849454, 0.995109, 0.0424727, -0.497554, 0.795598, 0.0931927, -0.397799, -0.0465964
-0.0769818, 0.995996, 0.0384909, -0.497998, 0.796355, 0.0843135, -0.398178, -0.0421567
-0.0690114, 0.996795, 0.0345057, -0.498398, 0.797042, 0.0754327, -0.398521, -0.0377163
-0.0610348, 0.997505, 0.0305174, -0.498753, 0.797657, 0.0665505, -0.398828, -0.0332752
-0.0530528, 0.998126, 0.0265264, -0.499063, 0.7982, 0.057667, -0.3991, -0.0288335
-0.0450661, 0.998659, 0.022533, -0.499329, 0.798673, 0.0487824, -0.399336, -0.0243912
-0.0370753, 0.999102, 0.0185377, -0.499551, 0.799074, 0.0398968, -0.399537, -0.0199484
-0.0290813, 0.999457, 0.0145407, -0.499728, 0.799403, 0.0310103, -0.399702, -0.0155051
-0.0210847, 0.999722, 0.0105423, -0.499861, 0.799662, 0.022123, -0.399831, -0.0110615
-0.0130862, 0.999899, 0.0065431, -0.499949, 0.799849, 0.0132351, -0.399925, -0.00661755
-0.00508654, 0.999987, 0.00254327, -0.499993, 0.799966, 0.0043467, -0.399983, -0.00217335
0.00291357, 0.999986, -0.00145679, -0.499993, 0.800011, -0.00454208, -0.400005, 0.00227104
0.0109134, 0.999896, -0.00545671, -0.499948, 0.799985, -0.0134311, -0.399993, 0.00671555
0.0189123, 0.999717, -0.00945615, -0.499859, 0.799888, -0.0223203, -0.399944, 0.0111601
0.0269095, 0.99945, -0.0134548, -0.499725, 0.79972, -0.0312094, -0.39986, 0.0156047
0.0349043, 0.999093, -0.0174522, -0.499547, 0.799481, -0.0400984, -0.39974, 0.0200492
0.042896, 0.998648, -0.021448, -0.499324, 0.79917, -0.0489872, -0.399585, 0.0244936
0.0508839, 0.998113, -0.0254419, -0.499057, 0.798788, -0.0578755, -0.399394, 0.0289378
0.0588672, 0.99749, -0.0294336, -0.498745, 0.798335, -0.0667634, -0.399168, 0.0333817
0.0668453, 0.996778, -0.0334227, -0.498389, 0.797811, -0.0756506, -0.398905, 0.0378253
0.0748175, 0.995977, -0.0374087, -0.497989, 0.797215, -0.084537, -0.398607, 0.0422685
0.082783, 0.995087, -0.0413915, -0.497544, 0.796547, -0.0934225, -0.398274, 0.0467113
0.090741, 0.994109, -0.0453705, -0.497054, 0.795808, -0.102307, -0.397904, 0.0511535
0.098691, 0.993041, -0.0493455, -0.496521, 0.794997, -0.11119, -0.397499, 0.0555952
0.106632, 0.991885, -0.0533161, -0.495943, 0.794115, -0.120072, -0.397057, 0.0600362
0.114564, 0.99064, -0.0572819, -0.49532, 0.79316, -0.128953, -0.39658, 0.0644764
0.122485, 0.989306, -0.0612425, -0.494653, 0.792133, -0.137832, -0.396067, 0.0689159
0.130395, 0.987883, -0.0651977, -0.493942, 0.791034, -0.146709, -0.395517, 0.0733545
0.138294, 0.986372, -0.069147, -0.493186, 0.789862, -0.155584, -0.394931, 0.0777922
0.14618, 0.984772, -0.0730901, -0.492386, 0.788618, -0.164458, -0.394309, 0.0822288
0.154053, 0.983083, -0.0770266, -0.491542, 0.787302, -0.173329, -0.393651, 0.0866644
0.161912, 0.981306, -0.0809562, -0.490653, 0.785912, -0.182197, -0.392956, 0.0910987
0.169757, 0.979439, -0.0848784, -0.48972, 0.784449, -0.191064, -0.392224, 0.0955319
0.177586, 0.977485, -0.088793, -0.488742, 0.782913, -0.199927, -0.391456, 0.0999637
0.185399, 0.975441, -0.0926995, -0.487721, 0.781303, -0.208788, -0.390651, 0.104394
0.193195, 0.973309, -0.0965976, -0.486655, 0.779619, -0.217646, -0.38981, 0.108823
0.200974, 0.971089, -0.100487, -0.485544, 0.777862, -0.226501, -0.388931, 0.11325
0.208734, 0.968779, -0.104367, -0.48439, 0.77603, -0.235352, -0.388015, 0.117676
0.216475, 0.966382, -0.108238, -0.483191, 0.774123, -0.2442, -0.387062, 0.1221
0.224197, 0.963896, -0.112098, -0.481948, 0.772142, -0.253044, -0.386071, 0.126522
0.231898, 0.961321, -0.115949, -0.480661, 0.770086, -0.261884, -0.385043, 0.130942
0.239577, 0.958659, -0.119789, -0.479329, 0.767955, -0.27072, -0.383977, 0.13536
0.247235, 0.955908, -0.123617, -0.477954, 0.765747, -0.279552, -0.382874, 0.139776
0.254869, 0.953068, -0.127435, -0.476534, 0.763464, -0.28838, -0.381732, 0.14419
0.26248, 0.950141, -0.13124, -0.47507, 0.761105, -0.297202, -0.380552, 0.148601
0.270067, 0.947125, -0.135034, -0.473562, 0.758669, -0.30602, -0.379334, 0.15301
0.277629, 0.944021, -0.138814, -0.472011, 0.756156, -0.314833, -0.378078, 0.157416
0.285164, 0.940829, -0.142582, -0.470415, 0.753566, -0.32364, -0.376783, 0.16182
0.292673, 0.937549, -0.146337, -0.468775, 0.750898, -0.332442, -0.375449, 0.166221
0.300155, 0.934181, -0.150077, -0.467091, 0.748152, -0.341238, -0.374076, 0.170619
0.307608, 0.930725, -0.153804, -0.465363, 0.745328, -0.350028, -0.372664, 0.175014
0.315032, 0.927182, -0.157516, -0.463591, 0.742425, -0.358811, -0.371213, 0.179406
0.322427, 0.92355, -0.161213, -0.461775, 0.739443, -0.367588, -0.369721, 0.183794
0.329791, 0.919831, -0.164895, -0.459916, 0.736381, -0.376359, -0.368191, 0.188179
0.337123, 0.916024, -0.168561, -0.458012, 0.733239, -0.385122, -0.36662, 0.192561
0.344423, 0.91213, -0.172212, -0.456065, 0.730017, -0.393877, -0.365008, 0.196939
0.35169, 0.908148, -0.175845, -0.454074, 0.726714, -0.402625, -0.363357, 0.201312
0.358924, 0.904079, -0.179462, -0.45204, 0.723329, -0.411365, -0.361665, 0.205682
0.366122, 0.899922, -0.183061, -0.449961, 0.719863, -0.420096, -0.359931, 0.210048
0.373285, 0.895679, -0.186643, -0.447839, 0.716314, -0.428819, -0.358157, 0.21441
0.380412, 0.891348, -0.190206, -0.445674, 0.712682, -0.437533, -0.356341, 0.218767
0.387502, 0.88693, -0.193751, -0.443465, 0.708967, -0.446238, -0.354484, 0.223119
0.394553, 0.882425, -0.197277, -0.441213, 0.705168, -0.454933, -0.352584, 0.227466
0.401566, 0.877833, -0.200783, -0.438917, 0.701285, -0.463617, -0.350643, 0.231809
0.40854, 0.873155, -0.20427, -0.436577, 0.697317, -0.472292, -0.348659, 0.236146
0.415472, 0.86839, -0.207736, -0.434195, 0.693263, -0.480956, -0.346632, 0.240478
0.422363, 0.863538, -0.211182, -0.431769, 0.689124, -0.489608, -0.344562, 0.244804
0.429212, 0.8586, -0.214606, -0.4293, 0.684897, -0.498249, -0.342449, 0.249124
0.436018, 0.853576, -0.218009, -0.426788, 0.680584, -0.506878, -0.340292, 0.253439
0.44278, 0.848465, -0.22139, -0.424233, 0.676183, -0.515494, -0.338091, 0.257747
0.449497, 0.843269, -0.224748, -0.421634, 0.671693, -0.524098, -0.335846, 0.262049
0.456168, 0.837986, -0.228084, -0.418993, 0.667114, -0.532688, -0.333557, 0.266344
0.462793, 0.832618, -0.231396, -0.416309, 0.662445, -0.541264, -0.331223, 0.270632
0.469369, 0.827164, -0.234685, -0.413582, 0.657686, -0.549826, -0.328843, 0.274913
0.475898, 0.821625, -0.237949, -0.410812, 0.652836, -0.558373, -0.326418, 0.279187
0.482377, 0.816, -0.241188, -0.408, 0.647894, -0.566905, -0.323947, 0.283453
0.488805, 0.810291, -0.244403, -0.405145, 0.64286, -0.575421, -0.32143, 0.28771
0.495183, 0.804496, -0.247591, -0.402248, 0.637733, -0.58392, -0.318867, 0.29196
0.501508, 0.798616, -0.250754, -0.399308, 0.632512, -0.592403, -0.316256, 0.296201
0.50778, 0.792652, -0.25389, -0.396326, 0.627196, -0.600868, -0.313598, 0.300434
0.513998, 0.786603, -0.256999, -0.393302, 0.621785, -0.609314, -0.310893, 0.304657
0.52016, 0.78047, -0.26008, -0.390235, 0.616278, -0.617742, -0.308139, 0.308871
0.526267, 0.774253, -0.263134, -0.387127, 0.610675, -0.62615, -0.305337, 0.313075
0.532317, 0.767952, -0.266158, -0.383976, 0.604973, -0.634538, -0.302487, 0.317269
0.538309, 0.761568, -0.269154, -0.380784, 0.599173, -0.642905, -0.299587, 0.321453
0.544241, 0.7551, -0.272121, -0.37755, 0.593274, -0.651251, -0.296637, 0.325625
0.550114, 0.748548, -0.275057, -0.374274, 0.587275, -0.659574, -0.293638, 0.329787
0.555926, 0.741914, -0.277963, -0.370957, 0.581176, -0.667874, -0.290588, 0.333937
0.561676, 0.735197, -0.280838, -0.367599, 0.574974, -0.67615, -0.287487, 0.338075
0.567362, 0.728397, -0.283681, -0.364199, 0.56867, -0.684402, -0.284335, 0.342201
0.572985, 0.721516, -0.286492, -0.360758, 0.562262, -0.692628, -0.281131, 0.346314
0.578542, 0.714552, -0.289271, -0.357276, 0.55575, -0.700828, -0.277875, 0.350414
0.584034, 0.707506, -0.292017, -0.353753, 0.549133, -0.709001, -0.274567, 0.354501
0.589458, 0.700379, -0.294729, -0.35019, 0.54241, -0.717146, -0.271205, 0.358573
0.594814, 0.693171, -0.297407, -0.346586, 0.53558, -0.725261, -0.26779, 0.362631
0.6001, 0.685882, -0.30005, -0.342941, 0.528641, -0.733347, -0.264321, 0.366673
0.605316, 0.678512, -0.302658, -0.339256, 0.521594, -0.741402, -0.260797, 0.370701
0.61046, 0.671063, -0.30523, -0.335531, 0.514437, -0.749424, -0.257218, 0.374712
0.615532, 0.663533, -0.307766, -0.331766, 0.507169, -0.757414, -0.253584, 0.378707
0.62053, 0.655924, -0.310265, -0.327962, 0.499789, -0.765369, -0.249895, 0.382685
0.625453, 0.648235, -0.312726, -0.324118, 0.492296, -0.773289, -0.246148, 0.386645
0.6303, 0.640468, -0.31515, -0.320234, 0.48469, -0.781173, -0.242345, 0.390586
0.635069, 0.632622, -0.317535, -0.316311, 0.476968, -0.789019, -0.238484, 0.394509
0.639761, 0.624698, -0.31988, -0.312349, 0.469131, -0.796826, -0.234565, 0.398413
0.644373, 0.616697, -0.322186, -0.308348, 0.461177, -0.804593, -0.230588, 0.402297
0.648904, 0.608618, -0.324452, -0.304309, 0.453104, -0.812319, -0.226552, 0.406159
0.653353, 0.600463, -0.326676, -0.300231, 0.444913, -0.820002, -0.222456, 0.410001
0.657719, 0.592231, -0.328859, -0.296115, 0.436601, -0.82764, -0.218301, 0.41382
0.662, 0.583923, -0.331, -0.291961, 0.428169, -0.835233, -0.214084, 0.417617
0.666197, 0.575539, -0.333098, -0.28777, 0.419614, -0.842779, -0.209807, 0.42139
0.670306, 0.567081, -0.335153, -0.283541, 0.410935, -0.850277, -0.205468, 0.425138
0.674327, 0.558548, -0.337164, -0.279274, 0.402132, -0.857724, -0.201066, 0.428862
0.678259, 0.549942, -0.33913, -0.274971, 0.393203, -0.86512, -0.196602, 0.43256
0.682101, 0.541261, -0.34105, -0.270631, 0.384148, -0.872462, -0.192074, 0.436231
0.68585, 0.532508, -0.342925, -0.266254, 0.374965, -0.879749, -0.187482, 0.439875
0.689507, 0.523683, -0.344753, -0.261841, 0.365652, -0.88698, -0.182826, 0.44349
0.693069, 0.514786, -0.346535, -0.257393, 0.35621, -0.894151, -0.178105, 0.447076
0.696535, 0.505818, -0.348268, -0.252909, 0.346636, -0.901262, -0.173318, 0.450631
0.699905, 0.496779, -0.349952, -0.24839, 0.33693, -0.908311, -0.168465, 0.454155
0.703176, 0.487671, -0.351588, -0.243835, 0.32709, -0.915295, -0.163545, 0.457648
0.706347, 0.478493, -0.353173, -0.239246, 0.317115, -0.922213, -0.158558, 0.461106
0.709417, 0.469247, -0.354708, -0.234623, 0.307005, -0.929062, -0.153502, 0.464531
0.712384, 0.459933, -0.356192, -0.229966, 0.296757, -0.93584, -0.148379, 0.46792
0.715248, 0.450552, -0.357624, -0.225276, 0.286371, -0.942545, -0.143186, 0.471273
0.718007, 0.441104, -0.359003, -0.220552, 0.275846, -0.949176, -0.137923, 0.474588
0.720658, 0.431592, -0.360329, -0.215796, 0.26518, -0.955728, -0.13259, 0.477864
0.723202, 0.422014, -0.361601, -0.211007, 0.254373, -0.9622, -0.127186, 0.4811
0.725636, 0.412373, -0.362818, -0.206186, 0.243423, -0.96859, -0.121711, 0.484295
0.72796, 0.402668, -0.36398, -0.201334, 0.232329, -0.974895, -0.116164, 0.487447
0.73017, 0.392901, -0.365085, -0.196451, 0.22109, -0.981112, -0.110545, 0.490556
0.732267, 0.383073, -0.366134, -0.191537, 0.209704, -0.987238, -0.104852, 0.493619
0.734249, 0.373185, -0.367125, -0.186593, 0.198172, -0.993271, -0.0990859, 0.496636
0.736114, 0.363238, -0.368057, -0.181619, 0.186491, -0.999208, -0.0932455, 0.499604
0.737861, 0.353232, -0.36893, -0.176616, 0.174661, -1.00505, -0.0873304, 0.502523
0.739488, 0.343168, -0.369744, -0.171584, 0.16268, -1.01078, -0.0813401, 0.50539
0.740993, 0.333048, -0.370497, -0.166524, 0.150548, -1.01641, -0.0752741, 0.508205
0.742376, 0.322874, -0.371188, -0.161437, 0.138264, -1.02193, -0.0691319, 0.510966
0.743634, 0.312645, -0.371817, -0.156322, 0.125826, -1.02734, -0.062913, 0.513671
0.744766, 0.302363, -0.372383, -0.151181, 0.113234, -1.03264, -0.056617, 0.516318
0.745771, 0.292029, -0.372886, -0.146015, 0.100487, -1.03781, -0.0502434, 0.518906
0.746647, 0.281645, -0.373323, -0.140822, 0.0875834, -1.04286, -0.0437917, 0.521432
0.747392, 0.271211, -0.373696, -0.135606, 0.0745231, -1.04779, -0.0372615, 0.523895
0.748005, 0.26073, -0.374003, -0.130365, 0.0613051, -1.05259, -0.0306525, 0.526293
0.748485, 0.250202, -0.374242, -0.125101, 0.0479287, -1.05725, -0.0239643, 0.528625
0.748828, 0.239629, -0.374414, -0.119814, 0.0343931, -1.06177, -0.0171966, 0.530887
0.749035, 0.229012, -0.374518, -0.114506, 0.0206978, -1.06616, -0.0103489, 0.533078
0.749104, 0.218352, -0.374552, -0.109176, 0.00684213, -1.07039, -0.00342107, 0.535196
0.749032, 0.207652, -0.374516, -0.103826, -0.00717441, -1.07448, 0.00358721, 0.537239
0.748819, 0.196912, -0.374409, -0.098456, -0.0213523, -1.07841, 0.0106761, 0.539204
0.748462, 0.186135, -0.374231, -0.0930673, -0.0356919, -1.08218, 0.0178459, 0.54109
0.74796, 0.175321, -0.37398, -0.0876606, -0.0501935, -1.08579, 0.0250967, 0.542893
0.747311, 0.164473, -0.373656, -0.0822367, -0.0648573, -1.08922, 0.0324286, 0.544612
0.746514, 0.153593, -0.373257, -0.0767965, -0.0796835, -1.09249, 0.0398418, 0.546243
0.745568, 0.142682, -0.372784, -0.0713409, -0.0946721, -1.09557, 0.0473361, 0.547785
0.744469, 0.131742, -0.372235, -0.0658708, -0.109823, -1.09847, 0.0549116, 0.549235
0.743218, 0.120774, -0.371609, -0.0603871, -0.125136, -1.10118, 0.0625682, 0.55059
0.741812, 0.109782, -0.370906, -0.0548909, -0.140612, -1.10369, 0.0703058, 0.551847
0.740249, 0.0987661, -0.370125, -0.049383, -0.156248, -1.10601, 0.0781242, 0.553004
0.738529, 0.0877294, -0.369264, -0.0438647, -0.172046, -1.10812, 0.0860231, 0.554058
0.736649, 0.0766737, -0.368324, -0.0383368, -0.188004, -1.11001, 0.0940022, 0.555006
0.734608, 0.0656012, -0.367304, -0.0328006, -0.204122, -1.11169, 0.102061, 0.555845
0.732404, 0.0545142, -0.366202, -0.0272571, -0.220399, -1.11314, 0.110199, 0.556571
0.730035, 0.043415, -0.365018, -0.0217075, -0.236833, -1.11437, 0.118416, 0.557183
0.727501, 0.0323059, -0.363751, -0.016153, -0.253423, -1.11535, 0.126712, 0.557676
0.724799, 0.0211894, -0.3624, -0.0105947, -0.270169, -1.1161, 0.135084, 0.558048
0.721929, 0.010068, -0.360964, -0.00503398, -0.287068, -1.11659, 0.143534, 0.558295
0.718888, -0.00105587, -0.359444, 0.000527935, -0.304118, -1.11683, 0.152059, 0.558414
0.715674, -0.0121795, -0.357837, 0.00608973, -0.321318, -1.1168, 0.160659, 0.558401
0.712288, -0.0233001, -0.356144, 0.01165, -0.338665, -1.11651, 0.169332, 0.558254
0.708726, -0.034415, -0.354363, 0.0172075, -0.356157, -1.11594, 0.178078, 0.557968
0.704988, -0.0455213, -0.352494, 0.0227607, -0.373791, -1.11508, 0.186896, 0.55754
0.701073, -0.0566162, -0.350536, 0.0283081, -0.391565, -1.11393, 0.195782, 0.556966
0.696978, -0.0676966, -0.348489, 0.0338483, -0.409474, -1.11249, 0.204737, 0.556243
0.692703, -0.0787595, -0.346351, 0.0393798, -0.427517, -1.11073, 0.213758, 0.555366
0.688246, -0.0898017, -0.344123, 0.0449009, -0.445688, -1.10867, 0.222844, 0.554333
0.683606, -0.10082, -0.341803, 0.05041, -0.463984, -1.10628, 0.231992, 0.55314
0.678782, -0.111811, -0.339391, 0.0559056, -0.482401, -1.10356, 0.241201, 0.551782
0.673773, -0.122772, -0.336886, 0.061386, -0.500934, -1.10051, 0.250467, 0.550255
0.668577, -0.133699, -0.334288, 0.0668493, -0.519578, -1.09711, 0.259789, 0.548557
0.663194, -0.144588, -0.331597, 0.0722939, -0.538328, -1.09336, 0.269164, 0.546682
0.657622, -0.155436, -0.328811, 0.077718, -0.557179, -1.08925, 0.278589, 0.544627
0.651861, -0.166239, -0.32593, 0.0831196, -0.576123, -1.08478, 0.288061, 0.542388
0.645909, -0.176994, -0.322955, 0.088497, -0.595155, -1.07992, 0.297578, 0.539961
0.639766, -0.187696, -0.319883, 0.0938482, -0.614269, -1.07469, 0.307134, 0.537343
0.633432, -0.198343, -0.316716, 0.0991713, -0.633456, -1.06906, 0.316728, 0.534528
0.626905, -0.208928, -0.313452, 0.104464, -0.65271, -1.06303, 0.326355, 0.531514
0.620184, -0.21945, -0.310092, 0.109725, -0.672022, -1.05659, 0.336011, 0.528295
0.613271, -0.229903, -0.306635, 0.114951, -0.691384, -1.04974, 0.345692, 0.52487
0.606163, -0.240283, -0.303081, 0.120141, -0.710788, -1.04247, 0.355394, 0.521233
0.59886, -0.250586, -0.29943, 0.125293, -0.730223, -1.03476, 0.365112, 0.517381
0.591364, -0.260808, -0.295682, 0.130404, -0.749681, -1.02662, 0.37484, 0.51331
0.583672, -0.270944, -0.291836, 0.135472, -0.769151, -1.01803, 0.384575, 0.509016
0.575786, -0.280989, -0.287893, 0.140495, -0.788621, -1.00899, 0.394311, 0.504497
0.567705, -0.29094, -0.283853, 0.14547, -0.808082, -0.999497, 0.404041, 0.499749
0.55943, -0.300791, -0.279715, 0.150395, -0.827522, -0.989535, 0.413761, 0.494768
0.550961, -0.310537, -0.27548, 0.155269, -0.846927, -0.979101, 0.423464, 0.489551
0.542298, -0.320175, -0.271149, 0.160087, -0.866287, -0.96819, 0.433143, 0.484095
0.533442, -0.329698, -0.266721, 0.164849, -0.885587, -0.956795, 0.442793, 0.478397
0.524394, -0.339103, -0.262197, 0.169551, -0.904814, -0.944911, 0.452407, 0.472456
0.515154, -0.348384, -0.257577, 0.174192, -0.923954, -0.932534, 0.461977, 0.466267
0.505724, -0.357536, -0.252862, 0.178768, -0.942992, -0.919659, 0.471496, 0.45983
0.496105, -0.366554, -0.248053, 0.183277, -0.961914, -0.906282, 0.480957, 0.453141
0.486298, -0.375434, -0.243149, 0.187717, -0.980704, -0.892399, 0.490352, 0.446199
0.476305, -0.38417, -0.238152, 0.192085, -0.999345, -0.878007, 0.499673, 0.439004
0.466126, -0.392756, -0.233063, 0.196378, -1.01782, -0.863104, 0.508911, 0.431552
0.455765, -0.401189, -0.227883, 0.200594, -1.03612, -0.847688, 0.518059, 0.423844
0.445223, -0.409462, -0.222612, 0.204731, -1.05422, -0.831757, 0.527108, 0.415879
0.434502, -0.41757, -0.217251, 0.208785, -1.0721, -0.815312, 0.536049, 0.407656
0.423605, -0.425509, -0.211802, 0.212755, -1.08975, -0.798351, 0.544873, 0.399176
0.412533, -0.433274, -0.206267, 0.216637, -1.10714, -0.780877, 0.553571, 0.390438
0.401291, -0.440858, -0.200645, 0.220429, -1.12427, -0.76289, 0.562134, 0.381445
0.38988, -0.448258, -0.19494, 0.224129, -1.1411, -0.744394, 0.570552, 0.372197
0.378303, -0.455467, -0.189152, 0.227734, -1.15763, -0.725391, 0.578816, 0.362695
0.366565, -0.462482, -0.183282, 0.231241, -1.17383, -0.705886, 0.586917, 0.352943
0.354668, -0.469296, -0.177334, 0.234648, -1.18969, -0.685883, 0.594844, 0.342941
0.342616, -0.475905, -0.171308, 0.237953, -1.20518, -0.665389, 0.602588, 0.332694
0.330413, -0.482305, -0.165207, 0.241153, -1.22028, -0.64441, 0.610139, 0.322205
0.318064, -0.48849, -0.159032, 0.244245, -1.23498, -0.622955, 0.617489, 0.311478
0.305571, -0.494456, -0.152786, 0.247228, -1.24925, -0.601033, 0.624626, 0.300516
0.29294, -0.500198, -0.14647, 0.250099, -1.26308, -0.578652, 0.631541, 0.289326
0.280176, -0.505712, -0.140088, 0.252856, -1.27645, -0.555825, 0.638226, 0.277912
0.267282, -0.510993, -0.133641, 0.255497, -1.28934, -0.532562, 0.64467, 0.266281
0.254265, -0.516037, -0.127133, 0.258019, -1.30173, -0.508878, 0.650864, 0.254439
0.241129, -0.520841, -0.120565, 0.26042, -1.3136, -0.484784, 0.6568, 0.242392
0.22788, -0.525399, -0.11394, 0.2627, -1.32494, -0.460298, 0.662468, 0.230149
0.214523, -0.529709, -0.107261, 0.264855, -1.33572, -0.435433, 0.66786, 0.217717
0.201063, -0.533767, -0.100532, 0.266883, -1.34594, -0.410208, 0.672968, 0.205104
0.187508, -0.537569, -0.0937538, 0.268784, -1.35557, -0.384639, 0.677784, 0.19232
0.173862, -0.541112, -0.0869308, 0.270556, -1.3646, -0.358746, 0.682299, 0.179373
0.160131, -0.544393, -0.0800657, 0.272196, -1.37302, -0.332548, 0.686508, 0.166274
0.146323, -0.547409, -0.0731617, 0.273705, -1.38081, -0.306065, 0.690403, 0.153033
0.132444, -0.550158, -0.0662219, 0.275079, -1.38796, -0.279319, 0.693978, 0.139659
0.118499, -0.552637, -0.0592496, 0.276318, -1.39445, -0.252331, 0.697226, 0.126165
0.104496, -0.554843, -0.0522482, 0.277422, -1.40029, -0.225123, 0.700143, 0.112562
0.0904419, -0.556776, -0.045221, 0.278388, -1.40545, -0.19772, 0.702724, 0.0988602
0.0763427, -0.558433, -0.0381713, 0.279217, -1.40993, -0.170145, 0.704963, 0.0850725
0.0622055, -0.559813, -0.0311027, 0.279907, -1.41372, -0.142422, 0.706858, 0.071211
0.0480374, -0.560914, -0.0240187, 0.280457, -1.41681, -0.114576, 0.708405, 0.0572878
0.0338453, -0.561736, -0.0169227, 0.280868, -1.4192, -0.0866313, 0.709602, 0.0433157
0.0196364, -0.562278, -0.00981821, 0.281139, -1.42089, -0.0586143, 0.710446, 0.0293072
