S,R,Z,Psi
0.43,0.00429949,6.02916e-05,0.00849236
0.44,0.00439948,6.21282e-05,0.00868986
0.45,0.00449946,6.39845e-05,0.00888735
0.46,0.00459944,6.58605e-05,0.00908484
0.47,0.00469942,6.77563e-05,0.00928234
0.48,0.0047994,6.96718e-05,0.00947983
0.49,0.00489938,7.16071e-05,0.00967732
0.5,0.00499936,7.35621e-05,0.00987482
0.51,0.00509934,7.55369e-05,0.0100723
0.52,0.00519931,7.75314e-05,0.0102698
0.53,0.00529929,7.95456e-05,0.0104673
0.54,0.00539927,8.15796e-05,0.0106648
0.55,0.00549925,8.36334e-05,0.0108623
0.56,0.00559922,8.57069e-05,0.0110598
0.57,0.0056992,8.78001e-05,0.0112573
0.58,0.00579918,8.99131e-05,0.0114548
0.59,0.00589915,9.20458e-05,0.0116522
0.6,0.00599913,9.41982e-05,0.0118497
0.61,0.0060991,9.63704e-05,0.0120472
0.62,0.00619908,9.85624e-05,0.0122447
0.63,0.00629905,0.000100774,0.0124422
0.64,0.00639902,0.000103005,0.0126397
0.65,0.006499,0.000105257,0.0128372
0.66,0.00659897,0.000107528,0.0130347
0.67,0.00669894,0.000109818,0.0132322
0.68,0.00679891,0.000112129,0.0134297
0.69,0.00689889,0.000114459,0.0136272
0.7,0.00699886,0.000116809,0.0138246
0.71,0.00709883,0.000119178,0.0140221
0.72,0.0071988,0.000121568,0.0142196
0.73,0.00729877,0.000123977,0.0144171
0.74,0.00739873,0.000126406,0.0146146
0.75,0.0074987,0.000128854,0.0148121
0.76,0.00759867,0.000131323,0.0150096
0.77,0.00769864,0.000133811,0.0152071
0.78,0.0077986,0.000136319,0.0154046
0.79,0.00789857,0.000138846,0.015602
0.8,0.00799854,0.000141393,0.0157995
0.81,0.0080985,0.00014396,0.015997
0.82,0.00819847,0.000146547,0.0161945
0.83,0.00829843,0.000149154,0.016392
0.84,0.0083984,0.00015178,0.0165895
0.85,0.00849836,0.000154426,0.016787
0.86,0.00859832,0.000157092,0.0169845
0.87,0.00869828,0.000159777,0.0171819
0.88,0.00879825,0.000162483,0.0173794
0.89,0.00889821,0.000165208,0.0175769
0.9,0.00899817,0.000167952,0.0177744
0.91,0.00909813,0.000170717,0.0179719
0.92,0.00919809,0.000173501,0.0181694
0.93,0.00929805,0.000176305,0.0183669
0.94,0.00939801,0.000179128,0.0185644
0.95,0.00949796,0.000181972,0.0187618
0.96,0.00959792,0.000184835,0.0189593
0.97,0.00969788,0.000187718,0.0191568
0.98,0.00979783,0.000190621,0.0193543
0.99,0.00989779,0.000193543,0.0195518
1,0.00999774,0.000196485,0.0197493
1.01,0.0100977,0.000199447,0.0199468
1.02,0.0101977,0.000202429,0.0201442
1.03,0.0102976,0.00020543,0.0203417
1.04,0.0103976,0.000208451,0.0205392
1.05,0.0104975,0.000211492,0.0207367
1.06,0.0105975,0.000214552,0.0209342
1.07,0.0106974,0.000217633,0.0211317
1.08,0.0107974,0.000220733,0.0213291
1.09,0.0108973,0.000223852,0.0215266
1.1,0.0109973,0.000226992,0.0217241
1.11,0.0110972,0.000230151,0.0219216
1.12,0.0111972,0.00023333,0.0221191
1.13,0.0112971,0.000236529,0.0223166
1.14,0.0113971,0.000239747,0.022514
1.15,0.011497,0.000242985,0.0227115
1.16,0.0115969,0.000246243,0.022909
1.17,0.0116969,0.000249521,0.0231065
1.18,0.0117968,0.000252818,0.023304
1.19,0.0118968,0.000256135,0.0235015
1.2,0.0119967,0.000259472,0.0236989
1.21,0.0120967,0.000262829,0.0238964
1.22,0.0121966,0.000266205,0.0240939
1.23,0.0122965,0.000269601,0.0242914
1.24,0.0123965,0.000273017,0.0244889
1.25,0.0124964,0.000276453,0.0246864
1.26,0.0125964,0.000279908,0.0248838
1.27,0.0126963,0.000283383,0.0250813
1.28,0.0127962,0.000286878,0.0252788
1.29,0.0128962,0.000290392,0.0254763
1.3,0.0129961,0.000293926,0.0256738
1.31,0.013096,0.00029748,0.0258712
1.32,0.013196,0.000301054,0.0260687
1.33,0.0132959,0.000304647,0.0262662
1.34,0.0133958,0.000308261,0.0264637
1.35,0.0134958,0.000311894,0.0266612
1.36,0.0135957,0.000315546,0.0268586
1.37,0.0136956,0.000319218,0.0270561
1.38,0.0137956,0.000322911,0.0272536
1.39,0.0138955,0.000326622,0.0274511
1.4,0.0139954,0.000330354,0.0276486
1.41,0.0140954,0.000334105,0.027846
1.42,0.0141953,0.000337876,0.0280435
1.43,0.0142952,0.000341667,0.028241
1.44,0.0143951,0.000345478,0.0284385
1.45,0.0144951,0.000349308,0.0286359
1.46,0.014595,0.000353158,0.0288334
1.47,0.0146949,0.000357027,0.0290309
1.48,0.0147948,0.000360917,0.0292284
1.49,0.0148948,0.000364826,0.0294259
1.5,0.0149947,0.000368755,0.0296233
1.51,0.0150946,0.000372703,0.0298208
1.52,0.0151945,0.000376672,0.0300183
1.53,0.0152944,0.00038066,0.0302158
1.54,0.0153944,0.000384668,0.0304132
1.55,0.0154943,0.000388695,0.0306107
1.56,0.0155942,0.000392742,0.0308082
1.57,0.0156941,0.000396809,0.0310057
1.58,0.015794,0.000400896,0.0312032
1.59,0.0158939,0.000405003,0.0314006
1.6,0.0159938,0.000409129,0.0315981
1.61,0.0160938,0.000413275,0.0317956
1.62,0.0161937,0.00041744,0.0319931
1.63,0.0162936,0.000421626,0.0321905
1.64,0.0163935,0.000425831,0.032388
1.65,0.0164934,0.000430056,0.0325855
1.66,0.0165933,0.0004343,0.032783
1.67,0.0166932,0.000438565,0.0329804
1.68,0.0167931,0.000442849,0.0331779
1.69,0.016893,0.000447152,0.0333754
1.7,0.0169929,0.000451476,0.0335729
1.71,0.0170928,0.000455819,0.0337703
1.72,0.0171927,0.000460182,0.0339678
1.73,0.0172926,0.000464565,0.0341653
1.74,0.0173925,0.000468967,0.0343628
1.75,0.0174924,0.000473389,0.0345602
1.76,0.0175923,0.000477831,0.0347577
1.77,0.0176922,0.000482292,0.0349552
1.78,0.0177921,0.000486774,0.0351526
1.79,0.017892,0.000491275,0.0353501
1.8,0.0179919,0.000495795,0.0355476
1.81,0.0180918,0.000500336,0.0357451
1.82,0.0181917,0.000504896,0.0359425
1.83,0.0182916,0.000509476,0.03614
1.84,0.0183915,0.000514076,0.0363375
1.85,0.0184914,0.000518695,0.0365349
1.86,0.0185913,0.000523334,0.0367324
1.87,0.0186912,0.000527993,0.0369299
1.88,0.0187911,0.000532672,0.0371274
1.89,0.018891,0.00053737,0.0373248
1.9,0.0189908,0.000542088,0.0375223
1.91,0.0190907,0.000546825,0.0377198
1.92,0.0191906,0.000551583,0.0379172
1.93,0.0192905,0.00055636,0.0381147
1.94,0.0193904,0.000561157,0.0383122
1.95,0.0194903,0.000565974,0.0385097
1.96,0.0195901,0.00057081,0.0387071
1.97,0.01969,0.000575666,0.0389046
1.98,0.0197899,0.000580542,0.0391021
1.99,0.0198898,0.000585437,0.0392995
2,0.0199897,0.000590352,0.039497
2.01,0.0200895,0.000595287,0.0396945
2.02,0.0201894,0.000600242,0.0398919
2.03,0.0202893,0.000605216,0.0400894
2.04,0.0203892,0.000610211,0.0402869
2.05,0.020489,0.000615224,0.0404844
2.06,0.0205889,0.000620258,0.0406818
2.07,0.0206888,0.000625311,0.0408793
2.08,0.0207886,0.000630384,0.0410768
2.09,0.0208885,0.000635477,0.0412742
2.1,0.0209884,0.000640589,0.0414717
2.11,0.0210882,0.000645721,0.0416692
2.12,0.0211881,0.000650873,0.0418666
2.13,0.021288,0.000656045,0.0420641
2.14,0.0213878,0.000661236,0.0422616
2.15,0.0214877,0.000666447,0.042459
2.16,0.0215876,0.000671678,0.0426565
2.17,0.0216874,0.000676928,0.042854
2.18,0.0217873,0.000682199,0.0430514
2.19,0.0218871,0.000687489,0.0432489
2.2,0.021987,0.000692798,0.0434464
2.21,0.0220869,0.000698128,0.0436438
2.22,0.0221867,0.000703477,0.0438413
2.23,0.0222866,0.000708845,0.0440388
2.24,0.0223864,0.000714234,0.0442362
2.25,0.0224863,0.000719642,0.0444337
2.26,0.0225861,0.00072507,0.0446311
2.27,0.022686,0.000730518,0.0448286
2.28,0.0227858,0.000735985,0.0450261
2.29,0.0228857,0.000741472,0.0452235
2.3,0.0229855,0.000746979,0.045421
2.31,0.0230854,0.000752505,0.0456185
2.32,0.0231852,0.000758051,0.0458159
2.33,0.023285,0.000763617,0.0460134
2.34,0.0233849,0.000769203,0.0462109
2.35,0.0234847,0.000774808,0.0464083
2.36,0.0235846,0.000780433,0.0466058
2.37,0.0236844,0.000786078,0.0468033
2.38,0.0237842,0.000791743,0.0470007
2.39,0.0238841,0.000797427,0.0471982
2.4,0.0239839,0.000803131,0.0473956
2.41,0.0240838,0.000808854,0.0475931
2.42,0.0241836,0.000814598,0.0477906
2.43,0.0242834,0.000820361,0.047988
2.44,0.0243833,0.000826144,0.0481855
2.45,0.0244831,0.000831946,0.0483829
2.46,0.0245829,0.000837768,0.0485804
2.47,0.0246827,0.00084361,0.0487779
2.48,0.0247826,0.000849472,0.0489753
2.49,0.0248824,0.000855353,0.0491728
2.5,0.0249822,0.000861254,0.0493703
2.51,0.025082,0.000867175,0.0495677
2.52,0.0251819,0.000873115,0.0497652
2.53,0.0252817,0.000879076,0.0499626
2.54,0.0253815,0.000885055,0.0501601
2.55,0.0254813,0.000891055,0.0503576
2.56,0.0255811,0.000897074,0.050555
2.57,0.0256809,0.000903113,0.0507525
2.58,0.0257808,0.000909172,0.0509499
2.59,0.0258806,0.000915251,0.0511474
2.6,0.0259804,0.000921349,0.0513449
2.61,0.0260802,0.000927467,0.0515423
2.62,0.02618,0.000933604,0.0517398
2.63,0.0262798,0.000939761,0.0519372
2.64,0.0263796,0.000945938,0.0521347
2.65,0.0264794,0.000952135,0.0523321
2.66,0.0265792,0.000958351,0.0525296
2.67,0.026679,0.000964587,0.0527271
2.68,0.0267788,0.000970843,0.0529245
2.69,0.0268786,0.000977119,0.053122
2.7,0.0269784,0.000983414,0.0533194
2.71,0.0270782,0.000989729,0.0535169
2.72,0.027178,0.000996063,0.0537143
2.73,0.0272778,0.00100242,0.0539118
2.74,0.0273776,0.00100879,0.0541093
2.75,0.0274774,0.00101519,0.0543067
2.76,0.0275772,0.0010216,0.0545042
2.77,0.027677,0.00102803,0.0547016
2.78,0.0277768,0.00103448,0.0548991
2.79,0.0278766,0.00104096,0.0550965
2.8,0.0279764,0.00104745,0.055294
2.81,0.0280762,0.00105396,0.0554914
2.82,0.0281759,0.00106049,0.0556889
2.83,0.0282757,0.00106704,0.0558864
2.84,0.0283755,0.00107362,0.0560838
2.85,0.0284753,0.00108021,0.0562813
2.86,0.0285751,0.00108682,0.0564787
2.87,0.0286749,0.00109345,0.0566762
2.88,0.0287746,0.0011001,0.0568736
2.89,0.0288744,0.00110677,0.0570711
2.9,0.0289742,0.00111346,0.0572685
2.91,0.029074,0.00112016,0.057466
2.92,0.0291737,0.00112689,0.0576634
2.93,0.0292735,0.00113364,0.0578609
2.94,0.0293733,0.00114041,0.0580584
2.95,0.029473,0.0011472,0.0582558
2.96,0.0295728,0.001154,0.0584533
2.97,0.0296726,0.00116083,0.0586507
2.98,0.0297723,0.00116768,0.0588482
2.99,0.0298721,0.00117455,0.0590456
3,0.0299719,0.00118143,0.0592431
3.01,0.0300716,0.00118834,0.0594405
3.02,0.0301714,0.00119526,0.059638
3.03,0.0302711,0.00120221,0.0598354
3.04,0.0303709,0.00120917,0.0600329
3.05,0.0304706,0.00121616,0.0602303
3.06,0.0305704,0.00122316,0.0604278
3.07,0.0306701,0.00123019,0.0606252
3.08,0.0307699,0.00123723,0.0608227
3.09,0.0308696,0.00124429,0.0610201
3.1,0.0309694,0.00125138,0.0612176
3.11,0.0310691,0.00125848,0.061415
3.12,0.0311689,0.0012656,0.0616125
3.13,0.0312686,0.00127274,0.0618099
3.14,0.0313684,0.00127991,0.0620074
3.15,0.0314681,0.00128709,0.0622048
3.16,0.0315678,0.00129429,0.0624023
3.17,0.0316676,0.00130151,0.0625997
3.18,0.0317673,0.00130875,0.0627972
3.19,0.031867,0.00131601,0.0629946
3.2,0.0319668,0.00132329,0.0631921
3.21,0.0320665,0.00133059,0.0633895
3.22,0.0321662,0.00133791,0.063587
3.23,0.032266,0.00134525,0.0637844
3.24,0.0323657,0.00135261,0.0639819
3.25,0.0324654,0.00135999,0.0641793
3.26,0.0325651,0.00136739,0.0643767
3.27,0.0326649,0.0013748,0.0645742
3.28,0.0327646,0.00138224,0.0647716
3.29,0.0328643,0.0013897,0.0649691
3.3,0.032964,0.00139718,0.0651665
3.31,0.0330637,0.00140467,0.065364
3.32,0.0331635,0.00141219,0.0655614
3.33,0.0332632,0.00141973,0.0657589
3.34,0.0333629,0.00142728,0.0659563
3.35,0.0334626,0.00143486,0.0661538
3.36,0.0335623,0.00144245,0.0663512
3.37,0.033662,0.00145007,0.0665486
3.38,0.0337617,0.0014577,0.0667461
3.39,0.0338614,0.00146536,0.0669435
3.4,0.0339611,0.00147303,0.067141
3.41,0.0340608,0.00148072,0.0673384
3.42,0.0341605,0.00148844,0.0675359
3.43,0.0342602,0.00149617,0.0677333
3.44,0.0343599,0.00150392,0.0679308
3.45,0.0344596,0.00151169,0.0681282
3.46,0.0345593,0.00151949,0.0683256
3.47,0.034659,0.0015273,0.0685231
3.48,0.0347587,0.00153513,0.0687205
3.49,0.0348584,0.00154298,0.068918
3.5,0.0349581,0.00155085,0.0691154
3.51,0.0350578,0.00155874,0.0693129
3.52,0.0351575,0.00156665,0.0695103
3.53,0.0352571,0.00157458,0.0697077
3.54,0.0353568,0.00158253,0.0699052
3.55,0.0354565,0.0015905,0.0701026
3.56,0.0355562,0.00159849,0.0703001
3.57,0.0356559,0.0016065,0.0704975
3.58,0.0357555,0.00161453,0.0706949
3.59,0.0358552,0.00162257,0.0708924
3.6,0.0359549,0.00163064,0.0710898
3.61,0.0360545,0.00163873,0.0712873
3.62,0.0361542,0.00164683,0.0714847
3.63,0.0362539,0.00165496,0.0716821
3.64,0.0363536,0.00166311,0.0718796
3.65,0.0364532,0.00167127,0.072077
3.66,0.0365529,0.00167946,0.0722745
3.67,0.0366525,0.00168766,0.0724719
3.68,0.0367522,0.00169589,0.0726693
3.69,0.0368519,0.00170413,0.0728668
3.7,0.0369515,0.0017124,0.0730642
3.71,0.0370512,0.00172068,0.0732617
3.72,0.0371508,0.00172899,0.0734591
3.73,0.0372505,0.00173731,0.0736565
3.74,0.0373501,0.00174565,0.073854
3.75,0.0374498,0.00175401,0.0740514
3.76,0.0375494,0.0017624,0.0742488
3.77,0.0376491,0.0017708,0.0744463
3.78,0.0377487,0.00177922,0.0746437
3.79,0.0378483,0.00178766,0.0748412
3.8,0.037948,0.00179612,0.0750386
3.81,0.0380476,0.0018046,0.075236
3.82,0.0381473,0.0018131,0.0754335
3.83,0.0382469,0.00182162,0.0756309
3.84,0.0383465,0.00183016,0.0758283
3.85,0.0384462,0.00183872,0.0760258
3.86,0.0385458,0.0018473,0.0762232
3.87,0.0386454,0.0018559,0.0764206
3.88,0.038745,0.00186452,0.0766181
3.89,0.0388447,0.00187316,0.0768155
3.9,0.0389443,0.00188181,0.077013
3.91,0.0390439,0.00189049,0.0772104
3.92,0.0391435,0.00189919,0.0774078
3.93,0.0392431,0.00190791,0.0776053
3.94,0.0393428,0.00191664,0.0778027
3.95,0.0394424,0.0019254,0.0780001
3.96,0.039542,0.00193417,0.0781976
3.97,0.0396416,0.00194297,0.078395
3.98,0.0397412,0.00195178,0.0785924
3.99,0.0398408,0.00196062,0.0787899
4,0.0399404,0.00196947,0.0789873
4.01,0.04004,0.00197835,0.0791847
4.02,0.0401396,0.00198724,0.0793822
4.03,0.0402392,0.00199615,0.0795796
4.04,0.0403388,0.00200509,0.079777
4.05,0.0404384,0.00201404,0.0799744
4.06,0.040538,0.00202301,0.0801719
4.07,0.0406376,0.002032,0.0803693
4.08,0.0407372,0.00204102,0.0805667
4.09,0.0408368,0.00205005,0.0807642
4.1,0.0409364,0.0020591,0.0809616
4.11,0.041036,0.00206817,0.081159
4.12,0.0411356,0.00207726,0.0813565
4.13,0.0412351,0.00208637,0.0815539
4.14,0.0413347,0.0020955,0.0817513
4.15,0.0414343,0.00210465,0.0819488
4.16,0.0415339,0.00211382,0.0821462
4.17,0.0416334,0.00212301,0.0823436
4.18,0.041733,0.00213221,0.082541
4.19,0.0418326,0.00214144,0.0827385
4.2,0.0419322,0.00215069,0.0829359
4.21,0.0420317,0.00215996,0.0831333
4.22,0.0421313,0.00216924,0.0833308
4.23,0.0422309,0.00217855,0.0835282
4.24,0.0423304,0.00218788,0.0837256
4.25,0.04243,0.00219722,0.083923
4.26,0.0425295,0.00220659,0.0841205
4.27,0.0426291,0.00221597,0.0843179
4.28,0.0427287,0.00222538,0.0845153
4.29,0.0428282,0.0022348,0.0847128
4.3,0.0429278,0.00224425,0.0849102
4.31,0.0430273,0.00225371,0.0851076
4.32,0.0431269,0.00226319,0.085305
4.33,0.0432264,0.0022727,0.0855025
4.34,0.0433259,0.00228222,0.0856999
4.35,0.0434255,0.00229176,0.0858973
4.36,0.043525,0.00230132,0.0860947
4.37,0.0436246,0.00231091,0.0862922
4.38,0.0437241,0.00232051,0.0864896
4.39,0.0438236,0.00233013,0.086687
4.4,0.0439232,0.00233977,0.0868844
4.41,0.0440227,0.00234943,0.0870819
4.42,0.0441222,0.00235911,0.0872793
4.43,0.0442218,0.00236881,0.0874767
4.44,0.0443213,0.00237853,0.0876741
4.45,0.0444208,0.00238827,0.0878716
4.46,0.0445203,0.00239803,0.088069
4.47,0.0446198,0.0024078,0.0882664
4.48,0.0447194,0.0024176,0.0884638
4.49,0.0448189,0.00242742,0.0886612
4.5,0.0449184,0.00243726,0.0888587
4.51,0.0450179,0.00244711,0.0890561
4.52,0.0451174,0.00245699,0.0892535
4.53,0.0452169,0.00246689,0.0894509
4.54,0.0453164,0.0024768,0.0896484
4.55,0.0454159,0.00248674,0.0898458
4.56,0.0455154,0.00249669,0.0900432
4.57,0.0456149,0.00250667,0.0902406
4.58,0.0457144,0.00251666,0.090438
4.59,0.0458139,0.00252667,0.0906355
4.6,0.0459134,0.00253671,0.0908329
4.61,0.0460129,0.00254676,0.0910303
4.62,0.0461124,0.00255683,0.0912277
4.63,0.0462119,0.00256693,0.0914251
4.64,0.0463114,0.00257704,0.0916226
4.65,0.0464109,0.00258717,0.09182
4.66,0.0465103,0.00259732,0.0920174
4.67,0.0466098,0.00260749,0.0922148
4.68,0.0467093,0.00261768,0.0924122
4.69,0.0468088,0.00262789,0.0926097
4.7,0.0469082,0.00263812,0.0928071
4.71,0.0470077,0.00264837,0.0930045
4.72,0.0471072,0.00265864,0.0932019
4.73,0.0472067,0.00266893,0.0933993
4.74,0.0473061,0.00267924,0.0935967
4.75,0.0474056,0.00268957,0.0937942
4.76,0.047505,0.00269992,0.0939916
4.77,0.0476045,0.00271028,0.094189
4.78,0.047704,0.00272067,0.0943864
4.79,0.0478034,0.00273108,0.0945838
4.8,0.0479029,0.0027415,0.0947813
4.81,0.0480023,0.00275195,0.0949787
4.82,0.0481018,0.00276241,0.0951761
4.83,0.0482012,0.0027729,0.0953735
4.84,0.0483007,0.0027834,0.0955709
4.85,0.0484001,0.00279393,0.0957683
4.86,0.0484995,0.00280447,0.0959657
4.87,0.048599,0.00281504,0.0961632
4.88,0.0486984,0.00282562,0.0963606
4.89,0.0487979,0.00283622,0.096558
4.9,0.0488973,0.00284685,0.0967554
4.91,0.0489967,0.00285749,0.0969528
4.92,0.0490962,0.00286815,0.0971502
4.93,0.0491956,0.00287883,0.0973476
4.94,0.049295,0.00288953,0.0975451
4.95,0.0493944,0.00290025,0.0977425
4.96,0.0494938,0.00291099,0.0979399
4.97,0.0495933,0.00292175,0.0981373
4.98,0.0496927,0.00293253,0.0983347
4.99,0.0497921,0.00294333,0.0985321
5,0.0498915,0.00295415,0.0987295
5.01,0.0499909,0.00296499,0.0989269
5.02,0.0500903,0.00297585,0.0991244
5.03,0.0501897,0.00298673,0.0993218
5.04,0.0502891,0.00299762,0.0995192
5.05,0.0503885,0.00300854,0.0997166
5.06,0.0504879,0.00301948,0.099914
5.07,0.0505873,0.00303043,0.100111
5.08,0.0506867,0.00304141,0.100309
5.09,0.0507861,0.0030524,0.100506
5.1,0.0508855,0.00306342,0.100704
5.11,0.0509849,0.00307445,0.100901
5.12,0.0510843,0.00308551,0.101098
5.13,0.0511837,0.00309658,0.101296
5.14,0.051283,0.00310768,0.101493
5.15,0.0513824,0.00311879,0.101691
5.16,0.0514818,0.00312992,0.101888
5.17,0.0515812,0.00314107,0.102086
5.18,0.0516805,0.00315225,0.102283
5.19,0.0517799,0.00316344,0.10248
5.2,0.0518793,0.00317465,0.102678
5.21,0.0519786,0.00318588,0.102875
5.22,0.052078,0.00319713,0.103073
5.23,0.0521774,0.0032084,0.10327
5.24,0.0522767,0.00321969,0.103467
5.25,0.0523761,0.003231,0.103665
5.26,0.0524754,0.00324233,0.103862
5.27,0.0525748,0.00325368,0.10406
5.28,0.0526741,0.00326505,0.104257
5.29,0.0527735,0.00327643,0.104454
5.3,0.0528728,0.00328784,0.104652
5.31,0.0529722,0.00329927,0.104849
5.32,0.0530715,0.00331071,0.105047
5.33,0.0531709,0.00332218,0.105244
5.34,0.0532702,0.00333367,0.105441
5.35,0.0533695,0.00334517,0.105639
5.36,0.0534689,0.0033567,0.105836
5.37,0.0535682,0.00336824,0.106034
5.38,0.0536675,0.00337981,0.106231
5.39,0.0537668,0.00339139,0.106428
5.4,0.0538662,0.00340299,0.106626
5.41,0.0539655,0.00341462,0.106823
5.42,0.0540648,0.00342626,0.107021
5.43,0.0541641,0.00343792,0.107218
5.44,0.0542634,0.0034496,0.107415
5.45,0.0543627,0.0034613,0.107613
5.46,0.0544621,0.00347303,0.10781
5.47,0.0545614,0.00348477,0.108008
5.48,0.0546607,0.00349653,0.108205
5.49,0.05476,0.00350831,0.108402
5.5,0.0548593,0.00352011,0.1086
5.51,0.0549586,0.00353192,0.108797
5.52,0.0550579,0.00354376,0.108995
5.53,0.0551572,0.00355562,0.109192
5.54,0.0552564,0.0035675,0.109389
5.55,0.0553557,0.0035794,0.109587
5.56,0.055455,0.00359131,0.109784
5.57,0.0555543,0.00360325,0.109982
5.58,0.0556536,0.00361521,0.110179
5.59,0.0557529,0.00362718,0.110376
5.6,0.0558521,0.00363918,0.110574
5.61,0.0559514,0.00365119,0.110771
5.62,0.0560507,0.00366323,0.110969
5.63,0.0561499,0.00367528,0.111166
5.64,0.0562492,0.00368736,0.111363
5.65,0.0563485,0.00369945,0.111561
5.66,0.0564477,0.00371156,0.111758
5.67,0.056547,0.0037237,0.111956
5.68,0.0566463,0.00373585,0.112153
5.69,0.0567455,0.00374802,0.11235
5.7,0.0568448,0.00376021,0.112548
5.71,0.056944,0.00377242,0.112745
5.72,0.0570433,0.00378465,0.112943
5.73,0.0571425,0.0037969,0.11314
5.74,0.0572418,0.00380917,0.113337
5.75,0.057341,0.00382146,0.113535
5.76,0.0574402,0.00383377,0.113732
5.77,0.0575395,0.0038461,0.11393
5.78,0.0576387,0.00385845,0.114127
5.79,0.0577379,0.00387082,0.114324
5.8,0.0578372,0.0038832,0.114522
5.81,0.0579364,0.00389561,0.114719
5.82,0.0580356,0.00390804,0.114917
5.83,0.0581348,0.00392048,0.115114
5.84,0.058234,0.00393295,0.115311
5.85,0.0583333,0.00394543,0.115509
5.86,0.0584325,0.00395794,0.115706
5.87,0.0585317,0.00397046,0.115904
5.88,0.0586309,0.00398301,0.116101
5.89,0.0587301,0.00399557,0.116298
5.9,0.0588293,0.00400815,0.116496
5.91,0.0589285,0.00402076,0.116693
5.92,0.0590277,0.00403338,0.116891
5.93,0.0591269,0.00404602,0.117088
5.94,0.0592261,0.00405868,0.117285
5.95,0.0593253,0.00407136,0.117483
5.96,0.0594245,0.00408406,0.11768
5.97,0.0595237,0.00409678,0.117877
5.98,0.0596228,0.00410952,0.118075
5.99,0.059722,0.00412228,0.118272
6,0.0598212,0.00413506,0.11847
6.01,0.0599204,0.00414786,0.118667
6.02,0.0600196,0.00416068,0.118864
6.03,0.0601187,0.00417352,0.119062
6.04,0.0602179,0.00418637,0.119259
6.05,0.0603171,0.00419925,0.119457
6.06,0.0604162,0.00421215,0.119654
6.07,0.0605154,0.00422506,0.119851
6.08,0.0606145,0.004238,0.120049
6.09,0.0607137,0.00425095,0.120246
6.1,0.0608128,0.00426393,0.120444
6.11,0.060912,0.00427692,0.120641
6.12,0.0610111,0.00428993,0.120838
6.13,0.0611103,0.00430297,0.121036
6.14,0.0612094,0.00431602,0.121233
6.15,0.0613086,0.00432909,0.12143
6.16,0.0614077,0.00434219,0.121628
6.17,0.0615068,0.0043553,0.121825
6.18,0.061606,0.00436843,0.122023
6.19,0.0617051,0.00438158,0.12222
6.2,0.0618042,0.00439475,0.122417
6.21,0.0619034,0.00440794,0.122615
6.22,0.0620025,0.00442115,0.122812
6.23,0.0621016,0.00443438,0.12301
6.24,0.0622007,0.00444763,0.123207
6.25,0.0622998,0.00446089,0.123404
6.26,0.0623989,0.00447418,0.123602
6.27,0.0624981,0.00448749,0.123799
6.28,0.0625972,0.00450082,0.123996
6.29,0.0626963,0.00451416,0.124194
6.3,0.0627954,0.00452753,0.124391
6.31,0.0628945,0.00454091,0.124589
6.32,0.0629936,0.00455432,0.124786
6.33,0.0630927,0.00456774,0.124983
6.34,0.0631917,0.00458119,0.125181
6.35,0.0632908,0.00459465,0.125378
6.36,0.0633899,0.00460814,0.125576
6.37,0.063489,0.00462164,0.125773
6.38,0.0635881,0.00463516,0.12597
6.39,0.0636872,0.0046487,0.126168
6.4,0.0637862,0.00466226,0.126365
