S,R,Z,Psi
1.22,0.0121966,0.000267553,0.0242159
1.23,0.0122965,0.000270966,0.0244144
1.24,0.0123964,0.000274399,0.0246129
1.25,0.0124964,0.000277852,0.0248113
1.26,0.0125963,0.000281325,0.0250098
1.27,0.0126963,0.000284817,0.0252083
1.28,0.0127962,0.00028833,0.0254068
1.29,0.0128961,0.000291862,0.0256053
1.3,0.0129961,0.000295414,0.0258037
1.31,0.013096,0.000298986,0.0260022
1.32,0.0131959,0.000302578,0.0262007
1.33,0.0132959,0.000306189,0.0263992
1.34,0.0133958,0.000309821,0.0265977
1.35,0.0134957,0.000313472,0.0267961
1.36,0.0135957,0.000317143,0.0269946
1.37,0.0136956,0.000320834,0.0271931
1.38,0.0137955,0.000324545,0.0273916
1.39,0.0138955,0.000328276,0.0275901
1.4,0.0139954,0.000332026,0.0277885
1.41,0.0140953,0.000335796,0.027987
1.42,0.0141952,0.000339586,0.0281855
1.43,0.0142952,0.000343396,0.028384
1.44,0.0143951,0.000347226,0.0285825
1.45,0.014495,0.000351076,0.0287809
1.46,0.0145949,0.000354945,0.0289794
1.47,0.0146949,0.000358834,0.0291779
1.48,0.0147948,0.000362743,0.0293764
1.49,0.0148947,0.000366672,0.0295748
1.5,0.0149946,0.000370621,0.0297733
1.51,0.0150945,0.00037459,0.0299718
1.52,0.0151945,0.000378578,0.0301703
1.53,0.0152944,0.000382586,0.0303687
1.54,0.0153943,0.000386615,0.0305672
1.55,0.0154942,0.000390662,0.0307657
1.56,0.0155941,0.00039473,0.0309642
1.57,0.015694,0.000398818,0.0311627
1.58,0.015794,0.000402925,0.0313611
1.59,0.0158939,0.000407052,0.0315596
1.6,0.0159938,0.000411199,0.0317581
1.61,0.0160937,0.000415366,0.0319566
1.62,0.0161936,0.000419553,0.032155
1.63,0.0162935,0.00042376,0.0323535
1.64,0.0163934,0.000427986,0.032552
1.65,0.0164933,0.000432232,0.0327505
1.66,0.0165932,0.000436498,0.0329489
1.67,0.0166931,0.000440784,0.0331474
1.68,0.016793,0.00044509,0.0333459
1.69,0.016893,0.000449415,0.0335444
1.7,0.0169929,0.000453761,0.0337428
1.71,0.0170928,0.000458126,0.0339413
1.72,0.0171927,0.000462511,0.0341398
1.73,0.0172926,0.000466916,0.0343382
1.74,0.0173925,0.00047134,0.0345367
1.75,0.0174924,0.000475785,0.0347352
1.76,0.0175923,0.000480249,0.0349337
1.77,0.0176922,0.000484733,0.0351321
1.78,0.0177921,0.000489237,0.0353306
1.79,0.017892,0.000493761,0.0355291
1.8,0.0179918,0.000498305,0.0357276
1.81,0.0180917,0.000502868,0.035926
1.82,0.0181916,0.000507451,0.0361245
1.83,0.0182915,0.000512054,0.036323
1.84,0.0183914,0.000516677,0.0365214
1.85,0.0184913,0.00052132,0.0367199
1.86,0.0185912,0.000525983,0.0369184
1.87,0.0186911,0.000530665,0.0371169
1.88,0.018791,0.000535367,0.0373153
1.89,0.0188909,0.000540089,0.0375138
1.9,0.0189907,0.000544831,0.0377123
1.91,0.0190906,0.000549593,0.0379107
1.92,0.0191905,0.000554374,0.0381092
1.93,0.0192904,0.000559176,0.0383077
1.94,0.0193903,0.000563997,0.0385062
1.95,0.0194902,0.000568838,0.0387046
1.96,0.01959,0.000573698,0.0389031
1.97,0.0196899,0.000578579,0.0391016
1.98,0.0197898,0.00058348,0.0393
1.99,0.0198897,0.0005884,0.0394985
2,0.0199896,0.00059334,0.039697
2.01,0.0200894,0.0005983,0.0398954
2.02,0.0201893,0.00060328,0.0400939
2.03,0.0202892,0.000608279,0.0402924
2.04,0.020389,0.000613298,0.0404908
2.05,0.0204889,0.000618338,0.0406893
2.06,0.0205888,0.000623397,0.0408878
2.07,0.0206887,0.000628475,0.0410862
2.08,0.0207885,0.000633574,0.0412847
2.09,0.0208884,0.000638693,0.0414832
2.1,0.0209883,0.000643831,0.0416816
2.11,0.0210881,0.000648989,0.0418801
2.12,0.021188,0.000654167,0.0420786
2.13,0.0212879,0.000659365,0.042277
2.14,0.0213877,0.000664582,0.0424755
2.15,0.0214876,0.00066982,0.042674
2.16,0.0215874,0.000675077,0.0428724
2.17,0.0216873,0.000680354,0.0430709
2.18,0.0217872,0.000685651,0.0432694
2.19,0.021887,0.000690967,0.0434678
2.2,0.0219869,0.000696304,0.0436663
2.21,0.0220867,0.00070166,0.0438648
2.22,0.0221866,0.000707036,0.0440632
2.23,0.0222864,0.000712432,0.0442617
2.24,0.0223863,0.000717848,0.0444602
2.25,0.0224861,0.000723283,0.0446586
2.26,0.022586,0.000728739,0.0448571
2.27,0.0226858,0.000734214,0.0450556
2.28,0.0227857,0.000739709,0.045254
2.29,0.0228855,0.000745224,0.0454525
2.3,0.0229854,0.000750758,0.045651
2.31,0.0230852,0.000756313,0.0458494
2.32,0.0231851,0.000761887,0.0460479
2.33,0.0232849,0.000767481,0.0462463
2.34,0.0233847,0.000773095,0.0464448
2.35,0.0234846,0.000778729,0.0466433
2.36,0.0235844,0.000784382,0.0468417
2.37,0.0236843,0.000790056,0.0470402
2.38,0.0237841,0.000795749,0.0472387
2.39,0.0238839,0.000801462,0.0474371
2.4,0.0239838,0.000807194,0.0476356
2.41,0.0240836,0.000812947,0.047834
2.42,0.0241834,0.000818719,0.0480325
2.43,0.0242833,0.000824512,0.048231
2.44,0.0243831,0.000830324,0.0484294
2.45,0.0244829,0.000836155,0.0486279
2.46,0.0245827,0.000842007,0.0488263
2.47,0.0246826,0.000847878,0.0490248
2.48,0.0247824,0.00085377,0.0492233
2.49,0.0248822,0.000859681,0.0494217
2.5,0.024982,0.000865612,0.0496202
2.51,0.0250819,0.000871562,0.0498187
2.52,0.0251817,0.000877533,0.0500171
2.53,0.0252815,0.000883523,0.0502156
2.54,0.0253813,0.000889533,0.050414
2.55,0.0254811,0.000895563,0.0506125
2.56,0.0255809,0.000901613,0.0508109
2.57,0.0256808,0.000907682,0.0510094
2.58,0.0257806,0.000913772,0.0512079
2.59,0.0258804,0.000919881,0.0514063
2.6,0.0259802,0.00092601,0.0516048
2.61,0.02608,0.000932159,0.0518032
2.62,0.0261798,0.000938327,0.0520017
2.63,0.0262796,0.000944516,0.0522002
2.64,0.0263794,0.000950724,0.0523986
2.65,0.0264792,0.000956952,0.0525971
2.66,0.026579,0.0009632,0.0527955
2.67,0.0266788,0.000969467,0.052994
2.68,0.0267786,0.000975755,0.0531924
2.69,0.0268784,0.000982062,0.0533909
2.7,0.0269782,0.000988389,0.0535894
2.71,0.027078,0.000994736,0.0537878
2.72,0.0271778,0.0010011,0.0539863
2.73,0.0272776,0.00100749,0.0541847
2.74,0.0273774,0.0010139,0.0543832
2.75,0.0274772,0.00102032,0.0545816
2.76,0.027577,0.00102677,0.0547801
2.77,0.0276768,0.00103323,0.0549785
2.78,0.0277766,0.00103972,0.055177
2.79,0.0278764,0.00104622,0.0553755
2.8,0.0279761,0.00105275,0.0555739
2.81,0.0280759,0.00105929,0.0557724
2.82,0.0281757,0.00106586,0.0559708
2.83,0.0282755,0.00107244,0.0561693
2.84,0.0283753,0.00107905,0.0563677
2.85,0.028475,0.00108567,0.0565662
2.86,0.0285748,0.00109231,0.0567646
2.87,0.0286746,0.00109898,0.0569631
2.88,0.0287744,0.00110566,0.0571615
2.89,0.0288741,0.00111236,0.05736
2.9,0.0289739,0.00111909,0.0575585
2.91,0.0290737,0.00112583,0.0577569
2.92,0.0291735,0.00113259,0.0579554
2.93,0.0292732,0.00113938,0.0581538
2.94,0.029373,0.00114618,0.0583523
2.95,0.0294728,0.001153,0.0585507
2.96,0.0295725,0.00115984,0.0587492
2.97,0.0296723,0.0011667,0.0589476
2.98,0.029772,0.00117359,0.0591461
2.99,0.0298718,0.00118049,0.0593445
3,0.0299716,0.00118741,0.059543
3.01,0.0300713,0.00119435,0.0597414
3.02,0.0301711,0.00120131,0.0599399
3.03,0.0302708,0.00120829,0.0601383
3.04,0.0303706,0.00121529,0.0603368
3.05,0.0304703,0.00122231,0.0605352
3.06,0.0305701,0.00122935,0.0607337
3.07,0.0306698,0.00123641,0.0609321
3.08,0.0307696,0.00124349,0.0611306
3.09,0.0308693,0.00125059,0.061329
3.1,0.0309691,0.00125771,0.0615275
3.11,0.0310688,0.00126485,0.0617259
3.12,0.0311686,0.001272,0.0619244
3.13,0.0312683,0.00127918,0.0621228
3.14,0.031368,0.00128638,0.0623213
3.15,0.0314678,0.0012936,0.0625197
3.16,0.0315675,0.00130084,0.0627182
3.17,0.0316672,0.00130809,0.0629166
3.18,0.031767,0.00131537,0.0631151
3.19,0.0318667,0.00132267,0.0633135
3.2,0.0319664,0.00132999,0.063512
3.21,0.0320662,0.00133732,0.0637104
3.22,0.0321659,0.00134468,0.0639088
3.23,0.0322656,0.00135205,0.0641073
3.24,0.0323653,0.00135945,0.0643057
3.25,0.0324651,0.00136687,0.0645042
3.26,0.0325648,0.0013743,0.0647026
3.27,0.0326645,0.00138176,0.0649011
3.28,0.0327642,0.00138923,0.0650995
3.29,0.0328639,0.00139673,0.065298
3.3,0.0329637,0.00140424,0.0654964
3.31,0.0330634,0.00141178,0.0656949
3.32,0.0331631,0.00141933,0.0658933
3.33,0.0332628,0.00142691,0.0660918
3.34,0.0333625,0.0014345,0.0662902
3.35,0.0334622,0.00144211,0.0664886
3.36,0.0335619,0.00144975,0.0666871
3.37,0.0336616,0.0014574,0.0668855
3.38,0.0337613,0.00146507,0.067084
3.39,0.033861,0.00147277,0.0672824
3.4,0.0339607,0.00148048,0.0674809
3.41,0.0340604,0.00148821,0.0676793
3.42,0.0341601,0.00149596,0.0678777
3.43,0.0342598,0.00150374,0.0680762
3.44,0.0343595,0.00151153,0.0682746
3.45,0.0344592,0.00151934,0.0684731
3.46,0.0345589,0.00152717,0.0686715
3.47,0.0346586,0.00153502,0.06887
3.48,0.0347583,0.00154289,0.0690684
3.49,0.034858,0.00155078,0.0692668
3.5,0.0349577,0.00155869,0.0694653
3.51,0.0350573,0.00156662,0.0696637
3.52,0.035157,0.00157457,0.0698622
3.53,0.0352567,0.00158254,0.0700606
3.54,0.0353564,0.00159053,0.0702591
3.55,0.0354561,0.00159854,0.0704575
3.56,0.0355557,0.00160657,0.0706559
3.57,0.0356554,0.00161462,0.0708544
3.58,0.0357551,0.00162269,0.0710528
3.59,0.0358548,0.00163078,0.0712513
3.6,0.0359544,0.00163889,0.0714497
3.61,0.0360541,0.00164701,0.0716481
3.62,0.0361538,0.00165516,0.0718466
3.63,0.0362534,0.00166333,0.072045
3.64,0.0363531,0.00167152,0.0722434
3.65,0.0364527,0.00167972,0.0724419
3.66,0.0365524,0.00168795,0.0726403
3.67,0.0366521,0.0016962,0.0728388
3.68,0.0367517,0.00170446,0.0730372
3.69,0.0368514,0.00171275,0.0732356
3.7,0.036951,0.00172106,0.0734341
3.71,0.0370507,0.00172938,0.0736325
3.72,0.0371503,0.00173773,0.073831
3.73,0.03725,0.00174609,0.0740294
3.74,0.0373496,0.00175448,0.0742278
3.75,0.0374493,0.00176288,0.0744263
3.76,0.0375489,0.00177131,0.0746247
3.77,0.0376485,0.00177975,0.0748231
3.78,0.0377482,0.00178822,0.0750216
3.79,0.0378478,0.0017967,0.07522
3.8,0.0379475,0.0018052,0.0754184
3.81,0.0380471,0.00181373,0.0756169
3.82,0.0381467,0.00182227,0.0758153
3.83,0.0382464,0.00183083,0.0760138
3.84,0.038346,0.00183942,0.0762122
3.85,0.0384456,0.00184802,0.0764106
3.86,0.0385452,0.00185664,0.0766091
3.87,0.0386449,0.00186528,0.0768075
3.88,0.0387445,0.00187395,0.0770059
3.89,0.0388441,0.00188263,0.0772044
3.9,0.0389437,0.00189133,0.0774028
3.91,0.0390433,0.00190005,0.0776012
3.92,0.039143,0.00190879,0.0777997
3.93,0.0392426,0.00191755,0.0779981
3.94,0.0393422,0.00192633,0.0781965
3.95,0.0394418,0.00193513,0.078395
3.96,0.0395414,0.00194395,0.0785934
3.97,0.039641,0.00195279,0.0787918
3.98,0.0397406,0.00196165,0.0789903
3.99,0.0398402,0.00197053,0.0791887
4,0.0399398,0.00197943,0.0793871
4.01,0.0400394,0.00198835,0.0795856
4.02,0.040139,0.00199729,0.079784
4.03,0.0402386,0.00200625,0.0799824
4.04,0.0403382,0.00201522,0.0801808
4.05,0.0404378,0.00202422,0.0803793
4.06,0.0405374,0.00203324,0.0805777
4.07,0.040637,0.00204228,0.0807761
4.08,0.0407366,0.00205133,0.0809746
4.09,0.0408362,0.00206041,0.081173
4.1,0.0409357,0.00206951,0.0813714
4.11,0.0410353,0.00207862,0.0815699
4.12,0.0411349,0.00208776,0.0817683
4.13,0.0412345,0.00209692,0.0819667
4.14,0.0413341,0.00210609,0.0821651
4.15,0.0414336,0.00211529,0.0823636
4.16,0.0415332,0.0021245,0.082562
4.17,0.0416328,0.00213374,0.0827604
4.18,0.0417323,0.00214299,0.0829589
4.19,0.0418319,0.00215227,0.0831573
4.2,0.0419315,0.00216156,0.0833557
4.21,0.042031,0.00217088,0.0835541
4.22,0.0421306,0.00218021,0.0837526
4.23,0.0422302,0.00218956,0.083951
4.24,0.0423297,0.00219894,0.0841494
4.25,0.0424293,0.00220833,0.0843479
4.26,0.0425288,0.00221774,0.0845463
4.27,0.0426284,0.00222717,0.0847447
4.28,0.0427279,0.00223663,0.0849431
4.29,0.0428275,0.0022461,0.0851416
4.3,0.042927,0.00225559,0.08534
4.31,0.0430266,0.0022651,0.0855384
4.32,0.0431261,0.00227463,0.0857368
4.33,0.0432257,0.00228418,0.0859353
4.34,0.0433252,0.00229376,0.0861337
4.35,0.0434247,0.00230335,0.0863321
4.36,0.0435243,0.00231296,0.0865305
4.37,0.0436238,0.00232259,0.086729
4.38,0.0437233,0.00233224,0.0869274
4.39,0.0438229,0.00234191,0.0871258
4.4,0.0439224,0.00235159,0.0873242
4.41,0.0440219,0.0023613,0.0875227
4.42,0.0441214,0.00237103,0.0877211
4.43,0.044221,0.00238078,0.0879195
4.44,0.0443205,0.00239055,0.0881179
4.45,0.04442,0.00240034,0.0883163
4.46,0.0445195,0.00241015,0.0885148
4.47,0.044619,0.00241997,0.0887132
4.48,0.0447185,0.00242982,0.0889116
4.49,0.0448181,0.00243969,0.08911
4.5,0.0449176,0.00244957,0.0893085
4.51,0.0450171,0.00245948,0.0895069
4.52,0.0451166,0.00246941,0.0897053
4.53,0.0452161,0.00247935,0.0899037
4.54,0.0453156,0.00248932,0.0901021
4.55,0.0454151,0.0024993,0.0903006
4.56,0.0455146,0.00250931,0.090499
4.57,0.0456141,0.00251933,0.0906974
4.58,0.0457136,0.00252938,0.0908958
4.59,0.0458131,0.00253944,0.0910942
4.6,0.0459125,0.00254953,0.0912927
4.61,0.046012,0.00255963,0.0914911
4.62,0.0461115,0.00256975,0.0916895
4.63,0.046211,0.0025799,0.0918879
4.64,0.0463105,0.00259006,0.0920863
4.65,0.04641,0.00260024,0.0922848
4.66,0.0465094,0.00261045,0.0924832
4.67,0.0466089,0.00262067,0.0926816
4.68,0.0467084,0.00263091,0.09288
4.69,0.0468078,0.00264117,0.0930784
4.7,0.0469073,0.00265145,0.0932768
4.71,0.0470068,0.00266176,0.0934753
4.72,0.0471062,0.00267208,0.0936737
4.73,0.0472057,0.00268242,0.0938721
4.74,0.0473052,0.00269278,0.0940705
4.75,0.0474046,0.00270316,0.0942689
4.76,0.0475041,0.00271356,0.0944673
4.77,0.0476035,0.00272398,0.0946658
4.78,0.047703,0.00273442,0.0948642
4.79,0.0478024,0.00274488,0.0950626
4.8,0.0479019,0.00275536,0.095261
4.81,0.0480013,0.00276585,0.0954594
4.82,0.0481008,0.00277637,0.0956578
4.83,0.0482002,0.00278691,0.0958563
4.84,0.0482997,0.00279747,0.0960547
4.85,0.0483991,0.00280805,0.0962531
4.86,0.0484985,0.00281864,0.0964515
4.87,0.048598,0.00282926,0.0966499
4.88,0.0486974,0.0028399,0.0968483
4.89,0.0487968,0.00285055,0.0970467
4.9,0.0488963,0.00286123,0.0972451
4.91,0.0489957,0.00287192,0.0974436
4.92,0.0490951,0.00288264,0.097642
4.93,0.0491945,0.00289338,0.0978404
4.94,0.0492939,0.00290413,0.0980388
4.95,0.0493934,0.00291491,0.0982372
4.96,0.0494928,0.0029257,0.0984356
4.97,0.0495922,0.00293651,0.098634
4.98,0.0496916,0.00294735,0.0988324
4.99,0.049791,0.0029582,0.0990309
5,0.0498904,0.00296908,0.0992293
5.01,0.0499898,0.00297997,0.0994277
5.02,0.0500892,0.00299088,0.0996261
5.03,0.0501886,0.00300181,0.0998245
5.04,0.050288,0.00301277,0.100023
5.05,0.0503874,0.00302374,0.100221
5.06,0.0504868,0.00303473,0.10042
5.07,0.0505862,0.00304574,0.100618
5.08,0.0506856,0.00305677,0.100817
5.09,0.050785,0.00306782,0.101015
5.1,0.0508843,0.00307889,0.101213
5.11,0.0509837,0.00308998,0.101412
5.12,0.0510831,0.00310109,0.10161
5.13,0.0511825,0.00311222,0.101809
5.14,0.0512818,0.00312337,0.102007
5.15,0.0513812,0.00313454,0.102205
5.16,0.0514806,0.00314573,0.102404
5.17,0.05158,0.00315694,0.102602
5.18,0.0516793,0.00316817,0.102801
5.19,0.0517787,0.00317942,0.102999
5.2,0.0518781,0.00319068,0.103197
5.21,0.0519774,0.00320197,0.103396
5.22,0.0520768,0.00321328,0.103594
5.23,0.0521761,0.00322461,0.103793
5.24,0.0522755,0.00323595,0.103991
5.25,0.0523748,0.00324732,0.104189
5.26,0.0524742,0.00325871,0.104388
5.27,0.0525735,0.00327011,0.104586
5.28,0.0526729,0.00328154,0.104785
5.29,0.0527722,0.00329298,0.104983
5.3,0.0528715,0.00330445,0.105182
5.31,0.0529709,0.00331593,0.10538
5.32,0.0530702,0.00332744,0.105578
5.33,0.0531695,0.00333896,0.105777
5.34,0.0532689,0.0033505,0.105975
5.35,0.0533682,0.00336207,0.106174
5.36,0.0534675,0.00337365,0.106372
5.37,0.0535669,0.00338525,0.10657
5.38,0.0536662,0.00339687,0.106769
5.39,0.0537655,0.00340852,0.106967
5.4,0.0538648,0.00342018,0.107166
5.41,0.0539641,0.00343186,0.107364
5.42,0.0540634,0.00344356,0.107562
5.43,0.0541627,0.00345528,0.107761
5.44,0.054262,0.00346702,0.107959
5.45,0.0543614,0.00347878,0.108158
5.46,0.0544607,0.00349056,0.108356
5.47,0.05456,0.00350236,0.108554
5.48,0.0546593,0.00351418,0.108753
5.49,0.0547585,0.00352602,0.108951
5.5,0.0548578,0.00353788,0.10915
5.51,0.0549571,0.00354976,0.109348
5.52,0.0550564,0.00356166,0.109546
5.53,0.0551557,0.00357358,0.109745
5.54,0.055255,0.00358551,0.109943
5.55,0.0553543,0.00359747,0.110142
5.56,0.0554535,0.00360945,0.11034
5.57,0.0555528,0.00362145,0.110538
5.58,0.0556521,0.00363346,0.110737
5.59,0.0557514,0.0036455,0.110935
5.6,0.0558506,0.00365755,0.111134
5.61,0.0559499,0.00366963,0.111332
5.62,0.0560492,0.00368173,0.11153
5.63,0.0561484,0.00369384,0.111729
5.64,0.0562477,0.00370597,0.111927
5.65,0.0563469,0.00371813,0.112126
5.66,0.0564462,0.0037303,0.112324
5.67,0.0565455,0.0037425,0.112522
5.68,0.0566447,0.00375471,0.112721
5.69,0.0567439,0.00376694,0.112919
5.7,0.0568432,0.0037792,0.113118
5.71,0.0569424,0.00379147,0.113316
5.72,0.0570417,0.00380376,0.113514
5.73,0.0571409,0.00381607,0.113713
5.74,0.0572401,0.0038284,0.113911
5.75,0.0573394,0.00384076,0.114109
5.76,0.0574386,0.00385313,0.114308
5.77,0.0575378,0.00386552,0.114506
5.78,0.0576371,0.00387793,0.114705
5.79,0.0577363,0.00389036,0.114903
5.8,0.0578355,0.00390281,0.115101
5.81,0.0579347,0.00391528,0.1153
5.82,0.0580339,0.00392777,0.115498
5.83,0.0581332,0.00394027,0.115697
5.84,0.0582324,0.0039528,0.115895
5.85,0.0583316,0.00396535,0.116093
5.86,0.0584308,0.00397792,0.116292
5.87,0.05853,0.00399051,0.11649
5.88,0.0586292,0.00400311,0.116689
5.89,0.0587284,0.00401574,0.116887
5.9,0.0588276,0.00402839,0.117085
5.91,0.0589268,0.00404105,0.117284
5.92,0.059026,0.00405374,0.117482
5.93,0.0591251,0.00406644,0.117681
5.94,0.0592243,0.00407917,0.117879
5.95,0.0593235,0.00409191,0.118077
5.96,0.0594227,0.00410468,0.118276
5.97,0.0595219,0.00411746,0.118474
5.98,0.059621,0.00413027,0.118672
5.99,0.0597202,0.00414309,0.118871
6,0.0598194,0.00415593,0.119069
6.01,0.0599186,0.0041688,0.119268
6.02,0.0600177,0.00418168,0.119466
6.03,0.0601169,0.00419458,0.119664
6.04,0.060216,0.0042075,0.119863
6.05,0.0603152,0.00422044,0.120061
6.06,0.0604144,0.00423341,0.12026
6.07,0.0605135,0.00424639,0.120458
6.08,0.0606127,0.00425939,0.120656
6.09,0.0607118,0.00427241,0.120855
6.1,0.060811,0.00428545,0.121053
6.11,0.0609101,0.00429851,0.121252
6.12,0.0610092,0.00431159,0.12145
6.13,0.0611084,0.00432469,0.121648
6.14,0.0612075,0.0043378,0.121847
6.15,0.0613066,0.00435094,0.122045
6.16,0.0614058,0.0043641,0.122243
6.17,0.0615049,0.00437728,0.122442
6.18,0.061604,0.00439047,0.12264
6.19,0.0617031,0.00440369,0.122839
6.2,0.0618023,0.00441693,0.123037
6.21,0.0619014,0.00443018,0.123235
6.22,0.0620005,0.00444346,0.123434
6.23,0.0620996,0.00445676,0.123632
6.24,0.0621987,0.00447007,0.123831
6.25,0.0622978,0.00448341,0.124029
6.26,0.0623969,0.00449676,0.124227
6.27,0.062496,0.00451014,0.124426
6.28,0.0625951,0.00452353,0.124624
6.29,0.0626942,0.00453694,0.124822
6.3,0.0627933,0.00455038,0.125021
6.31,0.0628924,0.00456383,0.125219
6.32,0.0629915,0.0045773,0.125418
6.33,0.0630906,0.00459079,0.125616
6.34,0.0631896,0.0046043,0.125814
6.35,0.0632887,0.00461784,0.126013
6.36,0.0633878,0.00463139,0.126211
6.37,0.0634869,0.00464496,0.126409
6.38,0.0635859,0.00465855,0.126608
6.39,0.063685,0.00467216,0.126806
6.4,0.0637841,0.00468579,0.127005
6.41,0.0638831,0.00469944,0.127203
