x1,y1,x2,y2vx1,vy1,vx2,vy2
0.474969, 0.81951, -0.237484, -0.409755, 0.652709, -0.558138, -0.326354, 0.279069
0.481446, 0.813843, -0.240723, -0.406922, 0.647741, -0.56671, -0.32387, 0.283355
0.487873, 0.808091, -0.243936, -0.404045, 0.642679, -0.575267, -0.32134, 0.287633
0.494248, 0.802252, -0.247124, -0.401126, 0.637523, -0.583807, -0.318762, 0.291903
0.500571, 0.796329, -0.250285, -0.398165, 0.632272, -0.59233, -0.316136, 0.296165
0.50684, 0.790321, -0.25342, -0.39516, 0.626925, -0.600837, -0.313463, 0.300418
0.513055, 0.784228, -0.256527, -0.392114, 0.621481, -0.609325, -0.310741, 0.304662
0.519214, 0.77805, -0.259607, -0.389025, 0.61594, -0.617795, -0.30797, 0.308897
0.525317, 0.771787, -0.262659, -0.385894, 0.610301, -0.626245, -0.305151, 0.313123
0.531363, 0.76544, -0.265681, -0.38272, 0.604563, -0.634676, -0.302281, 0.317338
0.53735, 0.75901, -0.268675, -0.379505, 0.598725, -0.643086, -0.299362, 0.321543
0.543278, 0.752495, -0.271639, -0.376247, 0.592786, -0.651474, -0.296393, 0.325737
0.549145, 0.745896, -0.274573, -0.372948, 0.586746, -0.659841, -0.293373, 0.32992
0.554951, 0.739215, -0.277476, -0.369607, 0.580603, -0.668185, -0.290301, 0.334092
0.560695, 0.732449, -0.280348, -0.366225, 0.574357, -0.676504, -0.287178, 0.338252
0.566375, 0.725602, -0.283188, -0.362801, 0.568007, -0.6848, -0.284003, 0.3424
0.571991, 0.718671, -0.285995, -0.359335, 0.561551, -0.69307, -0.280776, 0.346535
0.577541, 0.711658, -0.28877, -0.355829, 0.55499, -0.701314, -0.277495, 0.350657
0.583024, 0.704562, -0.291512, -0.352281, 0.548322, -0.70953, -0.274161, 0.354765
0.588439, 0.697385, -0.29422, -0.348693, 0.541546, -0.717719, -0.270773, 0.358859
0.593786, 0.690126, -0.296893, -0.345063, 0.534661, -0.725878, -0.267331, 0.362939
0.599062, 0.682786, -0.299531, -0.341393, 0.527667, -0.734008, -0.263833, 0.367004
0.604268, 0.675365, -0.302134, -0.337683, 0.520561, -0.742106, -0.260281, 0.371053
0.609402, 0.667864, -0.304701, -0.333932, 0.513344, -0.750172, -0.256672, 0.375086
0.614462, 0.660281, -0.307231, -0.330141, 0.506015, -0.758205, -0.253007, 0.379102
0.619447, 0.652619, -0.309724, -0.32631, 0.498571, -0.766203, -0.249286, 0.383102
0.624358, 0.644878, -0.312179, -0.322439, 0.491013, -0.774167, -0.245506, 0.387083
0.629191, 0.637057, -0.314595, -0.318528, 0.483339, -0.782093, -0.241669, 0.391046
0.633946, 0.629157, -0.316973, -0.314579, 0.475548, -0.789981, -0.237774, 0.394991
0.638623, 0.621179, -0.319311, -0.310589, 0.467639, -0.79783, -0.233819, 0.398915
0.643219, 0.613122, -0.321609, -0.306561, 0.459611, -0.805639, -0.229805, 0.40282
0.647734, 0.604988, -0.323867, -0.302494, 0.451463, -0.813406, -0.225731, 0.406703
0.652165, 0.596777, -0.326083, -0.298388, 0.443193, -0.82113, -0.221597, 0.410565
0.656513, 0.588489, -0.328257, -0.294244, 0.434802, -0.828808, -0.217401, 0.414404
0.660776, 0.580125, -0.330388, -0.290062, 0.426287, -0.836441, -0.213143, 0.418221
0.664953, 0.571684, -0.332476, -0.285842, 0.417647, -0.844026, -0.208824, 0.422013
0.669042, 0.563169, -0.334521, -0.281584, 0.408882, -0.851562, -0.204441, 0.425781
0.673042, 0.554578, -0.336521, -0.277289, 0.39999, -0.859047, -0.199995, 0.429523
0.676951, 0.545913, -0.338476, -0.272957, 0.39097, -0.866479, -0.195485, 0.43324
0.680769, 0.537175, -0.340385, -0.268587, 0.381821, -0.873857, -0.190911, 0.436929
0.684495, 0.528363, -0.342247, -0.264182, 0.372542, -0.881179, -0.186271, 0.44059
0.688126, 0.519479, -0.344063, -0.259739, 0.363131, -0.888443, -0.181566, 0.444222
0.691662, 0.510522, -0.345831, -0.255261, 0.353588, -0.895648, -0.176794, 0.447824
0.695101, 0.501494, -0.347551, -0.250747, 0.34391, -0.902791, -0.171955, 0.451395
0.698442, 0.492395, -0.349221, -0.246198, 0.334098, -0.90987, -0.167049, 0.454935
0.701684, 0.483227, -0.350842, -0.241613, 0.32415, -0.916883, -0.162075, 0.458442
0.704824, 0.473988, -0.352412, -0.236994, 0.314064, -0.923829, -0.157032, 0.461915
0.707863, 0.464681, -0.353931, -0.232341, 0.30384, -0.930705, -0.15192, 0.465352
0.710797, 0.455306, -0.355399, -0.227653, 0.293476, -0.937508, -0.146738, 0.468754
0.713627, 0.445864, -0.356814, -0.222932, 0.282972, -0.944237, -0.141486, 0.472118
0.71635, 0.436355, -0.358175, -0.218177, 0.272325, -0.950889, -0.136163, 0.475444
0.718966, 0.42678, -0.359483, -0.21339, 0.261535, -0.957461, -0.130768, 0.478731
0.721472, 0.417141, -0.360736, -0.20857, 0.250601, -0.963952, -0.1253, 0.481976
0.723867, 0.407437, -0.361934, -0.203719, 0.239521, -0.970358, -0.119761, 0.485179
0.72615, 0.39767, -0.363075, -0.198835, 0.228295, -0.976677, -0.114147, 0.488339
0.728319, 0.387841, -0.36416, -0.193921, 0.21692, -0.982906, -0.10846, 0.491453
0.730373, 0.377951, -0.365187, -0.188976, 0.205397, -0.989042, -0.102699, 0.494521
0.73231, 0.368, -0.366155, -0.184, 0.193724, -0.995083, -0.096862, 0.497541
0.734129, 0.35799, -0.367065, -0.178995, 0.1819, -1.00102, -0.0909498, 0.500512
0.735829, 0.347921, -0.367914, -0.173961, 0.169923, -1.00687, -0.0849615, 0.503433
0.737407, 0.337795, -0.368703, -0.168898, 0.157793, -1.0126, -0.0788966, 0.5063
0.738862, 0.327613, -0.369431, -0.163806, 0.145509, -1.01823, -0.0727546, 0.509114
0.740192, 0.317376, -0.370096, -0.158688, 0.13307, -1.02374, -0.066535, 0.511872
0.741397, 0.307084, -0.370699, -0.153542, 0.120475, -1.02914, -0.0602373, 0.514572
0.742474, 0.29674, -0.371237, -0.14837, 0.107722, -1.03443, -0.0538609, 0.517213
0.743422, 0.286344, -0.371711, -0.143172, 0.0948112, -1.03959, -0.0474056, 0.519793
0.74424, 0.275898, -0.37212, -0.137949, 0.0817416, -1.04462, -0.0408708, 0.52231
0.744925, 0.265403, -0.372462, -0.132701, 0.0685124, -1.04952, -0.0342562, 0.524762
0.745476, 0.25486, -0.372738, -0.12743, 0.0551226, -1.05429, -0.0275613, 0.527147
0.745892, 0.24427, -0.372946, -0.122135, 0.0415716, -1.05893, -0.0207858, 0.529464
0.74617, 0.233636, -0.373085, -0.116818, 0.0278587, -1.06342, -0.0139294, 0.531709
0.74631, 0.222959, -0.373155, -0.111479, 0.0139834, -1.06776, -0.00699168, 0.533881
0.74631, 0.212239, -0.373155, -0.106119, -5.50255e-05, -1.07196, 2.75128e-05, 0.535978
0.746167, 0.201479, -0.373084, -0.10074, -0.0142569, -1.076, 0.00712846, 0.537998
0.745881, 0.19068, -0.37294, -0.0953401, -0.0286227, -1.07987, 0.0143114, 0.539937
0.745449, 0.179844, -0.372725, -0.0899222, -0.0431528, -1.08359, 0.0215764, 0.541794
0.744871, 0.168973, -0.372435, -0.0844865, -0.0578474, -1.08713, 0.0289237, 0.543567
0.744144, 0.158068, -0.372072, -0.079034, -0.0727066, -1.0905, 0.0363533, 0.545252
0.743267, 0.147131, -0.371633, -0.0735655, -0.0877305, -1.0937, 0.0438653, 0.546848
0.742237, 0.136164, -0.371119, -0.068082, -0.102919, -1.0967, 0.0514596, 0.548351
0.741055, 0.125169, -0.370527, -0.0625844, -0.118272, -1.09952, 0.0591362, 0.54976
0.739717, 0.114147, -0.369858, -0.0570737, -0.13379, -1.10214, 0.0668949, 0.55107
0.738222, 0.103102, -0.369111, -0.0515509, -0.149471, -1.10456, 0.0747357, 0.55228
0.736569, 0.0920341, -0.368284, -0.046017, -0.165316, -1.10677, 0.0826581, 0.553387
0.734756, 0.0809463, -0.367378, -0.0404732, -0.181324, -1.10877, 0.0906619, 0.554387
0.732781, 0.0698408, -0.36639, -0.0349204, -0.197494, -1.11055, 0.0987468, 0.555277
0.730642, 0.0587197, -0.365321, -0.0293598, -0.213824, -1.11211, 0.106912, 0.556056
0.728339, 0.0475853, -0.36417, -0.0237927, -0.230315, -1.11344, 0.115158, 0.556718
0.72587, 0.0364401, -0.362935, -0.01822, -0.246965, -1.11452, 0.123482, 0.557262
0.723232, 0.0252864, -0.361616, -0.0126432, -0.263772, -1.11537, 0.131886, 0.557684
0.720425, 0.0141268, -0.360212, -0.00706339, -0.280735, -1.11596, 0.140367, 0.557981
0.717446, 0.00296381, -0.358723, -0.0014819, -0.297851, -1.1163, 0.148926, 0.558148
0.714295, -0.00819987, -0.357147, 0.00409994, -0.31512, -1.11637, 0.15756, 0.558184
0.710969, -0.0193616, -0.355485, 0.00968078, -0.332538, -1.11617, 0.166269, 0.558084
0.707468, -0.0305185, -0.353734, 0.0152592, -0.350104, -1.11569, 0.175052, 0.557845
0.70379, -0.0416677, -0.351895, 0.0208339, -0.367814, -1.11493, 0.183907, 0.557463
0.699934, -0.0528064, -0.349967, 0.0264032, -0.385666, -1.11387, 0.192833, 0.556934
0.695897, -0.0639315, -0.347949, 0.0319658, -0.403656, -1.11251, 0.201828, 0.556256
0.691679, -0.07504, -0.34584, 0.03752, -0.421781, -1.11085, 0.210891, 0.555423
0.687279, -0.0861286, -0.343639, 0.0430643, -0.440038, -1.10887, 0.220019, 0.554433
0.682695, -0.0971943, -0.341347, 0.0485971, -0.458421, -1.10656, 0.229211, 0.553281
0.677925, -0.108234, -0.338963, 0.0541168, -0.476928, -1.10393, 0.238464, 0.551964
0.67297, -0.119243, -0.336485, 0.0596215, -0.495552, -1.10095, 0.247776, 0.550477
0.667827, -0.130219, -0.333913, 0.0651097, -0.51429, -1.09763, 0.257145, 0.548817
0.662496, -0.141159, -0.331248, 0.0705795, -0.533136, -1.09396, 0.266568, 0.54698
0.656975, -0.152058, -0.328487, 0.0760291, -0.552083, -1.08992, 0.276042, 0.544961
0.651264, -0.162913, -0.325632, 0.0814567, -0.571127, -1.08551, 0.285564, 0.542757
0.645361, -0.173721, -0.32268, 0.0868603, -0.590261, -1.08073, 0.29513, 0.540364
0.639266, -0.184476, -0.319633, 0.0922381, -0.609477, -1.07556, 0.304739, 0.537778
0.632978, -0.195176, -0.316489, 0.097588, -0.628769, -1.06999, 0.314385, 0.534994
0.626497, -0.205816, -0.313249, 0.102908, -0.648129, -1.06402, 0.324064, 0.532009
0.619822, -0.216393, -0.309911, 0.108196, -0.667549, -1.05764, 0.333774, 0.528819
0.612951, -0.226901, -0.306476, 0.113451, -0.68702, -1.05084, 0.34351, 0.52542
0.605886, -0.237337, -0.302943, 0.118669, -0.706533, -1.04362, 0.353267, 0.521809
0.598625, -0.247697, -0.299313, 0.123848, -0.72608, -1.03596, 0.36304, 0.51798
0.591169, -0.257975, -0.295584, 0.128988, -0.74565, -1.02786, 0.372825, 0.513932
0.583517, -0.268169, -0.291758, 0.134084, -0.765232, -1.01932, 0.382616, 0.509659
0.575668, -0.278272, -0.287834, 0.139136, -0.784817, -1.01032, 0.392408, 0.505159
0.567624, -0.28828, -0.283812, 0.14414, -0.804392, -1.00085, 0.402196, 0.500427
0.559385, -0.29819, -0.279692, 0.149095, -0.823946, -0.990924, 0.411973, 0.495462
0.55095, -0.307995, -0.275475, 0.153997, -0.843467, -0.980518, 0.421733, 0.490259
0.542321, -0.317691, -0.27116, 0.158846, -0.862942, -0.969631, 0.431471, 0.484816
0.533497, -0.327274, -0.266749, 0.163637, -0.882357, -0.958258, 0.441178, 0.479129
0.52448, -0.336738, -0.26224, 0.168369, -0.901699, -0.946392, 0.450849, 0.473196
0.515271, -0.346078, -0.257635, 0.173039, -0.920954, -0.93403, 0.460477, 0.467015
0.50587, -0.35529, -0.252935, 0.177645, -0.940106, -0.921166, 0.470053, 0.460583
0.496278, -0.364368, -0.248139, 0.182184, -0.959142, -0.907797, 0.479571, 0.453898
0.486498, -0.373307, -0.243249, 0.186653, -0.978044, -0.893919, 0.489022, 0.446959
0.47653, -0.382102, -0.238265, 0.191051, -0.996798, -0.879529, 0.498399, 0.439764
0.466376, -0.390748, -0.233188, 0.195374, -1.01539, -0.864624, 0.507693, 0.432312
0.456038, -0.39924, -0.228019, 0.19962, -1.03379, -0.849203, 0.516895, 0.424602
0.445518, -0.407573, -0.222759, 0.203786, -1.052, -0.833265, 0.525998, 0.416633
0.434818, -0.415741, -0.217409, 0.20787, -1.06998, -0.816809, 0.534992, 0.408405
0.423941, -0.423739, -0.21197, 0.21187, -1.08774, -0.799836, 0.543868, 0.399918
0.412889, -0.431563, -0.206444, 0.215781, -1.10524, -0.782345, 0.552618, 0.391173
0.401664, -0.439206, -0.200832, 0.219603, -1.12246, -0.76434, 0.561231, 0.38217
0.39027, -0.446664, -0.195135, 0.223332, -1.1394, -0.745823, 0.569698, 0.372912
0.37871, -0.453932, -0.189355, 0.226966, -1.15602, -0.726797, 0.57801, 0.363398
0.366987, -0.461005, -0.183493, 0.230503, -1.17231, -0.707267, 0.586157, 0.353633
0.355104, -0.467877, -0.177552, 0.233939, -1.18826, -0.687237, 0.594129, 0.343618
0.343066, -0.474545, -0.171533, 0.237272, -1.20383, -0.666714, 0.601917, 0.333357
0.330876, -0.481002, -0.165438, 0.240501, -1.21902, -0.645705, 0.609511, 0.322853
0.318537, -0.487244, -0.159269, 0.243622, -1.2338, -0.624219, 0.616901, 0.312109
0.306056, -0.493266, -0.153028, 0.246633, -1.24816, -0.602264, 0.624078, 0.301132
0.293435, -0.499065, -0.146718, 0.249532, -1.26206, -0.57985, 0.631032, 0.289925
0.28068, -0.504635, -0.14034, 0.252317, -1.27551, -0.556988, 0.637753, 0.278494
0.267796, -0.509972, -0.133898, 0.254986, -1.28846, -0.533691, 0.644232, 0.266845
0.254786, -0.515071, -0.127393, 0.257536, -1.30092, -0.509971, 0.650459, 0.254986
0.241658, -0.51993, -0.120829, 0.259965, -1.31285, -0.485843, 0.656427, 0.242922
0.228415, -0.524543, -0.114208, 0.262272, -1.32425, -0.461322, 0.662126, 0.230661
0.215064, -0.528907, -0.107532, 0.264454, -1.33509, -0.436424, 0.667547, 0.218212
0.201611, -0.533019, -0.100805, 0.26651, -1.34536, -0.411165, 0.672682, 0.205583
0.18806, -0.536875, -0.0940302, 0.268437, -1.35505, -0.385564, 0.677524, 0.192782
0.174419, -0.540471, -0.0872095, 0.270236, -1.36413, -0.35964, 0.682064, 0.17982
0.160693, -0.543805, -0.0803466, 0.271903, -1.37259, -0.333412, 0.686296, 0.166706
0.146889, -0.546874, -0.0734444, 0.273437, -1.38043, -0.306901, 0.690213, 0.153451
0.133013, -0.549675, -0.0665063, 0.274838, -1.38762, -0.280129, 0.693809, 0.140064
0.119071, -0.552207, -0.0595356, 0.276103, -1.39415, -0.253116, 0.697077, 0.126558
0.105071, -0.554465, -0.0525354, 0.277233, -1.40003, -0.225887, 0.700013, 0.112943
0.0910186, -0.55645, -0.0455093, 0.278225, -1.40522, -0.198464, 0.702611, 0.0992318
0.0769213, -0.558159, -0.0384606, 0.279079, -1.40974, -0.170871, 0.704868, 0.0854355
0.0627857, -0.55959, -0.0313929, 0.279795, -1.41356, -0.143133, 0.706779, 0.0715665
0.0486189, -0.560743, -0.0243094, 0.280371, -1.41668, -0.115274, 0.708342, 0.0576372
0.0344278, -0.561616, -0.0172139, 0.280808, -1.41911, -0.0873206, 0.709554, 0.0436603
0.0202195, -0.562209, -0.0101098, 0.281105, -1.42083, -0.0592969, 0.710413, 0.0296485
0.00600118, -0.562521, -0.00300059, 0.281261, -1.42184, -0.0312291, 0.710918, 0.0156145
-0.00822016, -0.562553, 0.00411008, 0.281276, -1.42213, -0.00314271, 0.711067, 0.00157136
-0.0224374, -0.562303, 0.0112187, 0.281152, -1.42172, 0.0249363, 0.710862, -0.0124681
-0.0366435, -0.561774, 0.0183217, 0.280887, -1.42061, 0.0529822, 0.710303, -0.0264911
-0.0508313, -0.560964, 0.0254156, 0.280482, -1.41878, 0.0809694, 0.70939, -0.0404847
-0.0649938, -0.559875, 0.0324969, 0.279938, -1.41625, 0.108872, 0.708126, -0.0544362
-0.079124, -0.558509, 0.039562, 0.279254, -1.41302, 0.136666, 0.706512, -0.068333
-0.0932151, -0.556865, 0.0466075, 0.278433, -1.40911, 0.164325, 0.704553, -0.0821627
-0.10726, -0.554947, 0.0536301, 0.277474, -1.4045, 0.191826, 0.702251, -0.0959131
-0.121252, -0.552756, 0.0606262, 0.276378, -1.39922, 0.219144, 0.699611, -0.109572
-0.135185, -0.550293, 0.0675925, 0.275147, -1.39328, 0.246257, 0.696638, -0.123128
-0.149052, -0.547562, 0.0745259, 0.273781, -1.38667, 0.27314, 0.693336, -0.13657
-0.162846, -0.544564, 0.081423, 0.272282, -1.37942, 0.299773, 0.689711, -0.149886
-0.176561, -0.541303, 0.0882807, 0.270651, -1.37154, 0.326133, 0.685769, -0.163067
-0.190192, -0.537781, 0.0950959, 0.26889, -1.36304, 0.352201, 0.681518, -0.176101
-0.203731, -0.534001, 0.101866, 0.267, -1.35393, 0.377956, 0.676964, -0.188978
-0.217173, -0.529967, 0.108587, 0.264984, -1.34423, 0.40338, 0.672114, -0.20169
-0.230513, -0.525683, 0.115256, 0.262841, -1.33395, 0.428454, 0.666976, -0.214227
-0.243744, -0.521151, 0.121872, 0.260576, -1.32312, 0.453162, 0.661559, -0.226581
-0.256861, -0.516376, 0.128431, 0.258188, -1.31174, 0.477487, 0.655871, -0.238743
-0.26986, -0.511362, 0.13493, 0.255681, -1.29984, 0.501414, 0.64992, -0.250707
-0.282734, -0.506113, 0.141367, 0.253056, -1.28743, 0.524928, 0.643715, -0.262464
-0.295479, -0.500633, 0.14774, 0.250316, -1.27453, 0.548018, 0.637266, -0.274009
-0.308091, -0.494926, 0.154046, 0.247463, -1.26116, 0.57067, 0.630581, -0.285335
-0.320564, -0.488997, 0.160282, 0.244499, -1.24734, 0.592873, 0.62367, -0.296436
-0.332895, -0.482851, 0.166448, 0.241425, -1.23309, 0.614617, 0.616543, -0.307309
-0.34508, -0.476492, 0.17254, 0.238246, -1.21842, 0.635893, 0.609209, -0.317947
-0.357113, -0.469925, 0.178557, 0.234963, -1.20335, 0.656693, 0.601677, -0.328346
-0.368992, -0.463155, 0.184496, 0.231578, -1.18792, 0.677009, 0.593958, -0.338504
-0.380713, -0.456187, 0.190357, 0.228093, -1.17212, 0.696834, 0.58606, -0.348417
-0.392273, -0.449025, 0.196137, 0.224513, -1.15599, 0.716165, 0.577994, -0.358082
-0.403669, -0.441675, 0.201834, 0.220838, -1.13954, 0.734995, 0.569769, -0.367497
-0.414897, -0.434142, 0.207448, 0.217071, -1.12279, 0.753321, 0.561394, -0.376661
-0.425954, -0.42643, 0.212977, 0.213215, -1.10576, 0.771141, 0.552879, -0.385571
-0.436839, -0.418546, 0.218419, 0.209273, -1.08847, 0.788453, 0.544233, -0.394226
-0.447548, -0.410493, 0.223774, 0.205247, -1.07093, 0.805254, 0.535465, -0.402627
-0.45808, -0.402278, 0.22904, 0.201139, -1.05317, 0.821546, 0.526584, -0.410773
-0.468432, -0.393905, 0.234216, 0.196952, -1.0352, 0.837327, 0.517599, -0.418664
-0.478602, -0.385379, 0.239301, 0.192689, -1.01704, 0.8526, 0.508518, -0.4263
-0.488589, -0.376705, 0.244295, 0.188353, -0.9987, 0.867364, 0.49935, -0.433682
-0.498391, -0.367889, 0.249196, 0.183944, -0.980205, 0.881624, 0.490102, -0.440812
-0.508007, -0.358935, 0.254003, 0.179467, -0.961568, 0.895381, 0.480784, -0.44769
-0.517435, -0.349849, 0.258717, 0.174924, -0.942805, 0.908638, 0.471402, -0.454319
-0.526674, -0.340635, 0.263337, 0.170317, -0.92393, 0.9214, 0.461965, -0.4607
-0.535724, -0.331298, 0.267862, 0.165649, -0.904958, 0.93367, 0.452479, -0.466835
-0.544583, -0.321843, 0.272291, 0.160922, -0.885904, 0.945454, 0.442952, -0.472727
-0.553251, -0.312276, 0.276625, 0.156138, -0.86678, 0.956755, 0.43339, -0.478378
-0.561727, -0.3026, 0.280863, 0.1513, -0.8476, 0.967581, 0.4238, -0.483791
-0.57001, -0.292821, 0.285005, 0.14641, -0.828378, 0.977936, 0.414189, -0.488968
-0.578102, -0.282942, 0.289051, 0.141471, -0.809124, 0.987827, 0.404562, -0.493914
-0.586, -0.27297, 0.293, 0.136485, -0.789851, 0.99726, 0.394926, -0.49863
-0.593706, -0.262907, 0.296853, 0.131454, -0.770571, 1.00624, 0.385285, -0.503121
-0.601219, -0.25276, 0.300609, 0.12638, -0.751293, 1.01478, 0.375646, -0.507389
-0.608539, -0.242531, 0.30427, 0.121265, -0.732028, 1.02288, 0.366014, -0.511438
-0.615667, -0.232225, 0.307833, 0.116113, -0.712787, 1.03055, 0.356393, -0.515273
-0.622603, -0.221847, 0.311301, 0.110924, -0.693578, 1.03779, 0.346789, -0.518895
-0.629347, -0.211401, 0.314673, 0.105701, -0.674411, 1.04462, 0.337205, -0.52231
-0.6359, -0.200891, 0.31795, 0.100445, -0.655294, 1.05104, 0.327647, -0.525521
-0.642262, -0.19032, 0.321131, 0.0951601, -0.636235, 1.05706, 0.318117, -0.528532
-0.648435, -0.179693, 0.324217, 0.0898466, -0.617242, 1.06269, 0.308621, -0.531346
-0.654418, -0.169014, 0.327209, 0.084507, -0.598322, 1.06793, 0.299161, -0.533967
-0.660213, -0.158286, 0.330106, 0.079143, -0.579482, 1.0728, 0.289741, -0.5364
-0.66582, -0.147513, 0.33291, 0.0737565, -0.560729, 1.0773, 0.280365, -0.538648
-0.671241, -0.136699, 0.33562, 0.0683493, -0.542069, 1.08143, 0.271035, -0.540715
-0.676476, -0.125847, 0.338238, 0.0629233, -0.523507, 1.08521, 0.261754, -0.542605
-0.681526, -0.11496, 0.340763, 0.0574801, -0.50505, 1.08864, 0.252525, -0.544322
-0.686393, -0.104043, 0.343197, 0.0520214, -0.486701, 1.09174, 0.24335, -0.54587
-0.691078, -0.0930977, 0.345539, 0.0465488, -0.468466, 1.0945, 0.234233, -0.547252
-0.695581, -0.0821283, 0.347791, 0.0410641, -0.450349, 1.09694, 0.225175, -0.548472
-0.699905, -0.0711376, 0.349952, 0.0355688, -0.432355, 1.09907, 0.216178, -0.549534
-0.70405, -0.0601287, 0.352025, 0.0300644, -0.414487, 1.10088, 0.207244, -0.550442
-0.708017, -0.0491047, 0.354009, 0.0245524, -0.396749, 1.1024, 0.198375, -0.5512
-0.711809, -0.0380685, 0.355904, 0.0190343, -0.379144, 1.10362, 0.189572, -0.55181
-0.715425, -0.027023, 0.357713, 0.0135115, -0.361676, 1.10455, 0.180838, -0.552277
-0.718869, -0.0159709, 0.359434, 0.00798545, -0.344346, 1.10521, 0.172173, -0.552605
-0.72214, -0.00491498, 0.36107, 0.00245749, -0.327158, 1.10559, 0.163579, -0.552796
-0.725242, 0.00614209, 0.362621, -0.00307104, -0.310114, 1.10571, 0.155057, -0.552854
-0.728174, 0.0171977, 0.364087, -0.00859886, -0.293216, 1.10556, 0.146608, -0.552782
-0.730938, 0.0282494, 0.365469, -0.0141247, -0.276466, 1.10517, 0.138233, -0.552584
-0.733537, 0.0392947, 0.366769, -0.0196473, -0.259866, 1.10453, 0.129933, -0.552263
-0.735971, 0.0503311, 0.367986, -0.0251656, -0.243417, 1.10365, 0.121708, -0.551823
-0.738242, 0.0613564, 0.369121, -0.0306782, -0.22712, 1.10253, 0.11356, -0.551266
-0.740352, 0.0723683, 0.370176, -0.0361842, -0.210978, 1.10119, 0.105489, -0.550595
-0.742302, 0.0833646, 0.371151, -0.0416823, -0.194991, 1.09963, 0.0974954, -0.549813
-0.744094, 0.0943431, 0.372047, -0.0471715, -0.179159, 1.09785, 0.0895797, -0.548924
-0.745729, 0.105302, 0.372864, -0.0526509, -0.163485, 1.09586, 0.0817423, -0.547931
-0.747208, 0.116238, 0.373604, -0.0581192, -0.147967, 1.09367, 0.0739835, -0.546835
-0.748534, 0.127151, 0.374267, -0.0635756, -0.132607, 1.09128, 0.0663035, -0.54564
-0.749708, 0.138038, 0.374854, -0.0690191, -0.117405, 1.0887, 0.0587027, -0.544349
-0.750732, 0.148897, 0.375366, -0.0744487, -0.102362, 1.08593, 0.051181, -0.542964
-0.751607, 0.159727, 0.375803, -0.0798636, -0.0874772, 1.08298, 0.0437386, -0.541488
-0.752334, 0.170526, 0.376167, -0.0852629, -0.072751, 1.07985, 0.0363755, -0.539924
-0.752916, 0.181291, 0.376458, -0.0906456, -0.0581834, 1.07655, 0.0290917, -0.538273
-0.753354, 0.192022, 0.376677, -0.096011, -0.0437742, 1.07308, 0.0218871, -0.536538
-0.753649, 0.202716, 0.376825, -0.101358, -0.0295232, 1.06944, 0.0147616, -0.534722
-0.753803, 0.213373, 0.376902, -0.106686, -0.0154302, 1.06565, 0.00771511, -0.532826
-0.753818, 0.22399, 0.376909, -0.111995, -0.00149477, 1.06171, 0.000747383, -0.530854
-0.753695, 0.234566, 0.376848, -0.117283, 0.0122835, 1.05761, -0.00614177, -0.528807
-0.753436, 0.2451, 0.376718, -0.12255, 0.0259052, 1.05337, -0.0129526, -0.526687
-0.753043, 0.25559, 0.376521, -0.127795, 0.0393707, 1.04899, -0.0196854, -0.524497
-0.752516, 0.266035, 0.376258, -0.133017, 0.0526808, 1.04448, -0.0263404, -0.522238
-0.751858, 0.276433, 0.375929, -0.138216, 0.065836, 1.03983, -0.032918, -0.519913
-0.751069, 0.286783, 0.375535, -0.143392, 0.0788371, 1.03505, -0.0394185, -0.517523
-0.750152, 0.297085, 0.375076, -0.148542, 0.0916848, 1.03014, -0.0458424, -0.51507
-0.749109, 0.307336, 0.374554, -0.153668, 0.10438, 1.02511, -0.05219, -0.512556
-0.747939, 0.317535, 0.37397, -0.158768, 0.116923, 1.01997, -0.0584617, -0.509983
-0.746646, 0.327682, 0.373323, -0.163841, 0.129316, 1.0147, -0.0646579, -0.507352
-0.745231, 0.337776, 0.372615, -0.168888, 0.141558, 1.00933, -0.0707792, -0.504666
-0.743694, 0.347814, 0.371847, -0.173907, 0.153652, 1.00385, -0.0768259, -0.501925
-0.742038, 0.357797, 0.371019, -0.178898, 0.165597, 0.998264, -0.0827986, -0.499132
-0.740264, 0.367723, 0.370132, -0.183861, 0.177395, 0.992575, -0.0886977, -0.496288
-0.738374, 0.377591, 0.369187, -0.188795, 0.189047, 0.986787, -0.0945237, -0.493393
-0.736368, 0.3874, 0.368184, -0.1937, 0.200554, 0.980903, -0.100277, -0.490451
-0.734249, 0.397149, 0.367124, -0.198574, 0.211917, 0.974925, -0.105959, -0.487462
-0.732018, 0.406837, 0.366009, -0.203419, 0.223137, 0.968856, -0.111568, -0.484428
-0.729675, 0.416464, 0.364838, -0.208232, 0.234215, 0.962699, -0.117107, -0.48135
-0.727224, 0.426029, 0.363612, -0.213014, 0.245151, 0.956457, -0.122576, -0.478228
-0.724664, 0.43553, 0.362332, -0.217765, 0.255948, 0.950132, -0.127974, -0.475066
-0.721998, 0.444968, 0.360999, -0.222484, 0.266607, 0.943726, -0.133303, -0.471863
-0.719227, 0.45434, 0.359614, -0.22717, 0.277127, 0.937242, -0.138564, -0.468621
-0.716352, 0.463647, 0.358176, -0.231823, 0.287511, 0.930683, -0.143756, -0.465341
-0.713374, 0.472887, 0.356687, -0.236444, 0.29776, 0.924049, -0.14888, -0.462025
-0.710296, 0.482061, 0.355148, -0.24103, 0.307874, 0.917345, -0.153937, -0.458672
-0.707117, 0.491166, 0.353559, -0.245583, 0.317855, 0.910571, -0.158927, -0.455286
